,runstring,t
0,0000000.bin,27132.368054198876
1,0000001.bin,44038.91598906144
2,0000002.bin,34046.368468045344
3,0000003.bin,40675.55044822217
4,0000004.bin,19801.80942140515
5,0000005.bin,48701.8392510784
6,0000006.bin,19104.624330350136
7,0000007.bin,34601.6639570625
8,0000008.bin,58042.75461714118
9,0000009.bin,43416.45156971339
10,0000010.bin,68750.63912182566
11,0000011.bin,139378.95989035149
12,0000012.bin,81916.26908192362
13,0000013.bin,44255.63018614761
14,0000014.bin,22966.474092895845
15,0000015.bin,30953.306776670255
16,0000016.bin,51860.47638642226
17,0000017.bin,38791.42557937358
18,0000018.bin,19677.863865616873
19,0000019.bin,10903.848730827152
20,0000020.bin,139177.2106122457
21,0000021.bin,10125.776867059556
22,0000022.bin,9706.82841772937
23,0000023.bin,93801.60172582787
24,0000024.bin,39992.013917387085
25,0000025.bin,39123.529001282965
26,0000026.bin,96467.88609851417
27,0000027.bin,22149.846778152187
28,0000028.bin,22082.088950560832
29,0000029.bin,173759.40632508424
30,0000030.bin,80125.57103365389
31,0000031.bin,44794.43655147342
32,0000032.bin,35080.7838515476
33,0000033.bin,20086.281446037156
34,0000034.bin,186975.23111759554
35,0000035.bin,40273.33360960844
36,0000036.bin,83462.71332526134
37,0000037.bin,61145.16938326016
38,0000038.bin,60888.02912031728
39,0000039.bin,31287.350095414342
40,0000040.bin,89575.43239553444
41,0000041.bin,11542.698350683882
42,0000042.bin,49055.14297487665
43,0000043.bin,104822.29460642158
44,0000044.bin,47870.454863279796
45,0000045.bin,43307.81734304104
46,0000046.bin,49200.531319692935
47,0000047.bin,59982.16654777838
48,0000048.bin,40819.76099848907
49,0000049.bin,50475.18215025283
50,0000050.bin,32755.67884700675
51,0000051.bin,44727.68331333643
52,0000052.bin,38341.68126659069
53,0000053.bin,10868.75738146619
54,0000054.bin,35237.91550084154
55,0000055.bin,31710.21297956959
56,0000056.bin,39431.90332712393
57,0000057.bin,21928.629249011905
58,0000058.bin,11570.134035475474
59,0000059.bin,21713.19676956884
60,0000060.bin,98417.82889806348
61,0000061.bin,49474.85352665032
62,0000062.bin,95914.91155757962
63,0000063.bin,72431.97454998174
64,0000064.bin,18335.52448976565
