,runstring,t
0,0000000.bin,259413.21444949144
1,0000001.bin,236099.34556916248
2,0000002.bin,845890.1332428004
3,0000003.bin,158392.86942135575
4,0000004.bin,280242.39298387064
5,0000005.bin,1166784.2169565412
6,0000006.bin,122636.87734730412
7,0000007.bin,191460.13604220873
8,0000008.bin,46153.7458277576
9,0000009.bin,9628214.236186974
10,0000010.bin,427844.88830218214
11,0000011.bin,453702.89137294964
12,0000012.bin,409474.21156687994
13,0000013.bin,84563.3374387588
14,0000014.bin,160171.92392101334
15,0000015.bin,356235.5977676167
16,0000016.bin,243404.04489521924
17,0000017.bin,480673.35343084653
18,0000018.bin,364152.43705635524
19,0000019.bin,1297523.6081527483
20,0000020.bin,433303.3297146487
21,0000021.bin,216449.27518088496
22,0000022.bin,287288.77485750715
23,0000023.bin,64762.09401039307
24,0000024.bin,307407.675660302
25,0000025.bin,1350392.810665645
26,0000026.bin,107904.9537080362
27,0000027.bin,1111036.6298905753
28,0000028.bin,186391.5783533562
29,0000029.bin,2262991.2657204648
30,0000030.bin,261774.8601942615
31,0000031.bin,457826.54827734904
32,0000032.bin,153888.47400018675
33,0000033.bin,14489514.038942892
34,0000034.bin,492617.06285154755
35,0000035.bin,796119.4927299386
36,0000036.bin,705546.1262432332
37,0000037.bin,236741.6231453089
38,0000038.bin,209430.36356871677
39,0000039.bin,205895.46399586284
40,0000040.bin,389289.87403783837
41,0000041.bin,831635.0074331036
42,0000042.bin,170313.7504658807
43,0000043.bin,447282.4019131966
44,0000044.bin,550760.9369719941
45,0000045.bin,716345.5762984594
46,0000046.bin,124221.07658749224
47,0000047.bin,373097.0382461071
48,0000048.bin,179582.86793486992
49,0000049.bin,839347.4305643081
50,0000050.bin,404315.6913697888
51,0000051.bin,52506.304411274126
52,0000052.bin,533405.5514010992
53,0000053.bin,167913.2722329568
54,0000054.bin,185619.2240662217
55,0000055.bin,815063.927271924
56,0000056.bin,367381.04148179066
57,0000057.bin,197576.58201531935
58,0000058.bin,354992.05748238374
59,0000059.bin,178792.9160527469
60,0000060.bin,229697.49293244848
61,0000061.bin,200711.8291208845
62,0000062.bin,148525.29515901636
63,0000063.bin,2243504.8389782333
64,0000064.bin,446253.6354250678
65,0000065.bin,417475.2629686443
66,0000066.bin,329756.7945004132
67,0000067.bin,43326.31807193944
68,0000068.bin,831694.4859185275
69,0000069.bin,962804.6052800175
70,0000070.bin,176816.8931965838
71,0000071.bin,96912.17259448125
72,0000072.bin,109472.07496726104
73,0000073.bin,1481882.4552274032
74,0000074.bin,281065.4269589347
75,0000075.bin,177412.78656074274
76,0000076.bin,125324.6328543223
77,0000077.bin,91859.13404451624
78,0000078.bin,326787.61603731854
79,0000079.bin,355410.9010276718
80,0000080.bin,546421.293837765
81,0000081.bin,212247.5029680227
82,0000082.bin,286796.8042983986
83,0000083.bin,158820.61568694314
84,0000084.bin,488271.84252678073
85,0000085.bin,530992.9141999844
