,runstring,t
0,0000000.bin,11983364.564852398
1,0000001.bin,1389470.8580251774
2,0000002.bin,574787.5694209468
3,0000003.bin,3143579.7669453183
4,0000004.bin,34756.14393945885
5,0000005.bin,143163.57443889268
6,0000006.bin,534210.6187690222
7,0000007.bin,6441707.5135504
8,0000008.bin,323521.5352499073
9,0000009.bin,885164.2515516328
10,0000010.bin,145980.2246011816
11,0000011.bin,9896813.33796699
12,0000012.bin,2833925.602407531
13,0000013.bin,1821619.5098278048
14,0000014.bin,71548.29031496457
15,0000015.bin,1410107.1712171016
16,0000016.bin,13769625.397949409
17,0000017.bin,1324807.6896267552
18,0000018.bin,2076224.6344212256
19,0000019.bin,323745.8294479527
20,0000020.bin,214575.24441336692
21,0000021.bin,6877715.624849043
22,0000022.bin,475374.73469195876
23,0000023.bin,77253.91902807853
24,0000024.bin,346127.099609977
25,0000025.bin,317475.11791109294
26,0000026.bin,99270.11788925773
27,0000027.bin,2020732.4833697295
28,0000028.bin,6174454.513519128
29,0000029.bin,112987.01574936335
30,0000030.bin,2477482.1781644234
31,0000031.bin,90328.2789613813
32,0000032.bin,21116102.854917537
33,0000033.bin,376198.3180020066
34,0000034.bin,199661.46422998412
35,0000035.bin,529137.8287869412
36,0000036.bin,3165071.931658975
37,0000037.bin,1525024.294539446
38,0000038.bin,158127.16698617468
39,0000039.bin,455010.7959911807
40,0000040.bin,74857.45243408022
41,0000041.bin,3151261.02060509
42,0000042.bin,429792.3341239969
43,0000043.bin,605925.0078497743
44,0000044.bin,351234.80675993697
45,0000045.bin,5424795.366993277
46,0000046.bin,10548934.12416039
47,0000047.bin,2120113.172294722
48,0000048.bin,523320.7284669061
49,0000049.bin,2067429.807805201
50,0000050.bin,276909.2865726189
51,0000051.bin,295896.3879776888
52,0000052.bin,165594.58764714657
53,0000053.bin,4045120.3460694393
54,0000054.bin,172458.4057761689
55,0000055.bin,4670567.269667109
56,0000056.bin,389284.663396877
57,0000057.bin,14773158.852437224
58,0000058.bin,272630.5153545857
59,0000059.bin,387911.9829048392
60,0000060.bin,584422.4167758627
61,0000061.bin,172095.3436162054
62,0000062.bin,971062.6939088316
63,0000063.bin,52655.51372905407
64,0000064.bin,639993.7895770431
65,0000065.bin,3205921.0842194604
66,0000066.bin,1086527.3375527808
67,0000067.bin,3649464.9264079155
68,0000068.bin,10257332.384944227
69,0000069.bin,650755.7542433836
70,0000070.bin,759035.5013274201
71,0000071.bin,2942887.0321159353
72,0000072.bin,497030.8504536924
73,0000073.bin,215357.83198305444
74,0000074.bin,98591.83145092
75,0000075.bin,198407.18336459747
76,0000076.bin,505134.8509692941
77,0000077.bin,502897.45139373397
78,0000078.bin,613611.492050889
79,0000079.bin,7385339.540664443
80,0000080.bin,4640446.792847906
81,0000081.bin,124568.18252547362
82,0000082.bin,1026878.6599651589
83,0000083.bin,702469.1975710876
84,0000084.bin,4859718.53506934
85,0000085.bin,3741469.853133253
86,0000086.bin,3377303.19151288
87,0000087.bin,2206622.7352324044
88,0000088.bin,501581.2687915822
89,0000089.bin,1194816.506725105
90,0000090.bin,109273.11951321905
91,0000091.bin,2727297.5944629973
92,0000092.bin,4650807.5568206245
93,0000093.bin,12412357.215458315
94,0000094.bin,143928.91127337728
95,0000095.bin,370193.22621968156
96,0000096.bin,11517619.501560833
97,0000097.bin,116628.2718414295
98,0000098.bin,275451.6687255838
99,0000099.bin,152123.11441485616
100,0000100.bin,2004501.1696524904
101,0000101.bin,1776964.6655089208
102,0000102.bin,191665.852383522
103,0000103.bin,456691.73811540473
104,0000104.bin,151903.0809409426
105,0000105.bin,1402748.7281045355
106,0000106.bin,528242.2800792069
107,0000107.bin,1368390.39036257
108,0000108.bin,2228785.0113445064
109,0000109.bin,6526706.528659082
110,0000110.bin,8577438.818559375
111,0000111.bin,730971.1878417465
112,0000112.bin,3952914.5764447385
113,0000113.bin,641134.4165003509
114,0000114.bin,1118846.5552611141
115,0000115.bin,8058513.9838453485
116,0000116.bin,1404863.6058848049
117,0000117.bin,18880184.27299076
118,0000118.bin,81462.09386024147
119,0000119.bin,3426466.505738358
120,0000120.bin,5220776.704233662
121,0000121.bin,2026923.834575709
122,0000122.bin,957914.135063217
123,0000123.bin,687670.2144737421
124,0000124.bin,34997163.31256519
125,0000125.bin,211416.00434915654
126,0000126.bin,287761.8695951407
127,0000127.bin,814629.840468802
128,0000128.bin,2928454.7135471003
129,0000129.bin,50376.0611582775
130,0000130.bin,1798162.4935947596
131,0000131.bin,455497.03810051864
132,0000132.bin,660068.1029146262
133,0000133.bin,43862449.64464265
134,0000134.bin,761316.6166139138
135,0000135.bin,1331065.8960915413
136,0000136.bin,116445.75352042436
137,0000137.bin,256504.47264522556
138,0000138.bin,18652818.969047096
139,0000139.bin,3112132.022700795
140,0000140.bin,97643.87237469558
141,0000141.bin,134327.0758513645
