,runstring,t
0,0000000.bin,10273511.026968675
1,0000001.bin,8782288.24734337
2,0000002.bin,13125701.626395965
3,0000003.bin,10468418.38958753
4,0000004.bin,7908822.926098966
5,0000005.bin,14384616.563228326
6,0000006.bin,14283400.76790397
7,0000007.bin,12579292.830488386
8,0000008.bin,6642672.1099450635
9,0000009.bin,11263967.262175428
10,0000010.bin,7431705.8746501515
11,0000011.bin,16812904.177785005
12,0000012.bin,11009842.279204817
13,0000013.bin,5085598.975362531
14,0000014.bin,15934700.616397733
15,0000015.bin,14360965.762905212
16,0000016.bin,13428881.60812332
17,0000017.bin,8883680.570647875
18,0000018.bin,10889212.978609892
19,0000019.bin,3969271.1636222373
20,0000020.bin,8038358.825420505
21,0000021.bin,9151975.041670287
22,0000022.bin,2631133.819827718
23,0000023.bin,5856229.974271565
24,0000024.bin,4445666.653449344
25,0000025.bin,3958679.4842437874
26,0000026.bin,14340095.728595922
27,0000027.bin,6620300.443465118
28,0000028.bin,15877619.795193443
29,0000029.bin,5929705.939504526
30,0000030.bin,7627741.211720805
31,0000031.bin,12693878.230114618
32,0000032.bin,8891386.799856635
33,0000033.bin,8760007.859779807
34,0000034.bin,7355513.6092249425
35,0000035.bin,12813847.663854392
36,0000036.bin,66841661.468475156
37,0000037.bin,8344581.575717353
38,0000038.bin,5509508.876486284
39,0000039.bin,13820241.853840293
40,0000040.bin,5466697.686712853
41,0000041.bin,17433226.790875215
42,0000042.bin,7821729.537705931
43,0000043.bin,5635896.993543564
44,0000044.bin,9967274.263735773
45,0000045.bin,5608564.842058011
46,0000046.bin,4494350.3433208605
47,0000047.bin,15118992.705731424
48,0000048.bin,8797561.728081072
49,0000049.bin,28441818.54777025
50,0000050.bin,34134302.41894669
51,0000051.bin,4425595.18547178
52,0000052.bin,20011091.281047855
53,0000053.bin,6494732.578814962
54,0000054.bin,10079339.393896597
55,0000055.bin,18984032.544189524
56,0000056.bin,7961730.055050739
57,0000057.bin,31455067.719949346
58,0000058.bin,11625737.975153917
59,0000059.bin,16682763.393044608
60,0000060.bin,11460611.672589527
61,0000061.bin,37253780.22575907
62,0000062.bin,10888692.643682534
63,0000063.bin,5660010.107255696
64,0000064.bin,26139048.90879407
65,0000065.bin,5811605.042541775
66,0000066.bin,8190635.693595923
67,0000067.bin,11985819.028539056
68,0000068.bin,19837464.650488023
69,0000069.bin,8559490.01810898
70,0000070.bin,12639660.307545999
71,0000071.bin,11227559.47476569
72,0000072.bin,17139075.958992783
73,0000073.bin,3968866.2508139736
74,0000074.bin,6806045.334948122
75,0000075.bin,21295168.902758587
76,0000076.bin,6120932.516960981
77,0000077.bin,12870843.130870478
78,0000078.bin,7500149.926165841
79,0000079.bin,17571230.033472423
80,0000080.bin,12708435.033579694
81,0000081.bin,13287181.358328039
82,0000082.bin,18216839.30978499
83,0000083.bin,12747827.1692127
84,0000084.bin,8851963.245291525
85,0000085.bin,9684730.7007961
86,0000086.bin,8660221.920310358
87,0000087.bin,28064612.27116177
88,0000088.bin,16418211.169711256
89,0000089.bin,9443174.087398002
90,0000090.bin,8467023.200278008
91,0000091.bin,7121625.142551444
92,0000092.bin,7037536.644358839
93,0000093.bin,7229950.143918327
94,0000094.bin,11132291.868712785
95,0000095.bin,2486826.795482881
96,0000096.bin,11739077.52925306
97,0000097.bin,18745253.267395902
98,0000098.bin,9546687.968030648
99,0000099.bin,6933163.9855166925
100,0000100.bin,18965493.98862904
101,0000101.bin,5076547.170144894
102,0000102.bin,14934500.459300848
103,0000103.bin,7748031.3536634045
104,0000104.bin,15320759.99554118
105,0000105.bin,6568811.323394026
106,0000106.bin,8707827.422049569
107,0000107.bin,43525083.31700503
108,0000108.bin,20122497.271803994
109,0000109.bin,13852765.852484265
110,0000110.bin,5213456.854207973
111,0000111.bin,16624038.603064435
112,0000112.bin,13740428.27480306
113,0000113.bin,11384711.222820254
114,0000114.bin,6873544.151131525
115,0000115.bin,5481108.3773303
116,0000116.bin,5559211.066348267
117,0000117.bin,10071877.068437489
118,0000118.bin,33955605.31627118
119,0000119.bin,13959035.45405035
120,0000120.bin,7815976.616614957
121,0000121.bin,29970321.708961483
122,0000122.bin,10960666.870075429
123,0000123.bin,3532713.4269424225
124,0000124.bin,6303764.7658959115
125,0000125.bin,12283542.3350276
126,0000126.bin,16696877.629501367
127,0000127.bin,13624681.691027971
128,0000128.bin,11013107.80435408
129,0000129.bin,5538864.691360147
130,0000130.bin,12197547.644007275
131,0000131.bin,9343785.128040897
132,0000132.bin,61631871.95994555
133,0000133.bin,16411793.2206402
134,0000134.bin,5994585.656739584
135,0000135.bin,5730534.424737222
136,0000136.bin,12042260.455422783
137,0000137.bin,9538520.708427893
138,0000138.bin,18602486.575215053
139,0000139.bin,6216564.823323886
140,0000140.bin,9255097.10362486
141,0000141.bin,8576479.866264345
142,0000142.bin,9286016.00013222
143,0000143.bin,8475341.838859031
144,0000144.bin,11467773.768848488
145,0000145.bin,17774714.86847679
146,0000146.bin,8488549.08314463
147,0000147.bin,6731504.001127758
148,0000148.bin,12521285.930198284
149,0000149.bin,25663568.196225915
150,0000150.bin,10112757.637008296
151,0000151.bin,3893998.187794573
152,0000152.bin,4376119.475200902
153,0000153.bin,6657160.880250237
154,0000154.bin,7166874.469299537
155,0000155.bin,9813813.426151553
156,0000156.bin,17462418.442848396
157,0000157.bin,5298232.516005465
158,0000158.bin,17962160.04419853
159,0000159.bin,9954168.862515645
160,0000160.bin,10603393.775495404
161,0000161.bin,17085644.722144175
162,0000162.bin,11316669.559014956
163,0000163.bin,20269923.041746628
164,0000164.bin,9086675.658285024
165,0000165.bin,11963501.610282639
166,0000166.bin,7821064.128335246
167,0000167.bin,4811887.408473375
168,0000168.bin,8222722.5308746705
169,0000169.bin,5080952.056165838
170,0000170.bin,12594687.65689219
171,0000171.bin,10524085.462768698
172,0000172.bin,3149000.985921306
173,0000173.bin,9221666.147450225
174,0000174.bin,3741346.9597321763
175,0000175.bin,3477998.8952458496
176,0000176.bin,8457923.072051743
177,0000177.bin,9464311.546355398
178,0000178.bin,17623350.85490481
179,0000179.bin,15955156.384985948
180,0000180.bin,7361492.386378015
181,0000181.bin,15469309.122208351
182,0000182.bin,7594757.982215225
183,0000183.bin,3133252.5831029243
184,0000184.bin,6502094.897550895
185,0000185.bin,9880719.47049586
186,0000186.bin,3355110.300093097
187,0000187.bin,14220890.810657145
188,0000188.bin,8104561.186238858
189,0000189.bin,9119104.776603715
190,0000190.bin,8965275.98764486
191,0000191.bin,3435917.823297705
192,0000192.bin,7654494.589726978
193,0000193.bin,18298481.941781376
194,0000194.bin,13198680.046198698
195,0000195.bin,15984063.188140297
196,0000196.bin,8881514.223155225
197,0000197.bin,12275457.346608685
198,0000198.bin,16331666.041170413
199,0000199.bin,6650286.819366342
200,0000200.bin,23975373.376352083
201,0000201.bin,8951436.415700385
202,0000202.bin,22535346.5861313
203,0000203.bin,10342935.78195596
204,0000204.bin,3056017.25757252
205,0000205.bin,10545574.799909445
206,0000206.bin,8950000.428477252
207,0000207.bin,27660905.458983917
208,0000208.bin,7035370.469952204
209,0000209.bin,11203888.305829482
210,0000210.bin,8263661.6440892005
211,0000211.bin,14840287.136818552
212,0000212.bin,7773819.855173609
213,0000213.bin,7895854.735195926
214,0000214.bin,10376063.0795211
215,0000215.bin,7485770.9316061875
216,0000216.bin,25792015.372356135
217,0000217.bin,22409286.174985427
218,0000218.bin,8852889.151174845
219,0000219.bin,21075431.715811055
220,0000220.bin,3469297.166924467
221,0000221.bin,13296541.359573746
222,0000222.bin,5920670.242119539
223,0000223.bin,9371816.219394194
224,0000224.bin,7897156.559838527
225,0000225.bin,7759849.964922759
226,0000226.bin,19186123.064490404
227,0000227.bin,18876132.483641956
228,0000228.bin,8760788.587334083
229,0000229.bin,18363743.359180328
230,0000230.bin,4451049.475434878
231,0000231.bin,6563948.108913322
232,0000232.bin,11759139.366092796
233,0000233.bin,19444056.666345123
234,0000234.bin,4701419.09543007
235,0000235.bin,22203766.27997757
236,0000236.bin,39896559.15362618
237,0000237.bin,18289213.495373096
238,0000238.bin,4200809.722675393
239,0000239.bin,12133327.035025032
240,0000240.bin,7592693.027350531
241,0000241.bin,11962353.069915721
242,0000242.bin,10708881.263887273
243,0000243.bin,9843626.459386097
244,0000244.bin,19729276.90060075
245,0000245.bin,11036364.915412204
246,0000246.bin,1605397.4981244742
247,0000247.bin,22035470.64892814
248,0000248.bin,14837271.646787168
249,0000249.bin,8834109.705588074
250,0000250.bin,21549686.951465216
251,0000251.bin,8902960.744639875
252,0000252.bin,21654383.32015327
253,0000253.bin,11704731.093985142
254,0000254.bin,12903454.908537546
255,0000255.bin,7922377.026424452
256,0000256.bin,14808286.14042032
257,0000257.bin,10655309.733019905
258,0000258.bin,8238071.043757335
259,0000259.bin,5460944.488497877
260,0000260.bin,9913904.09808595
261,0000261.bin,10111740.83445702
262,0000262.bin,15603853.060707914
263,0000263.bin,9964974.307840565
264,0000264.bin,7638030.09848594
265,0000265.bin,13533488.050077373
266,0000266.bin,10030469.47932312
267,0000267.bin,6637884.307833561
268,0000268.bin,13496038.137911985
269,0000269.bin,20803345.461186785
270,0000270.bin,8024262.289500478
271,0000271.bin,7967512.9748149915
272,0000272.bin,9481404.761758165
273,0000273.bin,5254600.796700907
274,0000274.bin,6207113.474575535
275,0000275.bin,19059656.458859596
276,0000276.bin,22434825.22887956
277,0000277.bin,7567147.771433587
278,0000278.bin,21081556.155938666
279,0000279.bin,6155531.829728083
280,0000280.bin,10042732.423620718
281,0000281.bin,11365718.772808457
282,0000282.bin,25336817.987974863
283,0000283.bin,11334896.69649429
284,0000284.bin,9724620.273986982
285,0000285.bin,6064477.022999226
286,0000286.bin,8557862.19180538
287,0000287.bin,11029551.926096717
288,0000288.bin,18131303.536088254
289,0000289.bin,11764763.805265645
290,0000290.bin,11044132.423662739
291,0000291.bin,11634255.207712607
292,0000292.bin,10834886.4927191
293,0000293.bin,6680607.12969067
294,0000294.bin,8408620.324450018
295,0000295.bin,45483399.17225882
296,0000296.bin,25807825.95402245
297,0000297.bin,14705699.551290931
298,0000298.bin,4557607.915206841
299,0000299.bin,11637770.56013676
300,0000300.bin,10705645.148521202
301,0000301.bin,3284323.476900132
302,0000302.bin,6336957.812911942
303,0000303.bin,19773826.729330365
304,0000304.bin,7295324.215733481
305,0000305.bin,5496032.786567523
306,0000306.bin,91227335.57628426
307,0000307.bin,26198248.377524633
308,0000308.bin,9424415.772515291
309,0000309.bin,11739000.350222493
310,0000310.bin,10732605.571348118
311,0000311.bin,11512612.672537746
312,0000312.bin,4146549.743624046
313,0000313.bin,19944524.886790942
314,0000314.bin,5199070.34265975
315,0000315.bin,7923515.763591536
316,0000316.bin,3220675.471935022
317,0000317.bin,3841980.3151265658
318,0000318.bin,8472910.145148182
319,0000319.bin,23415770.880593803
320,0000320.bin,6422094.948330293
321,0000321.bin,16621801.138628447
322,0000322.bin,5637405.275568084
323,0000323.bin,4955581.0881195115
324,0000324.bin,5871944.567961632
325,0000325.bin,7532390.982952022
326,0000326.bin,14241071.291204104
327,0000327.bin,5363132.671135713
328,0000328.bin,7911072.376268375
329,0000329.bin,6897899.401940907
330,0000330.bin,15712908.312598104
331,0000331.bin,27381075.217007566
332,0000332.bin,12351408.059741223
333,0000333.bin,13236578.171773652
334,0000334.bin,11612848.696003677
335,0000335.bin,3938845.5461769304
336,0000336.bin,10174526.737914572
337,0000337.bin,6371129.66190507
338,0000338.bin,5356290.271669113
339,0000339.bin,11068850.255259896
340,0000340.bin,8413215.629054138
341,0000341.bin,4439876.597742026
342,0000342.bin,3380597.983498506
343,0000343.bin,7175666.193640756
344,0000344.bin,8857157.761237996
345,0000345.bin,14523543.73720044
346,0000346.bin,16697219.600502158
347,0000347.bin,3202212.5355899087
348,0000348.bin,7839906.170315883
349,0000349.bin,8149921.362587982
350,0000350.bin,18349691.61418279
351,0000351.bin,13111036.536732705
352,0000352.bin,7494024.411853404
353,0000353.bin,10211711.823469238
354,0000354.bin,23365575.135582294
355,0000355.bin,9879867.833841236
356,0000356.bin,5839780.89805317
357,0000357.bin,14173163.963251831
358,0000358.bin,19970004.774713706
359,0000359.bin,4523095.619376549
360,0000360.bin,20045414.19541732
361,0000361.bin,14386841.52244437
362,0000362.bin,19840997.046037417
363,0000363.bin,11493702.978676768
364,0000364.bin,42970170.67898094
365,0000365.bin,8876598.805704841
366,0000366.bin,6035475.130117153
367,0000367.bin,5521880.904378782
368,0000368.bin,39688289.90138195
369,0000369.bin,6879428.325078218
370,0000370.bin,15247473.69098814
371,0000371.bin,4276863.183615812
372,0000372.bin,5665164.648344108
373,0000373.bin,9267547.002692642
374,0000374.bin,8437145.701075831
375,0000375.bin,15885550.321629727
376,0000376.bin,7214499.2337167105
377,0000377.bin,4469265.979260701
378,0000378.bin,6939442.6108405525
379,0000379.bin,9554105.434044251
380,0000380.bin,3909633.1776149007
381,0000381.bin,9740718.614273997
382,0000382.bin,26425660.062984336
383,0000383.bin,6737176.140571981
384,0000384.bin,31900370.842677172
