,runstring,t
0,0000000.bin,13338252.60507914
1,0000001.bin,7199630.758545968
2,0000002.bin,22069558.604631953
3,0000003.bin,32169878.94761999
4,0000004.bin,41650715.88128378
5,0000005.bin,99995184.47337073
6,0000006.bin,16565664.887807634
7,0000007.bin,8259032.348209023
8,0000008.bin,99995184.47337073
9,0000009.bin,11414821.960892126
10,0000010.bin,52624499.56730189
11,0000011.bin,57910108.73137487
12,0000012.bin,17210525.50382287
13,0000013.bin,99995184.47337073
14,0000014.bin,99995184.47337073
15,0000015.bin,32924050.848000467
16,0000016.bin,65974931.53719012
17,0000017.bin,65430161.385875486
18,0000018.bin,99995184.47337073
19,0000019.bin,99995184.47337073
20,0000020.bin,17537280.199793696
21,0000021.bin,21979470.381615542
22,0000022.bin,28603263.27823446
23,0000023.bin,29684504.43453283
24,0000024.bin,99995184.47337073
25,0000025.bin,2471871.0764600537
26,0000026.bin,99995184.47337073
27,0000027.bin,40213354.62047116
28,0000028.bin,10879005.95300005
29,0000029.bin,99995184.47337073
30,0000030.bin,53697717.84585706
31,0000031.bin,99995184.47337073
32,0000032.bin,43246210.59522683
33,0000033.bin,31998993.01801958
34,0000034.bin,99995184.47337073
35,0000035.bin,58931954.265391774
36,0000036.bin,29692243.87010303
37,0000037.bin,34957658.330859356
38,0000038.bin,48428917.73502947
39,0000039.bin,37531174.024370454
40,0000040.bin,54946307.70833745
41,0000041.bin,36848902.790722765
42,0000042.bin,24436685.769512884
43,0000043.bin,83232202.20545213
44,0000044.bin,5510647.77310625
45,0000045.bin,15412868.2741618
46,0000046.bin,46902878.92320707
47,0000047.bin,99995184.47337073
48,0000048.bin,38724789.37800238
49,0000049.bin,83270154.05654924
50,0000050.bin,99995184.47337073
51,0000051.bin,24617813.446765438
52,0000052.bin,67991712.1985399
53,0000053.bin,99995184.47337073
54,0000054.bin,17244682.952240713
55,0000055.bin,99995184.47337073
56,0000056.bin,99995184.47337073
57,0000057.bin,67208288.27149408
58,0000058.bin,78852303.68473451
59,0000059.bin,64056123.512428485
60,0000060.bin,77591087.16967599
61,0000061.bin,29474686.853314012
62,0000062.bin,36855637.822220705
63,0000063.bin,17939006.713810124
64,0000064.bin,23617297.358331874
65,0000065.bin,12172728.629235204
66,0000066.bin,24770964.51356896
67,0000067.bin,2238902.5808594157
68,0000068.bin,4176716.019115345
69,0000069.bin,1887891.5372303582
70,0000070.bin,99995184.47337073
71,0000071.bin,3352498.706400096
72,0000072.bin,51076403.39136431
73,0000073.bin,81929041.48003022
74,0000074.bin,99995184.47337073
75,0000075.bin,26098503.926140897
76,0000076.bin,99995184.47337073
77,0000077.bin,19894796.19176936
78,0000078.bin,30486585.155394346
79,0000079.bin,99995184.47337073
80,0000080.bin,21870483.101852134
81,0000081.bin,16285684.776877537
82,0000082.bin,23139287.33796288
83,0000083.bin,35003326.63365104
84,0000084.bin,99995184.47337073
85,0000085.bin,79293348.90142457
86,0000086.bin,18638561.744817466
87,0000087.bin,99995184.47337073
