,runstring,t
0,0000000.bin,2319745.349026558
1,0000001.bin,3153388.472444308
2,0000002.bin,904071.2496691741
3,0000003.bin,540415.8561575032
4,0000004.bin,5214515.950407297
5,0000005.bin,1986982.603538343
6,0000006.bin,7293148.434560311
7,0000007.bin,1624366.9230449249
8,0000008.bin,499651.07049899996
9,0000009.bin,967981.9150874753
10,0000010.bin,1083776.3010831263
11,0000011.bin,2176127.6099865297
12,0000012.bin,721855.0365979212
13,0000013.bin,5775912.486358919
14,0000014.bin,1344766.9831311193
15,0000015.bin,1179095.4914130208
16,0000016.bin,801635.0285931268
17,0000017.bin,1751025.0786961738
18,0000018.bin,8825640.563457206
19,0000019.bin,795247.9180553287
20,0000020.bin,1226186.2810907376
21,0000021.bin,5715592.74289911
22,0000022.bin,1996190.3935102534
23,0000023.bin,931704.7692169423
24,0000024.bin,1104179.9289509517
25,0000025.bin,1915056.8032678936
26,0000026.bin,3019666.459318389
27,0000027.bin,587538.4113304218
28,0000028.bin,1649216.8292746556
29,0000029.bin,559881.7169429216
30,0000030.bin,1053705.127675393
31,0000031.bin,1045551.6370541301
32,0000032.bin,3501182.9594835835
33,0000033.bin,1406184.3271915924
34,0000034.bin,1312261.1005355355
35,0000035.bin,874553.0163616164
36,0000036.bin,4371008.277990085
37,0000037.bin,1315703.5861688491
38,0000038.bin,3456664.1613412136
39,0000039.bin,1091829.4020595525
40,0000040.bin,2911738.0776285725
41,0000041.bin,1355004.3387477298
42,0000042.bin,2110355.4052061
43,0000043.bin,803235.3396112126
44,0000044.bin,1604131.200182983
45,0000045.bin,608840.419171139
46,0000046.bin,12549595.885538094
47,0000047.bin,1632850.923622792
48,0000048.bin,960569.2572697579
49,0000049.bin,1708501.5338091936
50,0000050.bin,895320.2361966794
51,0000051.bin,1611672.549425983
52,0000052.bin,596102.5711623867
53,0000053.bin,597596.9499534165
54,0000054.bin,2468347.4799753027
55,0000055.bin,1524028.5958669905
56,0000056.bin,957484.8558424067
57,0000057.bin,1982523.369436351
58,0000058.bin,163223.41054257713
59,0000059.bin,698704.6880642584
60,0000060.bin,1848448.5722006906
61,0000061.bin,950444.7621522195
62,0000062.bin,2399812.3770188363
63,0000063.bin,10507412.12445305
64,0000064.bin,689627.4255026815
65,0000065.bin,2128832.680799906
66,0000066.bin,1467190.4477478687
67,0000067.bin,10801192.81471211
68,0000068.bin,1717143.1163700942
69,0000069.bin,1090462.6061214183
