,runstring,t
0,0000000.bin,99999945.58597702
1,0000001.bin,99999945.58597702
2,0000002.bin,99999945.58597702
3,0000003.bin,99999945.58597702
4,0000004.bin,99999945.58597702
5,0000005.bin,99999945.58597702
6,0000006.bin,99999945.58597702
7,0000007.bin,99999945.58597702
8,0000008.bin,99999945.58597702
9,0000009.bin,99999945.58597702
10,0000010.bin,99999945.58597702
11,0000011.bin,99999945.58597702
12,0000012.bin,99999945.58597702
13,0000013.bin,99999945.58597702
14,0000014.bin,99999945.58597702
15,0000015.bin,99999945.58597702
16,0000016.bin,99999945.58597702
17,0000017.bin,99999945.58597702
18,0000018.bin,99999945.58597702
19,0000019.bin,99999945.58597702
20,0000020.bin,99999945.58597702
21,0000021.bin,99999945.58597702
22,0000022.bin,99999945.58597702
23,0000023.bin,99999945.58597702
24,0000024.bin,99999945.58597702
25,0000025.bin,99999945.58597702
26,0000026.bin,99999945.58597702
27,0000027.bin,99999945.58597702
28,0000028.bin,99999945.58597702
29,0000029.bin,99999945.58597702
30,0000030.bin,99999945.58597702
31,0000031.bin,99999945.58597702
32,0000032.bin,99999945.58597702
33,0000033.bin,99999945.58597702
34,0000034.bin,99999945.58597702
35,0000035.bin,99999945.58597702
36,0000036.bin,99999945.58597702
37,0000037.bin,99999945.58597702
38,0000038.bin,99999945.58597702
39,0000039.bin,99999945.58597702
40,0000040.bin,99999945.58597702
41,0000041.bin,99999945.58597702
42,0000042.bin,99999945.58597702
43,0000043.bin,99999945.58597702
44,0000044.bin,99999945.58597702
45,0000045.bin,99999945.58597702
46,0000046.bin,99999945.58597702
47,0000047.bin,99999945.58597702
48,0000048.bin,99999945.58597702
49,0000049.bin,99999945.58597702
50,0000050.bin,99999945.58597702
51,0000051.bin,99999945.58597702
52,0000052.bin,99999945.58597702
53,0000053.bin,99999945.58597702
54,0000054.bin,99999945.58597702
55,0000055.bin,99999945.58597702
56,0000056.bin,99999945.58597702
57,0000057.bin,99999945.58597702
58,0000058.bin,99999945.58597702
59,0000059.bin,99999945.58597702
60,0000060.bin,99999945.58597702
61,0000061.bin,99999945.58597702
62,0000062.bin,99999945.58597702
63,0000063.bin,99999945.58597702
64,0000064.bin,99999945.58597702
65,0000065.bin,99999945.58597702
66,0000066.bin,99999945.58597702
