,runstring,t
0,0000000.bin,3988126.0160615467
1,0000001.bin,1588747.371199423
2,0000002.bin,10195631.052795075
3,0000003.bin,10214951.176878177
4,0000004.bin,4304405.163359303
5,0000005.bin,12942982.807380252
6,0000006.bin,1895677.3549146545
7,0000007.bin,45606422.04953506
8,0000008.bin,99999993.86714663
9,0000009.bin,11941072.96040935
10,0000010.bin,38952759.263592504
11,0000011.bin,2530071.482001629
12,0000012.bin,7998423.347343398
13,0000013.bin,2755838.508382729
14,0000014.bin,6925353.285797397
15,0000015.bin,4878185.208238717
16,0000016.bin,35487258.927437626
17,0000017.bin,13584876.786204197
18,0000018.bin,41192638.232296504
19,0000019.bin,50320347.44672791
20,0000020.bin,4547436.093528876
21,0000021.bin,18419647.321034618
22,0000022.bin,1573072.2777476702
23,0000023.bin,3224573.279723114
24,0000024.bin,20504176.694423117
25,0000025.bin,92534958.47406675
26,0000026.bin,21970535.293611877
27,0000027.bin,1262676.0448949356
28,0000028.bin,4213792.791346937
29,0000029.bin,869527.9722865205
30,0000030.bin,14325964.022745885
31,0000031.bin,19787726.00744251
32,0000032.bin,5118062.420456218
33,0000033.bin,8357203.347377207
34,0000034.bin,99999993.86714663
35,0000035.bin,4372786.8375778105
36,0000036.bin,3955434.2168894527
37,0000037.bin,27092360.17241948
38,0000038.bin,15581747.943361752
39,0000039.bin,16695421.786530398
40,0000040.bin,1905046.2942645657
41,0000041.bin,3011795.9755672575
42,0000042.bin,1907506.0487418566
43,0000043.bin,5193147.373450557
44,0000044.bin,7582767.062489783
45,0000045.bin,3584296.6238613916
46,0000046.bin,2529383.4768143916
47,0000047.bin,6600190.796763815
48,0000048.bin,99999993.86714663
49,0000049.bin,4271866.78924004
50,0000050.bin,41187098.23372353
51,0000051.bin,99999993.86714663
52,0000052.bin,2295295.4362844178
53,0000053.bin,2377610.59252481
54,0000054.bin,99999993.86714663
55,0000055.bin,1552916.5077060084
56,0000056.bin,3630483.6269410294
57,0000057.bin,4848702.552641755
58,0000058.bin,2075285.1232542857
59,0000059.bin,8330725.661216432
60,0000060.bin,22121609.252671443
61,0000061.bin,6947561.57085493
62,0000062.bin,6018017.5112204775
63,0000063.bin,43664745.73403094
64,0000064.bin,7174065.861945761
65,0000065.bin,11267791.93790882
66,0000066.bin,3256592.419677355
67,0000067.bin,6569722.500383787
68,0000068.bin,41114195.945685215
69,0000069.bin,25051952.0867668
70,0000070.bin,6579275.6954152975
71,0000071.bin,23506704.435827903
72,0000072.bin,6682492.2351625
73,0000073.bin,6278560.582687801
74,0000074.bin,99999993.86714663
75,0000075.bin,26692451.8874257
76,0000076.bin,26399775.792085923
77,0000077.bin,17252733.948165886
78,0000078.bin,5386144.242684962
79,0000079.bin,12060838.303044744
80,0000080.bin,99999993.86714663
81,0000081.bin,2303791.8032482457
82,0000082.bin,32365515.630907618
83,0000083.bin,4288491.774158698
84,0000084.bin,7255715.252530169
85,0000085.bin,6242252.434816161
86,0000086.bin,7913897.574768301
87,0000087.bin,9946443.665660955
88,0000088.bin,7811692.691205988
89,0000089.bin,7943248.975561656
90,0000090.bin,66388390.34971114
91,0000091.bin,7915800.128561839
92,0000092.bin,5307401.441055812
93,0000093.bin,99999993.86714663
94,0000094.bin,6059929.466711525
95,0000095.bin,16619223.613994084
96,0000096.bin,18950658.155327924
97,0000097.bin,21120861.195979424
98,0000098.bin,99999993.86714663
99,0000099.bin,8268925.329403026
100,0000100.bin,9140002.72948458
