,runstring,t
0,0000000.bin,23175.25549723792
1,0000001.bin,244.01131777035732
2,0000002.bin,453.48554243753244
3,0000003.bin,243.97667675420593
4,0000004.bin,243.97667675420593
5,0000005.bin,2674.4942929795957
6,0000006.bin,498.726709531183
7,0000007.bin,243.97667675420593
8,0000008.bin,243.97667675420593
9,0000009.bin,261.99000515292266
10,0000010.bin,817.6319042214259
11,0000011.bin,1264.1546024136692
12,0000012.bin,541.8547746396998
13,0000013.bin,243.97667675420593
14,0000014.bin,244.01131777035732
15,0000015.bin,1114.5054126393875
16,0000016.bin,244.01131777035732
17,0000017.bin,4138.388994504678
18,0000018.bin,243.97667675420593
19,0000019.bin,5074.146763791623
20,0000020.bin,2709.066027098293
21,0000021.bin,1741.2653178676464
22,0000022.bin,355.9710819715092
23,0000023.bin,1088.3514454450396
24,0000024.bin,878.1844004541676
25,0000025.bin,1363.7821648652512
26,0000026.bin,11610.941152501351
27,0000027.bin,1196.327492789122
28,0000028.bin,244.01131777035732
29,0000029.bin,280.9732820038572
30,0000030.bin,280.9732820038572
31,0000031.bin,4237.808710858046
32,0000032.bin,1928.3960871178015
33,0000033.bin,623.0186754825568
34,0000034.bin,1398.4231810167053
35,0000035.bin,280.9732820038572
36,0000036.bin,243.97667675420593
37,0000037.bin,1312.3748968964933
38,0000038.bin,936.5545126693678
39,0000039.bin,243.97667675420593
40,0000040.bin,1174.0879604198885
41,0000041.bin,2335.739796038973
42,0000042.bin,1055.269275020401
43,0000043.bin,669.4376371255053
44,0000044.bin,630.9861091973912
45,0000045.bin,243.97667675420593
46,0000046.bin,2019.60588264458
47,0000047.bin,4232.855045548453
48,0000048.bin,280.9732820038572
49,0000049.bin,5469.608604171432
50,0000050.bin,281.9778714722461
51,0000051.bin,243.97667675420593
52,0000052.bin,284.95699886126135
53,0000053.bin,676.6429684850077
54,0000054.bin,1214.4447442363326
55,0000055.bin,868.1731467863974
56,0000056.bin,506.0013229229645
57,0000057.bin,2109.0836273629843
58,0000058.bin,4730.3000374768035
59,0000059.bin,243.97667675420593
60,0000060.bin,243.97667675420593
61,0000061.bin,926.196848840083
62,0000062.bin,3759.9358930550093
63,0000063.bin,7421.491300215641
64,0000064.bin,1448.6872954524652
65,0000065.bin,261.99000515292266
66,0000066.bin,422.03149977211535
