,runstring,t
0,0000000.bin,30956634.123704415
1,0000001.bin,15756453.781192435
2,0000002.bin,35451769.94031478
3,0000003.bin,65850609.29664502
4,0000004.bin,25929372.122531842
5,0000005.bin,47553799.64528573
6,0000006.bin,57626674.88934002
7,0000007.bin,24785072.894886773
8,0000008.bin,42152931.81712008
9,0000009.bin,96752981.04956669
10,0000010.bin,61757437.7094195
11,0000011.bin,44749810.72957621
12,0000012.bin,99999945.17610908
13,0000013.bin,52896975.351379074
14,0000014.bin,71808965.09226307
15,0000015.bin,23646148.841564786
16,0000016.bin,12430240.740816457
17,0000017.bin,21062824.674360435
18,0000018.bin,13800672.763804479
19,0000019.bin,26899686.697001647
20,0000020.bin,30318720.706268054
21,0000021.bin,35535923.07341466
22,0000022.bin,82801597.62179548
23,0000023.bin,20580505.627985846
24,0000024.bin,62843160.88065527
25,0000025.bin,53281234.25509692
26,0000026.bin,52575089.95415572
27,0000027.bin,4798911.0927148
28,0000028.bin,78206173.17250866
29,0000029.bin,57617637.98836053
30,0000030.bin,73828684.55785528
31,0000031.bin,12831974.39972095
32,0000032.bin,21599536.807396304
33,0000033.bin,99999945.17610908
34,0000034.bin,12692466.58050607
35,0000035.bin,40709748.6761261
36,0000036.bin,12933482.326232625
37,0000037.bin,59474906.10525248
38,0000038.bin,6868037.211920811
39,0000039.bin,15184637.36180578
40,0000040.bin,16579058.587434186
41,0000041.bin,51370643.31980703
42,0000042.bin,27698688.790213775
43,0000043.bin,32269924.989687722
44,0000044.bin,5648271.323823137
45,0000045.bin,20079327.53751759
46,0000046.bin,99999945.17610908
47,0000047.bin,20655436.73861481
48,0000048.bin,33253139.248143774
49,0000049.bin,17265169.93015341
50,0000050.bin,30514636.471131425
51,0000051.bin,42342447.93479592
52,0000052.bin,15667440.72396849
53,0000053.bin,14934413.519289358
54,0000054.bin,26059520.81020711
55,0000055.bin,99999945.17610908
56,0000056.bin,38294083.02310649
57,0000057.bin,69643075.58150628
58,0000058.bin,13889590.177233918
59,0000059.bin,45164051.5206816
60,0000060.bin,6986735.421746446
61,0000061.bin,20095572.15623675
62,0000062.bin,19795902.585061174
63,0000063.bin,45524190.55591593
64,0000064.bin,33994395.213968255
65,0000065.bin,23361374.206558
66,0000066.bin,11519890.876428677
67,0000067.bin,21671918.375239354
68,0000068.bin,30543268.6413276
69,0000069.bin,21284292.78224207
70,0000070.bin,30470828.564839523
71,0000071.bin,45712627.26010505
72,0000072.bin,14509391.341203911
73,0000073.bin,31803193.179819923
74,0000074.bin,21186758.697775614
75,0000075.bin,11942836.465269102
76,0000076.bin,27431024.76422636
77,0000077.bin,20394498.81657676
78,0000078.bin,30097471.044517588
79,0000079.bin,33620944.232234664
80,0000080.bin,46429352.6884189
81,0000081.bin,12523290.963829322
82,0000082.bin,39935910.808194585
83,0000083.bin,36525247.93457387
84,0000084.bin,99999945.17610908
85,0000085.bin,30962974.707990956
86,0000086.bin,10209747.387568695
87,0000087.bin,52247589.66690556
88,0000088.bin,19233220.13072942
89,0000089.bin,11830349.17847581
90,0000090.bin,10757298.169153733
91,0000091.bin,33021288.020832043
92,0000092.bin,9036941.805830909
93,0000093.bin,15301546.779794855
94,0000094.bin,27652800.79593609
95,0000095.bin,24333557.697491925
96,0000096.bin,99999945.17610908
97,0000097.bin,92255521.58411607
98,0000098.bin,12791707.288362665
99,0000099.bin,26127765.48082901
100,0000100.bin,35083311.14203427
101,0000101.bin,34443498.04692788
102,0000102.bin,97833889.39925733
103,0000103.bin,27060060.86755992
104,0000104.bin,6906516.847800447
105,0000105.bin,38567751.20001129
106,0000106.bin,42897472.96195654
107,0000107.bin,21461097.69759987
108,0000108.bin,37705984.36487723
109,0000109.bin,17165703.259069156
110,0000110.bin,27765840.641282868
111,0000111.bin,99999945.17610908
112,0000112.bin,75859653.82599774
113,0000113.bin,67788018.07987925
114,0000114.bin,49955489.76885513
115,0000115.bin,11382466.643940343
116,0000116.bin,50872275.89596496
117,0000117.bin,19814070.506610762
118,0000118.bin,37262441.515963145
119,0000119.bin,61418023.58633516
120,0000120.bin,18107027.440786105
121,0000121.bin,67037171.89241985
122,0000122.bin,30793775.18902583
123,0000123.bin,38706463.86976615
124,0000124.bin,15714327.245003385
125,0000125.bin,23198717.055690717
126,0000126.bin,21863324.748233866
127,0000127.bin,13935209.045600874
128,0000128.bin,27958714.891911726
129,0000129.bin,10758285.056535734
130,0000130.bin,11695542.177282793
131,0000131.bin,30989729.093627613
132,0000132.bin,25945984.039749067
133,0000133.bin,24618004.836506944
134,0000134.bin,7833658.901157213
135,0000135.bin,11413503.73075725
136,0000136.bin,42140796.00177298
137,0000137.bin,14819091.490376515
138,0000138.bin,49995017.95309258
139,0000139.bin,35261835.74043832
140,0000140.bin,16740698.78253351
141,0000141.bin,12107764.645301206
142,0000142.bin,12005501.441117806
143,0000143.bin,16908530.605629485
144,0000144.bin,21717874.750846397
145,0000145.bin,34595233.06444166
146,0000146.bin,73948593.8515997
147,0000147.bin,57949826.03397644
148,0000148.bin,16327533.663687093
149,0000149.bin,99999945.17610908
150,0000150.bin,31475858.02620555
151,0000151.bin,22888345.3907787
152,0000152.bin,27015637.633226793
153,0000153.bin,99999945.17610908
154,0000154.bin,44577452.505881526
155,0000155.bin,75392333.3962979
156,0000156.bin,59671409.83176894
157,0000157.bin,37759375.39139954
158,0000158.bin,9972476.887943877
159,0000159.bin,26455123.843911808
160,0000160.bin,20468198.99399529
161,0000161.bin,36535194.4735106
162,0000162.bin,21781477.666347425
163,0000163.bin,20919761.268505942
164,0000164.bin,20846628.96096186
165,0000165.bin,23144040.605668675
166,0000166.bin,50136510.285780735
167,0000167.bin,56904006.76323862
168,0000168.bin,31841800.848826867
