,runstring,t
0,0000000.bin,18606.658578503233
1,0000001.bin,39217.12661251526
2,0000002.bin,186022.5916978175
3,0000003.bin,45782.53407652152
4,0000004.bin,36939.82635089675
5,0000005.bin,49134.329310985835
6,0000006.bin,18692.845421382863
7,0000007.bin,49768.5023546343
8,0000008.bin,48111.172320916405
9,0000009.bin,46744.099343664915
10,0000010.bin,42557.66351742335
11,0000011.bin,108162.85970461155
12,0000012.bin,46199.2308341578
13,0000013.bin,40835.52014647564
14,0000014.bin,29453.245042093415
15,0000015.bin,23413.307119743546
16,0000016.bin,41593.465533214505
17,0000017.bin,39080.91814539199
18,0000018.bin,41353.68043417399
19,0000019.bin,36409.40314423562
20,0000020.bin,18641.61136164855
21,0000021.bin,48919.866793193316
22,0000022.bin,18965.26235562941
23,0000023.bin,24857.768122313802
24,0000024.bin,103863.21704274924
25,0000025.bin,39532.35984008947
26,0000026.bin,34750.895316041075
27,0000027.bin,40231.276938939714
28,0000028.bin,31744.88668351585
29,0000029.bin,48953.39929476385
30,0000030.bin,85617.13677193508
31,0000031.bin,170143.1855191266
32,0000032.bin,35775.99220289558
33,0000033.bin,102110.31245061617
34,0000034.bin,45695.20408017926
35,0000035.bin,39625.54416780097
36,0000036.bin,38129.849105496396
37,0000037.bin,90078.41440527861
38,0000038.bin,28196.191925366726
39,0000039.bin,29467.690344939398
40,0000040.bin,51189.02641651733
41,0000041.bin,44207.1300409589
42,0000042.bin,38905.98102459531
43,0000043.bin,63623.69552680114
44,0000044.bin,98557.42612827824
45,0000045.bin,132536.13861343358
46,0000046.bin,29555.990289674195
47,0000047.bin,38364.71518054619
48,0000048.bin,44696.36508195127
49,0000049.bin,20709.645257577413
50,0000050.bin,45518.04993448536
51,0000051.bin,39336.91523899346
52,0000052.bin,31716.758180132307
53,0000053.bin,30343.276615287275
54,0000054.bin,18872.14730994595
55,0000055.bin,40045.0468475728
56,0000056.bin,33303.21269916704
57,0000057.bin,70729.29496560352
58,0000058.bin,39902.53371589804
59,0000059.bin,79298.75437624512
60,0000060.bin,36825.85741477377
61,0000061.bin,219794.53194306215
62,0000062.bin,30444.359094195137
63,0000063.bin,28235.786604390607
64,0000064.bin,48876.87729479556
65,0000065.bin,77750.09320285472
66,0000066.bin,85376.13923730266
67,0000067.bin,48511.20675080948
68,0000068.bin,71049.58578135907
69,0000069.bin,493418.3247506911
70,0000070.bin,18412.21856681378
71,0000071.bin,38390.418812948395
72,0000072.bin,50582.4276200281
73,0000073.bin,38322.903476625084
74,0000074.bin,18882.608896179732
75,0000075.bin,49974.82423413232
76,0000076.bin,30208.211301626634
77,0000077.bin,18992.109141494246
78,0000078.bin,33283.70980827426
79,0000079.bin,39566.896931066556
80,0000080.bin,39320.84180848858
81,0000081.bin,98210.56565475884
82,0000082.bin,122528.31501931498
83,0000083.bin,50149.06853464861
84,0000084.bin,247815.7520944185
85,0000085.bin,53833.97175992101
86,0000086.bin,18576.45161427854
87,0000087.bin,39047.21243875136
88,0000088.bin,39919.02283857115
89,0000089.bin,40243.12416573426
90,0000090.bin,41662.15866401447
91,0000091.bin,48795.332347794494
92,0000092.bin,63202.70328342648
93,0000093.bin,18380.764526084396
