,runstring,t
0,0000000.bin,295855.76557294873
1,0000001.bin,59374.53712813149
2,0000002.bin,257600.36723376636
3,0000003.bin,44852.4922018355
4,0000004.bin,107513.45190705691
5,0000005.bin,137871.750521752
6,0000006.bin,133473.38775818428
7,0000007.bin,74994.9083502586
8,0000008.bin,397161.4532596193
9,0000009.bin,198780.32795462088
10,0000010.bin,77223.74239429034
11,0000011.bin,106859.60377629893
12,0000012.bin,138730.22280659672
13,0000013.bin,110760.41842320032
14,0000014.bin,122785.26578392909
15,0000015.bin,73262.7910398395
16,0000016.bin,136297.90776017704
17,0000017.bin,85951.28992316755
18,0000018.bin,69519.24635392573
19,0000019.bin,47048.6251790892
20,0000020.bin,119014.83971261303
21,0000021.bin,44584.544371826865
22,0000022.bin,82138.63652091671
23,0000023.bin,44954.57911263517
24,0000024.bin,70929.2027310442
25,0000025.bin,45736.910566147126
26,0000026.bin,89277.65352093731
27,0000027.bin,118764.00451712596
28,0000028.bin,60363.19014279812
29,0000029.bin,39830.280379363394
30,0000030.bin,51922.33120359789
31,0000031.bin,65392.53800314764
32,0000032.bin,122913.29877419566
33,0000033.bin,55199.88568792457
34,0000034.bin,113666.41396445362
35,0000035.bin,42222.30798864021
36,0000036.bin,86477.83252383093
37,0000037.bin,310014.2189533118
38,0000038.bin,92616.73035123624
39,0000039.bin,650098.3158222612
40,0000040.bin,101723.07678394596
41,0000041.bin,67557.7019616518
42,0000042.bin,121202.48565452709
43,0000043.bin,47490.57455404074
44,0000044.bin,83223.175714441
45,0000045.bin,33041.62205454736
46,0000046.bin,59399.68646550528
47,0000047.bin,23299.78720217044
48,0000048.bin,55284.79068228154
49,0000049.bin,285395.6504187413
50,0000050.bin,102760.33106629224
51,0000051.bin,62026.23337784072
52,0000052.bin,96995.13992151566
53,0000053.bin,45417.27842296811
54,0000054.bin,82947.15654061956
55,0000055.bin,106341.72141577804
56,0000056.bin,84870.90764491167
57,0000057.bin,164372.53569025814
58,0000058.bin,216864.71070208919
59,0000059.bin,47535.018906451995
60,0000060.bin,446626.5971308487
61,0000061.bin,222848.55558998336
62,0000062.bin,68038.34528955998
63,0000063.bin,47505.71265380981
64,0000064.bin,50805.956967309816
65,0000065.bin,180187.45054694614
66,0000066.bin,47061.061283933814
67,0000067.bin,72101.45283673162
68,0000068.bin,200412.85250340134
69,0000069.bin,36594.53753444465
70,0000070.bin,207836.82604507043
71,0000071.bin,73846.3873025616
72,0000072.bin,66361.8960027768
73,0000073.bin,153465.3789223191
74,0000074.bin,110708.56090522709
75,0000075.bin,982176.5063595683
76,0000076.bin,118095.3646962046
77,0000077.bin,61952.20564510272
78,0000078.bin,10637.511528653418
79,0000079.bin,111864.59904136776
80,0000080.bin,66158.86533287627
81,0000081.bin,350297.18734457274
82,0000082.bin,125065.64557728893
83,0000083.bin,92689.16459978803
84,0000084.bin,70247.05293550057
85,0000085.bin,68378.8312910021
86,0000086.bin,178425.2995237129
87,0000087.bin,117045.2239765263
88,0000088.bin,74987.11413413036
89,0000089.bin,190809.61613227613
90,0000090.bin,80694.42023379455
91,0000091.bin,78105.77053232264
92,0000092.bin,189245.85389022704
93,0000093.bin,85573.25312046759
94,0000094.bin,47007.85276849836
95,0000095.bin,46799.00241722207
96,0000096.bin,218000.13746669074
97,0000097.bin,22764.27259283192
98,0000098.bin,71059.2795379844
99,0000099.bin,187238.58343000076
100,0000100.bin,48935.72614709829
101,0000101.bin,283002.9646352341
102,0000102.bin,250128.79701227415
103,0000103.bin,130449.54366907198
104,0000104.bin,129419.56398844538
105,0000105.bin,45276.8439688175
106,0000106.bin,169147.2378494579
107,0000107.bin,118211.65440083796
108,0000108.bin,175262.16413214878
109,0000109.bin,37345.692123443645
110,0000110.bin,177569.63315667433
111,0000111.bin,36506.272366912395
112,0000112.bin,479573.6146735755
113,0000113.bin,208130.8931593488
114,0000114.bin,793952.1101505344
115,0000115.bin,66067.65568369557
116,0000116.bin,30354.488102681993
117,0000117.bin,31022.469745212213
118,0000118.bin,79508.20982099744
119,0000119.bin,194322.24417503056
120,0000120.bin,89477.60114534711
121,0000121.bin,114038.56180385669
122,0000122.bin,79341.69072353764
123,0000123.bin,161371.3467893586
124,0000124.bin,271895.6870567461
125,0000125.bin,66366.3993276509
126,0000126.bin,69417.67905753461
127,0000127.bin,136947.80682143004
128,0000128.bin,155333.25415721186
129,0000129.bin,468523.5639618529
130,0000130.bin,41849.98694443429
131,0000131.bin,118833.73677075328
132,0000132.bin,80872.26692536072
133,0000133.bin,329328.94466488855
134,0000134.bin,26436.456899200275
135,0000135.bin,529729.4646747354
136,0000136.bin,41250.80224945571
137,0000137.bin,47699.14777763246
138,0000138.bin,253566.49665731576
139,0000139.bin,222333.72163399262
140,0000140.bin,307503.75390406465
141,0000141.bin,212487.79069311428
142,0000142.bin,86422.44162787957
143,0000143.bin,72200.97631644912
144,0000144.bin,250712.8089665231
145,0000145.bin,75057.2967202451
146,0000146.bin,26678.73577737568
147,0000147.bin,183568.37365761359
148,0000148.bin,23922.73559596917
149,0000149.bin,30109.126179016508
150,0000150.bin,30715.481552705714
151,0000151.bin,296138.22796496155
152,0000152.bin,100624.95833387825
153,0000153.bin,67898.98470518703
154,0000154.bin,71521.00890142139
155,0000155.bin,123153.94952727517
156,0000156.bin,335677.62813883775
157,0000157.bin,43994.12383987248
