,runstring,t
0,0000000.bin,99999771.93701509
1,0000001.bin,99999771.93701509
2,0000002.bin,45886991.19621407
3,0000003.bin,98255924.82223655
4,0000004.bin,35698875.781676464
5,0000005.bin,34527315.44653892
6,0000006.bin,57225350.3675366
7,0000007.bin,59063886.45774206
8,0000008.bin,58634008.52465724
9,0000009.bin,99999771.93701509
10,0000010.bin,59015154.348202966
11,0000011.bin,99999771.93701509
12,0000012.bin,99999771.93701509
13,0000013.bin,99999771.93701509
14,0000014.bin,99999771.93701509
15,0000015.bin,16958616.841241147
16,0000016.bin,84921511.15326019
17,0000017.bin,99999771.93701509
18,0000018.bin,99999771.93701509
19,0000019.bin,29523924.26315319
20,0000020.bin,28788195.564481076
21,0000021.bin,50461357.756741814
22,0000022.bin,99999771.93701509
23,0000023.bin,86044537.00541018
24,0000024.bin,47772299.93129819
25,0000025.bin,99999771.93701509
26,0000026.bin,34129527.90851142
27,0000027.bin,53259798.500970654
28,0000028.bin,99999771.93701509
29,0000029.bin,31919830.552332547
30,0000030.bin,26345592.979050513
31,0000031.bin,77763902.70868368
32,0000032.bin,33301954.79013994
33,0000033.bin,55840139.345022015
34,0000034.bin,35020635.65958022
35,0000035.bin,32876538.852361705
36,0000036.bin,81771503.23540728
37,0000037.bin,65407190.752778105
38,0000038.bin,99999771.93701509
39,0000039.bin,24101992.398244616
40,0000040.bin,14477536.106418964
41,0000041.bin,78662283.80966787
42,0000042.bin,99999771.93701509
43,0000043.bin,99999771.93701509
44,0000044.bin,31179448.571093973
45,0000045.bin,84721666.47317667
46,0000046.bin,17922137.697427835
47,0000047.bin,67591976.597977
48,0000048.bin,14473908.715232667
49,0000049.bin,99999771.93701509
50,0000050.bin,50585688.10172909
51,0000051.bin,99999771.93701509
52,0000052.bin,99999771.93701509
53,0000053.bin,99999771.93701509
54,0000054.bin,99999771.93701509
55,0000055.bin,76157754.31211554
56,0000056.bin,53472823.12267443
57,0000057.bin,50674506.25444003
58,0000058.bin,28222731.09464204
59,0000059.bin,44898480.43660461
60,0000060.bin,99999771.93701509
61,0000061.bin,99999771.93701509
62,0000062.bin,46998711.11221009
63,0000063.bin,99999771.93701509
64,0000064.bin,67397127.27972312
65,0000065.bin,99999771.93701509
66,0000066.bin,26805620.063665625
67,0000067.bin,99999771.93701509
68,0000068.bin,99999771.93701509
69,0000069.bin,99999771.93701509
70,0000070.bin,99999771.93701509
71,0000071.bin,99999771.93701509
72,0000072.bin,99999771.93701509
73,0000073.bin,99999771.93701509
74,0000074.bin,60122496.96598592
75,0000075.bin,99999771.93701509
76,0000076.bin,99999771.93701509
77,0000077.bin,99999771.93701509
78,0000078.bin,99999771.93701509
79,0000079.bin,99999771.93701509
80,0000080.bin,99999771.93701509
81,0000081.bin,99999771.93701509
82,0000082.bin,36917677.48822533
83,0000083.bin,99999771.93701509
84,0000084.bin,17911952.49954238
85,0000085.bin,99999771.93701509
86,0000086.bin,99999771.93701509
87,0000087.bin,38841011.5809999
88,0000088.bin,58788951.41300302
89,0000089.bin,34111462.728603564
90,0000090.bin,37080569.19013741
91,0000091.bin,99999771.93701509
92,0000092.bin,52082714.529698305
93,0000093.bin,79117243.51394315
94,0000094.bin,99999771.93701509
95,0000095.bin,22346286.566763636
96,0000096.bin,99999771.93701509
97,0000097.bin,99999771.93701509
98,0000098.bin,99999771.93701509
99,0000099.bin,99999771.93701509
100,0000100.bin,99999771.93701509
101,0000101.bin,99999771.93701509
102,0000102.bin,22068287.461772766
103,0000103.bin,28645608.54448044
104,0000104.bin,99999771.93701509
105,0000105.bin,99999771.93701509
106,0000106.bin,87088881.37078048
107,0000107.bin,99999771.93701509
108,0000108.bin,92474989.44817503
109,0000109.bin,99999771.93701509
110,0000110.bin,34625775.07297178
111,0000111.bin,80134884.3233266
112,0000112.bin,99999771.93701509
113,0000113.bin,99999771.93701509
114,0000114.bin,30836639.527271714
115,0000115.bin,99999771.93701509
116,0000116.bin,26995591.9724839
117,0000117.bin,38477109.70464384
118,0000118.bin,68797585.19934915
119,0000119.bin,11069867.921451535
120,0000120.bin,99999771.93701509
121,0000121.bin,99999771.93701509
122,0000122.bin,41902232.80011361
123,0000123.bin,61967339.68144878
124,0000124.bin,99999771.93701509
125,0000125.bin,35327349.8851892
126,0000126.bin,86075779.35566325
127,0000127.bin,99999771.93701509
128,0000128.bin,99999771.93701509
129,0000129.bin,27555140.46292385
130,0000130.bin,99999771.93701509
131,0000131.bin,99999771.93701509
132,0000132.bin,99999771.93701509
133,0000133.bin,29263523.724634733
134,0000134.bin,59045926.551644914
135,0000135.bin,99999771.93701509
136,0000136.bin,99999771.93701509
137,0000137.bin,99999771.93701509
138,0000138.bin,78236467.24944116
139,0000139.bin,89362682.61419155
140,0000140.bin,99999771.93701509
141,0000141.bin,99999771.93701509
142,0000142.bin,99999771.93701509
143,0000143.bin,70916347.25260668
144,0000144.bin,28596808.01908871
145,0000145.bin,58902755.69327449
146,0000146.bin,69267210.07546331
147,0000147.bin,30365732.07042649
148,0000148.bin,99999771.93701509
149,0000149.bin,90352678.74258338
150,0000150.bin,28199472.47602081
151,0000151.bin,42161680.74747681
152,0000152.bin,81068562.14995249
153,0000153.bin,99999771.93701509
154,0000154.bin,99999771.93701509
155,0000155.bin,14619808.274933722
156,0000156.bin,28551909.587521967
157,0000157.bin,99999771.93701509
158,0000158.bin,99999771.93701509
159,0000159.bin,99999771.93701509
160,0000160.bin,99999771.93701509
161,0000161.bin,35710846.373508684
162,0000162.bin,99999771.93701509
163,0000163.bin,99999771.93701509
164,0000164.bin,9594601.891533162
165,0000165.bin,37841096.054640226
166,0000166.bin,27574751.286846276
167,0000167.bin,99999771.93701509
168,0000168.bin,60017840.31822362
169,0000169.bin,71238156.16304533
170,0000170.bin,99999771.93701509
171,0000171.bin,99999771.93701509
172,0000172.bin,33846676.127714716
173,0000173.bin,99999771.93701509
174,0000174.bin,99999771.93701509
175,0000175.bin,99999771.93701509
176,0000176.bin,53336850.13161539
177,0000177.bin,99999771.93701509
178,0000178.bin,71319251.8807201
179,0000179.bin,57949521.706126414
180,0000180.bin,99999771.93701509
181,0000181.bin,17568861.686330076
182,0000182.bin,99999771.93701509
183,0000183.bin,99999771.93701509
184,0000184.bin,99999771.93701509
185,0000185.bin,99999771.93701509
186,0000186.bin,99999771.93701509
187,0000187.bin,99999771.93701509
188,0000188.bin,99999771.93701509
189,0000189.bin,48439073.72969731
190,0000190.bin,72497752.49315374
191,0000191.bin,16184381.275839772
192,0000192.bin,99999771.93701509
193,0000193.bin,99999771.93701509
194,0000194.bin,99999771.93701509
195,0000195.bin,38426794.850645535
196,0000196.bin,99999771.93701509
197,0000197.bin,99999771.93701509
198,0000198.bin,66829248.44042527
199,0000199.bin,48413604.915306084
200,0000200.bin,54786386.01590594
201,0000201.bin,72512840.11123206
202,0000202.bin,99999771.93701509
203,0000203.bin,99999771.93701509
204,0000204.bin,25737355.022066202
205,0000205.bin,21556005.24957859
206,0000206.bin,29717042.504451152
207,0000207.bin,44299041.416447125
208,0000208.bin,99999771.93701509
209,0000209.bin,75680266.46267955
210,0000210.bin,99999771.93701509
211,0000211.bin,99999771.93701509
212,0000212.bin,99999771.93701509
213,0000213.bin,99999771.93701509
214,0000214.bin,99999771.93701509
215,0000215.bin,9118638.451216724
216,0000216.bin,40876089.99602424
217,0000217.bin,33208448.78320637
218,0000218.bin,87064430.79212211
219,0000219.bin,16985470.427130666
220,0000220.bin,96237632.02015062
221,0000221.bin,99999771.93701509
222,0000222.bin,19721343.263320174
223,0000223.bin,21515480.859976735
224,0000224.bin,48358344.54778799
225,0000225.bin,63456979.96860834
226,0000226.bin,49241981.53023549
227,0000227.bin,21163937.657881793
228,0000228.bin,62859033.55718928
229,0000229.bin,99999771.93701509
230,0000230.bin,99999771.93701509
231,0000231.bin,12623316.712564584
232,0000232.bin,91088150.8558274
233,0000233.bin,99999771.93701509
234,0000234.bin,99999771.93701509
235,0000235.bin,99999771.93701509
236,0000236.bin,99999771.93701509
237,0000237.bin,46447785.998322956
238,0000238.bin,99999771.93701509
239,0000239.bin,16858637.412933495
240,0000240.bin,36543673.101902924
241,0000241.bin,77021313.78792329
242,0000242.bin,27896178.904479887
243,0000243.bin,35374122.149017535
244,0000244.bin,40281296.94919529
245,0000245.bin,51587795.56808441
246,0000246.bin,19087438.553624656
247,0000247.bin,53110470.5969133
248,0000248.bin,33215809.566849377
249,0000249.bin,99999771.93701509
250,0000250.bin,89555946.1742246
251,0000251.bin,99999771.93701509
252,0000252.bin,99999771.93701509
253,0000253.bin,99999771.93701509
254,0000254.bin,99999771.93701509
255,0000255.bin,99999771.93701509
256,0000256.bin,99999771.93701509
257,0000257.bin,99999771.93701509
258,0000258.bin,99999771.93701509
259,0000259.bin,99999771.93701509
260,0000260.bin,72106348.86431642
261,0000261.bin,99999771.93701509
262,0000262.bin,99999771.93701509
263,0000263.bin,69562999.17275022
264,0000264.bin,99999771.93701509
265,0000265.bin,46478960.79874685
266,0000266.bin,99999771.93701509
267,0000267.bin,99999771.93701509
268,0000268.bin,23718204.9606865
269,0000269.bin,99999771.93701509
270,0000270.bin,52382485.70673614
271,0000271.bin,99999771.93701509
272,0000272.bin,13268838.330114897
273,0000273.bin,99999771.93701509
274,0000274.bin,99999771.93701509
275,0000275.bin,99999771.93701509
276,0000276.bin,31220610.838928964
277,0000277.bin,99999771.93701509
278,0000278.bin,34786616.065992616
279,0000279.bin,99999771.93701509
280,0000280.bin,99999771.93701509
281,0000281.bin,99999771.93701509
282,0000282.bin,85947616.26800896
283,0000283.bin,34278880.71940323
284,0000284.bin,99999771.93701509
285,0000285.bin,99999771.93701509
286,0000286.bin,99999771.93701509
287,0000287.bin,99999771.93701509
288,0000288.bin,99999771.93701509
289,0000289.bin,53119097.29899617
290,0000290.bin,99999771.93701509
291,0000291.bin,99999771.93701509
292,0000292.bin,53699578.61547711
293,0000293.bin,64173712.85857206
294,0000294.bin,99999771.93701509
295,0000295.bin,99999771.93701509
296,0000296.bin,26124248.47005212
297,0000297.bin,99999771.93701509
298,0000298.bin,99999771.93701509
299,0000299.bin,8213364.5656624995
300,0000300.bin,23817264.98385754
301,0000301.bin,79660692.80163203
302,0000302.bin,99999771.93701509
303,0000303.bin,92770753.84647311
304,0000304.bin,99999771.93701509
305,0000305.bin,47528793.50113609
306,0000306.bin,10582880.903267112
307,0000307.bin,99999771.93701509
308,0000308.bin,19556106.543107238
309,0000309.bin,99999771.93701509
310,0000310.bin,37924352.015852325
311,0000311.bin,99999771.93701509
312,0000312.bin,99999771.93701509
313,0000313.bin,87276512.31428765
314,0000314.bin,30014030.55924469
315,0000315.bin,99999771.93701509
