,runstring,t
0,0000000.bin,23887313.252282035
1,0000001.bin,2728356.1481069434
2,0000002.bin,3388717.388761099
3,0000003.bin,3039506.462002437
4,0000004.bin,5928478.374896418
5,0000005.bin,2935327.901298012
6,0000006.bin,1824435.8612554925
7,0000007.bin,99997839.01702762
8,0000008.bin,22476707.659778427
9,0000009.bin,3025023.0544019
10,0000010.bin,27523830.10490067
11,0000011.bin,9821298.705244552
12,0000012.bin,5585286.956700262
13,0000013.bin,9414686.534354817
14,0000014.bin,16272419.700730976
15,0000015.bin,12088962.1915293
16,0000016.bin,4035666.091043945
17,0000017.bin,1461132.892638411
18,0000018.bin,11514062.78616945
19,0000019.bin,27986617.8779771
20,0000020.bin,21262817.495426785
21,0000021.bin,8644074.051623132
22,0000022.bin,790055.0270707266
23,0000023.bin,607661.3057506488
24,0000024.bin,26033712.385526266
25,0000025.bin,48097108.13351555
26,0000026.bin,985676.2730934428
27,0000027.bin,2337814.948276873
28,0000028.bin,1027333.3424483644
29,0000029.bin,1405963.8673444795
30,0000030.bin,3442465.8859657454
31,0000031.bin,20368570.26079042
32,0000032.bin,4793508.12740254
33,0000033.bin,737409.4067024695
34,0000034.bin,10873764.634202
35,0000035.bin,950973.3759984778
36,0000036.bin,6293442.76002292
37,0000037.bin,4338699.497460868
38,0000038.bin,5854108.110770967
39,0000039.bin,2080619.206537332
40,0000040.bin,2315609.7400887716
41,0000041.bin,15998702.214130905
42,0000042.bin,785553.2125478195
43,0000043.bin,5116282.502658766
44,0000044.bin,51359287.1871064
45,0000045.bin,13270336.991678055
46,0000046.bin,894293.9311211215
47,0000047.bin,660130.0529130952
48,0000048.bin,16791667.3686694
49,0000049.bin,747970.150412287
50,0000050.bin,3566509.289106022
51,0000051.bin,17475397.661218833
52,0000052.bin,5915830.901472922
53,0000053.bin,3095299.254593085
54,0000054.bin,7809663.202641945
55,0000055.bin,1772490.008930828
56,0000056.bin,6241133.739133876
57,0000057.bin,5867328.430297967
58,0000058.bin,1759249.113084938
59,0000059.bin,8255998.6845941655
60,0000060.bin,4988116.699845415
61,0000061.bin,2548029.8272312838
62,0000062.bin,7769325.962118711
63,0000063.bin,1261589.0520055103
64,0000064.bin,3171890.5487492788
65,0000065.bin,1882527.2780760634
66,0000066.bin,7296338.847243201
67,0000067.bin,14530361.54923841
68,0000068.bin,7051323.454920035
69,0000069.bin,2161844.7795993197
70,0000070.bin,22402789.624345075
71,0000071.bin,2546081.173623826
72,0000072.bin,36801066.13486172
73,0000073.bin,1487087.7365811127
74,0000074.bin,1062881.5313506532
75,0000075.bin,25110399.40308487
76,0000076.bin,4530401.508979347
77,0000077.bin,5918422.963408764
78,0000078.bin,9686961.911978956
79,0000079.bin,1640769.7682701903
80,0000080.bin,11788371.30501346
81,0000081.bin,11891745.657267805
82,0000082.bin,2546318.8751393515
83,0000083.bin,26855077.46728834
84,0000084.bin,35871862.990616634
85,0000085.bin,8642054.731869992
86,0000086.bin,4188609.661510642
87,0000087.bin,14184293.3607479
88,0000088.bin,6885760.989250522
89,0000089.bin,1360414.7907355684
90,0000090.bin,4825528.863225918
91,0000091.bin,2049861.8705498981
92,0000092.bin,7286290.398449313
93,0000093.bin,15805903.07606044
94,0000094.bin,24432369.616874617
95,0000095.bin,3205036.9547050553
96,0000096.bin,3352662.3781051445
97,0000097.bin,2891790.1425404507
98,0000098.bin,702510.9652975159
99,0000099.bin,3133360.8027434754
100,0000100.bin,28575561.348424893
101,0000101.bin,8656083.451319437
102,0000102.bin,1608523.6975067812
103,0000103.bin,2558812.5804154533
104,0000104.bin,10753862.752162453
105,0000105.bin,10578145.318876516
106,0000106.bin,15763853.70567618
107,0000107.bin,27640005.040560823
108,0000108.bin,2296289.1308954763
109,0000109.bin,14304219.76809683
110,0000110.bin,12806711.790135022
111,0000111.bin,3496666.438661154
112,0000112.bin,4794207.860805865
113,0000113.bin,10005758.198916476
114,0000114.bin,13531516.710581776
115,0000115.bin,4875053.360852938
116,0000116.bin,16319258.053455647
117,0000117.bin,5421850.883850705
118,0000118.bin,12237625.090940755
119,0000119.bin,2481115.5342806685
120,0000120.bin,26266619.75731158
121,0000121.bin,7685179.002097841
122,0000122.bin,27620056.472598445
123,0000123.bin,5177230.979461487
124,0000124.bin,2865834.1554689216
125,0000125.bin,3594121.981610592
126,0000126.bin,12062754.854676854
127,0000127.bin,25681041.242447894
128,0000128.bin,8499365.546587419
129,0000129.bin,9789685.823930617
130,0000130.bin,3339235.948986571
131,0000131.bin,4730624.887739625
132,0000132.bin,4286447.113409173
133,0000133.bin,10957612.544793617
134,0000134.bin,6033238.926734965
135,0000135.bin,5345877.779908162
136,0000136.bin,1413035.6433125692
137,0000137.bin,2985054.317044239
138,0000138.bin,3417370.189937364
139,0000139.bin,5186301.394943025
140,0000140.bin,27318833.158719014
141,0000141.bin,2308468.4757440942
142,0000142.bin,10151759.582655769
143,0000143.bin,2413736.611422192
144,0000144.bin,7048227.065329786
145,0000145.bin,25486590.387142908
146,0000146.bin,3119836.7227108437
147,0000147.bin,2701522.7923403936
148,0000148.bin,17103632.69877843
149,0000149.bin,10505515.866753574
150,0000150.bin,5260150.877287012
151,0000151.bin,2338951.218331124
152,0000152.bin,3805133.690638106
153,0000153.bin,5758808.57807019
154,0000154.bin,6029361.260551717
155,0000155.bin,5303478.7160235755
156,0000156.bin,17028372.387620058
157,0000157.bin,1904896.2308085966
158,0000158.bin,20066526.665376794
159,0000159.bin,13508547.234172013
160,0000160.bin,3048007.9803709644
161,0000161.bin,10807040.239197772
162,0000162.bin,8237294.880003821
163,0000163.bin,2902748.625801604
164,0000164.bin,11594837.654711109
165,0000165.bin,13410760.21850295
166,0000166.bin,3313052.3060770887
167,0000167.bin,6741599.800441172
168,0000168.bin,3080903.625430371
169,0000169.bin,2534198.210903864
170,0000170.bin,26582919.450890463
171,0000171.bin,562338.1183260487
172,0000172.bin,24861684.94979764
173,0000173.bin,4584949.053234216
174,0000174.bin,1834625.122736733
175,0000175.bin,5350376.372886192
176,0000176.bin,5289804.920754846
177,0000177.bin,4713522.8837583475
178,0000178.bin,795434.8684537368
179,0000179.bin,4350861.2450536005
180,0000180.bin,822470.107699226
181,0000181.bin,11725928.516351696
182,0000182.bin,515857.42633489287
183,0000183.bin,8192408.610273089
184,0000184.bin,5889802.758724209
185,0000185.bin,1335330.4913551915
186,0000186.bin,10149724.570861455
187,0000187.bin,31051639.493602794
188,0000188.bin,12003597.141142365
189,0000189.bin,1105535.859366383
190,0000190.bin,12784445.199392926
191,0000191.bin,2395031.1787392753
192,0000192.bin,1093597.6454197722
193,0000193.bin,1413828.281913306
194,0000194.bin,1010511.647511627
195,0000195.bin,6843783.254939433
196,0000196.bin,3204427.736320685
197,0000197.bin,4322987.0531697385
198,0000198.bin,3873884.541290577
199,0000199.bin,1081882.7572776782
200,0000200.bin,41957568.44613275
201,0000201.bin,13272888.766982805
202,0000202.bin,36541524.69276874
203,0000203.bin,1372281.8535727519
204,0000204.bin,3828894.350757371
205,0000205.bin,5986448.031176757
206,0000206.bin,5373702.124447104
207,0000207.bin,7029513.249702137
208,0000208.bin,5106976.290876415
209,0000209.bin,9524067.612912964
210,0000210.bin,1586899.7183669168
211,0000211.bin,1242843.4019720363
212,0000212.bin,15433240.480368536
213,0000213.bin,13468537.274896037
214,0000214.bin,9051204.579475608
215,0000215.bin,9217378.099463668
216,0000216.bin,1316305.2250825274
217,0000217.bin,3584807.5600848454
218,0000218.bin,1498995.0514091211
219,0000219.bin,1141643.1421859819
220,0000220.bin,1385948.790068518
221,0000221.bin,1682721.0720571834
222,0000222.bin,9876446.11501157
223,0000223.bin,1766945.9380396414
