,runstring,t
0,0000000.bin,34564.590861592376
1,0000001.bin,91127.04433493943
2,0000002.bin,46247.31698943691
3,0000003.bin,110220.54129069873
4,0000004.bin,1231654.1335625171
5,0000005.bin,2228355.8888534396
6,0000006.bin,2158714.9556988324
7,0000007.bin,237087.7167821982
8,0000008.bin,50681.14939964451
9,0000009.bin,79941.86602111596
10,0000010.bin,61331.88729888072
11,0000011.bin,170292.1565762123
12,0000012.bin,3209131.483656935
13,0000013.bin,545304.5401914805
14,0000014.bin,95820.78771420642
15,0000015.bin,79852.1113468746
16,0000016.bin,963001.8702814231
17,0000017.bin,421620.3822745947
18,0000018.bin,374477.83955836674
19,0000019.bin,2186832.937338847
20,0000020.bin,78480.78047493617
21,0000021.bin,38945.28407060884
22,0000022.bin,1488120.615012841
23,0000023.bin,8718014.841062257
24,0000024.bin,380602.911906492
25,0000025.bin,5536712.181075116
26,0000026.bin,1342360.9988233552
27,0000027.bin,58608.58984018367
28,0000028.bin,47927.57575982552
29,0000029.bin,235464.4077163456
30,0000030.bin,2925796.0654892414
31,0000031.bin,768256.8133974705
32,0000032.bin,935899.0763906302
33,0000033.bin,831784.1740596975
34,0000034.bin,468790.70702425396
35,0000035.bin,155606.06099382302
36,0000036.bin,85018.01073151005
37,0000037.bin,56739.260822010685
38,0000038.bin,6076359.308421186
39,0000039.bin,465600.8653977472
40,0000040.bin,90114.24718681343
41,0000041.bin,28769.54273461982
42,0000042.bin,91190.50653610121
43,0000043.bin,60784.5604547999
44,0000044.bin,911614.530768965
45,0000045.bin,1084702.0376737288
46,0000046.bin,494459.608508783
47,0000047.bin,898658.992622886
48,0000048.bin,440141.33375119703
49,0000049.bin,66908.76678972975
50,0000050.bin,594215.0525339373
51,0000051.bin,52459.89236102817
52,0000052.bin,174454.09225229392
53,0000053.bin,42338.987631425895
54,0000054.bin,336296.35362038534
55,0000055.bin,43585.264711773714
56,0000056.bin,2965805.0347252316
57,0000057.bin,1065930.389718395
58,0000058.bin,149953.83745956412
59,0000059.bin,650707.080882359
60,0000060.bin,1681659.4397445333
61,0000061.bin,1322091.7537741263
62,0000062.bin,65051.25033192586
63,0000063.bin,504158.44801523496
64,0000064.bin,2073201.890610535
65,0000065.bin,56271.67742065607
66,0000066.bin,92079.28912082156
67,0000067.bin,222587.22735364342
68,0000068.bin,1211514.5149086749
69,0000069.bin,1144477.0224938735
70,0000070.bin,1457509.6292620825
71,0000071.bin,1142510.0406705586
72,0000072.bin,79760.13965250533
73,0000073.bin,140542.48309371548
74,0000074.bin,2633459.441573491
75,0000075.bin,60051.3503293686
76,0000076.bin,124231.34639849867
77,0000077.bin,387995.2883831114
78,0000078.bin,70409.92654487204
79,0000079.bin,371635.4811953884
80,0000080.bin,123633.02809147564
81,0000081.bin,63315.18500800471
82,0000082.bin,46465.93595861375
83,0000083.bin,45641.41231666365
84,0000084.bin,68439.13421490711
85,0000085.bin,101064.35208519814
86,0000086.bin,143066.38730465752
87,0000087.bin,212122.2341719997
88,0000088.bin,104693.05977957496
89,0000089.bin,2535241.187915712
90,0000090.bin,26622.39338211756
91,0000091.bin,259469.22779236376
92,0000092.bin,936040.0303732139
