,Unnamed: 0,runstring,t
0,0,0000000.bin,19035755.9025
1,1,0000001.bin,4132704.45655
2,2,0000002.bin,22240753.7292
3,3,0000003.bin,20316997.9013
4,4,0000004.bin,3218276.62175
5,5,0000005.bin,6449112.96378
6,6,0000006.bin,4546556.60441
7,7,0000007.bin,2109967.29887
8,8,0000008.bin,16060164.7603
9,9,0000009.bin,2584502.20611
10,10,0000010.bin,6245035.83406
11,11,0000011.bin,6994174.7806
12,12,0000012.bin,6793569.88878
13,13,0000013.bin,3934676.53348
14,14,0000014.bin,3236712.34206
15,15,0000015.bin,6289950.56388
16,16,0000016.bin,10638939.7555
17,17,0000017.bin,2810466.54472
18,18,0000018.bin,2376937.73548
19,19,0000019.bin,6074083.21236
20,20,0000020.bin,4516904.78461
21,21,0000021.bin,13909721.486
22,22,0000022.bin,2280878.4912
23,23,0000023.bin,6795022.20273
24,24,0000024.bin,6284067.8714
25,25,0000025.bin,8734519.52507
26,26,0000026.bin,8376296.34313
27,27,0000027.bin,8289090.89328
28,28,0000028.bin,7323732.20315
29,29,0000029.bin,9075834.81572
30,30,0000030.bin,3365029.68028
31,31,0000031.bin,7179379.34578
32,32,0000032.bin,9531340.51663
33,33,0000033.bin,4126720.99649
34,34,0000034.bin,4876985.98343
35,35,0000035.bin,9039966.99797
36,36,0000036.bin,4538363.4282
37,37,0000037.bin,13281032.0744
38,38,0000038.bin,5670785.54122
39,39,0000039.bin,1362362.00085
40,40,0000040.bin,12452319.999
41,41,0000041.bin,6315765.69902
42,42,0000042.bin,8853986.84462
43,43,0000043.bin,4359055.5154
44,44,0000044.bin,2924370.20559
45,45,0000045.bin,6879525.11406
46,46,0000046.bin,2872446.70826
47,47,0000047.bin,2024563.67992
48,48,0000048.bin,3951884.57982
49,49,0000049.bin,4255790.47164
50,50,0000050.bin,1905317.60564
51,51,0000051.bin,1967764.19592
52,52,0000052.bin,2600566.996
53,53,0000053.bin,15436646.5369
54,54,0000054.bin,6442211.99574
55,55,0000055.bin,3757809.80088
56,56,0000056.bin,1855051.49068
57,57,0000057.bin,10200134.1062
58,58,0000058.bin,9222316.15859
59,59,0000059.bin,3870699.72403
60,60,0000060.bin,4595421.56861
61,61,0000061.bin,9822636.25938
62,62,0000062.bin,12960986.1201
