,Unnamed: 0,runstring,t
0,0,0000000.bin,300.475400368
1,1,0000001.bin,305.706180338
2,2,0000002.bin,269.818180017
3,3,0000003.bin,372.389964717
4,4,0000004.bin,420.956544302
5,5,0000005.bin,283.882396359
6,6,0000006.bin,303.073469889
7,7,0000007.bin,359.434258038
8,8,0000008.bin,339.100033918
9,9,0000009.bin,340.451030069
10,10,0000010.bin,283.882396359
11,11,0000011.bin,308.442813567
12,12,0000012.bin,283.98631914
13,13,0000013.bin,332.622180578
14,14,0000014.bin,305.671539411
15,15,0000015.bin,269.818180017
16,16,0000016.bin,301.895678373
17,17,0000017.bin,283.882396359
18,18,0000018.bin,464.950521529
19,19,0000019.bin,287.72753925
20,20,0000020.bin,327.114273193
21,21,0000021.bin,310.763755672
22,22,0000022.bin,269.818180017
23,23,0000023.bin,401.453702429
24,24,0000024.bin,274.979678133
25,25,0000025.bin,296.699539331
26,26,0000026.bin,274.910396279
27,27,0000027.bin,301.826396519
28,28,0000028.bin,305.636898484
29,29,0000029.bin,283.882396359
30,30,0000030.bin,283.882396359
31,31,0000031.bin,336.398041616
32,32,0000032.bin,319.908960387
33,33,0000033.bin,283.882396359
34,34,0000034.bin,283.882396359
35,35,0000035.bin,283.882396359
36,36,0000036.bin,373.602397161
37,37,0000037.bin,312.218674604
38,38,0000038.bin,283.98631914
39,39,0000039.bin,319.77039668
40,40,0000040.bin,481.993857589
41,41,0000041.bin,296.699539331
42,42,0000042.bin,283.98631914
43,43,0000043.bin,323.650180498
44,44,0000044.bin,384.0639571
45,45,0000045.bin,332.552898724
46,46,0000046.bin,281.318967764
47,47,0000047.bin,310.798396599
48,48,0000048.bin,283.882396359
49,49,0000049.bin,349.319107368
50,50,0000050.bin,283.917037286
51,51,0000051.bin,417.11140141
52,52,0000052.bin,269.818180017
53,53,0000053.bin,283.882396359
54,54,0000054.bin,287.692898323
55,55,0000055.bin,305.706180338
56,56,0000056.bin,269.818180017
57,57,0000057.bin,340.243184507
58,58,0000058.bin,283.882396359
59,59,0000059.bin,337.749037767
60,60,0000060.bin,346.651755993
61,61,0000061.bin,283.917037286
62,62,0000062.bin,269.852820944
63,63,0000063.bin,287.72753925
64,64,0000064.bin,283.98631914
65,65,0000065.bin,404.259617512
66,66,0000066.bin,344.19225018
67,67,0000067.bin,323.684821425
68,68,0000068.bin,274.910396279
69,69,0000069.bin,898.75884973
70,70,0000070.bin,287.623616469
71,71,0000071.bin,359.434258038
72,72,0000072.bin,345.43932355
73,73,0000073.bin,440.009054125
74,74,0000074.bin,286.411184026
75,75,0000075.bin,294.20539259
76,76,0000076.bin,314.574257637
77,77,0000077.bin,372.043555448
78,78,0000078.bin,305.671539411
79,79,0000079.bin,408.416528746
80,80,0000080.bin,332.552898724
81,81,0000081.bin,283.882396359
82,82,0000082.bin,322.368466201
83,83,0000083.bin,283.917037286
84,84,0000084.bin,274.910396279
85,85,0000085.bin,319.735755753
86,86,0000086.bin,286.445824953
87,87,0000087.bin,360.88917697
88,88,0000088.bin,310.867678453
89,89,0000089.bin,486.670382727
90,90,0000090.bin,319.735755753
91,91,0000091.bin,305.775462192
92,92,0000092.bin,497.339788228
93,93,0000093.bin,287.658257396
94,94,0000094.bin,283.882396359
95,95,0000095.bin,308.131045224
96,96,0000096.bin,314.643539491
97,97,0000097.bin,319.735755753
98,98,0000098.bin,310.763755672
99,99,0000099.bin,502.466645416
100,100,0000100.bin,378.659972495
101,101,0000101.bin,283.882396359
102,102,0000102.bin,1981.6342262
103,103,0000103.bin,269.818180017
104,104,0000104.bin,269.818180017
105,105,0000105.bin,300.475400368
106,106,0000106.bin,274.979678133
107,107,0000107.bin,350.496898885
108,108,0000108.bin,305.671539411
109,109,0000109.bin,358.117902814
110,110,0000110.bin,269.818180017
111,111,0000111.bin,443.646351454
112,112,0000112.bin,283.951678213
113,113,0000113.bin,377.482180979
114,114,0000114.bin,386.384899205
115,115,0000115.bin,281.284326838
116,116,0000116.bin,305.56761663
117,117,0000117.bin,377.412899125
118,118,0000118.bin,274.979678133
119,119,0000119.bin,269.852820944
120,120,0000120.bin,283.882396359
121,121,0000121.bin,305.740821265
122,122,0000122.bin,283.882396359
123,123,0000123.bin,309.516682302
124,124,0000124.bin,269.818180017
125,125,0000125.bin,295.313902252
126,126,0000126.bin,283.882396359
127,127,0000127.bin,331.305825354
128,128,0000128.bin,269.818180017
129,129,0000129.bin,283.882396359
130,130,0000130.bin,283.882396359
131,131,0000131.bin,350.531539812
132,132,0000132.bin,351.847895036
133,133,0000133.bin,283.917037286
134,134,0000134.bin,283.951678213
135,135,0000135.bin,323.615539571
136,136,0000136.bin,283.882396359
137,137,0000137.bin,393.03595718
138,138,0000138.bin,319.735755753
139,139,0000139.bin,425.806274075
140,140,0000140.bin,292.750473658
141,141,0000141.bin,283.882396359
142,142,0000142.bin,283.882396359
143,143,0000143.bin,295.244620399
144,144,0000144.bin,287.796821104
145,145,0000145.bin,286.411184026
146,146,0000146.bin,305.671539411
147,147,0000147.bin,283.882396359
148,148,0000148.bin,300.579323149
