,Unnamed: 0,runstring,t
0,0,0000000.bin,16534.6182095
1,1,0000001.bin,34578.5430372
2,2,0000002.bin,15779.6531453
3,3,0000003.bin,56390.0881966
4,4,0000004.bin,22096.4193378
5,5,0000005.bin,39344.9895962
6,6,0000006.bin,15850.0749841
7,7,0000007.bin,41333.5665359
8,8,0000008.bin,32123.5816229
9,9,0000009.bin,55601.7654194
10,10,0000010.bin,53143.6518225
11,11,0000011.bin,14733.9252113
12,12,0000012.bin,129914.402118
13,13,0000013.bin,40138.7507544
14,14,0000014.bin,52449.0631799
15,15,0000015.bin,82687.5703058
16,16,0000016.bin,28811.9885943
17,17,0000017.bin,177014.038125
18,18,0000018.bin,95262.2504065
19,19,0000019.bin,190273.711752
20,20,0000020.bin,54052.2424915
21,21,0000021.bin,222430.27004
22,22,0000022.bin,15483.5558125
23,23,0000023.bin,36925.2910603
24,24,0000024.bin,231150.350343
25,25,0000025.bin,36516.0615459
26,26,0000026.bin,62343.6605969
27,27,0000027.bin,28940.7431317
28,28,0000028.bin,20588.5675717
29,29,0000029.bin,36616.3771607
30,30,0000030.bin,25625.5129692
31,31,0000031.bin,53163.2923451
32,32,0000032.bin,20909.8130869
33,33,0000033.bin,57667.5881537
34,34,0000034.bin,20191.7043123
35,35,0000035.bin,67541.1941135
36,36,0000036.bin,95210.9148605
37,37,0000037.bin,16885.2725497
38,38,0000038.bin,232694.815922
39,39,0000039.bin,56270.5477315
40,40,0000040.bin,26221.1715718
41,41,0000041.bin,40076.0188558
42,42,0000042.bin,64441.6979451
43,43,0000043.bin,54485.2346136
44,44,0000044.bin,163041.659465
45,45,0000045.bin,70496.6944222
46,46,0000046.bin,32437.1718375
47,47,0000047.bin,38829.4172165
48,48,0000048.bin,21442.8783483
49,49,0000049.bin,64721.2376591
50,50,0000050.bin,19540.5880787
51,51,0000051.bin,28292.605884
52,52,0000052.bin,31011.6924927
53,53,0000053.bin,64528.8159601
54,54,0000054.bin,15907.1953048
55,55,0000055.bin,20445.9572864
56,56,0000056.bin,23690.9041676
57,57,0000057.bin,25256.0840906
58,58,0000058.bin,50698.5626286
59,59,0000059.bin,41252.7875256
60,60,0000060.bin,73401.1362998
61,61,0000061.bin,24118.0768756
62,62,0000062.bin,57123.8539664
63,63,0000063.bin,39698.2418891
64,64,0000064.bin,24584.0456777
65,65,0000065.bin,25291.1391328
