,Unnamed: 0,runstring,t
0,0,0000000.bin,82042.2334347
1,1,0000001.bin,369169.802903
2,2,0000002.bin,136956.102243
3,3,0000003.bin,142071.121686
4,4,0000004.bin,85905.7431558
5,5,0000005.bin,131841.637057
6,6,0000006.bin,64605.3095865
7,7,0000007.bin,165853.928666
8,8,0000008.bin,240287.857314
9,9,0000009.bin,132544.606686
10,10,0000010.bin,75761.8910566
11,11,0000011.bin,382902.634893
12,12,0000012.bin,68738.1876537
13,13,0000013.bin,134672.256351
14,14,0000014.bin,297782.618572
15,15,0000015.bin,219808.519153
16,16,0000016.bin,156480.145796
17,17,0000017.bin,322305.842135
18,18,0000018.bin,143355.95604
19,19,0000019.bin,193584.873309
20,20,0000020.bin,69346.4834549
21,21,0000021.bin,71304.9811605
22,22,0000022.bin,107441.28513
23,23,0000023.bin,253142.055186
24,24,0000024.bin,388254.598723
25,25,0000025.bin,74630.5162921
26,26,0000026.bin,113816.162773
27,27,0000027.bin,184663.605704
28,28,0000028.bin,87707.0746855
29,29,0000029.bin,75864.4976719
30,30,0000030.bin,455655.055321
31,31,0000031.bin,115658.058903
32,32,0000032.bin,198240.934262
33,33,0000033.bin,62343.1143123
34,34,0000034.bin,502787.172001
35,35,0000035.bin,72100.4075947
36,36,0000036.bin,411094.859019
37,37,0000037.bin,177083.498704
38,38,0000038.bin,250413.141842
39,39,0000039.bin,98972.4635078
40,40,0000040.bin,140254.825248
41,41,0000041.bin,389466.236665
42,42,0000042.bin,221834.116458
43,43,0000043.bin,153234.215662
44,44,0000044.bin,128122.476345
45,45,0000045.bin,95088.342397
46,46,0000046.bin,181946.851347
47,47,0000047.bin,140605.773127
48,48,0000048.bin,124197.755993
49,49,0000049.bin,149957.593609
50,50,0000050.bin,140079.40327
51,51,0000051.bin,95549.8296785
52,52,0000052.bin,365000.136097
53,53,0000053.bin,170120.763445
54,54,0000054.bin,180005.154522
55,55,0000055.bin,114398.09678
56,56,0000056.bin,132528.914317
57,57,0000057.bin,168842.025905
58,58,0000058.bin,41392.9704351
59,59,0000059.bin,118060.030575
60,60,0000060.bin,118684.642282
61,61,0000061.bin,307916.147673
62,62,0000062.bin,194875.977683
63,63,0000063.bin,350064.153207
64,64,0000064.bin,210924.005639
65,65,0000065.bin,84004.3684443
66,66,0000066.bin,53211.7837339
67,67,0000067.bin,226642.978823
68,68,0000068.bin,64627.9994356
69,69,0000069.bin,74215.8982713
70,70,0000070.bin,129075.24216
71,71,0000071.bin,184391.15431
72,72,0000072.bin,172083.972326
73,73,0000073.bin,352272.308538
74,74,0000074.bin,88124.3947035
75,75,0000075.bin,239982.56626
76,76,0000076.bin,190261.278073
77,77,0000077.bin,157021.619126
78,78,0000078.bin,159497.757159
79,79,0000079.bin,133670.438892
80,80,0000080.bin,270711.411557
81,81,0000081.bin,141344.076567
82,82,0000082.bin,210753.745169
83,83,0000083.bin,232703.593395
84,84,0000084.bin,206768.264519
85,85,0000085.bin,90416.9008438
86,86,0000086.bin,43707.1271958
87,87,0000087.bin,242590.305419
88,88,0000088.bin,162657.396585
89,89,0000089.bin,51848.7300212
90,90,0000090.bin,134527.110599
91,91,0000091.bin,122747.614829
92,92,0000092.bin,169598.619788
93,93,0000093.bin,102316.150519
94,94,0000094.bin,514358.302229
95,95,0000095.bin,54161.0161684
96,96,0000096.bin,121649.911108
97,97,0000097.bin,374893.810976
98,98,0000098.bin,135460.234972
99,99,0000099.bin,37114.1152306
100,100,0000100.bin,81457.0431745
101,101,0000101.bin,291169.480183
102,102,0000102.bin,68523.7599197
103,103,0000103.bin,381445.669452
104,104,0000104.bin,172861.350804
105,105,0000105.bin,414826.35193
106,106,0000106.bin,106879.927872
107,107,0000107.bin,72958.1878128
108,108,0000108.bin,47940.5680611
109,109,0000109.bin,135460.719946
110,110,0000110.bin,67297.4341989
111,111,0000111.bin,339751.322337
112,112,0000112.bin,94675.1100159
113,113,0000113.bin,64486.3177825
114,114,0000114.bin,541040.5255
115,115,0000115.bin,175894.723817
116,116,0000116.bin,55448.0329059
117,117,0000117.bin,96952.5126842
118,118,0000118.bin,284941.41105
119,119,0000119.bin,262182.002827
120,120,0000120.bin,133483.446823
121,121,0000121.bin,475785.489454
