,Unnamed: 0,runstring,t
0,0,0000000.bin,5351282.88839
1,1,0000001.bin,2320691.15984
2,2,0000002.bin,27151134.8465
3,3,0000003.bin,18863641.8835
4,4,0000004.bin,4703992.26304
5,5,0000005.bin,4358538.77218
6,6,0000006.bin,3025607.76377
7,7,0000007.bin,11019503.8627
8,8,0000008.bin,9743878.43891
9,9,0000009.bin,2487219.13657
10,10,0000010.bin,5900134.2533
11,11,0000011.bin,2046219.45691
12,12,0000012.bin,3267837.70114
13,13,0000013.bin,942351.646705
14,14,0000014.bin,9133516.70436
15,15,0000015.bin,2555061.00162
16,16,0000016.bin,13548526.9784
17,17,0000017.bin,1120563.31525
18,18,0000018.bin,2120272.8212
19,19,0000019.bin,11879875.0207
20,20,0000020.bin,50524261.5743
21,21,0000021.bin,1917433.5321
22,22,0000022.bin,3586237.52879
23,23,0000023.bin,1879705.40583
24,24,0000024.bin,11755873.8739
25,25,0000025.bin,24416827.8137
26,26,0000026.bin,11233368.1117
27,27,0000027.bin,1566256.28625
28,28,0000028.bin,4346650.21392
29,29,0000029.bin,3298594.75657
30,30,0000030.bin,33442725.2396
31,31,0000031.bin,17063604.2198
32,32,0000032.bin,8283517.90583
33,33,0000033.bin,3876553.12564
34,34,0000034.bin,39788074.2577
35,35,0000035.bin,1959896.62274
36,36,0000036.bin,3575446.49902
37,37,0000037.bin,5167658.8175
38,38,0000038.bin,1113716.12037
39,39,0000039.bin,15493857.5085
40,40,0000040.bin,6549315.51115
41,41,0000041.bin,20353201.1975
42,42,0000042.bin,32853617.7862
43,43,0000043.bin,2394327.20488
44,44,0000044.bin,73728943.3563
45,45,0000045.bin,959975.841786
46,46,0000046.bin,2940243.58261
47,47,0000047.bin,1257750.5655
48,48,0000048.bin,1532937.88069
49,49,0000049.bin,8571170.68927
50,50,0000050.bin,7368338.84322
51,51,0000051.bin,7430976.4979
52,52,0000052.bin,9142761.88277
53,53,0000053.bin,800384.260324
54,54,0000054.bin,6756057.03138
55,55,0000055.bin,4415593.34867
56,56,0000056.bin,3224654.7374
57,57,0000057.bin,7518631.93388
58,58,0000058.bin,1728831.66395
