,Unnamed: 0,runstring,t
0,0,0000000.bin,35807.5056319
1,1,0000001.bin,31752.1610377
2,2,0000002.bin,30388.9480964
3,3,0000003.bin,29647.8463338
4,4,0000004.bin,30137.5263617
5,5,0000005.bin,47404.1859242
6,6,0000006.bin,30358.9146652
7,7,0000007.bin,53049.189296
8,8,0000008.bin,29938.8969559
9,9,0000009.bin,29560.0669627
10,10,0000010.bin,47100.8032358
11,11,0000011.bin,29876.682374
12,12,0000012.bin,29796.5585834
13,13,0000013.bin,115511.694229
14,14,0000014.bin,32766.4042137
15,15,0000015.bin,31670.9287467
16,16,0000016.bin,32497.281114
17,17,0000017.bin,29740.0597064
18,18,0000018.bin,30109.6406499
19,19,0000019.bin,35730.7766235
20,20,0000020.bin,29501.247163
21,21,0000021.bin,43169.0910708
22,22,0000022.bin,128753.181186
23,23,0000023.bin,29801.9971632
24,24,0000024.bin,34285.5692973
25,25,0000025.bin,30713.0458851
26,26,0000026.bin,35123.2491526
27,27,0000027.bin,36109.9876638
28,28,0000028.bin,29914.5792296
29,29,0000029.bin,29294.9621768
30,30,0000030.bin,38941.2361102
31,31,0000031.bin,43184.5061537
32,32,0000032.bin,29713.4903387
33,33,0000033.bin,30318.696887
34,34,0000034.bin,29624.048217
35,35,0000035.bin,28999.3736314
36,36,0000036.bin,41919.9497433
37,37,0000037.bin,54711.1084399
38,38,0000038.bin,31194.4814417
39,39,0000039.bin,65948.5653387
40,40,0000040.bin,42729.0857147
41,41,0000041.bin,29457.6692432
42,42,0000042.bin,29426.2848271
43,43,0000043.bin,32912.7955406
44,44,0000044.bin,30336.6060957
45,45,0000045.bin,35404.1847091
46,46,0000046.bin,35795.8317376
47,47,0000047.bin,40425.8991206
48,48,0000048.bin,33182.8192968
49,49,0000049.bin,35491.7562364
50,50,0000050.bin,29472.4954353
51,51,0000051.bin,101550.998392
52,52,0000052.bin,40226.8886679
53,53,0000053.bin,29265.4137144
54,54,0000054.bin,28997.3298338
55,55,0000055.bin,31334.7760167
56,56,0000056.bin,31649.8325995
57,57,0000057.bin,29865.7012925
58,58,0000058.bin,29295.5857082
59,59,0000059.bin,32114.3635257
60,60,0000060.bin,39444.0795797
61,61,0000061.bin,30325.0014827
62,62,0000062.bin,29659.2777436
63,63,0000063.bin,29288.5882998
64,64,0000064.bin,30095.1608641
65,65,0000065.bin,29418.0057152
66,66,0000066.bin,29944.8897859
67,67,0000067.bin,29716.504074
68,68,0000068.bin,52145.3111857
69,69,0000069.bin,31302.317741
70,70,0000070.bin,29174.7591705
71,71,0000071.bin,42984.2486381
72,72,0000072.bin,39871.1639787
73,73,0000073.bin,32960.5303368
74,74,0000074.bin,30197.5585836
75,75,0000075.bin,30925.1851388
76,76,0000076.bin,208165.938166
77,77,0000077.bin,29408.6527435
78,78,0000078.bin,32384.9068915
79,79,0000079.bin,33291.3830495
80,80,0000080.bin,109367.311454
81,81,0000081.bin,29203.1644919
82,82,0000082.bin,31783.614735
83,83,0000083.bin,31318.1138709
84,84,0000084.bin,47978.2159003
85,85,0000085.bin,35287.9307353
86,86,0000086.bin,4872210.5717
87,87,0000087.bin,40602.9474103
88,88,0000088.bin,31188.6618149
89,89,0000089.bin,32830.4201087
90,90,0000090.bin,29405.3965237
91,91,0000091.bin,69163.493466
92,92,0000092.bin,29987.8095337
93,93,0000093.bin,31927.0616079
94,94,0000094.bin,43088.8287176
95,95,0000095.bin,34067.7489793
96,96,0000096.bin,41293.4045633
97,97,0000097.bin,30948.2904429
98,98,0000098.bin,30280.1418593
99,99,0000099.bin,29489.9889564
100,100,0000100.bin,30016.8037459
101,101,0000101.bin,29290.6667379
102,102,0000102.bin,56311.5058145
103,103,0000103.bin,36545.5243779
104,104,0000104.bin,36784.4408431
105,105,0000105.bin,46330.1876514
106,106,0000106.bin,34506.36871
107,107,0000107.bin,34670.738527
108,108,0000108.bin,103275.790289
109,109,0000109.bin,35971.9793707
110,110,0000110.bin,30919.0883869
111,111,0000111.bin,40431.095216
112,112,0000112.bin,30838.133221
113,113,0000113.bin,31622.6050597
114,114,0000114.bin,30728.3916868
115,115,0000115.bin,29565.8519488
116,116,0000116.bin,39274.548308
117,117,0000117.bin,35745.7760188
118,118,0000118.bin,36559.5191948
119,119,0000119.bin,41529.3765745
120,120,0000120.bin,30372.5284351
121,121,0000121.bin,29799.0873498
122,122,0000122.bin,29585.8742363
123,123,0000123.bin,29329.845297
124,124,0000124.bin,29708.1210401
125,125,0000125.bin,29954.3120389
126,126,0000126.bin,41712.6601786
127,127,0000127.bin,30081.3046098
128,128,0000128.bin,29637.0038148
129,129,0000129.bin,29400.2004284
130,130,0000130.bin,29270.5751692
131,131,0000131.bin,35658.724101
132,132,0000132.bin,30836.0547829
133,133,0000133.bin,34554.7270376
134,134,0000134.bin,28981.4990633
135,135,0000135.bin,32397.3775203
136,136,0000136.bin,29339.8910814
137,137,0000137.bin,30064.7117452
138,138,0000138.bin,33497.8412389
139,139,0000139.bin,30844.4724574
140,140,0000140.bin,32566.146698
141,141,0000141.bin,49271.1083509
142,142,0000142.bin,36861.0312889
143,143,0000143.bin,40119.7105406
144,144,0000144.bin,29803.3827886
145,145,0000145.bin,28925.2773113
146,146,0000146.bin,37570.4368698
147,147,0000147.bin,31406.4821329
148,148,0000148.bin,29666.379074
149,149,0000149.bin,41494.3202511
150,150,0000150.bin,31674.0810445
151,151,0000151.bin,42271.5868375
152,152,0000152.bin,89326.9415495
153,153,0000153.bin,42364.7701478
154,154,0000154.bin,304210.73827
155,155,0000155.bin,30020.5102939
156,156,0000156.bin,31635.5260169
157,157,0000157.bin,31497.4138019
158,158,0000158.bin,39969.5087438
159,159,0000159.bin,30270.8235283
160,160,0000160.bin,30733.9341885
161,161,0000161.bin,29667.6954181
162,162,0000162.bin,32269.761418
163,163,0000163.bin,29833.6240637
164,164,0000164.bin,30830.9279688
165,165,0000165.bin,31229.3992026
166,166,0000166.bin,30451.2319596
167,167,0000167.bin,32870.2914805
168,168,0000168.bin,43529.7347303
169,169,0000169.bin,30584.1480793
170,170,0000170.bin,52700.2888121
171,171,0000171.bin,34265.2006035
172,172,0000172.bin,30126.6838427
173,173,0000173.bin,33252.239131
174,174,0000174.bin,64106.3416856
175,175,0000175.bin,30048.5345683
176,176,0000176.bin,33235.022735
177,177,0000177.bin,29584.5925328
178,178,0000178.bin,32208.4474926
179,179,0000179.bin,29544.2708327
180,180,0000180.bin,29831.0606566
181,181,0000181.bin,31146.98913
182,182,0000182.bin,30597.2422396
183,183,0000183.bin,53805.4982977
184,184,0000184.bin,32048.9273647
185,185,0000185.bin,29008.1030716
186,186,0000186.bin,83753.4018118
187,187,0000187.bin,32932.9910313
188,188,0000188.bin,38631.0292165
189,189,0000189.bin,29281.9719383
190,190,0000190.bin,30888.9510338
191,191,0000191.bin,37369.4172601
192,192,0000192.bin,29767.4604493
193,193,0000193.bin,31195.6938639
194,194,0000194.bin,35154.9453344
195,195,0000195.bin,31869.6620743
