,Unnamed: 0,runstring,t
0,0,0000000.bin,1904335.28372
1,1,0000001.bin,373070.259261
2,2,0000002.bin,181493.144294
3,3,0000003.bin,2912632.9836
4,4,0000004.bin,255099.121211
5,5,0000005.bin,374314.175626
6,6,0000006.bin,687272.191134
7,7,0000007.bin,858972.208727
8,8,0000008.bin,114035.596995
9,9,0000009.bin,1238100.72676
10,10,0000010.bin,476679.738742
11,11,0000011.bin,114449.900921
12,12,0000012.bin,645295.721025
13,13,0000013.bin,238900.7037
14,14,0000014.bin,321594.312641
15,15,0000015.bin,128758.940108
16,16,0000016.bin,434489.915826
17,17,0000017.bin,6825810.9862
18,18,0000018.bin,1484856.29992
19,19,0000019.bin,615752.837357
20,20,0000020.bin,5630388.20703
21,21,0000021.bin,217729.669127
22,22,0000022.bin,1861058.84844
23,23,0000023.bin,153577.477352
24,24,0000024.bin,340585.609765
25,25,0000025.bin,478877.83585
26,26,0000026.bin,410611.876167
27,27,0000027.bin,484246.60507
28,28,0000028.bin,2164531.34735
29,29,0000029.bin,298797.169759
30,30,0000030.bin,510813.740487
31,31,0000031.bin,1526543.10369
32,32,0000032.bin,2604333.74004
33,33,0000033.bin,8026169.73247
34,34,0000034.bin,1090026.56375
35,35,0000035.bin,63750.8088905
36,36,0000036.bin,631895.309954
37,37,0000037.bin,770873.527267
38,38,0000038.bin,5858206.79989
39,39,0000039.bin,75807.5034865
40,40,0000040.bin,111026.489562
41,41,0000041.bin,366334.356362
42,42,0000042.bin,283939.351049
43,43,0000043.bin,221283.122036
44,44,0000044.bin,922296.901047
45,45,0000045.bin,10217571.7018
46,46,0000046.bin,912244.176549
47,47,0000047.bin,371006.880212
48,48,0000048.bin,5041912.71196
49,49,0000049.bin,238907.527937
50,50,0000050.bin,1913728.20497
51,51,0000051.bin,738157.165593
52,52,0000052.bin,671557.359169
53,53,0000053.bin,983991.986378
54,54,0000054.bin,2434892.02525
55,55,0000055.bin,140138.095363
56,56,0000056.bin,292377.953023
57,57,0000057.bin,1521438.5052
58,58,0000058.bin,1480268.9578
59,59,0000059.bin,895615.104683
60,60,0000060.bin,1236811.91593
61,61,0000061.bin,9485583.6131
62,62,0000062.bin,327994.476939
63,63,0000063.bin,551768.722835
64,64,0000064.bin,1045876.27974
65,65,0000065.bin,442279.176068
66,66,0000066.bin,595148.283764
67,67,0000067.bin,218221.603079
68,68,0000068.bin,816744.592843
69,69,0000069.bin,311936.562472
70,70,0000070.bin,989718.733571
71,71,0000071.bin,1156782.70409
72,72,0000072.bin,1011950.60786
73,73,0000073.bin,799763.120155
74,74,0000074.bin,8117346.97616
75,75,0000075.bin,1117068.03551
76,76,0000076.bin,815105.321072
77,77,0000077.bin,901967.01433
78,78,0000078.bin,71143.9516114
79,79,0000079.bin,454783.360494
80,80,0000080.bin,1180300.92971
81,81,0000081.bin,719795.257164
82,82,0000082.bin,204017.28302
83,83,0000083.bin,621064.553167
84,84,0000084.bin,252553.161229
85,85,0000085.bin,137772.232882
86,86,0000086.bin,2073365.29264
87,87,0000087.bin,208502.192308
88,88,0000088.bin,781519.059716
89,89,0000089.bin,399062.461377
90,90,0000090.bin,672948.7414
91,91,0000091.bin,124324.398538
92,92,0000092.bin,874389.580172
93,93,0000093.bin,122976.282659
94,94,0000094.bin,3322150.79853
95,95,0000095.bin,135923.938542
96,96,0000096.bin,82904.7791634
97,97,0000097.bin,159661.960061
98,98,0000098.bin,603352.263595
99,99,0000099.bin,977816.952638
100,100,0000100.bin,892272.233181
101,101,0000101.bin,1917492.6896
102,102,0000102.bin,270721.704776
103,103,0000103.bin,1068654.30083
104,104,0000104.bin,870798.888413
105,105,0000105.bin,2433577.75343
106,106,0000106.bin,569922.336154
107,107,0000107.bin,3732758.96716
108,108,0000108.bin,634736.652004
109,109,0000109.bin,2734226.47317
110,110,0000110.bin,2700776.07302
111,111,0000111.bin,344818.541905
112,112,0000112.bin,2776246.59068
113,113,0000113.bin,2265664.39058
114,114,0000114.bin,307132.403596
115,115,0000115.bin,267259.149311
116,116,0000116.bin,3383628.20109
117,117,0000117.bin,1258358.87239
118,118,0000118.bin,795061.532693
119,119,0000119.bin,400102.308809
120,120,0000120.bin,949887.083017
121,121,0000121.bin,652906.65042
122,122,0000122.bin,2060442.19711
123,123,0000123.bin,3073647.0083
124,124,0000124.bin,582326.651121
125,125,0000125.bin,1121246.89335
126,126,0000126.bin,87474.9048102
127,127,0000127.bin,525702.805191
128,128,0000128.bin,3490418.46744
129,129,0000129.bin,320142.378293
130,130,0000130.bin,246577.866311
131,131,0000131.bin,1046331.18268
132,132,0000132.bin,653010.57281
133,133,0000133.bin,87652.4042517
134,134,0000134.bin,1910260.52268
135,135,0000135.bin,160070.063285
136,136,0000136.bin,835893.055196
137,137,0000137.bin,220829.674009
138,138,0000138.bin,6002425.71938
139,139,0000139.bin,74318.6420512
140,140,0000140.bin,2577252.25816
141,141,0000141.bin,4093015.11
142,142,0000142.bin,1287250.75157
143,143,0000143.bin,146704.292988
144,144,0000144.bin,4750804.8643
145,145,0000145.bin,2097090.46239
146,146,0000146.bin,372966.371512
147,147,0000147.bin,175319.426893
148,148,0000148.bin,233747.642729
149,149,0000149.bin,328902.4815
150,150,0000150.bin,2547108.73772
151,151,0000151.bin,3418957.93374
152,152,0000152.bin,3160497.68578
153,153,0000153.bin,968775.912601
154,154,0000154.bin,207218.750796
155,155,0000155.bin,2710731.97649
156,156,0000156.bin,4472566.03791
157,157,0000157.bin,225887.0571
158,158,0000158.bin,458507.869662
159,159,0000159.bin,1221159.99165
160,160,0000160.bin,2087174.81152
161,161,0000161.bin,1575310.79803
162,162,0000162.bin,273417.520849
163,163,0000163.bin,519235.056703
164,164,0000164.bin,3228144.89133
165,165,0000165.bin,6278586.86009
166,166,0000166.bin,709696.425766
167,167,0000167.bin,958551.439034
168,168,0000168.bin,258356.326028
169,169,0000169.bin,600628.249923
170,170,0000170.bin,229818.614304
171,171,0000171.bin,782896.966678
172,172,0000172.bin,705795.35247
173,173,0000173.bin,958012.324318
174,174,0000174.bin,2705731.33503
175,175,0000175.bin,4131255.63949
176,176,0000176.bin,1176434.42793
177,177,0000177.bin,1962878.71475
178,178,0000178.bin,303626.373931
179,179,0000179.bin,88155.4925398
