,Unnamed: 0,runstring,t
0,0,0000000.bin,74.8224929589
1,1,0000001.bin,415.507316223
2,2,0000002.bin,74.8224929589
3,3,0000003.bin,82.2354621688
4,4,0000004.bin,82.2354621688
5,5,0000005.bin,74.8224929589
6,6,0000006.bin,74.8224929589
7,7,0000007.bin,369.193578683
8,8,0000008.bin,264.649928799
9,9,0000009.bin,74.8224929589
10,10,0000010.bin,74.8224929589
11,11,0000011.bin,74.8224929589
12,12,0000012.bin,74.8224929589
13,13,0000013.bin,93.5281161987
14,14,0000014.bin,81.2309009207
15,15,0000015.bin,74.8224929589
16,16,0000016.bin,145.522820797
17,17,0000017.bin,74.8224929589
18,18,0000018.bin,2341.49370906
19,19,0000019.bin,74.8224929589
20,20,0000020.bin,74.8224929589
21,21,0000021.bin,199.492007847
22,22,0000022.bin,74.8224929589
23,23,0000023.bin,74.8224929589
24,24,0000024.bin,74.8224929589
25,25,0000025.bin,123.66495364
26,26,0000026.bin,74.8224929589
27,27,0000027.bin,74.8224929589
28,28,0000028.bin,892.569988922
29,29,0000029.bin,74.8224929589
30,30,0000030.bin,74.8224929589
31,31,0000031.bin,208.117378564
32,32,0000032.bin,109.254695737
33,33,0000033.bin,74.8224929589
34,34,0000034.bin,74.8224929589
35,35,0000035.bin,74.8224929589
36,36,0000036.bin,190.762717002
37,37,0000037.bin,74.8224929589
38,38,0000038.bin,74.8224929589
39,39,0000039.bin,168.281329072
40,40,0000040.bin,74.8224929589
41,41,0000041.bin,280.445788424
42,42,0000042.bin,74.8224929589
43,43,0000043.bin,140.500014556
44,44,0000044.bin,225.853080598
45,45,0000045.bin,143.16729787
46,46,0000046.bin,74.8224929589
47,47,0000047.bin,101.252845796
48,48,0000048.bin,74.8224929589
49,49,0000049.bin,132.394244486
50,50,0000050.bin,74.8224929589
51,51,0000051.bin,82.2354621688
52,52,0000052.bin,74.8224929589
53,53,0000053.bin,74.8224929589
54,54,0000054.bin,74.8224929589
55,55,0000055.bin,632.735026105
56,56,0000056.bin,74.8224929589
57,57,0000057.bin,99.3130033858
58,58,0000058.bin,74.8224929589
59,59,0000059.bin,137.34777064
60,60,0000060.bin,99.2090832567
61,61,0000061.bin,74.8224929589
62,62,0000062.bin,74.8224929589
63,63,0000063.bin,74.8224929589
64,64,0000064.bin,74.8224929589
65,65,0000065.bin,117.117985507
66,66,0000066.bin,281.000029112
67,67,0000067.bin,245.424704914
68,68,0000068.bin,74.8224929589
69,69,0000069.bin,74.8224929589
70,70,0000070.bin,74.8224929589
71,71,0000071.bin,157.1965153
72,72,0000072.bin,476.646992183
73,73,0000073.bin,110.501737287
74,74,0000074.bin,74.8224929589
75,75,0000075.bin,74.8224929589
76,76,0000076.bin,213.105544761
77,77,0000077.bin,74.8224929589
78,78,0000078.bin,74.8224929589
79,79,0000079.bin,977.645934619
80,80,0000080.bin,171.398932945
81,81,0000081.bin,74.8224929589
82,82,0000082.bin,119.612068605
83,83,0000083.bin,74.8224929589
84,84,0000084.bin,74.8224929589
85,85,0000085.bin,88.2281896141
86,86,0000086.bin,74.8224929589
87,87,0000087.bin,202.367131419
88,88,0000088.bin,109.635736211
89,89,0000089.bin,92.2464346063
90,90,0000090.bin,88.2281896141
91,91,0000091.bin,92.2464346063
92,92,0000092.bin,249.408309863
93,93,0000093.bin,74.8224929589
94,94,0000094.bin,74.8224929589
95,95,0000095.bin,74.8224929589
96,96,0000096.bin,329.56536945
97,97,0000097.bin,187.298712699
98,98,0000098.bin,214.80290687
99,99,0000099.bin,133.675926078
100,100,0000100.bin,278.817706401
101,101,0000101.bin,74.8224929589
102,102,0000102.bin,5605.79816461
103,103,0000103.bin,74.8224929589
104,104,0000104.bin,74.8224929589
105,105,0000105.bin,74.8224929589
106,106,0000106.bin,74.8224929589
107,107,0000107.bin,82.2354621688
108,108,0000108.bin,88.2281896141
109,109,0000109.bin,208.429138951
110,110,0000110.bin,74.8224929589
111,111,0000111.bin,74.8224929589
112,112,0000112.bin,74.8224929589
113,113,0000113.bin,291.045641593
114,114,0000114.bin,82.2354621688
115,115,0000115.bin,74.8224929589
116,116,0000116.bin,74.8224929589
117,117,0000117.bin,82.2354621688
118,118,0000118.bin,74.8224929589
119,119,0000119.bin,74.8224929589
120,120,0000120.bin,74.8224929589
121,121,0000121.bin,420.737962722
122,122,0000122.bin,74.8224929589
123,123,0000123.bin,872.963724563
124,124,0000124.bin,74.8224929589
125,125,0000125.bin,74.8224929589
126,126,0000126.bin,74.8224929589
127,127,0000127.bin,91.2418733583
128,128,0000128.bin,74.8224929589
129,129,0000129.bin,74.8224929589
130,130,0000130.bin,74.8224929589
131,131,0000131.bin,158.33963672
132,132,0000132.bin,134.576567197
133,133,0000133.bin,74.8224929589
134,134,0000134.bin,74.8224929589
135,135,0000135.bin,74.8224929589
136,136,0000136.bin,74.8224929589
137,137,0000137.bin,1401759.29265
138,138,0000138.bin,236.002613208
139,139,0000139.bin,147.012342647
140,140,0000140.bin,74.8224929589
141,141,0000141.bin,74.8224929589
142,142,0000142.bin,74.8224929589
143,143,0000143.bin,74.8224929589
144,144,0000144.bin,74.8224929589
145,145,0000145.bin,74.8224929589
146,146,0000146.bin,114.312142021
147,147,0000147.bin,74.8224929589
148,148,0000148.bin,262.675446346
149,149,0000149.bin,810.334526753
150,150,0000150.bin,74.8224929589
151,151,0000151.bin,74.8224929589
152,152,0000152.bin,74.8224929589
153,153,0000153.bin,74.8224929589
154,154,0000154.bin,88.2281896141
155,155,0000155.bin,74.8224929589
156,156,0000156.bin,74.8224929589
157,157,0000157.bin,74.8224929589
158,158,0000158.bin,74.8224929589
159,159,0000159.bin,137.867371285
160,160,0000160.bin,688.366935222
161,161,0000161.bin,74.8224929589
162,162,0000162.bin,530.754739406
163,163,0000163.bin,74.8224929589
164,164,0000164.bin,188.996074807
165,165,0000165.bin,601.489707286
166,166,0000166.bin,494.936934906
167,167,0000167.bin,176.456379228
168,168,0000168.bin,74.8224929589
169,169,0000169.bin,381.594714091
170,170,0000170.bin,74.8224929589
171,171,0000171.bin,74.8224929589
172,172,0000172.bin,101.322125882
173,173,0000173.bin,231.811168
174,174,0000174.bin,74.8224929589
175,175,0000175.bin,74.8224929589
176,176,0000176.bin,747.982449288
177,177,0000177.bin,74.8224929589
178,178,0000178.bin,74.8224929589
179,179,0000179.bin,74.8224929589
180,180,0000180.bin,207.355297617
181,181,0000181.bin,74.8224929589
182,182,0000182.bin,74.8224929589
183,183,0000183.bin,2092.29323945
184,184,0000184.bin,102.569167431
185,185,0000185.bin,74.8224929589
186,186,0000186.bin,120.062389165
187,187,0000187.bin,101.287485839
188,188,0000188.bin,74.8224929589
189,189,0000189.bin,74.8224929589
190,190,0000190.bin,249.477589949
191,191,0000191.bin,74.8224929589
192,192,0000192.bin,123.145352995
193,193,0000193.bin,74.8224929589
194,194,0000194.bin,74.8224929589
195,195,0000195.bin,74.8224929589
196,196,0000196.bin,74.8224929589
197,197,0000197.bin,74.8224929589
198,198,0000198.bin,2983.72010695
199,199,0000199.bin,116.598384861
200,200,0000200.bin,361.745969431
201,201,0000201.bin,6478.93508941
202,202,0000202.bin,74.8224929589
203,203,0000203.bin,183.834708395
204,204,0000204.bin,568.408466187
205,205,0000205.bin,74.8224929589
206,206,0000206.bin,443.842871427
207,207,0000207.bin,74.8224929589
208,208,0000208.bin,102.292047087
209,209,0000209.bin,74.8224929589
210,210,0000210.bin,120.478069681
211,211,0000211.bin,74.8224929589
212,212,0000212.bin,109.635736211
213,213,0000213.bin,88.2281896141
214,214,0000214.bin,74.8224929589
215,215,0000215.bin,91.2418733583
216,216,0000216.bin,74.8224929589
217,217,0000217.bin,74.8224929589
218,218,0000218.bin,112.199099395
219,219,0000219.bin,74.8224929589
220,220,0000220.bin,74.8224929589
221,221,0000221.bin,82.2354621688
222,222,0000222.bin,74.8224929589
223,223,0000223.bin,100.213644505
224,224,0000224.bin,166.445406791
225,225,0000225.bin,74.8224929589
226,226,0000226.bin,74.8224929589
227,227,0000227.bin,109.635736211
228,228,0000228.bin,74.8224929589
229,229,0000229.bin,74.8224929589
230,230,0000230.bin,74.8224929589
231,231,0000231.bin,74.8224929589
232,232,0000232.bin,139.183692921
233,233,0000233.bin,74.8224929589
234,234,0000234.bin,127.128957944
235,235,0000235.bin,101.18356571
236,236,0000236.bin,74.8224929589
237,237,0000237.bin,74.8224929589
238,238,0000238.bin,74.8224929589
239,239,0000239.bin,139.218332964
240,240,0000240.bin,74.8224929589
241,241,0000241.bin,74.8224929589
242,242,0000242.bin,119.681348691
243,243,0000243.bin,74.8224929589
244,244,0000244.bin,74.8224929589
245,245,0000245.bin,139.045132749
246,246,0000246.bin,74.8224929589
247,247,0000247.bin,74.8224929589
248,248,0000248.bin,74.8224929589
249,249,0000249.bin,556.423011296
250,250,0000250.bin,294.509645897
251,251,0000251.bin,74.8224929589
252,252,0000252.bin,74.8224929589
253,253,0000253.bin,74.8224929589
254,254,0000254.bin,124.634874845
255,255,0000255.bin,150.441706908
256,256,0000256.bin,74.8224929589
257,257,0000257.bin,164.020603778
