,Unnamed: 0,runstring,t
0,0,0000000.bin,1031316.33956
1,1,0000001.bin,80021.1850924
2,2,0000002.bin,40606.1234847
3,3,0000003.bin,6567303.46274
4,4,0000004.bin,3219792.91627
5,5,0000005.bin,6804664.2915
6,6,0000006.bin,5353649.0369
7,7,0000007.bin,47844.3280328
8,8,0000008.bin,120341.693438
9,9,0000009.bin,108559.558232
10,10,0000010.bin,5413339.51667
11,11,0000011.bin,651345.675129
12,12,0000012.bin,471669.784822
13,13,0000013.bin,122012.671872
14,14,0000014.bin,2200232.41972
15,15,0000015.bin,6618482.47298
16,16,0000016.bin,325235.789421
17,17,0000017.bin,3674620.03352
18,18,0000018.bin,146492.19244
19,19,0000019.bin,1305315.19864
20,20,0000020.bin,118884.935014
21,21,0000021.bin,1069297.74827
22,22,0000022.bin,1563984.23269
23,23,0000023.bin,7132454.23159
24,24,0000024.bin,363035.29818
25,25,0000025.bin,2175069.95166
26,26,0000026.bin,131326.738987
27,27,0000027.bin,403511.448553
28,28,0000028.bin,1983944.86091
29,29,0000029.bin,195923.633056
30,30,0000030.bin,140880.3487
31,31,0000031.bin,38518.3097689
32,32,0000032.bin,5068879.66406
33,33,0000033.bin,549229.726032
34,34,0000034.bin,265269.636488
35,35,0000035.bin,764238.546574
36,36,0000036.bin,109083.087827
37,37,0000037.bin,381169.382301
38,38,0000038.bin,349308.139517
39,39,0000039.bin,343189.289953
40,40,0000040.bin,77943.6597567
41,41,0000041.bin,5384567.10888
42,42,0000042.bin,7602109.88379
43,43,0000043.bin,2724588.41018
44,44,0000044.bin,78606.8619069
45,45,0000045.bin,1098588.03916
46,46,0000046.bin,52730.2347482
47,47,0000047.bin,5114461.31051
48,48,0000048.bin,6580013.07636
49,49,0000049.bin,51074253.4078
50,50,0000050.bin,86201.4531732
51,51,0000051.bin,427199.144866
52,52,0000052.bin,18540920.4394
53,53,0000053.bin,2134716.04941
54,54,0000054.bin,133487.264187
55,55,0000055.bin,844621.175899
56,56,0000056.bin,316579.797594
57,57,0000057.bin,183705.713925
58,58,0000058.bin,3167344.17443
59,59,0000059.bin,430557.417647
60,60,0000060.bin,917352.645193
61,61,0000061.bin,2775301.5681
62,62,0000062.bin,37827.1523231
63,63,0000063.bin,396228.799595
64,64,0000064.bin,121766.062517
65,65,0000065.bin,508509.114047
66,66,0000066.bin,2232069.30987
67,67,0000067.bin,704443.000618
68,68,0000068.bin,1122903.46523
69,69,0000069.bin,1369278.85492
70,70,0000070.bin,12510702.0368
71,71,0000071.bin,443878.029409
72,72,0000072.bin,68038.3745116
73,73,0000073.bin,532801.399919
74,74,0000074.bin,694092.543753
75,75,0000075.bin,527425.600035
76,76,0000076.bin,320396.1631
77,77,0000077.bin,707080.428607
78,78,0000078.bin,241636.395809
79,79,0000079.bin,265996.578097
80,80,0000080.bin,1940940.7135
81,81,0000081.bin,1195182.86933
82,82,0000082.bin,80526.9438488
83,83,0000083.bin,2795217.68974
84,84,0000084.bin,387998.892199
85,85,0000085.bin,261900.486429
86,86,0000086.bin,130468.300101
87,87,0000087.bin,347617.935323
88,88,0000088.bin,4754847.95563
89,89,0000089.bin,2728739.68497
90,90,0000090.bin,2285471.71874
91,91,0000091.bin,2291796.7516
92,92,0000092.bin,10646574.9626
93,93,0000093.bin,6191979.82061
94,94,0000094.bin,302777.641142
95,95,0000095.bin,1019588.55611
96,96,0000096.bin,1146137.84927
97,97,0000097.bin,135500.56509
98,98,0000098.bin,1089736.63739
99,99,0000099.bin,164712.705913
100,100,0000100.bin,507470.715111
101,101,0000101.bin,109018.586265
102,102,0000102.bin,522432.063703
103,103,0000103.bin,158172.448443
104,104,0000104.bin,188511.357423
105,105,0000105.bin,1311046.83098
106,106,0000106.bin,416226.292962
107,107,0000107.bin,124227.583456
108,108,0000108.bin,370116.959995
109,109,0000109.bin,324525.787266
110,110,0000110.bin,34309622.628
111,111,0000111.bin,121557.073299
112,112,0000112.bin,140778.434846
113,113,0000113.bin,27314973.4945
114,114,0000114.bin,6027735.39205
115,115,0000115.bin,221438.053828
116,116,0000116.bin,4930037.07295
117,117,0000117.bin,2278237.91361
118,118,0000118.bin,258489.490024
119,119,0000119.bin,875321.286646
120,120,0000120.bin,148623.030293
121,121,0000121.bin,169130.612577
122,122,0000122.bin,79613.2871912
123,123,0000123.bin,493163.146313
124,124,0000124.bin,310464.689259
125,125,0000125.bin,3278624.12577
126,126,0000126.bin,59108666.3893
127,127,0000127.bin,125011.994503
128,128,0000128.bin,5288802.97015
129,129,0000129.bin,339868.186976
130,130,0000130.bin,2416452.84425
131,131,0000131.bin,3972264.95041
132,132,0000132.bin,140513.084704
133,133,0000133.bin,4323527.98575
134,134,0000134.bin,30500.8210432
135,135,0000135.bin,162051.029212
136,136,0000136.bin,8938459.78529
137,137,0000137.bin,469958.830663
138,138,0000138.bin,422202.871895
139,139,0000139.bin,638733.610599
140,140,0000140.bin,208219.321256
141,141,0000141.bin,212338.033511
142,142,0000142.bin,10689037.1537
143,143,0000143.bin,2736691.84075
144,144,0000144.bin,677887.340389
145,145,0000145.bin,38728.927114
146,146,0000146.bin,219412.108956
147,147,0000147.bin,41004.0101338
148,148,0000148.bin,111830.050695
149,149,0000149.bin,4014031.40915
150,150,0000150.bin,154117.129239
151,151,0000151.bin,4139329.91934
152,152,0000152.bin,244894.486793
153,153,0000153.bin,132626.469711
