,ID,Probability,Mean,Sigma,Mean_Error,Sigma_Error,Determinant,maxstddetrended,maxda,tlyap,mind,maxm,KSpval
142,20041,0.1527903986422662,6.16119194288367,0.39606273622530375,0.012875343825086516,0.009013933149978445,1.3470661562315661e-08,0.0013639593021933186,0.0004349841198430871,34627.74414479036,2.4823310755024917,1.167971322920128e-05,0.3625893070977511
144,2010,0.01345605778259136,5.2883936840407735,0.6867812477602179,0.015085134247247946,0.010763957044467705,2.6368297895162015e-08,0.0033175034664273437,0.0006167407794922463,62.618307317171315,1.7602527047049317,2.883749520284568e-06,0.001541280268395529
145,2018,0.2017707992213303,6.201947769831816,0.3021332190765457,0.00953422590936876,0.006763279415261739,4.1568360615015554e-09,0.001565246092436569,1.175467071757324e-05,12473.869098577967,2.399153147309505,7.629174034003091e-06,0.393526546026753
146,2030,0.14320195906392186,6.322620891528403,0.4367397953954737,0.013659489235921354,0.009812022006980536,1.7964456376209347e-08,0.005210103648815071,0.0002641006233152234,-8221.345347663499,7.4467893843737265,3.1821189305503913e-06,0.1583398465442141
147,2032,0.16623600876120898,5.318403598255238,0.36355299285901066,0.01114052718548216,0.008216878266195523,8.377138616867912e-09,0.005151618085819822,0.0009349216032869989,3942.8575861389027,-2.355795728269719,3.042866783260262e-05,0.49311268076746967
148,2048,0.17944080633919662,5.410262717186217,0.3464877633509659,0.011190420275344792,0.008027099380709097,8.068414032714534e-09,0.0014227442148008575,2.6062120000758478e-05,-23170.183154428814,12.763086369455925,1.6105069541946226e-05,8.70734118968615e-10
149,2059,0.0824903185437175,3.478492331154254,0.7309471806871278,0.023432308370638723,0.01679683915972171,1.5486863013127046e-07,0.004888619523646266,0.02050198519313197,97.50720352855353,0.7834740752575104,2.3342875241469546e-06,2.1326445737279025e-07
150,20620,0.10381109701115088,5.419119762874637,0.5700620299713973,0.018264113907255138,0.012861714321630623,5.518718982395705e-08,0.03731155416647349,0.0006614434488436681,207.74127841762652,3.542215741987298,4.720877606187025e-05,1.1970477159453465e-05
151,2062,0.1656326667002753,4.941913632661733,0.35872598720574284,0.011364203326440229,0.008252901117526466,8.796537664004082e-09,0.007939048219314364,0.0004425501873213911,369.15669035543215,1.3765367041595553,4.4381862554247585e-05,0.006772552391238048
152,2063,0.1281598012205822,5.525289172340844,0.4702453138152645,0.015029011974130388,0.010514058249970828,2.496853169185453e-08,0.005826657380937707,0.0006361308128867988,485.7339073791706,4.995749133746093,3.213595469641378e-05,0.4253468503964972
153,2066,0.19319853137439347,5.2246486836999955,0.31426904956968604,0.01006817148646628,0.007083352782572157,5.083877515226201e-09,0.0014006157007168442,4.316215751228064e-05,338402.02714181755,3.3254780424070285,1.369036414463234e-05,0.0005544089642719564
