,Unnamed: 0,runstring,t
0,0,0000000.bin,160967.465311
1,1,0000001.bin,73970.7123538
2,2,0000002.bin,154581.575312
3,3,0000003.bin,248351.359425
4,4,0000004.bin,77663.9341339
5,5,0000005.bin,1112386.92686
6,6,0000006.bin,87594.7849708
7,7,0000007.bin,91297.2210996
8,8,0000008.bin,294663.749452
9,9,0000009.bin,142837.714791
10,10,0000010.bin,96114.1777277
11,11,0000011.bin,2129071.3832
12,12,0000012.bin,94902.9412082
13,13,0000013.bin,126424.846826
14,14,0000014.bin,70698.7525799
15,15,0000015.bin,77093.3719674
16,16,0000016.bin,198062.735484
17,17,0000017.bin,310365.068785
18,18,0000018.bin,76732.8692374
19,19,0000019.bin,102860.986147
20,20,0000020.bin,152376.782601
21,21,0000021.bin,158822.531226
22,22,0000022.bin,130070.88837
23,23,0000023.bin,95802.1715694
24,24,0000024.bin,213943.561413
25,25,0000025.bin,176450.861835
26,26,0000026.bin,456798.942842
27,27,0000027.bin,166040.379913
28,28,0000028.bin,115579.142804
29,29,0000029.bin,218934.274326
30,30,0000030.bin,602151.239428
31,31,0000031.bin,364016.65285
32,32,0000032.bin,64494.655439
33,33,0000033.bin,145642.09833
34,34,0000034.bin,41990.0638171
35,35,0000035.bin,41756.1371394
36,36,0000036.bin,163627.779392
37,37,0000037.bin,61018.213336
38,38,0000038.bin,36891.9656367
39,39,0000039.bin,142869.168282
40,40,0000040.bin,191007.10783
41,41,0000041.bin,38996.1626027
42,42,0000042.bin,134629.185066
43,43,0000043.bin,238121.35403
44,44,0000044.bin,800535.195331
45,45,0000045.bin,158173.958861
46,46,0000046.bin,174211.948322
47,47,0000047.bin,42290.9157638
48,48,0000048.bin,56471.6250972
49,49,0000049.bin,81697.116882
50,50,0000050.bin,394496.990643
51,51,0000051.bin,85552.8368178
52,52,0000052.bin,82331.5559615
53,53,0000053.bin,107998.816878
54,54,0000054.bin,123470.78208
55,55,0000055.bin,105855.441609
56,56,0000056.bin,376555.198979
57,57,0000057.bin,167435.799483
58,58,0000058.bin,101629.415708
59,59,0000059.bin,130716.37774
60,60,0000060.bin,89588.3404732
61,61,0000061.bin,74153.3365868
62,62,0000062.bin,157793.156852
63,63,0000063.bin,179021.56118
64,64,0000064.bin,92569.3900974
65,65,0000065.bin,50343.6329356
66,66,0000066.bin,136343.815999
67,67,0000067.bin,38474.0623677
68,68,0000068.bin,57326.238612
69,69,0000069.bin,249989.781459
70,70,0000070.bin,225261.518113
71,71,0000071.bin,125289.126397
72,72,0000072.bin,102136.378085
73,73,0000073.bin,174865.993872
74,74,0000074.bin,225393.255586
75,75,0000075.bin,139861.82659
76,76,0000076.bin,486489.652527
77,77,0000077.bin,48260.6358996
78,78,0000078.bin,92075.7296376
79,79,0000079.bin,43744.0462545
80,80,0000080.bin,51192.8079063
81,81,0000081.bin,91019.4050243
82,82,0000082.bin,160404.524035
83,83,0000083.bin,83401.563536
84,84,0000084.bin,57111.710563
85,85,0000085.bin,337552.42008
86,86,0000086.bin,200389.116028
87,87,0000087.bin,71780.6071742
88,88,0000088.bin,244969.866683
89,89,0000089.bin,165493.130742
90,90,0000090.bin,46064.9536151
91,91,0000091.bin,147667.76549
92,92,0000092.bin,66813.0686908
93,93,0000093.bin,96210.3395014
94,94,0000094.bin,137938.798961
95,95,0000095.bin,289021.727582
96,96,0000096.bin,52371.6556435
97,97,0000097.bin,134390.27017
98,98,0000098.bin,168600.998898
99,99,0000099.bin,148065.818422
100,100,0000100.bin,55000.5855154
101,101,0000101.bin,82635.525545
102,102,0000102.bin,99280.8999408
103,103,0000103.bin,122223.935221
104,104,0000104.bin,249984.031152
105,105,0000105.bin,291072.301195
106,106,0000106.bin,131048.787099
107,107,0000107.bin,266265.265561
108,108,0000108.bin,65683.3410522
109,109,0000109.bin,257979.93805
110,110,0000110.bin,151328.840968
111,111,0000111.bin,78371.6376772
112,112,0000112.bin,41443.264971
113,113,0000113.bin,123451.903058
114,114,0000114.bin,118371.783247
115,115,0000115.bin,158907.227025
116,116,0000116.bin,146715.812428
117,117,0000117.bin,395372.700167
118,118,0000118.bin,109956.519558
119,119,0000119.bin,50434.3908055
120,120,0000120.bin,461027.012524
121,121,0000121.bin,121258.299197
122,122,0000122.bin,291789.773333
123,123,0000123.bin,181495.786987
124,124,0000124.bin,102763.057713
125,125,0000125.bin,248660.247946
126,126,0000126.bin,180412.442856
127,127,0000127.bin,168622.33739
128,128,0000128.bin,89811.5979053
129,129,0000129.bin,105227.895971
130,130,0000130.bin,64277.841123
131,131,0000131.bin,219318.401814
132,132,0000132.bin,117776.903514
133,133,0000133.bin,52872.174904
134,134,0000134.bin,729610.518045
135,135,0000135.bin,44334.5266555
136,136,0000136.bin,43722.9848862
137,137,0000137.bin,436289.465549
138,138,0000138.bin,212392.086804
139,139,0000139.bin,71789.5790399
140,140,0000140.bin,36372.7751961
141,141,0000141.bin,66580.1465848
142,142,0000142.bin,382424.60049
143,143,0000143.bin,158967.570616
144,144,0000144.bin,59045.3727986
145,145,0000145.bin,69618.5260849
146,146,0000146.bin,193113.764264
147,147,0000147.bin,26685.6889158
148,148,0000148.bin,130054.260974
149,149,0000149.bin,132476.734012
150,150,0000150.bin,184032.330889
151,151,0000151.bin,150352.743541
152,152,0000152.bin,424454.985719
153,153,0000153.bin,169318.367115
154,154,0000154.bin,39811.8056581
155,155,0000155.bin,535274.640262
156,156,0000156.bin,238190.530925
157,157,0000157.bin,163016.480106
158,158,0000158.bin,358883.013613
159,159,0000159.bin,49590.9661426
160,160,0000160.bin,213177.107738
161,161,0000161.bin,195921.30008
162,162,0000162.bin,44165.0311374
163,163,0000163.bin,337182.425878
164,164,0000164.bin,68293.3919026
165,165,0000165.bin,53274.8003705
166,166,0000166.bin,161820.346806
167,167,0000167.bin,202153.66379
168,168,0000168.bin,101980.634809
169,169,0000169.bin,140903.255827
170,170,0000170.bin,112996.838921
171,171,0000171.bin,422707.065354
172,172,0000172.bin,155732.364318
173,173,0000173.bin,231916.633366
174,174,0000174.bin,81252.4033191
175,175,0000175.bin,306276.66923
176,176,0000176.bin,118562.305493
177,177,0000177.bin,225051.250835
178,178,0000178.bin,62349.7559932
179,179,0000179.bin,104326.725747
180,180,0000180.bin,38863.8708831
181,181,0000181.bin,161337.771277
182,182,0000182.bin,47118.229872
183,183,0000183.bin,149019.12246
184,184,0000184.bin,82950.0604532
185,185,0000185.bin,156417.724797
186,186,0000186.bin,103158.304772
187,187,0000187.bin,307613.58115
188,188,0000188.bin,298753.430703
189,189,0000189.bin,68725.3577952
190,190,0000190.bin,220315.976294
191,191,0000191.bin,168694.250878
192,192,0000192.bin,52211.6169569
193,193,0000193.bin,354622.866913
194,194,0000194.bin,69637.1279842
195,195,0000195.bin,108598.165224
196,196,0000196.bin,95300.5091752
197,197,0000197.bin,208323.051237
198,198,0000198.bin,296207.499251
199,199,0000199.bin,67226.6405265
200,200,0000200.bin,362447.511632
201,201,0000201.bin,401493.764244
202,202,0000202.bin,266616.103616
203,203,0000203.bin,366802.088086
204,204,0000204.bin,142871.697032
205,205,0000205.bin,27818.9845162
206,206,0000206.bin,164375.942932
207,207,0000207.bin,114353.010909
208,208,0000208.bin,102026.914394
209,209,0000209.bin,309527.671554
210,210,0000210.bin,43216.3689138
