,Unnamed: 0,runstring,t
0,0,0000000.bin,6743564.61556
1,1,0000001.bin,3252588.32658
2,2,0000002.bin,239864.129517
3,3,0000003.bin,2651385.71103
4,4,0000004.bin,475114.978021
5,5,0000005.bin,3840947.44446
6,6,0000006.bin,3028416.98434
7,7,0000007.bin,9698671.35616
8,8,0000008.bin,1021646.81495
9,9,0000009.bin,356578.599384
10,10,0000010.bin,622363.446763
11,11,0000011.bin,394404.563324
12,12,0000012.bin,2880413.27133
13,13,0000013.bin,204570.561257
14,14,0000014.bin,499983.89122
15,15,0000015.bin,808280.418169
16,16,0000016.bin,3583383.49325
17,17,0000017.bin,22626440.5304
18,18,0000018.bin,5249442.55823
19,19,0000019.bin,2713438.76033
20,20,0000020.bin,292914.986651
21,21,0000021.bin,1934954.24064
22,22,0000022.bin,180867.283061
23,23,0000023.bin,306069.387174
24,24,0000024.bin,4807822.30648
25,25,0000025.bin,165404.891177
26,26,0000026.bin,21039211.4955
27,27,0000027.bin,4697727.93868
28,28,0000028.bin,1440328.82938
29,29,0000029.bin,165851.552245
30,30,0000030.bin,503538.127207
31,31,0000031.bin,16048154.5239
32,32,0000032.bin,7453235.82744
33,33,0000033.bin,849486.40864
34,34,0000034.bin,698038.030113
35,35,0000035.bin,1224611.79963
36,36,0000036.bin,2474491.05646
37,37,0000037.bin,2244611.15432
38,38,0000038.bin,180547.061647
39,39,0000039.bin,435117.750777
40,40,0000040.bin,100000000.0
41,41,0000041.bin,6156022.09001
42,42,0000042.bin,2371140.59881
43,43,0000043.bin,30769261.5521
44,44,0000044.bin,2141615.97478
45,45,0000045.bin,10407559.335
46,46,0000046.bin,241482.799575
47,47,0000047.bin,1942430.11504
48,48,0000048.bin,141703.864646
49,49,0000049.bin,1421577.34382
50,50,0000050.bin,6637058.60518
51,51,0000051.bin,3452385.56743
52,52,0000052.bin,4428110.75497
53,53,0000053.bin,509276.443668
54,54,0000054.bin,633452.654767
55,55,0000055.bin,1546312.72917
