,Unnamed: 0,runstring,t
0,0,0000000.bin,47702.1372442
1,1,0000001.bin,195794.828302
2,2,0000002.bin,28801.8930312
3,3,0000003.bin,423721.613428
4,4,0000004.bin,95281.8535791
5,5,0000005.bin,26771.139984
6,6,0000006.bin,17665.9199263
7,7,0000007.bin,132218.536708
8,8,0000008.bin,132357.827737
9,9,0000009.bin,10885.4155298
10,10,0000010.bin,24077.3602523
11,11,0000011.bin,32660.8538265
12,12,0000012.bin,21228.4932445
13,13,0000013.bin,24943.4864902
14,14,0000014.bin,64488.1785001
15,15,0000015.bin,17944.3287802
16,16,0000016.bin,19276.3750235
17,17,0000017.bin,51309.7090827
18,18,0000018.bin,88931.2426591
19,19,0000019.bin,11183.7775379
20,20,0000020.bin,26481.4035583
21,21,0000021.bin,37612.6308619
22,22,0000022.bin,15992.2798409
23,23,0000023.bin,46923.0982103
24,24,0000024.bin,64565.323768
25,25,0000025.bin,81278.3073814
26,26,0000026.bin,5772.55834434
27,27,0000027.bin,45747.6634421
28,28,0000028.bin,5577.35691449
29,29,0000029.bin,26406.8909983
30,30,0000030.bin,195972.016468
31,31,0000031.bin,184426.414815
32,32,0000032.bin,13461.3123042
33,33,0000033.bin,38946.0281003
34,34,0000034.bin,84815.2810807
35,35,0000035.bin,90008.9208283
36,36,0000036.bin,25811.2408499
37,37,0000037.bin,16704.4273111
38,38,0000038.bin,153658.720432
39,39,0000039.bin,30689.4406284
40,40,0000040.bin,97921.3856735
41,41,0000041.bin,39947.6348693
42,42,0000042.bin,20891.6452048
43,43,0000043.bin,18503.9177593
44,44,0000044.bin,81728.3272173
45,45,0000045.bin,274604.0021
46,46,0000046.bin,204510.199749
47,47,0000047.bin,61218.6671327
48,48,0000048.bin,23227.8962839
49,49,0000049.bin,37220.7730847
50,50,0000050.bin,113138.887312
51,51,0000051.bin,33808.8876486
52,52,0000052.bin,465185.930538
53,53,0000053.bin,46251.238098
54,54,0000054.bin,36131.1438075
55,55,0000055.bin,21832.3879253
56,56,0000056.bin,39434.4993271
57,57,0000057.bin,60876.4151137
58,58,0000058.bin,27725.1155255
59,59,0000059.bin,292751.77686
60,60,0000060.bin,124926.455609
61,61,0000061.bin,17050.6283918
62,62,0000062.bin,16880.5416091
63,63,0000063.bin,35418.6499283
64,64,0000064.bin,66300.8324879
65,65,0000065.bin,119042.596076
66,66,0000066.bin,41952.2686839
67,67,0000067.bin,60983.4901127
68,68,0000068.bin,77839.3674082
69,69,0000069.bin,19976.6406675
70,70,0000070.bin,92035.6555324
71,71,0000071.bin,16669.0589598
72,72,0000072.bin,151191.249653
73,73,0000073.bin,98487.660345
74,74,0000074.bin,16454.9089617
75,75,0000075.bin,8472.46951427
76,76,0000076.bin,15818.3479191
77,77,0000077.bin,652964.198331
78,78,0000078.bin,45510.9622229
79,79,0000079.bin,387940.204037
