,Unnamed: 0,runstring,t
0,0,0000000.bin,6133.64109124
1,1,0000001.bin,8934.99025942
2,2,0000002.bin,6142.1281386
3,3,0000003.bin,6584.49383181
4,4,0000004.bin,16030.1272142
5,5,0000005.bin,12133.4639621
6,6,0000006.bin,8718.24146207
7,7,0000007.bin,8875.37308182
8,8,0000008.bin,13210.660798
9,9,0000009.bin,10962.9442461
10,10,0000010.bin,22547.8678201
11,11,0000011.bin,12765.142773
12,12,0000012.bin,22907.4761413
13,13,0000013.bin,15804.7181644
14,14,0000014.bin,15665.4959466
15,15,0000015.bin,41436.7097158
16,16,0000016.bin,11976.5055474
17,17,0000017.bin,14269.844309
18,18,0000018.bin,15183.9512715
19,19,0000019.bin,8170.49781754
20,20,0000020.bin,5040.9250829
21,21,0000021.bin,15523.6063711
22,22,0000022.bin,35683.7040376
23,23,0000023.bin,11269.8982326
24,24,0000024.bin,14953.6231984
25,25,0000025.bin,10952.5865843
26,26,0000026.bin,21353.2033205
27,27,0000027.bin,10083.2358062
28,28,0000028.bin,25079.5020871
29,29,0000029.bin,11866.7281878
30,30,0000030.bin,204567.390216
31,31,0000031.bin,14232.9862747
32,32,0000032.bin,14191.4517042
33,33,0000033.bin,9525.34234581
34,34,0000034.bin,13693.3486265
35,35,0000035.bin,20455.7240425
36,36,0000036.bin,35762.4084115
37,37,0000037.bin,10031.1703687
38,38,0000038.bin,13260.4745699
39,39,0000039.bin,18459.8822718
40,40,0000040.bin,13490.560156
41,41,0000041.bin,15346.2097607
42,42,0000042.bin,101921.021068
43,43,0000043.bin,11598.7106962
44,44,0000044.bin,30414.2522136
45,45,0000045.bin,6358.39196183
46,46,0000046.bin,41717.7868681
47,47,0000047.bin,10118.673559
48,48,0000048.bin,14967.8606534
49,49,0000049.bin,7586.76216396
50,50,0000050.bin,31846.0690653
51,51,0000051.bin,23634.1406006
52,52,0000052.bin,10669.9852276
53,53,0000053.bin,22996.157126
54,54,0000054.bin,5932.65395326
55,55,0000055.bin,10618.6472513
56,56,0000056.bin,12800.7883719
57,57,0000057.bin,16981.9928772
58,58,0000058.bin,10481.9191862
59,59,0000059.bin,18234.0921709
60,60,0000060.bin,21130.5655515
61,61,0000061.bin,12855.3479621
62,62,0000062.bin,7004.75856086
63,63,0000063.bin,17784.8675578
64,64,0000064.bin,11471.2317807
65,65,0000065.bin,15372.329082
66,66,0000066.bin,10297.6290149
67,67,0000067.bin,22011.9714009
68,68,0000068.bin,24405.9422955
69,69,0000069.bin,12766.1473623
70,70,0000070.bin,5735.61589038
71,71,0000071.bin,782262.241326
72,72,0000072.bin,680231.581141
73,73,0000073.bin,9191.74942292
74,74,0000074.bin,6032.48934307
75,75,0000075.bin,29591.7707216
76,76,0000076.bin,12660.0419497
77,77,0000077.bin,8883.51371909
78,78,0000078.bin,22449.4180707
79,79,0000079.bin,11045.7709002
80,80,0000080.bin,11271.0760269
81,81,0000081.bin,15417.5355996
82,82,0000082.bin,7319.7839026
83,83,0000083.bin,10832.3129988
84,84,0000084.bin,19689.7420372
85,85,0000085.bin,18338.1884049
86,86,0000086.bin,646694.788212
87,87,0000087.bin,19851.3769882
88,88,0000088.bin,11539.6824157
89,89,0000089.bin,32123.4742706
90,90,0000090.bin,29845.3082712
91,91,0000091.bin,19378.8736167
92,92,0000092.bin,18557.1542269
93,93,0000093.bin,15618.4534555
94,94,0000094.bin,11917.1654979
95,95,0000095.bin,6148.53672539
96,96,0000096.bin,20219.2991517
97,97,0000097.bin,28248.7734186
