,Unnamed: 0,runstring,t
0,0,0000000.bin,5127009.98713
1,1,0000001.bin,6979480.0444
2,2,0000002.bin,281989.369096
3,3,0000003.bin,508333.065679
4,4,0000004.bin,9295012.2629
5,5,0000005.bin,1324764.94095
6,6,0000006.bin,26491614.1641
7,7,0000007.bin,100000000.0
8,8,0000008.bin,11625445.6811
9,9,0000009.bin,94609781.4052
10,10,0000010.bin,36173426.0426
11,11,0000011.bin,2238697.47117
12,12,0000012.bin,4513003.22446
13,13,0000013.bin,330197.930624
14,14,0000014.bin,3336525.82998
15,15,0000015.bin,16173683.8608
16,16,0000016.bin,17491956.8297
17,17,0000017.bin,32591757.8148
18,18,0000018.bin,100000000.0
19,19,0000019.bin,5549835.25588
20,20,0000020.bin,2133743.87108
21,21,0000021.bin,17410494.6093
22,22,0000022.bin,10312352.8231
23,23,0000023.bin,3066468.96982
24,24,0000024.bin,7507883.52793
25,25,0000025.bin,417887.635108
26,26,0000026.bin,18074337.7488
27,27,0000027.bin,6730522.83658
28,28,0000028.bin,31484261.0098
29,29,0000029.bin,19968535.0398
30,30,0000030.bin,2689557.34229
31,31,0000031.bin,13973437.27
32,32,0000032.bin,1303865.95722
33,33,0000033.bin,23335469.3696
34,34,0000034.bin,16667818.9861
35,35,0000035.bin,3360501.90433
36,36,0000036.bin,53120352.6068
37,37,0000037.bin,299884.562613
38,38,0000038.bin,17961569.2464
39,39,0000039.bin,5344558.92816
40,40,0000040.bin,3439992.292
41,41,0000041.bin,12043301.2257
42,42,0000042.bin,7712959.80388
43,43,0000043.bin,1401178.4112
44,44,0000044.bin,17399054.9395
45,45,0000045.bin,23967052.9069
46,46,0000046.bin,13319974.8251
47,47,0000047.bin,14327996.0216
48,48,0000048.bin,20424103.5457
49,49,0000049.bin,7110525.49063
50,50,0000050.bin,1675078.51695
51,51,0000051.bin,1523988.99573
52,52,0000052.bin,41011667.0152
53,53,0000053.bin,25937040.0242
54,54,0000054.bin,4513437.44939
55,55,0000055.bin,315724.678882
56,56,0000056.bin,10428610.6092
57,57,0000057.bin,7840462.16867
58,58,0000058.bin,100000000.0
59,59,0000059.bin,6232262.66912
60,60,0000060.bin,16079663.7591
61,61,0000061.bin,35817381.8504
62,62,0000062.bin,7034227.33821
63,63,0000063.bin,3934367.70056
64,64,0000064.bin,2896696.86524
65,65,0000065.bin,9244716.16703
66,66,0000066.bin,29650243.6534
67,67,0000067.bin,685769.319128
68,68,0000068.bin,52153904.2448
69,69,0000069.bin,232553.927269
70,70,0000070.bin,9792943.4873
71,71,0000071.bin,3959625.38794
72,72,0000072.bin,4712040.29248
73,73,0000073.bin,3231017.55823
