,Unnamed: 0,runstring,t
0,0,0000000.bin,465687.56102
1,1,0000001.bin,634671.196119
2,2,0000002.bin,1241027.89328
3,3,0000003.bin,573795.844335
4,4,0000004.bin,331140.292402
5,5,0000005.bin,2115736.57061
6,6,0000006.bin,1750125.86023
7,7,0000007.bin,522115.954984
8,8,0000008.bin,1112279.77995
9,9,0000009.bin,295306.002799
10,10,0000010.bin,1343395.35614
11,11,0000011.bin,343376.267936
12,12,0000012.bin,777165.339858
13,13,0000013.bin,2024503.71895
14,14,0000014.bin,996487.925042
15,15,0000015.bin,1378813.75019
16,16,0000016.bin,1228978.2844
17,17,0000017.bin,318104.395155
18,18,0000018.bin,1225119.07436
19,19,0000019.bin,1045949.21981
20,20,0000020.bin,589704.455411
21,21,0000021.bin,462798.185042
22,22,0000022.bin,462963.039859
23,23,0000023.bin,1793654.14826
24,24,0000024.bin,1355059.55323
25,25,0000025.bin,2533674.42539
26,26,0000026.bin,1742904.25624
27,27,0000027.bin,317709.38791
28,28,0000028.bin,447238.162749
29,29,0000029.bin,2369568.09101
30,30,0000030.bin,965697.174403
31,31,0000031.bin,891863.035441
32,32,0000032.bin,463240.719248
33,33,0000033.bin,3558395.36083
34,34,0000034.bin,1626306.45214
35,35,0000035.bin,861964.385264
36,36,0000036.bin,544984.148233
37,37,0000037.bin,1209307.80349
38,38,0000038.bin,346470.023704
39,39,0000039.bin,449865.551549
40,40,0000040.bin,682304.885241
41,41,0000041.bin,2111686.76781
42,42,0000042.bin,468137.901497
43,43,0000043.bin,8403192.13064
44,44,0000044.bin,1590642.10953
45,45,0000045.bin,1353388.93897
46,46,0000046.bin,1124635.36963
47,47,0000047.bin,3897570.12997
48,48,0000048.bin,1778670.26913
49,49,0000049.bin,1168516.2994
50,50,0000050.bin,1070806.37482
51,51,0000051.bin,671585.719513
52,52,0000052.bin,315547.846468
53,53,0000053.bin,571682.106979
54,54,0000054.bin,1228016.14056
55,55,0000055.bin,326800.02776
56,56,0000056.bin,3743914.53085
57,57,0000057.bin,328534.311519
58,58,0000058.bin,463083.831779
59,59,0000059.bin,312838.532549
60,60,0000060.bin,2933497.26825
61,61,0000061.bin,981634.502572
62,62,0000062.bin,503631.673586
63,63,0000063.bin,719287.893184
64,64,0000064.bin,912431.644289
65,65,0000065.bin,297256.582729
66,66,0000066.bin,2723778.94254
67,67,0000067.bin,2052242.2826
68,68,0000068.bin,735367.42119
69,69,0000069.bin,990975.767469
70,70,0000070.bin,1118794.43772
71,71,0000071.bin,1628480.22173
72,72,0000072.bin,461092.86086
73,73,0000073.bin,709518.954917
74,74,0000074.bin,1827629.7942
75,75,0000075.bin,461243.616935
76,76,0000076.bin,3642978.38605
77,77,0000077.bin,462994.38964
78,78,0000078.bin,689389.208367
79,79,0000079.bin,464981.61937
80,80,0000080.bin,829958.094485
81,81,0000081.bin,4728988.07388
82,82,0000082.bin,445585.596265
83,83,0000083.bin,2157901.99129
84,84,0000084.bin,298075.210389
85,85,0000085.bin,445871.208361
86,86,0000086.bin,1144404.36853
87,87,0000087.bin,459772.255651
88,88,0000088.bin,464438.419457
89,89,0000089.bin,838683.37948
90,90,0000090.bin,698037.27937
91,91,0000091.bin,851874.986414
92,92,0000092.bin,2740754.38125
93,93,0000093.bin,474725.824219
94,94,0000094.bin,2184838.97011
95,95,0000095.bin,3093069.10796
96,96,0000096.bin,1899867.03419
97,97,0000097.bin,3030900.31006
98,98,0000098.bin,349798.677668
99,99,0000099.bin,1342385.47749
100,100,0000100.bin,663864.736021
101,101,0000101.bin,747471.623721
102,102,0000102.bin,1896721.10961
103,103,0000103.bin,1104172.20689
104,104,0000104.bin,1753631.56252
105,105,0000105.bin,461890.981259
106,106,0000106.bin,664991.457554
107,107,0000107.bin,351344.654896
108,108,0000108.bin,1373908.46203
109,109,0000109.bin,461259.932678
110,110,0000110.bin,536498.611124
111,111,0000111.bin,1233868.39996
112,112,0000112.bin,1609488.42028
113,113,0000113.bin,465232.660105
114,114,0000114.bin,1222920.53671
115,115,0000115.bin,316318.462198
116,116,0000116.bin,618230.677979
117,117,0000117.bin,1110281.18809
118,118,0000118.bin,1415742.06056
119,119,0000119.bin,4393296.97552
120,120,0000120.bin,1401558.89988
121,121,0000121.bin,1287460.27956
122,122,0000122.bin,922864.124061
123,123,0000123.bin,1356991.35793
124,124,0000124.bin,2039049.2554
125,125,0000125.bin,1563015.08875
126,126,0000126.bin,1396381.64804
127,127,0000127.bin,1571800.40598
128,128,0000128.bin,1185906.1097
129,129,0000129.bin,2905276.36868
130,130,0000130.bin,1508090.51436
131,131,0000131.bin,295298.174014
132,132,0000132.bin,7387296.83324
133,133,0000133.bin,1707671.81315
134,134,0000134.bin,416697.829313
135,135,0000135.bin,886467.44363
136,136,0000136.bin,460780.471547
137,137,0000137.bin,690092.240203
138,138,0000138.bin,593909.032658
139,139,0000139.bin,575187.566782
140,140,0000140.bin,3469609.52508
141,141,0000141.bin,693828.268121
142,142,0000142.bin,1894664.21755
143,143,0000143.bin,1183185.43365
144,144,0000144.bin,349991.210359
145,145,0000145.bin,1594241.65331
146,146,0000146.bin,2467935.07797
147,147,0000147.bin,2819948.29253
148,148,0000148.bin,573451.620272
149,149,0000149.bin,1063906.61704
150,150,0000150.bin,966905.786415
151,151,0000151.bin,1231386.8829
152,152,0000152.bin,474196.099516
153,153,0000153.bin,528700.725407
154,154,0000154.bin,470089.728491
155,155,0000155.bin,914154.773762
156,156,0000156.bin,1830353.20686
157,157,0000157.bin,590753.131577
158,158,0000158.bin,4083342.48845
159,159,0000159.bin,956304.294949
160,160,0000160.bin,460205.298321
161,161,0000161.bin,1113293.85012
162,162,0000162.bin,692933.188563
163,163,0000163.bin,911721.718965
164,164,0000164.bin,1594729.08179
165,165,0000165.bin,441609.335493
166,166,0000166.bin,954026.118464
167,167,0000167.bin,1448001.713
168,168,0000168.bin,447466.617785
169,169,0000169.bin,1117426.8598
170,170,0000170.bin,428327.316481
171,171,0000171.bin,463746.12622
172,172,0000172.bin,1886694.82602
173,173,0000173.bin,1381929.26028
174,174,0000174.bin,461544.574836
175,175,0000175.bin,3718874.30038
176,176,0000176.bin,803293.286834
177,177,0000177.bin,904060.386659
178,178,0000178.bin,296169.212966
179,179,0000179.bin,2153229.00334
180,180,0000180.bin,1725476.72227
181,181,0000181.bin,1497248.61683
182,182,0000182.bin,461854.3661
183,183,0000183.bin,1837320.5139
184,184,0000184.bin,1238724.18664
185,185,0000185.bin,390249.421755
186,186,0000186.bin,836157.38384
187,187,0000187.bin,556267.021134
188,188,0000188.bin,459092.987296
189,189,0000189.bin,1806397.0896
190,190,0000190.bin,1345385.49568
191,191,0000191.bin,691259.248803
192,192,0000192.bin,678702.674124
193,193,0000193.bin,348617.18928
194,194,0000194.bin,1058595.5484
195,195,0000195.bin,2706951.55793
196,196,0000196.bin,726748.690811
197,197,0000197.bin,585935.692086
198,198,0000198.bin,1219699.89227
199,199,0000199.bin,5208309.52711
200,200,0000200.bin,964382.284901
201,201,0000201.bin,461202.671696
202,202,0000202.bin,1939076.32694
203,203,0000203.bin,1381468.88614
204,204,0000204.bin,332107.978746
205,205,0000205.bin,1561414.93356
206,206,0000206.bin,1873406.50241
207,207,0000207.bin,328374.652798
208,208,0000208.bin,284206.03249
209,209,0000209.bin,1788729.28814
210,210,0000210.bin,472056.416319
211,211,0000211.bin,1354472.87931
212,212,0000212.bin,578276.749985
213,213,0000213.bin,1808949.48141
214,214,0000214.bin,313612.99339
215,215,0000215.bin,477269.174821
216,216,0000216.bin,2211937.85928
217,217,0000217.bin,2724724.80526
218,218,0000218.bin,4011068.53035
219,219,0000219.bin,850697.793465
220,220,0000220.bin,1107945.88919
221,221,0000221.bin,9416766.35092
222,222,0000222.bin,581169.520746
223,223,0000223.bin,834822.16028
224,224,0000224.bin,4932054.04536
225,225,0000225.bin,2210273.93069
226,226,0000226.bin,1709307.78677
227,227,0000227.bin,1440583.52336
228,228,0000228.bin,1251163.77987
229,229,0000229.bin,1930514.0608
230,230,0000230.bin,462742.829295
231,231,0000231.bin,2234453.34121
232,232,0000232.bin,574288.642113
233,233,0000233.bin,689679.739434
234,234,0000234.bin,4633104.09349
235,235,0000235.bin,445241.302921
236,236,0000236.bin,461692.525019
237,237,0000237.bin,3312791.02751
238,238,0000238.bin,2247287.14478
239,239,0000239.bin,3254119.16778
240,240,0000240.bin,1198812.832
241,241,0000241.bin,3564893.07923
242,242,0000242.bin,312734.853106
243,243,0000243.bin,349712.976719
244,244,0000244.bin,868105.720824
245,245,0000245.bin,460417.576178
246,246,0000246.bin,690729.108413
247,247,0000247.bin,569089.081696
248,248,0000248.bin,845338.366485
249,249,0000249.bin,555979.573084
250,250,0000250.bin,1605090.79073
251,251,0000251.bin,552434.449746
252,252,0000252.bin,1731883.82084
253,253,0000253.bin,465461.530829
254,254,0000254.bin,1775355.71391
255,255,0000255.bin,4659128.49923
256,256,0000256.bin,690575.615726
257,257,0000257.bin,2538547.53232
258,258,0000258.bin,5527443.43787
259,259,0000259.bin,1399787.61991
260,260,0000260.bin,849975.085744
261,261,0000261.bin,1693531.64151
262,262,0000262.bin,299341.083383
263,263,0000263.bin,772182.837706
264,264,0000264.bin,4398570.70148
265,265,0000265.bin,2283770.11456
266,266,0000266.bin,847234.040996
267,267,0000267.bin,2277584.50834
268,268,0000268.bin,676757.913822
269,269,0000269.bin,312158.363536
270,270,0000270.bin,828358.424262
271,271,0000271.bin,1059302.91031
272,272,0000272.bin,703651.384353
273,273,0000273.bin,1229556.36744
274,274,0000274.bin,1223014.55141
275,275,0000275.bin,900783.000846
276,276,0000276.bin,732969.21488
277,277,0000277.bin,6588998.87632
278,278,0000278.bin,462854.233601
279,279,0000279.bin,1891039.76714
280,280,0000280.bin,568829.727207
281,281,0000281.bin,849764.332076
282,282,0000282.bin,897070.147518
283,283,0000283.bin,1024331.79624
284,284,0000284.bin,579614.883358
285,285,0000285.bin,713361.087122
286,286,0000286.bin,1608764.15373
287,287,0000287.bin,4236957.2809
288,288,0000288.bin,460266.023368
289,289,0000289.bin,961048.573403
290,290,0000290.bin,2118885.37032
291,291,0000291.bin,463600.219834
292,292,0000292.bin,1887094.85615
293,293,0000293.bin,445164.192851
294,294,0000294.bin,2715694.26705
295,295,0000295.bin,1118863.47652
296,296,0000296.bin,865094.721551
