,Unnamed: 0,runstring,t
0,0,0000000.bin,6143616.09985
1,1,0000001.bin,24377953.5427
2,2,0000002.bin,109473.101959
3,3,0000003.bin,42780571.2963
4,4,0000004.bin,100000000.0
5,5,0000005.bin,100000000.0
6,6,0000006.bin,89347670.4421
7,7,0000007.bin,16808.5871651
8,8,0000008.bin,24581.532057
9,9,0000009.bin,26419.1306937
10,10,0000010.bin,41684396.7572
11,11,0000011.bin,11561.2102369
12,12,0000012.bin,120264.278452
13,13,0000013.bin,34074.0192179
14,14,0000014.bin,66456.9363947
15,15,0000015.bin,21830.6593341
16,16,0000016.bin,486265.242554
17,17,0000017.bin,128791.356894
18,18,0000018.bin,100000000.0
19,19,0000019.bin,4890367.11326
20,20,0000020.bin,196831.350208
21,21,0000021.bin,100000000.0
22,22,0000022.bin,100000000.0
23,23,0000023.bin,3565550.12573
24,24,0000024.bin,14960.14591
25,25,0000025.bin,27847.1000605
26,26,0000026.bin,124665.82723
27,27,0000027.bin,114554.4448
28,28,0000028.bin,44801.5949209
29,29,0000029.bin,50911.5662218
30,30,0000030.bin,76242.8324297
31,31,0000031.bin,440189.76122
32,32,0000032.bin,31013.9413477
33,33,0000033.bin,51402.4631677
34,34,0000034.bin,181842.62551
35,35,0000035.bin,207623.150238
36,36,0000036.bin,102929.322003
37,37,0000037.bin,15140.5906344
38,38,0000038.bin,100000000.0
39,39,0000039.bin,352960.065548
40,40,0000040.bin,32021.3349034
41,41,0000041.bin,2998469.75861
42,42,0000042.bin,111404.23117
43,43,0000043.bin,551699.26616
44,44,0000044.bin,14513293.0895
45,45,0000045.bin,2247917.60256
46,46,0000046.bin,130647.211313
47,47,0000047.bin,185533.030162
48,48,0000048.bin,34989.4756844
49,49,0000049.bin,91067453.6801
50,50,0000050.bin,184053.549698
51,51,0000051.bin,6716416.20792
52,52,0000052.bin,27574.9953742
53,53,0000053.bin,170437.64597
54,54,0000054.bin,91352.8351045
55,55,0000055.bin,213353.976308
56,56,0000056.bin,1053375.81672
57,57,0000057.bin,205100.111063
58,58,0000058.bin,692160.951828
59,59,0000059.bin,47508.5775569
60,60,0000060.bin,5455126.39798
61,61,0000061.bin,38293.4258645
62,62,0000062.bin,40754.353811
63,63,0000063.bin,96164.2209981
64,64,0000064.bin,173658.596426
65,65,0000065.bin,17821.4539914
66,66,0000066.bin,399184.641544
67,67,0000067.bin,124402.729192
68,68,0000068.bin,1701619.72875
69,69,0000069.bin,2607986.71793
70,70,0000070.bin,152622.808398
71,71,0000071.bin,4974153.15151
72,72,0000072.bin,195078.656547
