,Unnamed: 0,runstring,t
0,0,0000000.bin,58298.2619536
1,1,0000001.bin,10551.4385369
2,2,0000002.bin,15205.6291141
3,3,0000003.bin,89297.4817555
4,4,0000004.bin,8554.24674245
5,5,0000005.bin,11838.1089296
6,6,0000006.bin,8210.05383876
7,7,0000007.bin,6003.42260246
8,8,0000008.bin,2008693.11892
9,9,0000009.bin,109605.209487
10,10,0000010.bin,80518.899942
11,11,0000011.bin,1252966.092
12,12,0000012.bin,78939.6863654
13,13,0000013.bin,1464409.2371
14,14,0000014.bin,14615.5544441
15,15,0000015.bin,6954.4910576
16,16,0000016.bin,15820.9570678
17,17,0000017.bin,29821.6338915
18,18,0000018.bin,7880.0637421
19,19,0000019.bin,177156.773398
20,20,0000020.bin,7207.71671439
21,21,0000021.bin,16669.9731585
22,22,0000022.bin,71383.8969542
23,23,0000023.bin,13503.1975267
24,24,0000024.bin,5133.20622432
25,25,0000025.bin,16528.5339852
26,26,0000026.bin,5076.29107328
27,27,0000027.bin,558870.445076
28,28,0000028.bin,37719.4338212
29,29,0000029.bin,685619.966967
30,30,0000030.bin,4627.72485854
31,31,0000031.bin,1367785.28985
32,32,0000032.bin,52300.7283208
33,33,0000033.bin,11055.0146481
34,34,0000034.bin,4796.14936515
35,35,0000035.bin,44444.185814
36,36,0000036.bin,28991.08145
37,37,0000037.bin,294264.632991
38,38,0000038.bin,47300.4049454
39,39,0000039.bin,52981.3891867
40,40,0000040.bin,21945.4152992
41,41,0000041.bin,5680.53390931
42,42,0000042.bin,39226.4555683
43,43,0000043.bin,6357.62675303
44,44,0000044.bin,4457.18725138
45,45,0000045.bin,13095.5423244
46,46,0000046.bin,1006637.9083
47,47,0000047.bin,16504.2506493
48,48,0000048.bin,3049404.7106
49,49,0000049.bin,38614.7995599
50,50,0000050.bin,6085.90280612
51,51,0000051.bin,136642.57359
52,52,0000052.bin,36329.4639885
53,53,0000053.bin,34678.7860447
54,54,0000054.bin,9129.07937569
55,55,0000055.bin,64934.2290821
56,56,0000056.bin,1096878.52549
57,57,0000057.bin,28447.3910692
58,58,0000058.bin,18348.0867689
59,59,0000059.bin,15184.6020315
60,60,0000060.bin,1271797.48979
61,61,0000061.bin,25681.9659792
62,62,0000062.bin,39098.1799723
63,63,0000063.bin,4458.33040414
64,64,0000064.bin,175104.294581
65,65,0000065.bin,17558.5839038
66,66,0000066.bin,9588.86927209
67,67,0000067.bin,7046.28968831
68,68,0000068.bin,38552.411132
69,69,0000069.bin,7354.55988253
70,70,0000070.bin,7720.47268864
71,71,0000071.bin,7247.06888212
72,72,0000072.bin,6306.15023784
73,73,0000073.bin,23108.1055789
74,74,0000074.bin,9559.90940217
75,75,0000075.bin,28703.5958514
76,76,0000076.bin,110142.837695
77,77,0000077.bin,99282.7132689
78,78,0000078.bin,59252.4827389
79,79,0000079.bin,17165.0968674
80,80,0000080.bin,3264853.22336
81,81,0000081.bin,30501.2208867
82,82,0000082.bin,248825.557838
83,83,0000083.bin,29401.3693678
84,84,0000084.bin,14157.8430072
85,85,0000085.bin,11591.3611384
86,86,0000086.bin,29802.6159865
87,87,0000087.bin,173452.577408
88,88,0000088.bin,11530.0812223
89,89,0000089.bin,7442.54800404
90,90,0000090.bin,82455.0543076
91,91,0000091.bin,24337.2719237
92,92,0000092.bin,57078.2061901
93,93,0000093.bin,11388.67669
94,94,0000094.bin,6054.20629779
95,95,0000095.bin,45794.734197
96,96,0000096.bin,96275.9097409
97,97,0000097.bin,35346.3179743
98,98,0000098.bin,13108.4634147
99,99,0000099.bin,277983.886009
100,100,0000100.bin,51951.7549602
101,101,0000101.bin,51644.9743287
102,102,0000102.bin,41947.0552132
103,103,0000103.bin,87410.8986505
104,104,0000104.bin,29063.8968167
105,105,0000105.bin,10119729.7983
106,106,0000106.bin,25151.6123806
107,107,0000107.bin,4201.19031518
108,108,0000108.bin,13445.4856329
109,109,0000109.bin,370103.430977
110,110,0000110.bin,187970.097834
111,111,0000111.bin,4812.77704166
112,112,0000112.bin,941374.347223
113,113,0000113.bin,195618.101561
114,114,0000114.bin,143005.708257
115,115,0000115.bin,114119.242609
116,116,0000116.bin,5358.33803601
117,117,0000117.bin,33973.426151
118,118,0000118.bin,6454.27512272
119,119,0000119.bin,128739.231104
120,120,0000120.bin,6078307.60531
121,121,0000121.bin,10388.2101792
122,122,0000122.bin,4871.94385722
123,123,0000123.bin,8212.34014428
124,124,0000124.bin,278532.876462
125,125,0000125.bin,311657.147994
126,126,0000126.bin,151437.048753
127,127,0000127.bin,5577.75408391
128,128,0000128.bin,85258.5498492
129,129,0000129.bin,9069.4968682
130,130,0000130.bin,667999.341026
131,131,0000131.bin,28196.7288458
132,132,0000132.bin,11206.8807602
133,133,0000133.bin,19216.8482254
134,134,0000134.bin,9310.32104961
135,135,0000135.bin,7658.74243961
136,136,0000136.bin,15179.7869335
137,137,0000137.bin,13092.667122
138,138,0000138.bin,493519.034442
139,139,0000139.bin,23166.7874206
140,140,0000140.bin,325911.119772
141,141,0000141.bin,14787.027358
142,142,0000142.bin,3156901.60082
143,143,0000143.bin,461122.293041
144,144,0000144.bin,256441.518647
145,145,0000145.bin,29682.4117417
146,146,0000146.bin,364953.112096
147,147,0000147.bin,7130.53658261
148,148,0000148.bin,69823.3548727
149,149,0000149.bin,18162.3764069
150,150,0000150.bin,5355.67067957
151,151,0000151.bin,12583452.6078
152,152,0000152.bin,15386.2126092
153,153,0000153.bin,8478.17512243
154,154,0000154.bin,14495.0730714
155,155,0000155.bin,100000000.0
156,156,0000156.bin,66543.822809
157,157,0000157.bin,48699.4853592
158,158,0000158.bin,11289.5688098
159,159,0000159.bin,26382.580057
160,160,0000160.bin,23081.5359375
161,161,0000161.bin,32011.0831955
162,162,0000162.bin,20947.0618889
163,163,0000163.bin,6265.72419934
164,164,0000164.bin,196151.053234
165,165,0000165.bin,344199.86654
166,166,0000166.bin,5862.32983911
167,167,0000167.bin,5504.62694827
168,168,0000168.bin,11331.7268979
169,169,0000169.bin,1361007.26005
170,170,0000170.bin,28724.311165
171,171,0000171.bin,9036.72648909
172,172,0000172.bin,41342.7430952
173,173,0000173.bin,90177.9518678
174,174,0000174.bin,270353.168124
175,175,0000175.bin,6886.52542988
176,176,0000176.bin,1686117.79001
177,177,0000177.bin,6249.99718864
178,178,0000178.bin,58316.6216797
179,179,0000179.bin,88960.3209733
180,180,0000180.bin,34749.8693617
181,181,0000181.bin,73150.8300703
182,182,0000182.bin,7740.49518243
183,183,0000183.bin,8653.18141767
184,184,0000184.bin,74019.1411941
185,185,0000185.bin,23673.966195
186,186,0000186.bin,256229.896822
187,187,0000187.bin,4879.28774768
188,188,0000188.bin,19152.9009528
189,189,0000189.bin,5829693.22365
190,190,0000190.bin,7297.6100905
191,191,0000191.bin,24983.8114118
192,192,0000192.bin,9681.84569656
193,193,0000193.bin,123694.775101
194,194,0000194.bin,5641.73599746
195,195,0000195.bin,45199.5673012
196,196,0000196.bin,31002.5106924
197,197,0000197.bin,4790.53752433
198,198,0000198.bin,47609.2293954
199,199,0000199.bin,25094.8357935
200,200,0000200.bin,976179.2958
201,201,0000201.bin,65958.1129039
202,202,0000202.bin,16737.5577353
203,203,0000203.bin,723548.286015
204,204,0000204.bin,14950.2557157
205,205,0000205.bin,12694.7460386
206,206,0000206.bin,11374.8549339
207,207,0000207.bin,102947.972787
208,208,0000208.bin,12413.7036646
209,209,0000209.bin,45179.6140894
210,210,0000210.bin,62277.9577607
211,211,0000211.bin,12192.4516441
212,212,0000212.bin,11010.1545625
213,213,0000213.bin,245514.779601
214,214,0000214.bin,177051.776549
215,215,0000215.bin,2328594.0624
216,216,0000216.bin,72043.6693017
217,217,0000217.bin,12084.1985419
218,218,0000218.bin,94633.5109936
219,219,0000219.bin,23210.5043534
220,220,0000220.bin,10030.8190572
221,221,0000221.bin,21758.6657074
222,222,0000222.bin,23230.9771801
223,223,0000223.bin,8284.15092219
224,224,0000224.bin,20674.6797631
225,225,0000225.bin,6733.86257496
226,226,0000226.bin,7076.60055694
227,227,0000227.bin,7773.99302239
228,228,0000228.bin,72155.6289902
229,229,0000229.bin,5092.95339078
230,230,0000230.bin,271295.714896
231,231,0000231.bin,8294.33537405
232,232,0000232.bin,264565.732105
233,233,0000233.bin,7152.9493049
234,234,0000234.bin,2339420.23874
235,235,0000235.bin,29796.5538127
236,236,0000236.bin,7295.49698994
237,237,0000237.bin,539370.683842
238,238,0000238.bin,7516.12547258
239,239,0000239.bin,8410.2787767
240,240,0000240.bin,51236.1066917
241,241,0000241.bin,7427.79094114
242,242,0000242.bin,28764.3215116
243,243,0000243.bin,14265.7843405
244,244,0000244.bin,22513.1118879
245,245,0000245.bin,12967.8556252
246,246,0000246.bin,4047.90392239
247,247,0000247.bin,131264.351628
248,248,0000248.bin,8730.29226747
249,249,0000249.bin,33947.5493294
250,250,0000250.bin,16657.3291961
251,251,0000251.bin,1422987.20101
252,252,0000252.bin,114805.203547
253,253,0000253.bin,12156.1478837
254,254,0000254.bin,4296.07199424
255,255,0000255.bin,427565.909765
256,256,0000256.bin,693566.056449
257,257,0000257.bin,30770.5892461
258,258,0000258.bin,4906.44628597
