,Unnamed: 0,runstring,t
0,0,0000000.bin,50587.9369652
1,1,0000001.bin,48622.0422236
2,2,0000002.bin,49100.4650228
3,3,0000003.bin,51480.5586935
4,4,0000004.bin,51375.7012746
5,5,0000005.bin,48632.3305134
6,6,0000006.bin,48741.136973
7,7,0000007.bin,48905.3685631
8,8,0000008.bin,51330.668356
9,9,0000009.bin,51365.6208289
10,10,0000010.bin,51499.8882078
11,11,0000011.bin,53913.9990525
12,12,0000012.bin,51611.327361
13,13,0000013.bin,51256.2254774
14,14,0000014.bin,50605.3958814
15,15,0000015.bin,49036.7607633
16,16,0000016.bin,52632.7432366
17,17,0000017.bin,48860.2317223
18,18,0000018.bin,48632.3305134
19,19,0000019.bin,48622.0422236
20,20,0000020.bin,51901.0968719
21,21,0000021.bin,52513.8563314
22,22,0000022.bin,49036.795404
23,23,0000023.bin,48950.5400445
24,24,0000024.bin,50829.7983789
25,25,0000025.bin,48708.2629424
26,26,0000026.bin,51822.8781564
27,27,0000027.bin,51553.9277102
28,28,0000028.bin,48622.0422236
29,29,0000029.bin,54403.9918477
30,30,0000030.bin,50829.4519718
31,31,0000031.bin,48741.136973
32,32,0000032.bin,49042.6150427
33,33,0000033.bin,53133.1282438
34,34,0000034.bin,50965.2781825
35,35,0000035.bin,50811.5427265
36,36,0000036.bin,48773.9763628
37,37,0000037.bin,48622.0422236
38,38,0000038.bin,48675.4235525
39,39,0000039.bin,51295.9237272
40,40,0000040.bin,48730.8486831
41,41,0000041.bin,48708.2629424
42,42,0000042.bin,50273.5725526
43,43,0000043.bin,48979.3264717
44,44,0000044.bin,48708.2629424
45,45,0000045.bin,51518.5595487
46,46,0000046.bin,57691.08314
47,47,0000047.bin,54473.5157459
48,48,0000048.bin,50448.6466839
49,49,0000049.bin,48704.1060576
50,50,0000050.bin,50814.2447016
51,51,0000051.bin,52811.8703305
52,52,0000052.bin,51901.9282489
53,53,0000053.bin,48632.3305134
54,54,0000054.bin,51048.935489
55,55,0000055.bin,48734.9362865
56,56,0000056.bin,49036.7607633
57,57,0000057.bin,51524.7948759
58,58,0000058.bin,48708.2975831
59,59,0000059.bin,51353.1501746
60,60,0000060.bin,49047.0490532
61,61,0000061.bin,49018.1240631
62,62,0000062.bin,51119.5332491
63,63,0000063.bin,53586.8175784
64,64,0000064.bin,52464.2161988
65,65,0000065.bin,48708.2629424
66,66,0000066.bin,51679.1885053
67,67,0000067.bin,48855.901634
68,68,0000068.bin,48644.5933236
69,69,0000069.bin,48720.5950339
70,70,0000070.bin,49055.1549785
71,71,0000071.bin,51193.7336427
72,72,0000072.bin,48796.4235407
73,73,0000073.bin,53846.9346445
74,74,0000074.bin,51339.986706
75,75,0000075.bin,52062.8689719
76,76,0000076.bin,48708.2975831
77,77,0000077.bin,53158.9702109
78,78,0000078.bin,48786.2738137
79,79,0000079.bin,48622.0422236
80,80,0000080.bin,841993.746348
81,81,0000081.bin,48827.3923325
82,82,0000082.bin,48622.0422236
83,83,0000083.bin,51617.0777183
84,84,0000084.bin,51398.1830932
85,85,0000085.bin,48946.4870818
86,86,0000086.bin,51687.7794006
87,87,0000087.bin,48622.0768643
88,88,0000088.bin,48708.2975831
89,89,0000089.bin,48679.4765152
90,90,0000090.bin,51414.8106324
91,91,0000091.bin,48679.5111559
92,92,0000092.bin,48708.2629424
93,93,0000093.bin,51515.4072444
94,94,0000094.bin,51402.3746187
95,95,0000095.bin,52564.5010445
96,96,0000096.bin,48708.2975831
97,97,0000097.bin,51236.4456339
98,98,0000098.bin,50884.4960546
99,99,0000099.bin,48708.2629424
100,100,0000100.bin,48622.0422236
101,101,0000101.bin,48856.0401968
102,102,0000102.bin,51666.3368032
103,103,0000103.bin,51707.5246033
104,104,0000104.bin,49036.795404
105,105,0000105.bin,51027.4582509
106,106,0000106.bin,48734.9362865
107,107,0000107.bin,51125.3528878
108,108,0000108.bin,48622.0422236
109,109,0000109.bin,48794.5529426
110,110,0000110.bin,51898.7066632
