,ID,Probability,Mean,Sigma,Mean_Error,Sigma_Error,Determinant,instability_time,KSpval,tlyap10,megno10,Nlyap10
65,15220.0,0.16855200894736852,5.8118140894488,0.3675152655202633,0.011538167660454046,0.008241660430785216,9.03889669807624e-09,258709.88200519106,0.042792013924212634,3246.638739095727,9.963357363828324,79.68545403276019
66,1590.0,0.1270766659516145,5.2625828026703685,0.4826462291369426,0.015049625398960837,0.010894537812488371,2.686374993218856e-08,246627.4420178161,0.025633868930359294,,,
67,1598.0,0.18571959878486524,4.64422137611746,0.32200024137071137,0.01028686855693212,0.0071540813712819215,5.4161506243822706e-09,28428.219185950235,8.974277567313009e-05,2842.853077171649,2.884542191074794,9.999890396809896
68,1601.0,0.7446795151969011,4.454134572022136,0.08212632322874489,0.002593820683411556,0.0018287161049119773,2.2497906636897913e-11,27215.056159021206,4.183999797831446e-66,2721.5347370194872,1.9974249928877383,9.999892997443792
69,1613.0,0.1568842954727784,4.575097475226912,0.3780578916281284,0.01189815147606887,0.008603819426114996,1.0480491264140992e-08,19286.316460459035,0.002393409648884169,1928.637579922406,2.049201424535543,9.999969232806805
70,1616.0,0.2788885038065989,4.93030493952326,0.2226070852037016,0.0071688878892278455,0.0048257491554824,1.196911815479802e-09,17100.9533154273,0.34112475112661245,588.6448256616405,4.721478723440571,29.051394949757217
71,1617.0,0.2153472407368696,4.5625264954213405,0.2902900878426233,0.00897143056501977,0.006523476077192162,3.4240246293884216e-09,115908.7707742074,1.4776675436423948e-07,398.2674866869341,28.298429441612207,291.03247101192505
72,1625.0,0.11044322305336253,4.619230571753459,0.5434666022173377,0.01740690919980721,0.012415356260957402,4.668253888111947e-08,11763.43090582614,0.08689937254547132,45.111150352533066,28.902376502093457,260.7654828994092
73,1627.0,0.18402603600779968,4.1673512156021975,0.3329275138869046,0.010543318655789936,0.0074872167688686455,6.231600795704211e-09,16286.439102849514,0.022438659451142425,259.33508000495453,7.81167834256323,62.80075608181649
74,1635.0,0.18891094646192733,5.4449460155508325,0.3205531240291064,0.010588761101535721,0.0072343875620686825,5.865505488168439e-09,384367.9858230104,0.06132010921055445,643.2099376567475,61.41449715813371,597.5778098567415
75,1636.0,0.14275884042745587,5.076624312616797,0.4306851511677805,0.013320517847696077,0.009622123802514568,1.6413031143637825e-08,124717.77333776125,0.00023854664270315346,964.2282386778398,13.391719229520143,129.34465963035433
76,1640.0,0.6143187186208824,4.77065160384665,0.10053067220862597,0.0032176699488207683,0.0021359048950393964,4.719879163790071e-11,55674.14049292608,1.1478066332583852e-34,5567.437475566192,2.0003982798152244,9.999957922700188
77,1646.0,0.1747885967267697,6.2440488204458475,0.35455965797815153,0.01133257537933173,0.007866729664199273,7.946481400292738e-09,674038.449102764,0.025633868930359294,19599.571934618463,5.6231485101697825,34.39046788119994
78,1648.0,0.1289920021696639,4.557729118413549,0.4858712345312852,0.015429859610730476,0.010813577134073498,2.784181221260252e-08,60468.45713315095,0.025633868930359294,66.25418309830964,103.69999801264665,912.6738011911839
79,1657.0,0.2799748297371101,4.208127571183448,0.22287968813407572,0.006827850888899575,0.005050612626163657,1.1892075032045933e-09,13664.841641347504,3.6066664818887265e-11,118.29765027144533,13.201209540145388,115.5123674053729
80,16588.0,0.13054224523293392,6.628334094759079,0.4593662001804476,0.014680043465848443,0.010345107457374452,2.3065710368568493e-08,2160561.115286756,0.04785784799730106,3558.860954103318,65.84454541386322,607.0934333064231
81,1667.0,0.1289332726307755,4.889997608177394,0.4605657908913661,0.01496741394580917,0.010632387598298541,2.5325147292270102e-08,76321.25998855536,0.00023854664270315346,56.35340679583443,113.49659296373403,1354.3326717595523
82,1675.0,0.08648367421763185,4.944495342535799,0.7272200802320933,0.022853610533099686,0.015735317491028876,1.2930719633975037e-07,419933.4321423732,2.650463545661268e-06,,,
83,1689.0,0.16287088653784418,4.812001015167051,0.3845825470443008,0.012075975043053406,0.008536155217156614,1.061915423971872e-08,26628.75696099196,0.0001322109495886008,57.62220015215922,47.447450184835205,462.1266957991038
84,1691.0,0.11698642109956255,5.58847061370911,0.5256460913302138,0.016667842284643596,0.012154957477290758,4.104640789484111e-08,174822.40053933047,0.01118990326412112,,,
85,1720.0,0.17352836345345093,5.774961577478233,0.3522825057538888,0.011041114545480776,0.007935650330947798,7.666106589501071e-09,437546.275416242,5.479726480381373e-10,14585.193629132773,4.627471521955259,29.999346360563763
86,1742.0,0.08240900656254621,4.722056170147144,0.7557028824375958,0.02312153856804045,0.016583360927298618,1.4699956614517726e-07,19096.55297395305,3.263003519483981e-11,156.4222671663119,12.655366889797735,122.08334094562852
87,1753.0,0.1708939436510104,4.271488354752831,0.3540952984854371,0.011100714195526277,0.007955882367559265,7.798050542373789e-09,13175.849056979649,0.01960232095219542,245.0566684807832,7.144398457291719,53.76653954639422
88,17641.0,0.1596378481771691,5.451227707691476,0.3899056749900239,0.01235959201524341,0.008995104714408756,1.2358721353224345e-08,199074.16024849267,0.09710349657052789,1456.867976401709,15.767840373982814,136.6452990065594
89,1766.0,0.0147920047937286,4.204028735237995,0.6210710839206506,0.01420931044748439,0.009755497129627594,1.9213896663663826e-08,77127.8760513025,0.08151459289877339,,,
90,1768.0,0.03778205663253044,4.262204686002707,0.2529195549060189,0.005546297601594878,0.004076970763389385,5.111922396237804e-10,20610.988917849176,8.315418241575168e-05,183.4089611210984,10.964966689086802,112.37721860405978
91,1775.0,0.14696721912231986,4.577926237951929,0.4151895377893848,0.013166182994966276,0.009338255048523612,1.5113240888535723e-08,41478.56384147613,1.003727957465678e-14,78.9377170347735,47.750669382717206,525.4593798703864
92,1785.0,0.12579576426372216,4.221740620902648,0.4826470164078053,0.015097402269267528,0.010990511394949672,2.7508292838518484e-08,10550.129314982616,1.9235329004551243e-12,637.1641023437378,3.7906391272479154,16.55794680864024
93,1791.0,0.16924503372106275,4.2208207431271605,0.37198843178031465,0.011797800565585504,0.008131696415443524,9.198598959513896e-09,19485.88335451088,0.0012207544622917959,93.40372063836395,24.284987056776302,208.61999095255948
94,1796.0,0.1529423860438046,5.6088217986963365,0.4121563557116169,0.012624637198623282,0.009068416578569395,1.3094170864799107e-08,259076.00282785253,0.21891376298054244,11569.639364564217,8.502725032962447,22.392746624528076
95,1799.0,0.2234809662402949,4.409678243075256,0.26818384892434993,0.008506750202863034,0.006176457603401028,2.7590795001649185e-09,30964.599749416142,1.3598954602798138e-05,169.71690988149004,20.273150792105323,182.44852425747152
96,1805.0,0.16884571418320876,5.227109054787194,0.3661791950692147,0.011286493832289256,0.008298326594989596,8.772876024238745e-09,667855.0623869365,4.924434379084188e-05,4373.235998636765,19.616715638733215,152.7141600853743
97,1806.0,0.11503523135284935,6.677711752245496,0.5524887033163671,0.017471073997813426,0.012701350302556336,4.91541011456529e-08,1583201.9308756746,0.0039112065731903185,3988.7240540122366,39.99272313461639,396.9193931285219
98,1810.0,0.09704098581777676,5.976220899510406,0.6260337000573368,0.020202746928414464,0.013843214543252087,7.822359294330583e-08,2406890.708955425,0.8863975841512809,,,
99,1815.0,0.15718748147197095,6.594809297178813,0.3986931957697525,0.012288218130550171,0.00895331506220345,1.209847854992717e-08,4674288.844171117,0.006149875526903087,,,
100,1819.0,0.5710899889131071,4.3295046948614635,0.10457658671646013,0.0032974537790459763,0.002360070283276265,6.056244113113628e-11,20265.756551195907,2.153892257575863e-43,102.95876394511049,21.64181818977769,196.83372036206663
102,1823.0,0.15600223759020468,6.024727281197637,0.3881122176881151,0.01215640466544731,0.008974727232143738,1.1886230659767825e-08,322356.92940540035,0.16411447756429137,32235.70598262007,19.587811689772863,9.999995954150952
103,1827.0,0.18053769606080025,5.727760150501583,0.3382818316184761,0.010527303058479369,0.007571762588803381,6.352887971813581e-09,147261.3845292244,5.984567716622354e-05,5927.089759041222,4.726410666118884,24.845479065774377
104,1829.0,inf,5.1318963109599816,0.03978244174899464,inf,inf,inf,132912.14033224247,1.7223838690805776e-71,13291.230635597094,1.9913342580307576,9.999987508776801
105,1831.0,0.12361701118182067,5.756450261067356,0.4882819828311162,0.01536867820531565,0.010902726902421821,2.8065813482186133e-08,681845.9447771971,0.0007099689913878896,,,
107,1837.0,0.2453691905044182,4.259302677588123,0.2489814546502382,0.008040588764924856,0.005661844185088318,2.066516308275649e-09,45477.38418353479,2.4846719977672545e-13,849.7844069708417,7.783647004101303,53.51637875498843
108,1838.0,0.07722562367753236,4.7621839630930065,0.7901553553360774,0.02442407050443428,0.01796772175229139,1.9258138223328183e-07,26541.045908014014,0.0004150611312844877,57.64065552512111,44.75261549623961,460.4570448794917
109,1843.0,0.11418321418203382,5.128922523459833,0.5210423895677649,0.016714936233499744,0.011699636172352174,3.821350624313396e-08,140152.49375146563,0.0001322109495886008,359.9400828430641,37.27203650828171,389.377289254481
111,1850.0,0.09473532081928812,6.157262092108186,0.7329643926457078,0.02311455866360353,0.016724257334031992,1.4916222461012658e-07,2049791.027165703,0.0032301307468858703,,,
112,1852.0,0.10458705323368248,6.555698551500544,0.6037674574116068,0.019372442965330017,0.013808845402470064,7.15384068815022e-08,1066044.7105221872,0.6409144901586354,,,
113,18539.0,0.12210795383916162,6.816452801641014,0.5168242121381057,0.01690947642769522,0.011900830836449026,4.045549886641456e-08,462491.40999020275,0.3492278834033049,46249.16924354787,2.0216585660285786,9.999993892965419
114,18651.0,0.11965940723387365,6.639375013573233,0.5070457058751704,0.01612796611258682,0.011231031478454402,3.2790658144360833e-08,1619663.3683461181,0.06917625399020766,15153.77027379156,15.823662635605013,106.88187421894109
115,1875.0,0.0897379144987528,5.058045441737497,0.6575469530865689,0.02111822038483142,0.014806164092212004,9.776923068195534e-08,29660.815822396748,1.651471863764891e-05,1583.484231282795,4.137267128804403,18.731361662103986
116,1877.0,0.08873255292393607,5.636009537006335,0.6859510072105969,0.021966348903997682,0.015674625438115406,1.1856409006797108e-07,62824.18478628143,0.004379647878194986,119.90697572292498,47.80385399172755,523.9410335179531
117,1879.0,0.17957801681682553,5.47713283860526,0.3365948718281056,0.010558832699305612,0.007422175249544606,6.141882055516272e-09,651219.9965260315,0.003311056963176061,918.3993158676808,72.02395506738817,709.0815348776421
118,1880.0,0.3156058098676917,4.566019415987699,0.19764468709398075,0.006183721840971133,0.004452413957341511,7.581132216214066e-10,41240.58006290083,2.7945957201067122e-42,4124.071615457519,2.012485541873451,9.999967000652013
119,1886.0,inf,4.694589119443479,0.02026185739242441,inf,inf,inf,52092.95224382544,1.0005498414087888e-11,5209.315679258063,2.410081671689112,9.999960734044972
120,1899.0,0.14774390126896356,6.4866179431218844,0.4034175645909895,0.012932777374521115,0.009191859583806996,1.4127470500740129e-08,1564826.6704722866,0.032710030819469674,62804.7303634964,4.250031451314079,24.9157453812078
121,1900.0,0.1420372704625763,6.634320355509298,0.4291947224804563,0.013414023548343972,0.009716063348167148,1.6978189069138504e-08,1280730.1552101495,0.6101664688189142,2129.0430606123573,46.787952813644615,601.5520206725104
122,1911.0,0.16086856149636147,5.1313415612693225,0.3823534014940483,0.012064712299120643,0.008518625611829679,1.0562435115164021e-08,308412.22298176057,0.025633868930359294,,,
123,1913.0,0.11128515697512632,6.782124387711033,0.6261310192905551,0.02067993485539127,0.014456194745341646,8.937289688724614e-08,1885180.0027698355,0.8292898005365589,,,
124,1918.0,0.18960936129775915,6.201519542053381,0.3252172982480697,0.010259777284964385,0.0073019548196490425,5.612960236874849e-09,1505651.4696100475,0.06132010921055445,5019.886275357374,53.26795797493818,299.9373665099331
125,19197.0,0.12366348422662672,4.916302296007316,0.4880447877494703,0.015191059731688912,0.010859756114330993,2.7176930409091466e-08,313257.7737339172,0.05462666510701526,,,
126,1922.0,0.18596379010735906,6.4207968779553,0.33837195962233485,0.010176926668729623,0.007723803134456414,6.178426005648885e-09,730396.9224526812,0.43260886958153144,1531.1599509724251,52.53532595969956,477.0219610229572
127,1924.0,0.2417753077279398,6.432315133696682,0.2475205189825414,0.007848933173845687,0.005736741784739935,2.0276227901071094e-09,2933426.8131020223,0.006185603570160095,217671.87592936505,3.648491167336241,13.47637034218387
128,1928.0,0.15488097707919068,4.6761932936776915,0.3880659894261986,0.012675997993296264,0.00871240696455503,1.2195923112409076e-08,37451.06074101369,1.382902816518576e-11,3745.1090690972587,2.1583629614368407,9.999992002914109
129,1929.0,0.17068901104292722,6.7963485168544935,0.360470457674186,0.011545994374749971,0.007723968795893299,7.940991481011371e-09,2213893.0662460513,0.07710716621282493,2104.653986729635,105.44666661366321,1051.9035813987457
130,1942.0,0.10954766123255387,5.111159149774932,0.5570179247757637,0.01727222099996323,0.012559299415009106,4.70590789858256e-08,100149.98360928816,3.517765759776649e-11,2763.1701594617257,5.739977710621857,36.244595095366
131,1943.0,0.13971942520487665,6.344414732464164,0.4367698077942094,0.013797172441043514,0.009788037944799786,1.823936294130809e-08,4428689.636466307,0.06153429181321559,2924.587318756528,153.0452869380708,1514.2955753324168
132,1946.0,inf,5.122046548870434,0.015959877728266722,inf,inf,inf,131953.9698437989,1.1289850689115942e-25,13195.425338435567,2.009133347167469,9.999978512207868
133,1954.0,0.1538424560376683,6.965042860169119,0.4259573039449445,0.01368469354763547,0.0095981097678432,1.7206560747400537e-08,9489920.682374783,0.8164873604138436,,,
134,1957.0,0.2604613034437175,4.6473926889185755,0.2303781210069674,0.007360297701275487,0.005286626057388673,1.514199588761136e-09,59998.828868770426,8.685223195188911e-14,5999.883945850802,2.145453140968897,9.999998235009596
135,19591.0,0.12957916772921274,6.186539220566393,0.4654918886905984,0.014864073748293847,0.010367052842203944,2.372739004688053e-08,1018153.0203308306,0.4006338815832625,674.1447338705846,148.84641615972905,1510.288472454767
136,1971.0,0.07360466671862312,5.4088854819769905,0.8092244732949039,0.0256534389158849,0.018321234526529825,2.2082386861654625e-07,1076959.746077023,9.969682809788216e-08,,,
137,1979.0,0.019521871635671748,6.054999918576428,0.5127944958919882,0.011171120347338387,0.008225343213119614,8.442238696396572e-09,4276951.784469493,0.017464291880029126,14873.285839844411,29.538675067816587,287.55930804556056
138,19898.0,0.1559520796452547,4.878607969431551,0.3903653846522062,0.01227093994991341,0.008777195181407717,1.1576899785721578e-08,205004.56366608953,1.9092886474554655e-07,,,
139,1992.0,0.24199728170661464,4.727600131306162,0.24744033595279946,0.007937919387873273,0.005632829537936581,1.9959824678187342e-09,56847.81275727657,1.425495606226295e-30,5684.793805356031,2.0023510704154877,9.99997795939694
140,1996.0,0.09502534309994616,4.8696834899212815,0.6309686181333655,0.02061358627876606,0.014250341942267581,8.611439340737718e-08,123234.1678659264,0.00385844089084323,154.33740525811027,83.78963699595042,798.4724614219895
141,1999.0,0.11084056252908148,6.36934310949901,0.5605549625755153,0.01743322379471414,0.012235577854016369,4.5502983545357536e-08,5331476.1539953565,0.16247722304849177,,,
142,20041.0,0.1527903986422662,6.16119194288367,0.39606273622530375,0.012875343825086516,0.009013933149978445,1.3470661562315661e-08,1924355.3486202562,0.3695100669980106,2716.749623600698,72.88825241347433,708.3300322941698
144,2010.0,0.01345605778259136,5.2883936840407735,0.6867812477602179,0.015085134247247946,0.010763957044467705,2.6368297895162015e-08,74161.98152665113,0.0016257097321119634,52.88261344661452,133.5543728888571,1402.388737869741
