,Unnamed: 0,runstring,t
0,0,0000000.bin,156515.700285
1,1,0000001.bin,176545.340747
2,2,0000002.bin,131529.415758
3,3,0000003.bin,327462.364884
4,4,0000004.bin,203655.173846
5,5,0000005.bin,368697.630717
6,6,0000006.bin,60673.3805057
7,7,0000007.bin,100558.141225
8,8,0000008.bin,160686.657013
9,9,0000009.bin,3073823.00787
10,10,0000010.bin,209695.970135
11,11,0000011.bin,1391894.25665
12,12,0000012.bin,63489.5713037
13,13,0000013.bin,129474.940885
14,14,0000014.bin,131080.298156
15,15,0000015.bin,186787.058031
16,16,0000016.bin,1284728.73507
17,17,0000017.bin,1497393.90354
18,18,0000018.bin,445319.449172
19,19,0000019.bin,152604.064373
20,20,0000020.bin,1219749.33371
21,21,0000021.bin,410998.377399
22,22,0000022.bin,239246.245582
23,23,0000023.bin,243605.163136
24,24,0000024.bin,239388.099542
25,25,0000025.bin,627526.374005
26,26,0000026.bin,255278.444941
27,27,0000027.bin,250841.239244
28,28,0000028.bin,142706.710998
29,29,0000029.bin,429515.359294
30,30,0000030.bin,94735.1314662
31,31,0000031.bin,727968.988569
32,32,0000032.bin,218789.034078
33,33,0000033.bin,465299.484049
34,34,0000034.bin,338049.623863
35,35,0000035.bin,142573.655795
36,36,0000036.bin,78897.1282724
37,37,0000037.bin,105864.691723
38,38,0000038.bin,46394.2466621
39,39,0000039.bin,331279.985743
40,40,0000040.bin,139273.602702
41,41,0000041.bin,179319.373725
42,42,0000042.bin,137535.432713
43,43,0000043.bin,400314.574589
44,44,0000044.bin,233278.402758
45,45,0000045.bin,92155.7103422
46,46,0000046.bin,133777.567185
47,47,0000047.bin,355633.418016
48,48,0000048.bin,274339.009822
49,49,0000049.bin,164703.877997
50,50,0000050.bin,131553.040765
51,51,0000051.bin,237493.145421
52,52,0000052.bin,665986.082795
53,53,0000053.bin,1128871.7296
54,54,0000054.bin,134498.372357
55,55,0000055.bin,677396.26798
56,56,0000056.bin,1069049.43843
57,57,0000057.bin,280860.516096
58,58,0000058.bin,87132.3827923
59,59,0000059.bin,606360.342964
60,60,0000060.bin,168494.444413
61,61,0000061.bin,251281.003838
62,62,0000062.bin,87867.7024479
63,63,0000063.bin,30245.2039746
64,64,0000064.bin,39082.4111837
65,65,0000065.bin,166412.776534
66,66,0000066.bin,271089.151207
67,67,0000067.bin,103801.625938
68,68,0000068.bin,112060.297619
69,69,0000069.bin,714369.368058
70,70,0000070.bin,180988.019686
71,71,0000071.bin,211483.988194
72,72,0000072.bin,80479.4494308
73,73,0000073.bin,215232.119666
74,74,0000074.bin,279867.226616
75,75,0000075.bin,176508.032636
76,76,0000076.bin,130418.243732
77,77,0000077.bin,244997.445022
78,78,0000078.bin,961146.518158
79,79,0000079.bin,475825.359582
80,80,0000080.bin,151700.390568
81,81,0000081.bin,247153.521278
82,82,0000082.bin,216726.834313
83,83,0000083.bin,36320.1214261
84,84,0000084.bin,65678.5909343
85,85,0000085.bin,1893193.43327
86,86,0000086.bin,41136.0893202
87,87,0000087.bin,115788.995618
88,88,0000088.bin,199405.374722
89,89,0000089.bin,184533.779771
90,90,0000090.bin,181808.174591
91,91,0000091.bin,130698.141166
92,92,0000092.bin,1225630.40138
93,93,0000093.bin,179465.142092
94,94,0000094.bin,224090.734868
95,95,0000095.bin,60752.9503578
96,96,0000096.bin,72829.1389777
97,97,0000097.bin,302825.813585
98,98,0000098.bin,283404.776837
99,99,0000099.bin,140380.098224
100,100,0000100.bin,262818.667022
101,101,0000101.bin,143852.212028
102,102,0000102.bin,97057.2755806
103,103,0000103.bin,44837.5596738
104,104,0000104.bin,96569.1178292
105,105,0000105.bin,150901.262611
106,106,0000106.bin,390390.99815
107,107,0000107.bin,336354.82412
108,108,0000108.bin,91785.7815439
109,109,0000109.bin,142562.951796
110,110,0000110.bin,111329.515905
111,111,0000111.bin,51626.1462992
112,112,0000112.bin,203723.831855
113,113,0000113.bin,251712.073598
114,114,0000114.bin,73168.5838971
115,115,0000115.bin,148378.513789
116,116,0000116.bin,85337.2633748
117,117,0000117.bin,215688.026859
118,118,0000118.bin,194872.629778
119,119,0000119.bin,315024.491971
120,120,0000120.bin,132415.942381
121,121,0000121.bin,540163.456611
122,122,0000122.bin,231542.484419
123,123,0000123.bin,51012.6235957
124,124,0000124.bin,310874.839318
125,125,0000125.bin,1097257.83422
126,126,0000126.bin,202672.588364
127,127,0000127.bin,131921.098961
128,128,0000128.bin,504480.621417
129,129,0000129.bin,476533.382309
130,130,0000130.bin,72983.9139445
131,131,0000131.bin,1828952.36531
132,132,0000132.bin,285318.921945
133,133,0000133.bin,75230.6450994
134,134,0000134.bin,835531.390195
135,135,0000135.bin,57360.8220933
136,136,0000136.bin,623277.16376
137,137,0000137.bin,1820198.08814
138,138,0000138.bin,291530.635801
139,139,0000139.bin,300444.052703
140,140,0000140.bin,108854.121017
141,141,0000141.bin,1125768.33218
142,142,0000142.bin,103833.218321
143,143,0000143.bin,1074902.51636
144,144,0000144.bin,1721747.83821
145,145,0000145.bin,127556.46568
146,146,0000146.bin,303600.58908
147,147,0000147.bin,115494.479779
148,148,0000148.bin,241124.191084
149,149,0000149.bin,62550.2867854
150,150,0000150.bin,1815829.92151
151,151,0000151.bin,519593.731828
152,152,0000152.bin,81221.1776292
153,153,0000153.bin,88845.3689406
154,154,0000154.bin,471813.785044
155,155,0000155.bin,199571.269377
156,156,0000156.bin,62425.891775
157,157,0000157.bin,101820.485578
158,158,0000158.bin,90685.5560018
159,159,0000159.bin,991423.730296
160,160,0000160.bin,260186.210877
