Unnamed: 0,runstring,t
0,0000000.bin,336967.71339147334
1,0000001.bin,641994.4003173701
2,0000002.bin,758309.128778396
3,0000003.bin,197901.52722915795
4,0000004.bin,368120.1367354972
5,0000005.bin,997911.8568706905
6,0000006.bin,533661.5508496613
7,0000007.bin,2231736.0366689162
8,0000008.bin,658498.3503081613
9,0000009.bin,625830.694386142
10,0000010.bin,2070833.9547125336
11,0000011.bin,549286.7968275348
12,0000012.bin,112796.93365418582
13,0000013.bin,198545.95405275034
14,0000014.bin,225243.3002317069
15,0000015.bin,398265.753585897
16,0000016.bin,213777.74742160863
17,0000017.bin,435878.69180242304
18,0000018.bin,842208.907529428
19,0000019.bin,2048018.7578557294
20,0000020.bin,575808.7208115357
21,0000021.bin,1540529.428277244
22,0000022.bin,679813.6949400547
23,0000023.bin,277259.8344027792
24,0000024.bin,283163.11388935935
25,0000025.bin,1645088.0011858915
26,0000026.bin,476913.4349540474
27,0000027.bin,1133549.4485740412
28,0000028.bin,503524.2132336244
29,0000029.bin,1321545.204666299
30,0000030.bin,396408.30229949026
31,0000031.bin,2343545.840309263
32,0000032.bin,436764.3933035578
33,0000033.bin,1297942.1671763596
34,0000034.bin,403767.5783362189
35,0000035.bin,1137271.7643368219
36,0000036.bin,3321239.1265731985
37,0000037.bin,1027946.1373942237
38,0000038.bin,1062460.7138208535
39,0000039.bin,981327.8514918265
40,0000040.bin,805697.4151853718
41,0000041.bin,2432403.6843605535
42,0000042.bin,813895.7658879346
43,0000043.bin,420734.4709224129
44,0000044.bin,339960.7318285645
45,0000045.bin,511735.72754987894
46,0000046.bin,270292.6946689622
47,0000047.bin,1122735.2161134083
48,0000048.bin,602935.2344485152
49,0000049.bin,734941.0614589102
50,0000050.bin,336679.11908585875
51,0000051.bin,429710.58174731286
52,0000052.bin,777459.9988049458
53,0000053.bin,578388.8183273495
54,0000054.bin,2511434.010658779
55,0000055.bin,715559.1012143452
56,0000056.bin,1933384.3257483442
57,0000057.bin,381035.72784096474
58,0000058.bin,774832.1659690264
59,0000059.bin,12224369.778114665
60,0000060.bin,823116.4076149088
61,0000061.bin,1043138.3013895418
62,0000062.bin,832074.4357992696
63,0000063.bin,241511.89921418237
64,0000064.bin,8682605.486310918
65,0000065.bin,307164.5576268143
66,0000066.bin,598495.8843197027
67,0000067.bin,212175.53114225608
68,0000068.bin,1985435.9168026943
69,0000069.bin,1266608.744417609
70,0000070.bin,348911.10437845887
71,0000071.bin,318107.89711832657
72,0000072.bin,846799.8813854557
73,0000073.bin,505111.81100415817
74,0000074.bin,1099704.9331865546
75,0000075.bin,1763699.8454999041
76,0000076.bin,344361.38795724715
77,0000077.bin,3208997.938357183
78,0000078.bin,1921585.4570411195
79,0000079.bin,1022263.0708664603
80,0000080.bin,402946.69017631625
81,0000081.bin,1336086.7411960561
82,0000082.bin,263499.14106711437
83,0000083.bin,517394.0950522201
84,0000084.bin,222690.257340842
85,0000085.bin,2139682.5242252694
86,0000086.bin,593056.690544874
87,0000087.bin,200719.435329569
88,0000088.bin,1235319.3850315597
89,0000089.bin,5703491.388837774
90,0000090.bin,1312129.2221865777
91,0000091.bin,404996.2951793529
92,0000092.bin,1597661.2282913264
93,0000093.bin,4836354.421040286
94,0000094.bin,701063.4294875647
95,0000095.bin,533015.6344645448
96,0000096.bin,291522.1989344481
97,0000097.bin,1837546.9058149804
98,0000098.bin,1203564.0346945834
99,0000099.bin,863875.719910082
100,0000100.bin,1187336.0349285093
101,0000101.bin,3236550.6405997137
