Unnamed: 0,runstring,t
0,0000000.bin,102368.32502176936
1,0000001.bin,1007490.8945496337
2,0000002.bin,286608.12830528367
3,0000003.bin,1407040.168139675
4,0000004.bin,392531.037283943
5,0000005.bin,506710.5631818949
6,0000006.bin,524176.18247771956
7,0000007.bin,294795.3246281951
8,0000008.bin,2296059.623430771
9,0000009.bin,589568.548075555
10,0000010.bin,1723970.7221137707
11,0000011.bin,374531.46136505465
12,0000012.bin,985493.295106796
13,0000013.bin,203398.60616026618
14,0000014.bin,721630.4242499057
15,0000015.bin,6259045.855958735
16,0000016.bin,208721.47542111445
17,0000017.bin,593894.3795947983
18,0000018.bin,341791.92522472324
19,0000019.bin,2286265.5342584113
20,0000020.bin,364060.9371030867
21,0000021.bin,1196821.0223126498
22,0000022.bin,203012.32418908525
23,0000023.bin,1773785.3349011664
24,0000024.bin,329630.5383230537
25,0000025.bin,371083.3985397084
26,0000026.bin,173091.7007386335
27,0000027.bin,577349.7264101579
28,0000028.bin,282065.37472831976
29,0000029.bin,456314.1893365451
30,0000030.bin,208679.49050953062
31,0000031.bin,400007.2960322381
32,0000032.bin,111547.46684237299
33,0000033.bin,305582.7795469951
34,0000034.bin,1179976.0314057071
35,0000035.bin,999919.5808784446
36,0000036.bin,301694.7411754226
37,0000037.bin,761498.0421511455
38,0000038.bin,114102.03393794884
39,0000039.bin,150829.06280724317
40,0000040.bin,568446.4310311432
41,0000041.bin,72939.74256482974
42,0000042.bin,297290.10132988176
43,0000043.bin,2369716.6777715804
44,0000044.bin,740937.1788486439
45,0000045.bin,113821.58027113145
46,0000046.bin,583859.5354267763
47,0000047.bin,300618.8604955789
48,0000048.bin,100076.96036696408
49,0000049.bin,527533.3819067761
50,0000050.bin,311924.37181102595
51,0000051.bin,4348021.15776951
52,0000052.bin,396479.3510236309
53,0000053.bin,824242.5870464296
54,0000054.bin,512131.4665184711
55,0000055.bin,5425737.607245312
56,0000056.bin,777028.1985399841
57,0000057.bin,734140.3690141187
58,0000058.bin,684780.108127944
59,0000059.bin,412753.1461585301
60,0000060.bin,146465.12615568828
61,0000061.bin,5434553.468759091
62,0000062.bin,316855.58974318876
63,0000063.bin,817687.3636577803
64,0000064.bin,923600.4688729331
65,0000065.bin,127198.97076300494
66,0000066.bin,173869.7726025645
67,0000067.bin,423757.1420693355
68,0000068.bin,472115.4463700293
69,0000069.bin,1065127.3792536792
70,0000070.bin,463359.16743366973
71,0000071.bin,479336.4354702541
72,0000072.bin,285510.7009133895
73,0000073.bin,300908.1822625328
74,0000074.bin,542918.3231563672
75,0000075.bin,640193.5178164019
76,0000076.bin,1091573.7860004616
77,0000077.bin,175146.53653511006
78,0000078.bin,603034.0306262666
79,0000079.bin,183482.96635563133
80,0000080.bin,5262866.426000827
81,0000081.bin,1427635.2915454668
82,0000082.bin,841740.7688386383
83,0000083.bin,559538.9440891874
84,0000084.bin,161751.34056093122
85,0000085.bin,529046.2243593562
86,0000086.bin,215810.55153180854
87,0000087.bin,327738.2728154079
88,0000088.bin,707837.2376874381
89,0000089.bin,667796.4493470051
90,0000090.bin,268888.5557200027
91,0000091.bin,646525.2027285331
92,0000092.bin,1023612.1652362106
93,0000093.bin,2093524.3746287164
94,0000094.bin,356451.7261347761
95,0000095.bin,1203394.8133300815
96,0000096.bin,416921.3957098069
97,0000097.bin,235226.07898616637
98,0000098.bin,408187.84128004714
99,0000099.bin,245938.12041278984
100,0000100.bin,231369.00968303936
