,runstring,t
0,0000000.bin,9644.537472407663
1,0000001.bin,14886.28980865406
2,0000002.bin,40999.685178224536
3,0000003.bin,21532.244400444015
4,0000004.bin,25868.17265981533
5,0000005.bin,69918.3327398261
6,0000006.bin,124266.49564018748
7,0000007.bin,173237.91077422
8,0000008.bin,23942.867815705027
9,0000009.bin,27793.200376975652
10,0000010.bin,13476.406450635937
11,0000011.bin,14091.732202195542
12,0000012.bin,95958.42803112713
13,0000013.bin,76328.2098111027
14,0000014.bin,40984.9628090069
15,0000015.bin,34724.942135931444
16,0000016.bin,26292.904351526882
17,0000017.bin,16577.422380032116
18,0000018.bin,26822.805720755463
19,0000019.bin,12347.114129471543
20,0000020.bin,31464.4742876911
21,0000021.bin,19227.483480074978
22,0000022.bin,23367.205858861165
23,0000023.bin,36914.14111815924
24,0000024.bin,138667.43224309594
25,0000025.bin,9638.336756901883
26,0000026.bin,13774.421844469596
27,0000027.bin,19861.20353293944
28,0000028.bin,17196.420063678943
29,0000029.bin,65120.01816441484
30,0000030.bin,82937.96469505165
31,0000031.bin,35190.89646145237
32,0000032.bin,15962.09662847251
33,0000033.bin,11450.712368895745
34,0000034.bin,13932.28028335138
35,0000035.bin,20385.80484924967
36,0000036.bin,34702.28700777066
37,0000037.bin,23093.26586880693
38,0000038.bin,22416.03688479577
39,0000039.bin,48947.37433580331
40,0000040.bin,33691.77822554101
41,0000041.bin,19602.124475577828
42,0000042.bin,12429.490115352799
43,0000043.bin,45310.01383559154
44,0000044.bin,11644.631952143545
45,0000045.bin,161580.21920487192
46,0000046.bin,22759.847507113456
47,0000047.bin,78675.717563506
48,0000048.bin,9296.466023234048
49,0000049.bin,191477.26348849258
50,0000050.bin,35182.13232165929
51,0000051.bin,28901.361768204148
52,0000052.bin,25493.185255625005
53,0000053.bin,174793.45898662775
54,0000054.bin,11795.111885982138
55,0000055.bin,59471.2356203868
56,0000056.bin,8052.33922217211
57,0000057.bin,16494.14573156343
58,0000058.bin,11796.15111204456
59,0000059.bin,10433.517898997854
60,0000060.bin,117190.30145855514
61,0000061.bin,21871.101378530828
62,0000062.bin,11504.47499719167
63,0000063.bin,33178.22734636119
64,0000064.bin,10634.22709252014
65,0000065.bin,12962.613085374885
66,0000066.bin,52301.33788879281
67,0000067.bin,9761.831453986271
68,0000068.bin,13963.768833042743
69,0000069.bin,12087.065127785007
70,0000070.bin,11357.874840652783
71,0000071.bin,49275.769771528416
72,0000072.bin,28033.46944260744
73,0000073.bin,2601050.923681848
74,0000074.bin,8355.550746317875
75,0000075.bin,14214.291595823752
76,0000076.bin,33331.06285927461
77,0000077.bin,79058.152754477
78,0000078.bin,33315.75159528827
79,0000079.bin,32126.98090248463
80,0000080.bin,21000.229938221844
81,0000081.bin,7208.279814273594
82,0000082.bin,16656.888532938592
83,0000083.bin,123515.13519705694
84,0000084.bin,12852.974735789447
85,0000085.bin,14676.95503881368
86,0000086.bin,29447.544345743994
87,0000087.bin,168549.96200269926
88,0000088.bin,20522.809485145535
89,0000089.bin,71259.41933251194
90,0000090.bin,8782.811221447986
91,0000091.bin,37762.42671204494
92,0000092.bin,32137.199958765104
93,0000093.bin,48545.782744415
94,0000094.bin,403229.7236592651
95,0000095.bin,11005.404001148252
96,0000096.bin,42322.23890613053
97,0000097.bin,18679.88062691649
98,0000098.bin,71814.22748636988
99,0000099.bin,59034.067856794936
