Unnamed: 0,runstring,t
0,0000000.bin,99999695.13780028
1,0000001.bin,99999695.13780028
2,0000002.bin,99999695.13780028
3,0000003.bin,99999695.13780028
4,0000004.bin,99999695.13780028
5,0000005.bin,99999695.13780028
6,0000006.bin,99999695.13780028
7,0000007.bin,99999695.13780028
8,0000008.bin,99999695.13780028
9,0000009.bin,99999695.13780028
10,0000010.bin,99999695.13780028
11,0000011.bin,99999695.13780028
12,0000012.bin,99999695.13780028
13,0000013.bin,99999695.13780028
14,0000014.bin,99999695.13780028
15,0000015.bin,99999695.13780028
16,0000016.bin,99999695.13780028
17,0000017.bin,99999695.13780028
18,0000018.bin,99999695.13780028
19,0000019.bin,99999695.13780028
20,0000020.bin,99999695.13780028
21,0000021.bin,99999695.13780028
22,0000022.bin,99999695.13780028
23,0000023.bin,99999695.13780028
24,0000024.bin,99999695.13780028
25,0000025.bin,99999695.13780028
26,0000026.bin,99999695.13780028
27,0000027.bin,99999695.13780028
28,0000028.bin,99999695.13780028
29,0000029.bin,99999695.13780028
30,0000030.bin,99999695.13780028
31,0000031.bin,99999695.13780028
32,0000032.bin,99999695.13780028
33,0000033.bin,99999695.13780028
34,0000034.bin,99999695.13780028
35,0000035.bin,99999695.13780028
36,0000036.bin,99999695.13780028
37,0000037.bin,99999695.13780028
38,0000038.bin,99999695.13780028
39,0000039.bin,99999695.13780028
40,0000040.bin,99999695.13780028
41,0000041.bin,99999695.13780028
42,0000042.bin,99999695.13780028
43,0000043.bin,99999695.13780028
44,0000044.bin,99999695.13780028
45,0000045.bin,99999695.13780028
46,0000046.bin,99999695.13780028
47,0000047.bin,99999695.13780028
48,0000048.bin,99999695.13780028
49,0000049.bin,99999695.13780028
50,0000050.bin,99999695.13780028
51,0000051.bin,99999695.13780028
52,0000052.bin,99999695.13780028
53,0000053.bin,99999695.13780028
54,0000054.bin,99999695.13780028
55,0000055.bin,99999695.13780028
56,0000056.bin,99999695.13780028
57,0000057.bin,99999695.13780028
58,0000058.bin,99999695.13780028
59,0000059.bin,99999695.13780028
60,0000060.bin,99999695.13780028
61,0000061.bin,99999695.13780028
62,0000062.bin,99999695.13780028
63,0000063.bin,99999695.13780028
64,0000064.bin,99999695.13780028
65,0000065.bin,99999695.13780028
66,0000066.bin,99999695.13780028
67,0000067.bin,99999695.13780028
68,0000068.bin,99999695.13780028
69,0000069.bin,99999695.13780028
70,0000070.bin,99999695.13780028
71,0000071.bin,99999695.13780028
72,0000072.bin,99999695.13780028
73,0000073.bin,99999695.13780028
74,0000074.bin,99999695.13780028
75,0000075.bin,99999695.13780028
76,0000076.bin,99999695.13780028
77,0000077.bin,99999695.13780028
78,0000078.bin,99999695.13780028
79,0000079.bin,99999695.13780028
80,0000080.bin,99999695.13780028
81,0000081.bin,99999695.13780028
82,0000082.bin,99999695.13780028
83,0000083.bin,99999695.13780028
84,0000084.bin,99999695.13780028
85,0000085.bin,99999695.13780028
86,0000086.bin,99999695.13780028
87,0000087.bin,99999695.13780028
88,0000088.bin,99999695.13780028
89,0000089.bin,99999695.13780028
90,0000090.bin,99999695.13780028
91,0000091.bin,99999695.13780028
92,0000092.bin,99999695.13780028
93,0000093.bin,99999695.13780028
94,0000094.bin,99999695.13780028
95,0000095.bin,99999695.13780028
96,0000096.bin,99999695.13780028
97,0000097.bin,99999695.13780028
98,0000098.bin,99999695.13780028
99,0000099.bin,99999695.13780028
100,0000100.bin,99999695.13780028
101,0000101.bin,99999695.13780028
102,0000102.bin,99999695.13780028
103,0000103.bin,99999695.13780028
104,0000104.bin,99999695.13780028
105,0000105.bin,99999695.13780028
106,0000106.bin,99999695.13780028
107,0000107.bin,99999695.13780028
108,0000108.bin,99999695.13780028
109,0000109.bin,99999695.13780028
110,0000110.bin,99999695.13780028
111,0000111.bin,99999695.13780028
112,0000112.bin,99999695.13780028
113,0000113.bin,99999695.13780028
114,0000114.bin,99999695.13780028
115,0000115.bin,99999695.13780028
116,0000116.bin,99999695.13780028
117,0000117.bin,99999695.13780028
118,0000118.bin,99999695.13780028
119,0000119.bin,99999695.13780028
120,0000120.bin,99999695.13780028
121,0000121.bin,99999695.13780028
122,0000122.bin,99999695.13780028
123,0000123.bin,99999695.13780028
124,0000124.bin,99999695.13780028
125,0000125.bin,99999695.13780028
126,0000126.bin,99999695.13780028
127,0000127.bin,99999695.13780028
128,0000128.bin,99999695.13780028
129,0000129.bin,99999695.13780028
130,0000130.bin,99999695.13780028
131,0000131.bin,99999695.13780028
132,0000132.bin,99999695.13780028
133,0000133.bin,99999695.13780028
134,0000134.bin,99999695.13780028
135,0000135.bin,99999695.13780028
136,0000136.bin,99999695.13780028
137,0000137.bin,99999695.13780028
138,0000138.bin,99999695.13780028
139,0000139.bin,99999695.13780028
140,0000140.bin,99999695.13780028
141,0000141.bin,99999695.13780028
142,0000142.bin,99999695.13780028
143,0000143.bin,99999695.13780028
144,0000144.bin,99999695.13780028
145,0000145.bin,99999695.13780028
146,0000146.bin,99999695.13780028
147,0000147.bin,99999695.13780028
148,0000148.bin,99999695.13780028
149,0000149.bin,99999695.13780028
150,0000150.bin,99999695.13780028
151,0000151.bin,99999695.13780028
152,0000152.bin,99999695.13780028
153,0000153.bin,99999695.13780028
154,0000154.bin,99999695.13780028
155,0000155.bin,99999695.13780028
156,0000156.bin,99999695.13780028
157,0000157.bin,99999695.13780028
158,0000158.bin,99999695.13780028
159,0000159.bin,99999695.13780028
160,0000160.bin,99999695.13780028
161,0000161.bin,99999695.13780028
162,0000162.bin,99999695.13780028
163,0000163.bin,99999695.13780028
164,0000164.bin,99999695.13780028
165,0000165.bin,99999695.13780028
166,0000166.bin,99999695.13780028
167,0000167.bin,99999695.13780028
168,0000168.bin,99999695.13780028
169,0000169.bin,99999695.13780028
170,0000170.bin,99999695.13780028
171,0000171.bin,99999695.13780028
172,0000172.bin,99999695.13780028
173,0000173.bin,99999695.13780028
174,0000174.bin,99999695.13780028
175,0000175.bin,99999695.13780028
176,0000176.bin,99999695.13780028
177,0000177.bin,99999695.13780028
178,0000178.bin,99999695.13780028
179,0000179.bin,99999695.13780028
180,0000180.bin,99999695.13780028
181,0000181.bin,99999695.13780028
182,0000182.bin,99999695.13780028
183,0000183.bin,99999695.13780028
184,0000184.bin,99999695.13780028
185,0000185.bin,99999695.13780028
186,0000186.bin,99999695.13780028
187,0000187.bin,99999695.13780028
188,0000188.bin,99999695.13780028
189,0000189.bin,99999695.13780028
190,0000190.bin,99999695.13780028
191,0000191.bin,99999695.13780028
192,0000192.bin,99999695.13780028
193,0000193.bin,99999695.13780028
194,0000194.bin,99999695.13780028
195,0000195.bin,99999695.13780028
196,0000196.bin,99999695.13780028
197,0000197.bin,99999695.13780028
198,0000198.bin,99999695.13780028
199,0000199.bin,99999695.13780028
200,0000200.bin,99999695.13780028
201,0000201.bin,99999695.13780028
202,0000202.bin,99999695.13780028
203,0000203.bin,99999695.13780028
204,0000204.bin,99999695.13780028
205,0000205.bin,99999695.13780028
206,0000206.bin,99999695.13780028
207,0000207.bin,99999695.13780028
208,0000208.bin,99999695.13780028
209,0000209.bin,99999695.13780028
210,0000210.bin,99999695.13780028
211,0000211.bin,99999695.13780028
212,0000212.bin,99999695.13780028
213,0000213.bin,99999695.13780028
214,0000214.bin,99999695.13780028
215,0000215.bin,99999695.13780028
216,0000216.bin,99999695.13780028
217,0000217.bin,99999695.13780028
218,0000218.bin,99999695.13780028
219,0000219.bin,99999695.13780028
220,0000220.bin,99999695.13780028
221,0000221.bin,99999695.13780028
222,0000222.bin,99999695.13780028
223,0000223.bin,99999695.13780028
224,0000224.bin,99999695.13780028
225,0000225.bin,99999695.13780028
226,0000226.bin,99999695.13780028
227,0000227.bin,99999695.13780028
228,0000228.bin,99999695.13780028
229,0000229.bin,99999695.13780028
230,0000230.bin,99999695.13780028
231,0000231.bin,99999695.13780028
232,0000232.bin,99999695.13780028
233,0000233.bin,99999695.13780028
234,0000234.bin,99999695.13780028
235,0000235.bin,99999695.13780028
236,0000236.bin,99999695.13780028
237,0000237.bin,99999695.13780028
238,0000238.bin,99999695.13780028
239,0000239.bin,99999695.13780028
240,0000240.bin,99999695.13780028
241,0000241.bin,99999695.13780028
242,0000242.bin,99999695.13780028
243,0000243.bin,99999695.13780028
244,0000244.bin,99999695.13780028
245,0000245.bin,99999695.13780028
246,0000246.bin,99999695.13780028
247,0000247.bin,99999695.13780028
248,0000248.bin,99999695.13780028
249,0000249.bin,99999695.13780028
250,0000250.bin,99999695.13780028
251,0000251.bin,99999695.13780028
252,0000252.bin,99999695.13780028
253,0000253.bin,99999695.13780028
254,0000254.bin,99999695.13780028
255,0000255.bin,99999695.13780028
256,0000256.bin,99999695.13780028
257,0000257.bin,99999695.13780028
258,0000258.bin,99999695.13780028
259,0000259.bin,99999695.13780028
260,0000260.bin,99999695.13780028
261,0000261.bin,99999695.13780028
262,0000262.bin,99999695.13780028
263,0000263.bin,99999695.13780028
264,0000264.bin,99999695.13780028
265,0000265.bin,99999695.13780028
266,0000266.bin,99999695.13780028
267,0000267.bin,99999695.13780028
268,0000268.bin,99999695.13780028
269,0000269.bin,99999695.13780028
270,0000270.bin,99999695.13780028
271,0000271.bin,99999695.13780028
272,0000272.bin,99999695.13780028
273,0000273.bin,99999695.13780028
274,0000274.bin,99999695.13780028
275,0000275.bin,99999695.13780028
276,0000276.bin,99999695.13780028
277,0000277.bin,99999695.13780028
278,0000278.bin,99999695.13780028
279,0000279.bin,99999695.13780028
280,0000280.bin,99999695.13780028
281,0000281.bin,99999695.13780028
282,0000282.bin,99999695.13780028
283,0000283.bin,99999695.13780028
284,0000284.bin,99999695.13780028
285,0000285.bin,99999695.13780028
286,0000286.bin,99999695.13780028
287,0000287.bin,99999695.13780028
288,0000288.bin,99999695.13780028
289,0000289.bin,99999695.13780028
290,0000290.bin,99999695.13780028
291,0000291.bin,99999695.13780028
292,0000292.bin,99999695.13780028
293,0000293.bin,99999695.13780028
294,0000294.bin,99999695.13780028
295,0000295.bin,99999695.13780028
296,0000296.bin,99999695.13780028
297,0000297.bin,99999695.13780028
298,0000298.bin,99999695.13780028
299,0000299.bin,99999695.13780028
300,0000300.bin,99999695.13780028
301,0000301.bin,99999695.13780028
302,0000302.bin,99999695.13780028
303,0000303.bin,99999695.13780028
304,0000304.bin,99999695.13780028
305,0000305.bin,99999695.13780028
306,0000306.bin,99999695.13780028
307,0000307.bin,99999695.13780028
308,0000308.bin,99999695.13780028
309,0000309.bin,99999695.13780028
310,0000310.bin,99999695.13780028
311,0000311.bin,99999695.13780028
312,0000312.bin,99999695.13780028
313,0000313.bin,99999695.13780028
314,0000314.bin,99999695.13780028
315,0000315.bin,99999695.13780028
316,0000316.bin,99999695.13780028
317,0000317.bin,99999695.13780028
318,0000318.bin,99999695.13780028
319,0000319.bin,99999695.13780028
320,0000320.bin,99999695.13780028
321,0000321.bin,99999695.13780028
322,0000322.bin,99999695.13780028
323,0000323.bin,99999695.13780028
324,0000324.bin,99999695.13780028
325,0000325.bin,99999695.13780028
326,0000326.bin,99999695.13780028
327,0000327.bin,99999695.13780028
328,0000328.bin,99999695.13780028
329,0000329.bin,99999695.13780028
330,0000330.bin,99999695.13780028
331,0000331.bin,99999695.13780028
332,0000332.bin,99999695.13780028
333,0000333.bin,99999695.13780028
334,0000334.bin,99999695.13780028
335,0000335.bin,99999695.13780028
336,0000336.bin,99999695.13780028
337,0000337.bin,99999695.13780028
338,0000338.bin,99999695.13780028
339,0000339.bin,99999695.13780028
340,0000340.bin,99999695.13780028
341,0000341.bin,99999695.13780028
342,0000342.bin,99999695.13780028
343,0000343.bin,99999695.13780028
344,0000344.bin,99999695.13780028
345,0000345.bin,99999695.13780028
346,0000346.bin,99999695.13780028
347,0000347.bin,99999695.13780028
348,0000348.bin,99999695.13780028
349,0000349.bin,99999695.13780028
350,0000350.bin,99999695.13780028
351,0000351.bin,99999695.13780028
352,0000352.bin,99999695.13780028
353,0000353.bin,99999695.13780028
354,0000354.bin,99999695.13780028
355,0000355.bin,99999695.13780028
356,0000356.bin,99999695.13780028
357,0000357.bin,99999695.13780028
358,0000358.bin,99999695.13780028
359,0000359.bin,99999695.13780028
360,0000360.bin,99999695.13780028
361,0000361.bin,99999695.13780028
362,0000362.bin,99999695.13780028
363,0000363.bin,99999695.13780028
364,0000364.bin,99999695.13780028
365,0000365.bin,99999695.13780028
366,0000366.bin,99999695.13780028
367,0000367.bin,99999695.13780028
368,0000368.bin,99999695.13780028
369,0000369.bin,99999695.13780028
370,0000370.bin,99999695.13780028
371,0000371.bin,99999695.13780028
