Unnamed: 0,runstring,t
0,0000000.bin,402104.08209928236
1,0000001.bin,403715.65145299764
2,0000002.bin,1488746.963278332
3,0000003.bin,3014080.1451108838
4,0000004.bin,708635.9555943153
5,0000005.bin,329025.32512975245
6,0000006.bin,871004.148191176
7,0000007.bin,1000417.7186891265
8,0000008.bin,840288.2710360031
9,0000009.bin,949530.4818158267
10,0000010.bin,503704.34651764744
11,0000011.bin,628096.0436301994
12,0000012.bin,381737.0698541052
13,0000013.bin,529983.4716893848
14,0000014.bin,2695495.932942883
15,0000015.bin,347849.25331015926
16,0000016.bin,189440.00869928914
17,0000017.bin,362397.8911993602
18,0000018.bin,344318.71022534015
19,0000019.bin,801983.8982656844
20,0000020.bin,1786176.772832786
21,0000021.bin,4708774.641151049
22,0000022.bin,1135730.4123176795
23,0000023.bin,1519665.7677132909
24,0000024.bin,813724.5353456397
25,0000025.bin,1449059.0627015654
26,0000026.bin,535306.8259065695
27,0000027.bin,349266.45192221046
28,0000028.bin,487162.77632784477
29,0000029.bin,938870.6444363774
30,0000030.bin,2248958.2682430902
31,0000031.bin,2405184.713668813
32,0000032.bin,3221727.299402562
33,0000033.bin,211214.5200719932
34,0000034.bin,599717.1186992425
35,0000035.bin,463770.8412696947
36,0000036.bin,1433836.483791848
37,0000037.bin,565942.5091096055
38,0000038.bin,454454.03605087806
39,0000039.bin,3426975.979009413
40,0000040.bin,1254450.0941153553
41,0000041.bin,3692310.609857236
42,0000042.bin,330115.2700621564
43,0000043.bin,579709.7495510577
44,0000044.bin,1308943.6689709735
45,0000045.bin,601487.1360549174
46,0000046.bin,1774404.7855541904
47,0000047.bin,1260722.092599002
48,0000048.bin,555661.7830097183
49,0000049.bin,5606961.841399242
50,0000050.bin,903435.3098966776
51,0000051.bin,1580512.4356716548
52,0000052.bin,905078.8182617676
53,0000053.bin,1090033.0921606284
54,0000054.bin,973857.6203054475
55,0000055.bin,959366.3826287204
56,0000056.bin,672588.687506236
57,0000057.bin,1960437.2274080638
58,0000058.bin,1089259.8353953448
59,0000059.bin,764687.5790621837
60,0000060.bin,477645.1571383586
61,0000061.bin,626922.4060067012
62,0000062.bin,1771293.5719595116
63,0000063.bin,1072658.5440378946
64,0000064.bin,1078641.08218955
65,0000065.bin,1535305.216612858
66,0000066.bin,1303583.9070099045
67,0000067.bin,3636495.1338205757
68,0000068.bin,889113.0510962027
69,0000069.bin,1467493.76448637
70,0000070.bin,1401146.969168992
71,0000071.bin,3229258.4988277936
72,0000072.bin,591116.3433133214
73,0000073.bin,726957.0347225984
74,0000074.bin,1871713.374807724
75,0000075.bin,723816.9305414519
76,0000076.bin,257261.2986464776
77,0000077.bin,3037674.591628787
78,0000078.bin,2838388.011973989
79,0000079.bin,1711985.4500979718
80,0000080.bin,1375874.0268485148
81,0000081.bin,883843.7715050593
82,0000082.bin,629216.1262428969
83,0000083.bin,1770545.1181618806
84,0000084.bin,239333.56819510154
85,0000085.bin,232519.36854762337
86,0000086.bin,3465106.0038022744
87,0000087.bin,2601689.723639802
88,0000088.bin,20015126.81939768
89,0000089.bin,418046.77840174077
90,0000090.bin,506217.6561629788
91,0000091.bin,505500.62176951865
92,0000092.bin,273789.462763027
93,0000093.bin,2174089.609717057
94,0000094.bin,643521.0645353509
95,0000095.bin,696279.8515823443
96,0000096.bin,1196618.2338033777
97,0000097.bin,128132.19973830887
98,0000098.bin,339094.1521683491
99,0000099.bin,1338635.1075583037
100,0000100.bin,477435.26722145564
101,0000101.bin,197453.30712108602
102,0000102.bin,478084.92483848793
103,0000103.bin,709595.8927898513
104,0000104.bin,2283216.6398520106
105,0000105.bin,685228.9517727984
106,0000106.bin,2127320.080824272
107,0000107.bin,385280.3954738867
108,0000108.bin,1076639.7667563122
109,0000109.bin,517965.7064598478
110,0000110.bin,857455.9082531404
111,0000111.bin,5881892.380165317
112,0000112.bin,1756568.2648384173
113,0000113.bin,1579603.9403788347
114,0000114.bin,4301812.57085326
115,0000115.bin,3171654.4724798547
116,0000116.bin,944985.026254878
117,0000117.bin,5451978.5927655855
118,0000118.bin,410738.909632991
119,0000119.bin,3613203.034092718
120,0000120.bin,1130821.6071064745
121,0000121.bin,1964239.2867903088
122,0000122.bin,522258.3172591328
123,0000123.bin,296002.42547724635
124,0000124.bin,1980116.5462666017
125,0000125.bin,196805.31227282932
126,0000126.bin,197092.20916865216
127,0000127.bin,7204673.824072068
128,0000128.bin,1202635.1012021613
129,0000129.bin,2970461.0434432
130,0000130.bin,570401.5006945137
131,0000131.bin,200501.19692777187
132,0000132.bin,927169.9484479184
133,0000133.bin,630179.9085912135
134,0000134.bin,480623.0374513886
135,0000135.bin,1865760.142955837
136,0000136.bin,892370.2765525867
137,0000137.bin,786885.4035777434
138,0000138.bin,256708.4626696077
139,0000139.bin,689616.5828646604
140,0000140.bin,7725033.191863024
141,0000141.bin,517904.5997073446
142,0000142.bin,1923955.6646566663
143,0000143.bin,1274931.3525006522
144,0000144.bin,9581664.35845163
145,0000145.bin,297181.2938981286
146,0000146.bin,1994731.5910328936
147,0000147.bin,1067575.0788226326
