,runstring,t
0,0000000.bin,99999949.50338699
1,0000001.bin,99999949.50338699
2,0000002.bin,99999949.50338699
3,0000003.bin,99999949.50338699
4,0000004.bin,99999949.50338699
5,0000005.bin,99999949.50338699
6,0000006.bin,99999949.50338699
7,0000007.bin,99999949.50338699
8,0000008.bin,99999949.50338699
9,0000009.bin,99999949.50338699
10,0000010.bin,99999949.50338699
11,0000011.bin,99999949.50338699
12,0000012.bin,99999949.50338699
13,0000013.bin,99999949.50338699
14,0000014.bin,99999949.50338699
15,0000015.bin,99999949.50338699
16,0000016.bin,99999949.50338699
17,0000017.bin,99999949.50338699
18,0000018.bin,99999949.50338699
19,0000019.bin,99999949.50338699
20,0000020.bin,99999949.50338699
21,0000021.bin,99999949.50338699
22,0000022.bin,99999949.50338699
23,0000023.bin,99999949.50338699
24,0000024.bin,99999949.50338699
25,0000025.bin,99999949.50338699
26,0000026.bin,99999949.50338699
27,0000027.bin,99999949.50338699
28,0000028.bin,99999949.50338699
29,0000029.bin,99999949.50338699
30,0000030.bin,99999949.50338699
31,0000031.bin,99999949.50338699
32,0000032.bin,99999949.50338699
33,0000033.bin,99999949.50338699
34,0000034.bin,99999949.50338699
35,0000035.bin,99999949.50338699
36,0000036.bin,99999949.50338699
37,0000037.bin,99999949.50338699
38,0000038.bin,99999949.50338699
39,0000039.bin,99999949.50338699
40,0000040.bin,99999949.50338699
41,0000041.bin,99999949.50338699
42,0000042.bin,99999949.50338699
43,0000043.bin,99999949.50338699
44,0000044.bin,99999949.50338699
45,0000045.bin,99999949.50338699
46,0000046.bin,99999949.50338699
47,0000047.bin,99999949.50338699
48,0000048.bin,99999949.50338699
49,0000049.bin,99999949.50338699
50,0000050.bin,99999949.50338699
51,0000051.bin,99999949.50338699
52,0000052.bin,99999949.50338699
53,0000053.bin,99999949.50338699
54,0000054.bin,99999949.50338699
55,0000055.bin,99999949.50338699
56,0000056.bin,99999949.50338699
57,0000057.bin,99999949.50338699
58,0000058.bin,99999949.50338699
59,0000059.bin,99999949.50338699
60,0000060.bin,99999949.50338699
61,0000061.bin,99999949.50338699
62,0000062.bin,99999949.50338699
63,0000063.bin,99999949.50338699
64,0000064.bin,99999949.50338699
65,0000065.bin,99999949.50338699
66,0000066.bin,99999949.50338699
67,0000067.bin,99999949.50338699
68,0000068.bin,99999949.50338699
69,0000069.bin,99999949.50338699
70,0000070.bin,99999949.50338699
71,0000071.bin,99999949.50338699
72,0000072.bin,99999949.50338699
73,0000073.bin,99999949.50338699
74,0000074.bin,99999949.50338699
75,0000075.bin,99999949.50338699
76,0000076.bin,99999949.50338699
77,0000077.bin,99999949.50338699
78,0000078.bin,99999949.50338699
79,0000079.bin,99999949.50338699
80,0000080.bin,99999949.50338699
81,0000081.bin,99999949.50338699
82,0000082.bin,99999949.50338699
83,0000083.bin,99999949.50338699
84,0000084.bin,99999949.50338699
85,0000085.bin,99999949.50338699
86,0000086.bin,99999949.50338699
87,0000087.bin,99999949.50338699
88,0000088.bin,99999949.50338699
89,0000089.bin,99999949.50338699
90,0000090.bin,99999949.50338699
91,0000091.bin,99999949.50338699
92,0000092.bin,99999949.50338699
93,0000093.bin,99999949.50338699
94,0000094.bin,99999949.50338699
95,0000095.bin,99999949.50338699
96,0000096.bin,99999949.50338699
97,0000097.bin,99999949.50338699
98,0000098.bin,99999949.50338699
99,0000099.bin,99999949.50338699
100,0000100.bin,99999949.50338699
101,0000101.bin,99999949.50338699
102,0000102.bin,99999949.50338699
103,0000103.bin,99999949.50338699
104,0000104.bin,99999949.50338699
105,0000105.bin,99999949.50338699
106,0000106.bin,99999949.50338699
107,0000107.bin,99999949.50338699
108,0000108.bin,99999949.50338699
109,0000109.bin,99999949.50338699
110,0000110.bin,99999949.50338699
111,0000111.bin,99999949.50338699
112,0000112.bin,99999949.50338699
113,0000113.bin,99999949.50338699
114,0000114.bin,99999949.50338699
115,0000115.bin,99999949.50338699
116,0000116.bin,99999949.50338699
117,0000117.bin,99999949.50338699
118,0000118.bin,99999949.50338699
119,0000119.bin,99999949.50338699
120,0000120.bin,99999949.50338699
121,0000121.bin,99999949.50338699
122,0000122.bin,99999949.50338699
123,0000123.bin,99999949.50338699
124,0000124.bin,99999949.50338699
125,0000125.bin,99999949.50338699
126,0000126.bin,99999949.50338699
127,0000127.bin,99999949.50338699
128,0000128.bin,99999949.50338699
129,0000129.bin,99999949.50338699
130,0000130.bin,99999949.50338699
131,0000131.bin,99999949.50338699
132,0000132.bin,99999949.50338699
133,0000133.bin,99999949.50338699
134,0000134.bin,99999949.50338699
135,0000135.bin,99999949.50338699
136,0000136.bin,99999949.50338699
137,0000137.bin,99999949.50338699
138,0000138.bin,99999949.50338699
139,0000139.bin,99999949.50338699
140,0000140.bin,99999949.50338699
141,0000141.bin,99999949.50338699
142,0000142.bin,99999949.50338699
143,0000143.bin,99999949.50338699
144,0000144.bin,99999949.50338699
145,0000145.bin,99999949.50338699
146,0000146.bin,99999949.50338699
147,0000147.bin,99999949.50338699
148,0000148.bin,99999949.50338699
149,0000149.bin,99999949.50338699
150,0000150.bin,99999949.50338699
151,0000151.bin,99999949.50338699
152,0000152.bin,99999949.50338699
153,0000153.bin,99999949.50338699
154,0000154.bin,99999949.50338699
155,0000155.bin,99999949.50338699
156,0000156.bin,99999949.50338699
157,0000157.bin,99999949.50338699
158,0000158.bin,99999949.50338699
159,0000159.bin,99999949.50338699
160,0000160.bin,99999949.50338699
161,0000161.bin,99999949.50338699
162,0000162.bin,99999949.50338699
163,0000163.bin,99999949.50338699
164,0000164.bin,99999949.50338699
165,0000165.bin,99999949.50338699
166,0000166.bin,99999949.50338699
167,0000167.bin,99999949.50338699
168,0000168.bin,99999949.50338699
169,0000169.bin,99999949.50338699
170,0000170.bin,99999949.50338699
171,0000171.bin,99999949.50338699
172,0000172.bin,99999949.50338699
173,0000173.bin,99999949.50338699
174,0000174.bin,99999949.50338699
175,0000175.bin,99999949.50338699
176,0000176.bin,99999949.50338699
177,0000177.bin,99999949.50338699
178,0000178.bin,99999949.50338699
179,0000179.bin,99999949.50338699
180,0000180.bin,99999949.50338699
181,0000181.bin,99999949.50338699
182,0000182.bin,99999949.50338699
183,0000183.bin,99999949.50338699
184,0000184.bin,99999949.50338699
185,0000185.bin,99999949.50338699
186,0000186.bin,99999949.50338699
187,0000187.bin,99999949.50338699
188,0000188.bin,99999949.50338699
189,0000189.bin,99999949.50338699
190,0000190.bin,99999949.50338699
191,0000191.bin,99999949.50338699
192,0000192.bin,99999949.50338699
193,0000193.bin,99999949.50338699
194,0000194.bin,99999949.50338699
195,0000195.bin,99999949.50338699
196,0000196.bin,99999949.50338699
197,0000197.bin,99999949.50338699
198,0000198.bin,99999949.50338699
199,0000199.bin,99999949.50338699
200,0000200.bin,99999949.50338699
201,0000201.bin,99999949.50338699
202,0000202.bin,99999949.50338699
203,0000203.bin,99999949.50338699
204,0000204.bin,99999949.50338699
205,0000205.bin,99999949.50338699
206,0000206.bin,99999949.50338699
