Unnamed: 0,runstring,t
0,0000000.bin,99999916.41329324
1,0000001.bin,9534354.478864761
2,0000002.bin,99999916.41329324
3,0000003.bin,6137420.686043427
4,0000004.bin,99999916.41329324
5,0000005.bin,99999916.41329324
6,0000006.bin,90579935.81478174
7,0000007.bin,99999916.41329324
8,0000008.bin,99999916.41329324
9,0000009.bin,99999916.41329324
10,0000010.bin,99999916.41329324
11,0000011.bin,99999916.41329324
12,0000012.bin,45631882.666371174
13,0000013.bin,99999916.41329324
14,0000014.bin,16725150.230802236
15,0000015.bin,18391501.572972585
16,0000016.bin,23470832.231273253
17,0000017.bin,99999916.41329324
18,0000018.bin,53425363.26417553
19,0000019.bin,75392744.49538894
20,0000020.bin,99999916.41329324
21,0000021.bin,57969495.70874391
22,0000022.bin,99999916.41329324
23,0000023.bin,99999916.41329324
24,0000024.bin,22931256.33909074
25,0000025.bin,99999916.41329324
26,0000026.bin,68057776.27246945
27,0000027.bin,99999916.41329324
28,0000028.bin,99999916.41329324
29,0000029.bin,99999916.41329324
30,0000030.bin,99999916.41329324
31,0000031.bin,99999916.41329324
32,0000032.bin,99999916.41329324
33,0000033.bin,99999916.41329324
34,0000034.bin,24185765.07667811
35,0000035.bin,92550931.05441381
36,0000036.bin,33000202.79115164
37,0000037.bin,99999916.41329324
38,0000038.bin,99999916.41329324
39,0000039.bin,99999916.41329324
40,0000040.bin,99999916.41329324
41,0000041.bin,99999916.41329324
42,0000042.bin,99999916.41329324
43,0000043.bin,99999916.41329324
44,0000044.bin,62684442.146418475
45,0000045.bin,99999916.41329324
46,0000046.bin,99999916.41329324
47,0000047.bin,25064704.789508034
48,0000048.bin,99999916.41329324
49,0000049.bin,14270401.213803867
50,0000050.bin,99999916.41329324
51,0000051.bin,10074583.15705237
52,0000052.bin,99999916.41329324
53,0000053.bin,41396235.517053865
54,0000054.bin,45814407.04369501
55,0000055.bin,11189808.078064525
56,0000056.bin,99999916.41329324
57,0000057.bin,22222709.38702387
58,0000058.bin,99999916.41329324
59,0000059.bin,99999916.41329324
60,0000060.bin,99999916.41329324
61,0000061.bin,99999916.41329324
62,0000062.bin,99999916.41329324
63,0000063.bin,60591484.89108466
64,0000064.bin,14636401.145274444
65,0000065.bin,66558697.139303945
66,0000066.bin,64641710.15271724
67,0000067.bin,99999916.41329324
68,0000068.bin,99273503.59655856
69,0000069.bin,99999916.41329324
70,0000070.bin,99999916.41329324
71,0000071.bin,63698235.274814375
72,0000072.bin,99999916.41329324
73,0000073.bin,44615997.43046325
74,0000074.bin,88642352.30235536
75,0000075.bin,99999916.41329324
76,0000076.bin,99999916.41329324
77,0000077.bin,99999916.41329324
78,0000078.bin,99999916.41329324
79,0000079.bin,99999916.41329324
80,0000080.bin,99999916.41329324
81,0000081.bin,99999916.41329324
82,0000082.bin,99999916.41329324
83,0000083.bin,99999916.41329324
84,0000084.bin,85884924.8365588
85,0000085.bin,39598896.64890348
86,0000086.bin,37102779.98070199
87,0000087.bin,99999916.41329324
88,0000088.bin,86198576.96930711
89,0000089.bin,99999916.41329324
90,0000090.bin,99999916.41329324
91,0000091.bin,19116193.478135925
92,0000092.bin,99999916.41329324
93,0000093.bin,17537810.673309017
94,0000094.bin,16800522.16095713
95,0000095.bin,99999916.41329324
96,0000096.bin,99999916.41329324
97,0000097.bin,53374038.07562601
98,0000098.bin,85836140.09277578
99,0000099.bin,46276880.51391236
100,0000100.bin,46818915.280203246
101,0000101.bin,99999916.41329324
102,0000102.bin,57716701.370456986
103,0000103.bin,52305462.41539752
104,0000104.bin,99999916.41329324
105,0000105.bin,99999916.41329324
106,0000106.bin,99999916.41329324
107,0000107.bin,99999916.41329324
108,0000108.bin,99999916.41329324
109,0000109.bin,28389204.256081294
110,0000110.bin,76310806.83149312
111,0000111.bin,99999916.41329324
112,0000112.bin,99999916.41329324
113,0000113.bin,99999916.41329324
114,0000114.bin,90884154.1646405
115,0000115.bin,99999916.41329324
116,0000116.bin,25481116.269169312
117,0000117.bin,99999916.41329324
118,0000118.bin,62632543.85745039
119,0000119.bin,99999916.41329324
120,0000120.bin,99999916.41329324
121,0000121.bin,21858104.201022994
122,0000122.bin,99999916.41329324
123,0000123.bin,99999916.41329324
124,0000124.bin,19709586.850587737
125,0000125.bin,12596808.277729684
126,0000126.bin,99999916.41329324
127,0000127.bin,99999916.41329324
128,0000128.bin,46399448.62470738
129,0000129.bin,99999916.41329324
130,0000130.bin,88941109.49893488
131,0000131.bin,99999916.41329324
132,0000132.bin,89984316.59596305
133,0000133.bin,99999916.41329324
134,0000134.bin,97725672.84223105
135,0000135.bin,99999916.41329324
136,0000136.bin,99999916.41329324
137,0000137.bin,72995246.24430396
138,0000138.bin,34993772.17242215
139,0000139.bin,24890691.075321596
140,0000140.bin,43396191.7103148
141,0000141.bin,99999916.41329324
142,0000142.bin,14910664.747086922
143,0000143.bin,38132807.70958526
144,0000144.bin,47886295.06442534
145,0000145.bin,38835511.85718485
146,0000146.bin,99999916.41329324
147,0000147.bin,99999916.41329324
148,0000148.bin,99999916.41329324
149,0000149.bin,16132587.1626867
150,0000150.bin,99999916.41329324
151,0000151.bin,7277986.0082749175
152,0000152.bin,98789656.98611067
153,0000153.bin,99999916.41329324
154,0000154.bin,35920645.18613856
155,0000155.bin,83896280.25111194
156,0000156.bin,99999916.41329324
157,0000157.bin,74998690.36461209
158,0000158.bin,17099847.024468344
159,0000159.bin,31540128.009148177
160,0000160.bin,21708786.56836332
161,0000161.bin,99999916.41329324
162,0000162.bin,40990858.56167563
163,0000163.bin,87416689.823638
164,0000164.bin,99292769.67237459
165,0000165.bin,22489009.089325193
166,0000166.bin,61932201.80918235
167,0000167.bin,22602772.491362628
168,0000168.bin,19021108.359449107
169,0000169.bin,82363772.80353014
170,0000170.bin,66471183.34746214
171,0000171.bin,99999916.41329324
172,0000172.bin,68225626.69778116
173,0000173.bin,99999916.41329324
174,0000174.bin,99999916.41329324
175,0000175.bin,47162047.82821927
176,0000176.bin,34232334.68890766
177,0000177.bin,99999916.41329324
178,0000178.bin,90747602.8506519
179,0000179.bin,33960793.37821866
180,0000180.bin,99999916.41329324
181,0000181.bin,34258759.07303401
182,0000182.bin,99999916.41329324
183,0000183.bin,81517291.06612138
184,0000184.bin,99999916.41329324
185,0000185.bin,50314499.09053969
186,0000186.bin,99999916.41329324
187,0000187.bin,80747777.71105428
188,0000188.bin,99999916.41329324
189,0000189.bin,99999916.41329324
190,0000190.bin,34378785.08995112
191,0000191.bin,99999916.41329324
192,0000192.bin,23739235.50770433
193,0000193.bin,32861690.4454364
194,0000194.bin,64795045.102671854
195,0000195.bin,86035516.00833024
196,0000196.bin,53624757.31512343
197,0000197.bin,99999916.41329324
198,0000198.bin,99999916.41329324
199,0000199.bin,99999916.41329324
200,0000200.bin,99999916.41329324
201,0000201.bin,99999916.41329324
202,0000202.bin,63705290.776975386
203,0000203.bin,29358899.03310531
204,0000204.bin,99999916.41329324
205,0000205.bin,25100393.2193263
206,0000206.bin,99999916.41329324
207,0000207.bin,99999916.41329324
208,0000208.bin,15588807.22912989
209,0000209.bin,99999916.41329324
210,0000210.bin,80309472.51170261
211,0000211.bin,31845338.48081694
212,0000212.bin,99999916.41329324
213,0000213.bin,99999916.41329324
214,0000214.bin,94967121.62247078
215,0000215.bin,99999916.41329324
216,0000216.bin,77036931.19385289
217,0000217.bin,99999916.41329324
218,0000218.bin,47608546.71316575
219,0000219.bin,99999916.41329324
220,0000220.bin,99999916.41329324
221,0000221.bin,25023806.28548206
222,0000222.bin,99999916.41329324
223,0000223.bin,99999916.41329324
224,0000224.bin,99999916.41329324
225,0000225.bin,99999916.41329324
226,0000226.bin,58475048.04692685
227,0000227.bin,62904591.16897438
228,0000228.bin,32267363.983272623
229,0000229.bin,64308067.120873965
230,0000230.bin,65026743.706003495
231,0000231.bin,59893494.09952059
232,0000232.bin,6059197.528080308
233,0000233.bin,99999916.41329324
234,0000234.bin,35502215.50846123
235,0000235.bin,99999916.41329324
236,0000236.bin,72194527.89750434
