Unnamed: 0,runstring,t
0,0000000.bin,99996572.94719459
1,0000001.bin,99996572.94719459
2,0000002.bin,99996572.94719459
3,0000003.bin,99996572.94719459
4,0000004.bin,99996572.94719459
5,0000005.bin,99996572.94719459
6,0000006.bin,99996572.94719459
7,0000007.bin,99996572.94719459
8,0000008.bin,99996572.94719459
9,0000009.bin,99996572.94719459
10,0000010.bin,99996572.94719459
11,0000011.bin,99996572.94719459
12,0000012.bin,99996572.94719459
13,0000013.bin,99996572.94719459
14,0000014.bin,99996572.94719459
15,0000015.bin,99996572.94719459
16,0000016.bin,99996572.94719459
17,0000017.bin,99996572.94719459
18,0000018.bin,99996572.94719459
19,0000019.bin,99996572.94719459
20,0000020.bin,99996572.94719459
21,0000021.bin,99996572.94719459
22,0000022.bin,99996572.94719459
23,0000023.bin,99996572.94719459
24,0000024.bin,99996572.94719459
25,0000025.bin,99996572.94719459
26,0000026.bin,99996572.94719459
27,0000027.bin,99996572.94719459
28,0000028.bin,99996572.94719459
29,0000029.bin,99996572.94719459
30,0000030.bin,99996572.94719459
31,0000031.bin,99996572.94719459
32,0000032.bin,99996572.94719459
33,0000033.bin,99996572.94719459
34,0000034.bin,99996572.94719459
35,0000035.bin,99996572.94719459
36,0000036.bin,99996572.94719459
37,0000037.bin,99996572.94719459
38,0000038.bin,99996572.94719459
39,0000039.bin,99996572.94719459
40,0000040.bin,99996572.94719459
41,0000041.bin,99996572.94719459
42,0000042.bin,99996572.94719459
43,0000043.bin,99996572.94719459
44,0000044.bin,99996572.94719459
45,0000045.bin,99996572.94719459
46,0000046.bin,99996572.94719459
47,0000047.bin,99996572.94719459
48,0000048.bin,99996572.94719459
49,0000049.bin,99996572.94719459
50,0000050.bin,99996572.94719459
51,0000051.bin,99996572.94719459
52,0000052.bin,99996572.94719459
53,0000053.bin,99996572.94719459
54,0000054.bin,99996572.94719459
55,0000055.bin,99996572.94719459
56,0000056.bin,99996572.94719459
57,0000057.bin,99996572.94719459
58,0000058.bin,99996572.94719459
59,0000059.bin,99996572.94719459
60,0000060.bin,99996572.94719459
61,0000061.bin,99996572.94719459
62,0000062.bin,99996572.94719459
63,0000063.bin,99996572.94719459
64,0000064.bin,99996572.94719459
65,0000065.bin,99996572.94719459
66,0000066.bin,99996572.94719459
67,0000067.bin,99996572.94719459
68,0000068.bin,99996572.94719459
69,0000069.bin,99996572.94719459
70,0000070.bin,99996572.94719459
71,0000071.bin,99996572.94719459
72,0000072.bin,99996572.94719459
73,0000073.bin,99996572.94719459
74,0000074.bin,99996572.94719459
75,0000075.bin,99996572.94719459
76,0000076.bin,99996572.94719459
77,0000077.bin,99996572.94719459
78,0000078.bin,99996572.94719459
79,0000079.bin,99996572.94719459
80,0000080.bin,99996572.94719459
81,0000081.bin,99996572.94719459
82,0000082.bin,99996572.94719459
83,0000083.bin,99996572.94719459
84,0000084.bin,99996572.94719459
85,0000085.bin,99996572.94719459
86,0000086.bin,99996572.94719459
87,0000087.bin,99996572.94719459
88,0000088.bin,99996572.94719459
89,0000089.bin,99996572.94719459
90,0000090.bin,99996572.94719459
91,0000091.bin,99996572.94719459
92,0000092.bin,99996572.94719459
93,0000093.bin,99996572.94719459
94,0000094.bin,99996572.94719459
95,0000095.bin,99996572.94719459
96,0000096.bin,99996572.94719459
97,0000097.bin,99996572.94719459
98,0000098.bin,99996572.94719459
99,0000099.bin,99996572.94719459
100,0000100.bin,99996572.94719459
101,0000101.bin,99996572.94719459
102,0000102.bin,99996572.94719459
103,0000103.bin,99996572.94719459
104,0000104.bin,99996572.94719459
105,0000105.bin,99996572.94719459
106,0000106.bin,99996572.94719459
107,0000107.bin,99996572.94719459
108,0000108.bin,99996572.94719459
109,0000109.bin,99996572.94719459
110,0000110.bin,99996572.94719459
111,0000111.bin,99996572.94719459
112,0000112.bin,99996572.94719459
113,0000113.bin,99996572.94719459
114,0000114.bin,99996572.94719459
115,0000115.bin,99996572.94719459
116,0000116.bin,99996572.94719459
117,0000117.bin,99996572.94719459
118,0000118.bin,99996572.94719459
119,0000119.bin,99996572.94719459
120,0000120.bin,99996572.94719459
121,0000121.bin,99996572.94719459
122,0000122.bin,99996572.94719459
123,0000123.bin,99996572.94719459
124,0000124.bin,99996572.94719459
125,0000125.bin,99996572.94719459
126,0000126.bin,99996572.94719459
127,0000127.bin,99996572.94719459
128,0000128.bin,99996572.94719459
129,0000129.bin,99996572.94719459
130,0000130.bin,99996572.94719459
131,0000131.bin,99996572.94719459
132,0000132.bin,99996572.94719459
133,0000133.bin,99996572.94719459
134,0000134.bin,99996572.94719459
135,0000135.bin,99996572.94719459
136,0000136.bin,99996572.94719459
137,0000137.bin,99996572.94719459
138,0000138.bin,99996572.94719459
139,0000139.bin,99996572.94719459
140,0000140.bin,99996572.94719459
141,0000141.bin,99996572.94719459
142,0000142.bin,99996572.94719459
143,0000143.bin,99996572.94719459
144,0000144.bin,99996572.94719459
145,0000145.bin,99996572.94719459
146,0000146.bin,99996572.94719459
147,0000147.bin,99996572.94719459
148,0000148.bin,99996572.94719459
149,0000149.bin,99996572.94719459
150,0000150.bin,99996572.94719459
151,0000151.bin,99996572.94719459
152,0000152.bin,99996572.94719459
153,0000153.bin,99996572.94719459
154,0000154.bin,99996572.94719459
155,0000155.bin,99996572.94719459
156,0000156.bin,99996572.94719459
157,0000157.bin,99996572.94719459
158,0000158.bin,99996572.94719459
159,0000159.bin,99996572.94719459
160,0000160.bin,99996572.94719459
161,0000161.bin,99996572.94719459
162,0000162.bin,99996572.94719459
163,0000163.bin,99996572.94719459
164,0000164.bin,99996572.94719459
165,0000165.bin,99996572.94719459
166,0000166.bin,99996572.94719459
167,0000167.bin,99996572.94719459
168,0000168.bin,99996572.94719459
169,0000169.bin,99996572.94719459
170,0000170.bin,99996572.94719459
171,0000171.bin,99996572.94719459
172,0000172.bin,99996572.94719459
173,0000173.bin,99996572.94719459
174,0000174.bin,99996572.94719459
175,0000175.bin,99996572.94719459
176,0000176.bin,99996572.94719459
177,0000177.bin,99996572.94719459
178,0000178.bin,99996572.94719459
179,0000179.bin,99996572.94719459
180,0000180.bin,99996572.94719459
181,0000181.bin,99996572.94719459
182,0000182.bin,99996572.94719459
183,0000183.bin,99996572.94719459
184,0000184.bin,99996572.94719459
185,0000185.bin,99996572.94719459
186,0000186.bin,99996572.94719459
187,0000187.bin,99996572.94719459
188,0000188.bin,99996572.94719459
189,0000189.bin,99996572.94719459
190,0000190.bin,99996572.94719459
191,0000191.bin,99996572.94719459
192,0000192.bin,99996572.94719459
193,0000193.bin,99996572.94719459
194,0000194.bin,99996572.94719459
195,0000195.bin,99996572.94719459
196,0000196.bin,99996572.94719459
197,0000197.bin,99996572.94719459
198,0000198.bin,99996572.94719459
199,0000199.bin,99996572.94719459
200,0000200.bin,99996572.94719459
201,0000201.bin,99996572.94719459
202,0000202.bin,99996572.94719459
203,0000203.bin,99996572.94719459
204,0000204.bin,99996572.94719459
205,0000205.bin,99996572.94719459
206,0000206.bin,99996572.94719459
207,0000207.bin,99996572.94719459
208,0000208.bin,99996572.94719459
209,0000209.bin,99996572.94719459
210,0000210.bin,99996572.94719459
211,0000211.bin,99996572.94719459
212,0000212.bin,99996572.94719459
213,0000213.bin,99996572.94719459
214,0000214.bin,99996572.94719459
215,0000215.bin,99996572.94719459
216,0000216.bin,99996572.94719459
217,0000217.bin,99996572.94719459
218,0000218.bin,99996572.94719459
219,0000219.bin,99996572.94719459
220,0000220.bin,99996572.94719459
221,0000221.bin,99996572.94719459
222,0000222.bin,99996572.94719459
223,0000223.bin,99996572.94719459
224,0000224.bin,99996572.94719459
225,0000225.bin,99996572.94719459
226,0000226.bin,99996572.94719459
227,0000227.bin,99996572.94719459
228,0000228.bin,99996572.94719459
229,0000229.bin,99996572.94719459
230,0000230.bin,99996572.94719459
231,0000231.bin,99996572.94719459
232,0000232.bin,99996572.94719459
233,0000233.bin,99996572.94719459
234,0000234.bin,99996572.94719459
235,0000235.bin,99996572.94719459
236,0000236.bin,99996572.94719459
237,0000237.bin,99996572.94719459
238,0000238.bin,99996572.94719459
239,0000239.bin,99996572.94719459
240,0000240.bin,99996572.94719459
241,0000241.bin,99996572.94719459
242,0000242.bin,99996572.94719459
243,0000243.bin,99996572.94719459
244,0000244.bin,99996572.94719459
245,0000245.bin,99996572.94719459
246,0000246.bin,99996572.94719459
247,0000247.bin,99996572.94719459
248,0000248.bin,99996572.94719459
249,0000249.bin,99996572.94719459
250,0000250.bin,99996572.94719459
251,0000251.bin,99996572.94719459
252,0000252.bin,99996572.94719459
253,0000253.bin,99996572.94719459
254,0000254.bin,99996572.94719459
255,0000255.bin,99996572.94719459
256,0000256.bin,99996572.94719459
257,0000257.bin,99996572.94719459
258,0000258.bin,99996572.94719459
259,0000259.bin,99996572.94719459
260,0000260.bin,99996572.94719459
261,0000261.bin,99996572.94719459
262,0000262.bin,99996572.94719459
263,0000263.bin,99996572.94719459
264,0000264.bin,99996572.94719459
265,0000265.bin,99996572.94719459
266,0000266.bin,99996572.94719459
267,0000267.bin,99996572.94719459
268,0000268.bin,99996572.94719459
269,0000269.bin,99996572.94719459
270,0000270.bin,99996572.94719459
271,0000271.bin,99996572.94719459
272,0000272.bin,99996572.94719459
273,0000273.bin,99996572.94719459
274,0000274.bin,99996572.94719459
275,0000275.bin,99996572.94719459
276,0000276.bin,99996572.94719459
277,0000277.bin,99996572.94719459
278,0000278.bin,99996572.94719459
279,0000279.bin,99996572.94719459
280,0000280.bin,99996572.94719459
281,0000281.bin,99996572.94719459
282,0000282.bin,99996572.94719459
283,0000283.bin,99996572.94719459
284,0000284.bin,99996572.94719459
285,0000285.bin,99996572.94719459
286,0000286.bin,99996572.94719459
287,0000287.bin,99996572.94719459
288,0000288.bin,99996572.94719459
289,0000289.bin,99996572.94719459
290,0000290.bin,99996572.94719459
291,0000291.bin,99996572.94719459
292,0000292.bin,99996572.94719459
293,0000293.bin,99996572.94719459
294,0000294.bin,99996572.94719459
295,0000295.bin,99996572.94719459
296,0000296.bin,99996572.94719459
297,0000297.bin,99996572.94719459
298,0000298.bin,99996572.94719459
299,0000299.bin,99996572.94719459
300,0000300.bin,99996572.94719459
301,0000301.bin,99996572.94719459
302,0000302.bin,99996572.94719459
303,0000303.bin,99996572.94719459
304,0000304.bin,99996572.94719459
305,0000305.bin,99996572.94719459
306,0000306.bin,99996572.94719459
307,0000307.bin,99996572.94719459
308,0000308.bin,99996572.94719459
309,0000309.bin,99996572.94719459
310,0000310.bin,99996572.94719459
311,0000311.bin,99996572.94719459
312,0000312.bin,99996572.94719459
313,0000313.bin,99996572.94719459
314,0000314.bin,99996572.94719459
315,0000315.bin,99996572.94719459
316,0000316.bin,99996572.94719459
317,0000317.bin,99996572.94719459
318,0000318.bin,99996572.94719459
319,0000319.bin,99996572.94719459
320,0000320.bin,99996572.94719459
321,0000321.bin,99996572.94719459
322,0000322.bin,99996572.94719459
323,0000323.bin,99996572.94719459
324,0000324.bin,99996572.94719459
325,0000325.bin,99996572.94719459
326,0000326.bin,99996572.94719459
327,0000327.bin,99996572.94719459
328,0000328.bin,99996572.94719459
329,0000329.bin,99996572.94719459
330,0000330.bin,99996572.94719459
331,0000331.bin,99996572.94719459
332,0000332.bin,99996572.94719459
333,0000333.bin,99996572.94719459
334,0000334.bin,99996572.94719459
335,0000335.bin,99996572.94719459
336,0000336.bin,99996572.94719459
337,0000337.bin,99996572.94719459
338,0000338.bin,99996572.94719459
339,0000339.bin,99996572.94719459
340,0000340.bin,99996572.94719459
341,0000341.bin,99996572.94719459
342,0000342.bin,99996572.94719459
343,0000343.bin,99996572.94719459
344,0000344.bin,99996572.94719459
345,0000345.bin,99996572.94719459
346,0000346.bin,99996572.94719459
347,0000347.bin,99996572.94719459
348,0000348.bin,99996572.94719459
349,0000349.bin,99996572.94719459
350,0000350.bin,99996572.94719459
351,0000351.bin,99996572.94719459
352,0000352.bin,99996572.94719459
353,0000353.bin,99996572.94719459
354,0000354.bin,99996572.94719459
355,0000355.bin,99996572.94719459
356,0000356.bin,99996572.94719459
357,0000357.bin,99996572.94719459
358,0000358.bin,99996572.94719459
359,0000359.bin,99996572.94719459
360,0000360.bin,99996572.94719459
361,0000361.bin,99996572.94719459
362,0000362.bin,99996572.94719459
363,0000363.bin,99996572.94719459
364,0000364.bin,99996572.94719459
365,0000365.bin,99996572.94719459
366,0000366.bin,99996572.94719459
367,0000367.bin,99996572.94719459
368,0000368.bin,99996572.94719459
369,0000369.bin,99996572.94719459
370,0000370.bin,99996572.94719459
371,0000371.bin,99996572.94719459
372,0000372.bin,99996572.94719459
373,0000373.bin,99996572.94719459
374,0000374.bin,99996572.94719459
375,0000375.bin,99996572.94719459
376,0000376.bin,99996572.94719459
377,0000377.bin,99996572.94719459
378,0000378.bin,99996572.94719459
379,0000379.bin,99996572.94719459
380,0000380.bin,99996572.94719459
381,0000381.bin,99996572.94719459
382,0000382.bin,99996572.94719459
383,0000383.bin,99996572.94719459
384,0000384.bin,99996572.94719459
385,0000385.bin,99996572.94719459
386,0000386.bin,99996572.94719459
387,0000387.bin,99996572.94719459
388,0000388.bin,99996572.94719459
389,0000389.bin,99996572.94719459
390,0000390.bin,99996572.94719459
391,0000391.bin,99996572.94719459
392,0000392.bin,99996572.94719459
393,0000393.bin,99996572.94719459
394,0000394.bin,99996572.94719459
395,0000395.bin,99996572.94719459
396,0000396.bin,99996572.94719459
397,0000397.bin,99996572.94719459
398,0000398.bin,99996572.94719459
399,0000399.bin,99996572.94719459
400,0000400.bin,99996572.94719459
401,0000401.bin,99996572.94719459
402,0000402.bin,99996572.94719459
403,0000403.bin,99996572.94719459
404,0000404.bin,99996572.94719459
405,0000405.bin,99996572.94719459
406,0000406.bin,99996572.94719459
407,0000407.bin,99996572.94719459
408,0000408.bin,99996572.94719459
409,0000409.bin,99996572.94719459
410,0000410.bin,99996572.94719459
411,0000411.bin,99996572.94719459
412,0000412.bin,99996572.94719459
413,0000413.bin,99996572.94719459
414,0000414.bin,99996572.94719459
415,0000415.bin,99996572.94719459
416,0000416.bin,99996572.94719459
417,0000417.bin,99996572.94719459
418,0000418.bin,99996572.94719459
419,0000419.bin,99996572.94719459
420,0000420.bin,99996572.94719459
421,0000421.bin,99996572.94719459
422,0000422.bin,99996572.94719459
423,0000423.bin,99996572.94719459
424,0000424.bin,99996572.94719459
425,0000425.bin,99996572.94719459
426,0000426.bin,99996572.94719459
427,0000427.bin,99996572.94719459
428,0000428.bin,99996572.94719459
429,0000429.bin,99996572.94719459
430,0000430.bin,99996572.94719459
431,0000431.bin,99996572.94719459
432,0000432.bin,99996572.94719459
433,0000433.bin,99996572.94719459
434,0000434.bin,99996572.94719459
435,0000435.bin,99996572.94719459
436,0000436.bin,99996572.94719459
437,0000437.bin,99996572.94719459
438,0000438.bin,99996572.94719459
439,0000439.bin,99996572.94719459
440,0000440.bin,99996572.94719459
441,0000441.bin,99996572.94719459
442,0000442.bin,99996572.94719459
443,0000443.bin,99996572.94719459
444,0000444.bin,99996572.94719459
445,0000445.bin,99996572.94719459
446,0000446.bin,99996572.94719459
447,0000447.bin,99996572.94719459
448,0000448.bin,99996572.94719459
449,0000449.bin,99996572.94719459
450,0000450.bin,99996572.94719459
451,0000451.bin,99996572.94719459
452,0000452.bin,99996572.94719459
453,0000453.bin,99996572.94719459
454,0000454.bin,99996572.94719459
455,0000455.bin,99996572.94719459
456,0000456.bin,99996572.94719459
457,0000457.bin,99996572.94719459
458,0000458.bin,99996572.94719459
459,0000459.bin,99996572.94719459
460,0000460.bin,99996572.94719459
461,0000461.bin,99996572.94719459
462,0000462.bin,99996572.94719459
463,0000463.bin,99996572.94719459
464,0000464.bin,99996572.94719459
465,0000465.bin,99996572.94719459
466,0000466.bin,99996572.94719459
467,0000467.bin,99996572.94719459
468,0000468.bin,99996572.94719459
469,0000469.bin,99996572.94719459
470,0000470.bin,99996572.94719459
471,0000471.bin,99996572.94719459
472,0000472.bin,99996572.94719459
473,0000473.bin,99996572.94719459
474,0000474.bin,99996572.94719459
475,0000475.bin,99996572.94719459
476,0000476.bin,99996572.94719459
477,0000477.bin,99996572.94719459
478,0000478.bin,99996572.94719459
479,0000479.bin,99996572.94719459
480,0000480.bin,99996572.94719459
481,0000481.bin,99996572.94719459
482,0000482.bin,99996572.94719459
483,0000483.bin,99996572.94719459
484,0000484.bin,99996572.94719459
485,0000485.bin,99996572.94719459
486,0000486.bin,99996572.94719459
487,0000487.bin,99996572.94719459
488,0000488.bin,99996572.94719459
489,0000489.bin,99996572.94719459
490,0000490.bin,99996572.94719459
491,0000491.bin,99996572.94719459
492,0000492.bin,99996572.94719459
493,0000493.bin,99996572.94719459
494,0000494.bin,99996572.94719459
495,0000495.bin,99996572.94719459
496,0000496.bin,99996572.94719459
497,0000497.bin,99996572.94719459
498,0000498.bin,99996572.94719459
499,0000499.bin,99996572.94719459
