Unnamed: 0,runstring,t
0,0000000.bin,26314915.572273247
1,0000001.bin,306639.34967405716
2,0000002.bin,83749.30207744177
3,0000003.bin,1683483.9936885056
4,0000004.bin,587451.9214597719
5,0000005.bin,1054205.3769398374
6,0000006.bin,671305.1104607859
7,0000007.bin,201803.62060015733
8,0000008.bin,504977.2529387809
9,0000009.bin,485671.07275004516
10,0000010.bin,582740.6688057941
11,0000011.bin,2212125.48791845
12,0000012.bin,314115.9570188312
13,0000013.bin,916227.8608464617
14,0000014.bin,663758.0096073588
15,0000015.bin,2125210.3166573946
16,0000016.bin,661920.8829548261
17,0000017.bin,392509.86544161517
18,0000018.bin,546726.6956932184
19,0000019.bin,1139226.022152905
20,0000020.bin,141984.83830880528
21,0000021.bin,249755.73002407482
22,0000022.bin,671087.6717611225
23,0000023.bin,847420.0996652339
24,0000024.bin,602039.5398395786
25,0000025.bin,6872847.871971352
26,0000026.bin,413997.568579212
27,0000027.bin,337199.688617204
28,0000028.bin,347352.6937337468
29,0000029.bin,462378.2161827592
30,0000030.bin,205546.08113791948
31,0000031.bin,1272057.8940155734
32,0000032.bin,734734.3728142402
33,0000033.bin,1383799.8746152916
34,0000034.bin,260579.48000943745
35,0000035.bin,213940.2818737057
36,0000036.bin,1119065.848477893
37,0000037.bin,3025414.090953138
38,0000038.bin,1971269.743715827
39,0000039.bin,2705558.401465599
40,0000040.bin,1401088.3471076922
41,0000041.bin,873240.5035833146
42,0000042.bin,252967.08172907625
43,0000043.bin,823954.8717470597
44,0000044.bin,1103999.4976677862
45,0000045.bin,341542.8162016705
46,0000046.bin,473897.9986346403
47,0000047.bin,448458.5367876442
48,0000048.bin,544184.876437969
49,0000049.bin,93268.93948099407
50,0000050.bin,662495.1192658537
51,0000051.bin,1439465.325241242
52,0000052.bin,414570.1767846343
53,0000053.bin,3060813.9913661093
54,0000054.bin,541707.6964393028
55,0000055.bin,704579.4321668015
56,0000056.bin,64341.10546798562
57,0000057.bin,280353.93108268006
58,0000058.bin,431628.1163352383
59,0000059.bin,5529049.263708046
60,0000060.bin,112128.94946864617
61,0000061.bin,701424.6484714465
62,0000062.bin,892596.2197511038
63,0000063.bin,1787913.4245144376
64,0000064.bin,608832.1349868772
65,0000065.bin,848591.6775306656
66,0000066.bin,122463.95601621261
67,0000067.bin,419739.7584867635
68,0000068.bin,1715795.1006231909
69,0000069.bin,572485.1276766651
70,0000070.bin,247830.33926341045
71,0000071.bin,346767.37244838563
72,0000072.bin,298399.5764869565
73,0000073.bin,1570310.49256561
74,0000074.bin,2418356.0674975966
75,0000075.bin,545239.4039025465
76,0000076.bin,360473.7007281228
77,0000077.bin,693330.8851806468
78,0000078.bin,268362.0672863649
79,0000079.bin,213067.75583146876
80,0000080.bin,355251.95036553586
81,0000081.bin,444752.24097864557
82,0000082.bin,203312.04312315272
83,0000083.bin,352488.6741074272
84,0000084.bin,343576.04297827434
85,0000085.bin,560829.7967730104
