Unnamed: 0,runstring,t
0,0000000.bin,462854.0014607633
1,0000001.bin,19773.05459538431
2,0000002.bin,57223.971496016835
3,0000003.bin,163170.10964263452
4,0000004.bin,39063.3866973205
5,0000005.bin,55983.580805513775
6,0000006.bin,41558.12840586796
7,0000007.bin,398991.2880080183
8,0000008.bin,232444.99613197672
9,0000009.bin,50519.89658515982
10,0000010.bin,730478.7465548778
11,0000011.bin,215131.34941779205
12,0000012.bin,101603.09064768627
13,0000013.bin,44983.60480518639
14,0000014.bin,46064.612202841556
15,0000015.bin,537577.641939264
16,0000016.bin,78446.89097290044
17,0000017.bin,294733.5181096322
18,0000018.bin,61232.144345888286
19,0000019.bin,30902.726544239864
20,0000020.bin,143872.46829005005
21,0000021.bin,219569.4172175097
22,0000022.bin,71316.14272624522
23,0000023.bin,201269.67947654647
24,0000024.bin,18141.15119517815
25,0000025.bin,83688.31846495357
26,0000026.bin,187397.5479498977
27,0000027.bin,105670.60354986123
28,0000028.bin,62460.54924649233
29,0000029.bin,81821.58364969876
30,0000030.bin,88396.79399863572
31,0000031.bin,52200.19347776577
32,0000032.bin,50037.97083638783
33,0000033.bin,26895.662205887376
34,0000034.bin,244050.2545222044
35,0000035.bin,83974.55714106793
36,0000036.bin,31148.781647334057
37,0000037.bin,62889.88994015823
38,0000038.bin,36833.89121205849
39,0000039.bin,37693.300060626934
40,0000040.bin,295466.31406201306
41,0000041.bin,43843.638406351674
42,0000042.bin,31329.9541363081
43,0000043.bin,64727.00669077819
44,0000044.bin,262841.09787992586
45,0000045.bin,57551.81402666506
46,0000046.bin,38040.64548061951
47,0000047.bin,18634.369913727372
48,0000048.bin,132433.90244604798
49,0000049.bin,20954.486284955965
50,0000050.bin,56394.04214803816
51,0000051.bin,128480.87808611651
52,0000052.bin,1315837.289712725
53,0000053.bin,38024.779897458386
54,0000054.bin,92255.10983375821
55,0000055.bin,32097.876074276857
56,0000056.bin,76628.3071633093
57,0000057.bin,119743.44509580161
58,0000058.bin,87230.95076438319
59,0000059.bin,29423.41679870496
60,0000060.bin,259260.291186078
61,0000061.bin,99885.17361684237
62,0000062.bin,60931.460368074826
63,0000063.bin,126123.21085915982
64,0000064.bin,68851.50405649038
65,0000065.bin,40553.26195098169
66,0000066.bin,69239.86443382525
67,0000067.bin,449676.4914920771
68,0000068.bin,386363.01127299946
69,0000069.bin,218057.16387056885
70,0000070.bin,655464.606348444
71,0000071.bin,27995.41039086997
72,0000072.bin,36647.07223828568
73,0000073.bin,31484.868738734855
74,0000074.bin,37183.93863093003
75,0000075.bin,35278.12875496398
76,0000076.bin,50666.87839597347
77,0000077.bin,31466.57828478107
78,0000078.bin,33861.34603508003
79,0000079.bin,17947.196173043223
80,0000080.bin,24574.85301443326
81,0000081.bin,39205.96909970301
82,0000082.bin,26047.26919872422
83,0000083.bin,41296.79661685589
84,0000084.bin,1322700.6093293198
85,0000085.bin,18743.350535202007
86,0000086.bin,40683.061820206
87,0000087.bin,63616.554433544516
88,0000088.bin,89676.32903187256
89,0000089.bin,275270.36200520524
90,0000090.bin,20138.725110414904
91,0000091.bin,31249.309862057322
92,0000092.bin,470725.3745283461
93,0000093.bin,213846.34110477474
94,0000094.bin,16396.525944279536
95,0000095.bin,30663.53036137834
96,0000096.bin,27718.490146728764
97,0000097.bin,41576.45350082917
98,0000098.bin,38712.81966327992
99,0000099.bin,41594.95180084673
100,0000100.bin,60647.19622960279
101,0000101.bin,29648.098397841793
102,0000102.bin,22014.8822811289
103,0000103.bin,45463.76386238367
104,0000104.bin,155318.7244385538
105,0000105.bin,47022.02047228953
106,0000106.bin,1180521.3248727543
107,0000107.bin,29345.09347220968
108,0000108.bin,37424.79758228222
109,0000109.bin,28815.674896876924
110,0000110.bin,48767.85815821611
111,0000111.bin,367687.8688929159
112,0000112.bin,37167.62271462241
113,0000113.bin,342942.4089031386
114,0000114.bin,72815.71746306168
115,0000115.bin,53202.981471975916
116,0000116.bin,2435571.6067020777
117,0000117.bin,52572.272579804296
118,0000118.bin,169497.84460706695
119,0000119.bin,50166.45434718393
120,0000120.bin,231643.16064413707
121,0000121.bin,28501.065232467314
122,0000122.bin,69040.47077296185
123,0000123.bin,27220.594891657267
124,0000124.bin,78634.5413309437
125,0000125.bin,1463978.6385987329
126,0000126.bin,40951.18324742676
127,0000127.bin,50746.34487582417
128,0000128.bin,37370.16870751127
129,0000129.bin,226685.68552145455
130,0000130.bin,40487.58259361598
131,0000131.bin,30250.955917079897
132,0000132.bin,140209.943450619
133,0000133.bin,291643.0895713059
134,0000134.bin,658765.8947334581
135,0000135.bin,43958.85440983181
136,0000136.bin,171044.6696832541
137,0000137.bin,32396.27374540925
138,0000138.bin,27646.78325338722
139,0000139.bin,222051.72280301165
140,0000140.bin,280841.22551442496
141,0000141.bin,809201.4148761707
142,0000142.bin,746404.9861802566
143,0000143.bin,32504.422982613258
144,0000144.bin,225058.56258114625
145,0000145.bin,195760.19983929512
146,0000146.bin,18466.70741915101
147,0000147.bin,26783.529252386616
148,0000148.bin,795799.4311094235
149,0000149.bin,37929.69032152544
150,0000150.bin,186276.49554321577
151,0000151.bin,84464.34639939794
152,0000152.bin,16447.552153889243
153,0000153.bin,97405.39682516304
154,0000154.bin,23254.961202791004
155,0000155.bin,106856.26144255954
156,0000156.bin,90261.10394310171
157,0000157.bin,118901.80708601407
158,0000158.bin,589960.0819464768
159,0000159.bin,42941.1361397648
160,0000160.bin,48708.34490085626
161,0000161.bin,72886.59297211771
162,0000162.bin,32410.4072780099
163,0000163.bin,75189.49276025838
164,0000164.bin,34585.377811609884
165,0000165.bin,50942.89797376352
166,0000166.bin,212281.12165160384
167,0000167.bin,28619.953183166916
168,0000168.bin,85344.99018787418
169,0000169.bin,94187.69721143506
170,0000170.bin,36836.45464689238
171,0000171.bin,92218.00931068929
172,0000172.bin,71201.20385085524
173,0000173.bin,51447.513584916596
174,0000174.bin,117624.83548761113
175,0000175.bin,25255.063911850913
176,0000176.bin,57107.92410826625
177,0000177.bin,61197.191565518035
178,0000178.bin,371633.34151239076
179,0000179.bin,56603.13529205683
180,0000180.bin,374912.4249980871
181,0000181.bin,23547.920235153048
182,0000182.bin,30484.02064094555
183,0000183.bin,38630.54726151645
184,0000184.bin,212396.26837306144
185,0000185.bin,37049.35830215062
186,0000186.bin,31649.344260273814
187,0000187.bin,183534.76342432154
188,0000188.bin,138122.96108571696
189,0000189.bin,54688.21483012708
190,0000190.bin,77365.26003704243
191,0000191.bin,64184.56309531955
192,0000192.bin,7609565.13451304
193,0000193.bin,553582.5513014987
194,0000194.bin,179365.7523591289
195,0000195.bin,28997.332360008833
196,0000196.bin,215071.76687840966
197,0000197.bin,45446.85904888448
198,0000198.bin,44221.53719828336
199,0000199.bin,58914.97246110486
200,0000200.bin,134371.7552574377
201,0000201.bin,109893.10033645295
202,0000202.bin,46392.14296438836
203,0000203.bin,25355.66140859673
204,0000204.bin,2462677.6440370376
205,0000205.bin,134735.34731171536
206,0000206.bin,30697.478552428925
207,0000207.bin,20755.71616225366
208,0000208.bin,42161.990514306235
209,0000209.bin,38307.069498288096
210,0000210.bin,168784.75939009804
211,0000211.bin,35839.31313751906
212,0000212.bin,331710.30348629877
213,0000213.bin,26296.788402946026
214,0000214.bin,536236.0302093248
215,0000215.bin,17583.084503520055
216,0000216.bin,4272435.044025081
217,0000217.bin,35933.88309828297
218,0000218.bin,116295.10562904575
219,0000219.bin,347158.0467694991
220,0000220.bin,64785.757845890126
221,0000221.bin,34481.38549578085
222,0000222.bin,98369.4908097859
223,0000223.bin,79789.36872361274
224,0000224.bin,360494.8707490106
225,0000225.bin,57241.81161682028
226,0000226.bin,46909.29862162075
227,0000227.bin,217481.70739137102
228,0000228.bin,110811.95316035871
229,0000229.bin,41156.22339312697
230,0000230.bin,218832.56826681038
231,0000231.bin,1601453.8815868672
232,0000232.bin,35941.53876177338
233,0000233.bin,39490.78749435535
234,0000234.bin,45247.81179813377
235,0000235.bin,233158.9820152386
236,0000236.bin,36004.16971014743
237,0000237.bin,45957.77932408848
238,0000238.bin,28428.180544742383
239,0000239.bin,315878.5299521722
240,0000240.bin,62752.43440744351
241,0000241.bin,18151.40493451588
242,0000242.bin,445307.4978688295
243,0000243.bin,43632.29359660053
244,0000244.bin,202478.6507698287
245,0000245.bin,44659.26101667632
246,0000246.bin,128163.73962795036
247,0000247.bin,35889.85437296028
248,0000248.bin,199261.26292520214
249,0000249.bin,144478.96311534476
250,0000250.bin,130128.95883824246
251,0000251.bin,77875.48749202106
252,0000252.bin,110173.06898952764
253,0000253.bin,245234.83854355337
254,0000254.bin,55052.01473047235
255,0000255.bin,807403.0267701056
256,0000256.bin,137387.56705749093
257,0000257.bin,28210.842839996083
258,0000258.bin,6447094.499368736
259,0000259.bin,21351.1258640674
260,0000260.bin,41689.4524795881
261,0000261.bin,70339.26620846416
262,0000262.bin,32071.51426469574
263,0000263.bin,267591.66224229964
264,0000264.bin,56511.405894216965
265,0000265.bin,324484.6042277557
266,0000266.bin,99171.32629762555
267,0000267.bin,19094.645030553016
268,0000268.bin,62299.74567218241
269,0000269.bin,32202.491928330703
270,0000270.bin,4143202.2835938944
271,0000271.bin,20888.14874836222
272,0000272.bin,135480.64866916428
273,0000273.bin,21800.696908408725
274,0000274.bin,158417.77858868602
275,0000275.bin,117668.7602899
276,0000276.bin,73216.75645052094
277,0000277.bin,49375.6000599165
278,0000278.bin,48178.78776158963
279,0000279.bin,50418.53698618722
280,0000280.bin,24365.933075427056
281,0000281.bin,35047.904594071326
282,0000282.bin,23020.199069372822
283,0000283.bin,266818.1631016779
284,0000284.bin,117322.86979238072
285,0000285.bin,403376.66682959604
286,0000286.bin,285816.05578375317
287,0000287.bin,28130.995309004655
288,0000288.bin,40991.78251263383
289,0000289.bin,76639.28836388153
290,0000290.bin,25465.92374748858
291,0000291.bin,326130.7450832506
292,0000292.bin,194482.36221561045
293,0000293.bin,1761842.0749916558
294,0000294.bin,26690.275650031333
295,0000295.bin,48716.90123063966
296,0000296.bin,36252.8228890351
297,0000297.bin,274363.1832020971
298,0000298.bin,44566.35382445331
299,0000299.bin,290708.1633181714
300,0000300.bin,16333.02897061043
301,0000301.bin,225392.36336573272
302,0000302.bin,137573.48536497075
303,0000303.bin,39915.65949756757
304,0000304.bin,625865.2131191944
305,0000305.bin,37754.095035403734
306,0000306.bin,34275.479324798915
307,0000307.bin,71569.64564671053
308,0000308.bin,24533.66485202597
309,0000309.bin,46117.33582199272
310,0000310.bin,264721.06556148536
311,0000311.bin,480959.229923452
312,0000312.bin,38342.8536629288
313,0000313.bin,53685.08042580425
314,0000314.bin,31743.463887911
315,0000315.bin,23427.369515912193
316,0000316.bin,68469.10193309374
317,0000317.bin,150128.08066902077
318,0000318.bin,599138.3218360322
319,0000319.bin,422421.7059280082
320,0000320.bin,55521.6429202439
321,0000321.bin,412854.75928184984
322,0000322.bin,195923.74005349528
323,0000323.bin,61595.978887244826
324,0000324.bin,129833.6095761644
325,0000325.bin,24211.157037045406
326,0000326.bin,73957.27734841476
327,0000327.bin,137125.23067915207
328,0000328.bin,575841.6181412486
329,0000329.bin,192636.61985318456
330,0000330.bin,139205.80445696937
331,0000331.bin,61886.06271561002
332,0000332.bin,187179.44814294914
333,0000333.bin,68533.81134214392
334,0000334.bin,91051.81966632407
335,0000335.bin,204828.3159231823
336,0000336.bin,97106.0292057778
337,0000337.bin,39776.54119631194
338,0000338.bin,433045.6537510124
339,0000339.bin,172197.418615247
340,0000340.bin,25572.167729072404
341,0000341.bin,167751.34874192625
342,0000342.bin,78166.8530378032
343,0000343.bin,23019.748736226233
344,0000344.bin,36720.961515322095
345,0000345.bin,56446.24615202029
346,0000346.bin,333378.9263581071
347,0000347.bin,50890.62468775886
348,0000348.bin,65731.07640240528
349,0000349.bin,53523.96508239291
350,0000350.bin,197047.8062281576
351,0000351.bin,48128.66221828363
352,0000352.bin,119086.96329124598
353,0000353.bin,35793.968053768156
354,0000354.bin,50068.9052594509
355,0000355.bin,36169.23412884341
356,0000356.bin,142430.84796508634
357,0000357.bin,55626.15485124197
358,0000358.bin,65928.98049978411
359,0000359.bin,21703.840640880728
360,0000360.bin,26539.240840867504
361,0000361.bin,56827.1240709211
362,0000362.bin,32542.21632591549
363,0000363.bin,46460.212551531615
364,0000364.bin,453484.3700147922
365,0000365.bin,1599826.516164949
366,0000366.bin,57315.25056071021
367,0000367.bin,40520.387631287565
368,0000368.bin,442928.80354803265
369,0000369.bin,395452.11980971554
370,0000370.bin,29182.072873144316
371,0000371.bin,42662.89953725354
372,0000372.bin,17365.850721807583
373,0000373.bin,68910.15128856851
374,0000374.bin,46867.10586989531
375,0000375.bin,18845.50687745525
376,0000376.bin,21905.104916394914
377,0000377.bin,33887.499998588
378,0000378.bin,384182.9138698068
379,0000379.bin,28135.879691594586
380,0000380.bin,60060.23893466371
381,0000381.bin,350012.3968160283
382,0000382.bin,16720.246194654763
383,0000383.bin,32801.157885197434
384,0000384.bin,29469.281497634525
385,0000385.bin,307363.21512611303
386,0000386.bin,386953.0169769302
387,0000387.bin,383811.5968700162
388,0000388.bin,58622.671608018456
389,0000389.bin,296659.2465670778
390,0000390.bin,78902.80132220953
391,0000391.bin,115623.10465144168
392,0000392.bin,105431.33808502741
393,0000393.bin,26124.380089824837
394,0000394.bin,63436.17868786771
395,0000395.bin,422742.4470513463
396,0000396.bin,1182526.0348291558
397,0000397.bin,29117.60595115948
398,0000398.bin,145063.04520634853
399,0000399.bin,18939.868992171367
400,0000400.bin,87519.78751634271
401,0000401.bin,97221.48769633682
402,0000402.bin,18331.919244275676
403,0000403.bin,58811.49976044486
404,0000404.bin,433777.68760114536
405,0000405.bin,56315.995949649485
406,0000406.bin,39225.81839916005
407,0000407.bin,161432.34331233357
408,0000408.bin,43363.16758005298
409,0000409.bin,79251.35917759652
410,0000410.bin,149638.3606927133
411,0000411.bin,72423.85834358865
412,0000412.bin,93533.98668778094
413,0000413.bin,227932.72728612123
414,0000414.bin,29018.705863966192
415,0000415.bin,192592.21007673792
416,0000416.bin,42375.171297654626
417,0000417.bin,48924.678016230115
418,0000418.bin,40971.101828906336
419,0000419.bin,83954.77712363342
420,0000420.bin,177213.54097000766
421,0000421.bin,56986.78449185914
422,0000422.bin,327343.2497596822
423,0000423.bin,25485.010944701717
424,0000424.bin,275913.0566872759
425,0000425.bin,32741.22893569673
426,0000426.bin,309688.63157157844
427,0000427.bin,27343.674404721278
428,0000428.bin,675927.9870810169
429,0000429.bin,108022.83213804872
430,0000430.bin,52035.44082817121
431,0000431.bin,145612.86733720743
432,0000432.bin,28705.758968097834
433,0000433.bin,148191.7174211156
434,0000434.bin,62048.00944329181
435,0000435.bin,21234.766707190953
436,0000436.bin,217292.9138799559
437,0000437.bin,172330.85579065455
438,0000438.bin,34716.90973139764
439,0000439.bin,43848.661352985655
440,0000440.bin,29182.072873144316
441,0000441.bin,76350.83266304596
442,0000442.bin,106079.71389294614
443,0000443.bin,141272.7989583693
444,0000444.bin,40687.49586964841
445,0000445.bin,67849.72065160703
446,0000446.bin,27704.044845026627
447,0000447.bin,239899.3260648941
448,0000448.bin,20335.27820839554
449,0000449.bin,107747.67858554039
450,0000450.bin,145181.13641376398
451,0000451.bin,61158.2204278406
452,0000452.bin,147396.01339227054
453,0000453.bin,31675.706069854932
454,0000454.bin,446275.95662087225
455,0000455.bin,37634.6528285488
456,0000456.bin,385504.0873985888
457,0000457.bin,180716.44002951193
458,0000458.bin,552877.0178226153
459,0000459.bin,78420.42524029105
460,0000460.bin,31296.49091941538
461,0000461.bin,344115.6306727914
462,0000462.bin,247327.22490621335
463,0000463.bin,17625.796870423495
464,0000464.bin,92080.79626505345
465,0000465.bin,18704.933653696804
466,0000466.bin,184152.308732211
467,0000467.bin,3758662.8059250987
468,0000468.bin,19256.453194223715
469,0000469.bin,111247.14818492904
470,0000470.bin,342064.3631905075
471,0000471.bin,26139.241083662288
472,0000472.bin,38356.606144402525
473,0000473.bin,167707.35465761484
474,0000474.bin,230946.28742044198
475,0000475.bin,50195.310309570865
476,0000476.bin,24241.39863988945
477,0000477.bin,920840.1107797709
478,0000478.bin,22496.149850787864
479,0000479.bin,1296230.9277336022
480,0000480.bin,84302.98856890772
481,0000481.bin,21365.848293859744
482,0000482.bin,67369.11126126326
483,0000483.bin,115275.72459043784
484,0000484.bin,66225.81932534673
485,0000485.bin,43073.499443823006
486,0000486.bin,52751.78230019938
487,0000487.bin,52599.881465785555
488,0000488.bin,384127.5575337992
489,0000489.bin,36809.81570922665
490,0000490.bin,24109.728156028963
491,0000491.bin,63997.640198512934
492,0000492.bin,39433.040928570204
493,0000493.bin,286582.349594031
494,0000494.bin,22540.282499153625
495,0000495.bin,39066.43510631216
496,0000496.bin,26683.17424271973
497,0000497.bin,2173315.9046344333
498,0000498.bin,21415.73135009734
499,0000499.bin,27872.192313760854
