,runstring,t
0,0000000.bin,212005.894086129
1,0000001.bin,5812.901074227835
2,0000002.bin,238402.79873194484
3,0000003.bin,160628.41738114457
4,0000004.bin,5300.595086370706
5,0000005.bin,94006.43405437176
6,0000006.bin,22564.638305544253
7,0000007.bin,19100.883100605828
8,0000008.bin,453563.86585865886
9,0000009.bin,39686.306949790305
10,0000010.bin,148344.05487211313
11,0000011.bin,94815.05929455438
12,0000012.bin,12423.44618632304
13,0000013.bin,9721.931900771206
14,0000014.bin,21076.529533729623
15,0000015.bin,85920.94375490103
16,0000016.bin,13677.693458102274
17,0000017.bin,16910.94734157195
18,0000018.bin,11970.930592342536
19,0000019.bin,17060.457967279664
20,0000020.bin,19652.714487891248
21,0000021.bin,8475.790626771306
22,0000022.bin,5372.925528093992
23,0000023.bin,11956.13887844606
24,0000024.bin,13787.40155625249
25,0000025.bin,2926.680890558871
26,0000026.bin,4165.720756247816
27,0000027.bin,188284.2111951683
28,0000028.bin,7957.422461087752
29,0000029.bin,11431.67389391993
30,0000030.bin,25399.62442632589
31,0000031.bin,23081.551548549465
32,0000032.bin,2910.0532028063913
33,0000033.bin,14265.79398929779
34,0000034.bin,57972.43335433988
35,0000035.bin,15130.329829378281
36,0000036.bin,13020.449458669364
37,0000037.bin,92007.16244781305
38,0000038.bin,3563.833100624202
39,0000039.bin,6447.282003001086
40,0000040.bin,2654163.2076313617
41,0000041.bin,27725.734019849344
42,0000042.bin,5818.96325205426
43,0000043.bin,3912.1138770063494
44,0000044.bin,32365.447800065744
45,0000045.bin,41190.24666630183
46,0000046.bin,28047.30657277907
47,0000047.bin,10946.353257644429
48,0000048.bin,11431.67389391993
49,0000049.bin,10317.826660600696
50,0000050.bin,213398.9479099179
51,0000051.bin,877527.1207938903
52,0000052.bin,37681.596703694755
53,0000053.bin,5412.69341463534
54,0000054.bin,172377.16049833674
55,0000055.bin,19150.21190760485
56,0000056.bin,845993.6117370814
57,0000057.bin,23918.1320885961
58,0000058.bin,263466.1628197317
59,0000059.bin,24625.67484348026
60,0000060.bin,10093.422157974523
61,0000061.bin,6980.89221579108
62,0000062.bin,54870.018588220904
63,0000063.bin,43184.84173567916
64,0000064.bin,21047.084670001273
65,0000065.bin,11470.021498799086
66,0000066.bin,123115.1067270897
67,0000067.bin,73958.32700394766
68,0000068.bin,13315.140583065915
69,0000069.bin,165876.35812404248
70,0000070.bin,6351.014619117459
71,0000071.bin,19100.883100605828
72,0000072.bin,127915.00056699649
73,0000073.bin,86133.32782496742
74,0000074.bin,42094.82752124287
75,0000075.bin,331448.77597916924
76,0000076.bin,155381.20409958597
77,0000077.bin,50810.81895581036
78,0000078.bin,6628.835568648474
79,0000079.bin,25551.10958995421
80,0000080.bin,53887.114395746
81,0000081.bin,163496.34710888818
82,0000082.bin,19224.794015377953
83,0000083.bin,54695.18537967009
84,0000084.bin,6337.331417737814
85,0000085.bin,91840.85092923717
86,0000086.bin,43546.42466233924
87,0000087.bin,34280.71494235608
88,0000088.bin,87232.41798563718
89,0000089.bin,3132.344603447354
90,0000090.bin,137547.07367386957
91,0000091.bin,30881.842360350744
92,0000092.bin,9592.062731221109
93,0000093.bin,51592.1124342441
94,0000094.bin,157213.22888013252
95,0000095.bin,8808.72543299856
96,0000096.bin,155381.20409958597
97,0000097.bin,2222.914006435168
98,0000098.bin,21933.548273305347
99,0000099.bin,64158.037122609996
100,0000100.bin,10789.637300577308
101,0000101.bin,6252.634133248621
102,0000102.bin,8577.981624416754
103,0000103.bin,17412.341409341516
104,0000104.bin,102917.21192279723
105,0000105.bin,4333.695043564012
106,0000106.bin,5459.735914568397
107,0000107.bin,356259.98811034
108,0000108.bin,4239974.61557318
109,0000109.bin,231209.7302907436
110,0000110.bin,9702.498290710495
111,0000111.bin,24416.61631100898
112,0000112.bin,7155.829347353627
113,0000113.bin,23113.871616618348
114,0000114.bin,85812.03240009942
115,0000115.bin,33044.16922957028
116,0000116.bin,14625.714147106673
117,0000117.bin,7163.796781068357
118,0000118.bin,2598.249416431246
119,0000119.bin,113414.54833127171
120,0000120.bin,15562.615069926602
121,0000121.bin,22668.388148916496
122,0000122.bin,1868.32856511118
123,0000123.bin,4791.19894387026
124,0000124.bin,10664.479309223747
125,0000125.bin,16556.465823298775
126,0000126.bin,126311.08687785218
127,0000127.bin,7586.036126932888
128,0000128.bin,7925.240957083473
129,0000129.bin,38514.6092192528
130,0000130.bin,21571.203244365894
131,0000131.bin,71093.30712156135
132,0000132.bin,46360.00263573052
133,0000133.bin,23041.298687782004
134,0000134.bin,1118396.4981070359
