Unnamed: 0,runstring,t
0,0000000.bin,116453.37942469674
1,0000001.bin,753157.7246872645
2,0000002.bin,147787.87126364888
3,0000003.bin,6164417.02976733
4,0000004.bin,468719.69101958285
5,0000005.bin,2297451.884082204
6,0000006.bin,377976.00376528123
7,0000007.bin,1473590.8153547745
8,0000008.bin,80709.67578545814
9,0000009.bin,442419.6811848742
10,0000010.bin,1928292.2957655417
11,0000011.bin,1656988.0879821654
12,0000012.bin,34399.63241372904
13,0000013.bin,579349.8125763019
14,0000014.bin,950949.5831954789
15,0000015.bin,840137.7697232307
16,0000016.bin,210066.06969671263
17,0000017.bin,146670.56009557113
18,0000018.bin,234918.53556150003
19,0000019.bin,390972.6875677902
20,0000020.bin,355047.3264066183
21,0000021.bin,286214.4943247198
22,0000022.bin,566808.5541880296
23,0000023.bin,110141.92578858668
24,0000024.bin,2753049.729173184
25,0000025.bin,16573.333523545534
26,0000026.bin,56444.20185168944
27,0000027.bin,135966.3837804
28,0000028.bin,1426754.020534016
29,0000029.bin,306727.20365069894
30,0000030.bin,535538.7025281051
31,0000031.bin,1154087.0700129147
32,0000032.bin,556067.9701883683
33,0000033.bin,202319.99323196823
34,0000034.bin,149021.88799771082
35,0000035.bin,935844.162537928
36,0000036.bin,19634.9407147739
37,0000037.bin,672087.6093192343
38,0000038.bin,90572.17945690181
39,0000039.bin,117325.84792718345
40,0000040.bin,52258.21672614385
41,0000041.bin,85261.78175602802
42,0000042.bin,645446.5588204067
43,0000043.bin,19491.00731416117
44,0000044.bin,471563.0252054178
45,0000045.bin,434436.6948326388
46,0000046.bin,16499.92922128359
47,0000047.bin,49606.378053771805
48,0000048.bin,238746.43655656817
49,0000049.bin,7435412.339549507
50,0000050.bin,386009.66991666233
51,0000051.bin,295567.11697129667
52,0000052.bin,207867.26616590816
53,0000053.bin,795455.1264813081
54,0000054.bin,577180.6271135283
55,0000055.bin,133904.51616599076
56,0000056.bin,526023.1632386041
57,0000057.bin,91600.87891889836
58,0000058.bin,99485.79655564176
59,0000059.bin,64425.59470400599
60,0000060.bin,91790.57309501276
61,0000061.bin,183404.8927257417
62,0000062.bin,871427.4706824122
