Unnamed: 0,runstring,t
0,0000000.bin,27554411.90859764
1,0000001.bin,47176264.9058327
2,0000002.bin,26027755.004923753
3,0000003.bin,96028183.89610595
4,0000004.bin,99999690.02564305
5,0000005.bin,74578652.50463015
6,0000006.bin,99999690.02564305
7,0000007.bin,99999690.02564305
8,0000008.bin,36576685.338358454
9,0000009.bin,99999690.02564305
10,0000010.bin,21081052.776260547
11,0000011.bin,67413929.29423195
12,0000012.bin,74986893.49515814
13,0000013.bin,99999690.02564305
14,0000014.bin,25379498.384846263
15,0000015.bin,99999690.02564305
16,0000016.bin,24042351.463246994
17,0000017.bin,99999690.02564305
18,0000018.bin,99999690.02564305
19,0000019.bin,54423607.51376813
20,0000020.bin,82372444.94387645
21,0000021.bin,99999690.02564305
22,0000022.bin,37347803.0062589
23,0000023.bin,99999690.02564305
24,0000024.bin,58122508.062472515
25,0000025.bin,51130189.98504119
26,0000026.bin,99999690.02564305
27,0000027.bin,99999690.02564305
28,0000028.bin,40074312.82249492
29,0000029.bin,29901255.084209375
30,0000030.bin,99999690.02564305
31,0000031.bin,38633409.45253139
32,0000032.bin,99999690.02564305
33,0000033.bin,69228546.7150703
34,0000034.bin,24723497.408681445
35,0000035.bin,28677949.89571791
36,0000036.bin,99999690.02564305
37,0000037.bin,17413195.712117486
38,0000038.bin,99999690.02564305
39,0000039.bin,48836911.734074764
40,0000040.bin,63911393.2280386
41,0000041.bin,99999690.02564305
42,0000042.bin,99999690.02564305
43,0000043.bin,99999690.02564305
44,0000044.bin,86598768.80504018
45,0000045.bin,66208299.62917059
46,0000046.bin,99999690.02564305
47,0000047.bin,99999690.02564305
48,0000048.bin,55475513.81839531
49,0000049.bin,68606486.65831393
50,0000050.bin,33397205.082364254
51,0000051.bin,99999690.02564305
52,0000052.bin,22458442.69914096
53,0000053.bin,99999690.02564305
54,0000054.bin,99999690.02564305
55,0000055.bin,99999690.02564305
56,0000056.bin,99999690.02564305
57,0000057.bin,34340617.69050246
58,0000058.bin,99999690.02564305
59,0000059.bin,99999690.02564305
60,0000060.bin,99999690.02564305
61,0000061.bin,99999690.02564305
62,0000062.bin,47255482.70474427
63,0000063.bin,79766959.79163569
64,0000064.bin,50008340.63827496
65,0000065.bin,99999690.02564305
66,0000066.bin,24241767.49800592
67,0000067.bin,48485129.46574383
68,0000068.bin,99999690.02564305
69,0000069.bin,99999690.02564305
70,0000070.bin,36969398.12607639
71,0000071.bin,33580099.62091022
72,0000072.bin,97953847.52875704
73,0000073.bin,99999690.02564305
74,0000074.bin,27885527.96532636
75,0000075.bin,99999690.02564305
76,0000076.bin,78667849.74162537
77,0000077.bin,24690668.358504824
78,0000078.bin,47302936.003230385
79,0000079.bin,94031680.81853324
80,0000080.bin,35340706.77358692
81,0000081.bin,72113493.79189306
82,0000082.bin,72775583.73906308
83,0000083.bin,99999690.02564305
84,0000084.bin,65720418.255291395
85,0000085.bin,77281317.66736919
86,0000086.bin,20102813.515331082
87,0000087.bin,77196829.2542687
88,0000088.bin,99999690.02564305
89,0000089.bin,62682874.92926591
90,0000090.bin,99999690.02564305
91,0000091.bin,99999690.02564305
92,0000092.bin,93453445.66761106
93,0000093.bin,99999690.02564305
94,0000094.bin,99999690.02564305
