Unnamed: 0,runstring,t
0,0000000.bin,99999990.67885834
1,0000001.bin,99999990.67885834
2,0000002.bin,99999990.67885834
3,0000003.bin,99999990.67885834
4,0000004.bin,99999990.67885834
5,0000005.bin,99999990.67885834
6,0000006.bin,99999990.67885834
7,0000007.bin,99999990.67885834
8,0000008.bin,99999990.67885834
9,0000009.bin,99999990.67885834
10,0000010.bin,99999990.67885834
11,0000011.bin,99999990.67885834
12,0000012.bin,99999990.67885834
13,0000013.bin,99999990.67885834
14,0000014.bin,99999990.67885834
15,0000015.bin,99999990.67885834
16,0000016.bin,99999990.67885834
17,0000017.bin,99999990.67885834
18,0000018.bin,99999990.67885834
19,0000019.bin,99999990.67885834
20,0000020.bin,99999990.67885834
21,0000021.bin,99999990.67885834
22,0000022.bin,99999990.67885834
23,0000023.bin,99999990.67885834
24,0000024.bin,99999990.67885834
25,0000025.bin,99999990.67885834
26,0000026.bin,99999990.67885834
27,0000027.bin,99999990.67885834
28,0000028.bin,99999990.67885834
29,0000029.bin,99999990.67885834
30,0000030.bin,99999990.67885834
31,0000031.bin,99999990.67885834
32,0000032.bin,99999990.67885834
33,0000033.bin,99999990.67885834
34,0000034.bin,99999990.67885834
35,0000035.bin,99999990.67885834
36,0000036.bin,99999990.67885834
37,0000037.bin,99999990.67885834
38,0000038.bin,99999990.67885834
39,0000039.bin,99999990.67885834
40,0000040.bin,99999990.67885834
41,0000041.bin,99999990.67885834
42,0000042.bin,99999990.67885834
43,0000043.bin,99999990.67885834
44,0000044.bin,99999990.67885834
45,0000045.bin,99999990.67885834
46,0000046.bin,99999990.67885834
47,0000047.bin,99999990.67885834
48,0000048.bin,99999990.67885834
49,0000049.bin,99999990.67885834
50,0000050.bin,99999990.67885834
51,0000051.bin,99999990.67885834
52,0000052.bin,99999990.67885834
53,0000053.bin,99999990.67885834
54,0000054.bin,99999990.67885834
55,0000055.bin,99999990.67885834
56,0000056.bin,99999990.67885834
57,0000057.bin,99999990.67885834
58,0000058.bin,99999990.67885834
59,0000059.bin,99999990.67885834
60,0000060.bin,99999990.67885834
61,0000061.bin,99999990.67885834
62,0000062.bin,99999990.67885834
63,0000063.bin,99999990.67885834
64,0000064.bin,99999990.67885834
65,0000065.bin,99999990.67885834
66,0000066.bin,99999990.67885834
67,0000067.bin,99999990.67885834
68,0000068.bin,99999990.67885834
69,0000069.bin,99999990.67885834
70,0000070.bin,99999990.67885834
71,0000071.bin,99999990.67885834
72,0000072.bin,99999990.67885834
73,0000073.bin,99999990.67885834
74,0000074.bin,99999990.67885834
75,0000075.bin,99999990.67885834
76,0000076.bin,99999990.67885834
77,0000077.bin,99999990.67885834
78,0000078.bin,99999990.67885834
79,0000079.bin,99999990.67885834
80,0000080.bin,99999990.67885834
81,0000081.bin,99999990.67885834
82,0000082.bin,99999990.67885834
83,0000083.bin,99999990.67885834
84,0000084.bin,99999990.67885834
85,0000085.bin,99999990.67885834
86,0000086.bin,99999990.67885834
87,0000087.bin,99999990.67885834
88,0000088.bin,99999990.67885834
89,0000089.bin,99999990.67885834
90,0000090.bin,99999990.67885834
91,0000091.bin,99999990.67885834
92,0000092.bin,99999990.67885834
93,0000093.bin,99999990.67885834
94,0000094.bin,99999990.67885834
95,0000095.bin,99999990.67885834
96,0000096.bin,99999990.67885834
97,0000097.bin,99999990.67885834
98,0000098.bin,99999990.67885834
99,0000099.bin,99999990.67885834
100,0000100.bin,99999990.67885834
101,0000101.bin,99999990.67885834
102,0000102.bin,99999990.67885834
103,0000103.bin,99999990.67885834
104,0000104.bin,99999990.67885834
105,0000105.bin,99999990.67885834
106,0000106.bin,99999990.67885834
107,0000107.bin,99999990.67885834
108,0000108.bin,99999990.67885834
109,0000109.bin,99999990.67885834
110,0000110.bin,99999990.67885834
111,0000111.bin,99999990.67885834
112,0000112.bin,99999990.67885834
113,0000113.bin,99999990.67885834
114,0000114.bin,99999990.67885834
115,0000115.bin,99999990.67885834
116,0000116.bin,99999990.67885834
117,0000117.bin,99999990.67885834
118,0000118.bin,99999990.67885834
119,0000119.bin,99999990.67885834
120,0000120.bin,99999990.67885834
121,0000121.bin,99999990.67885834
122,0000122.bin,99999990.67885834
123,0000123.bin,99999990.67885834
124,0000124.bin,99999990.67885834
125,0000125.bin,99999990.67885834
126,0000126.bin,99999990.67885834
127,0000127.bin,99999990.67885834
128,0000128.bin,99999990.67885834
129,0000129.bin,99999990.67885834
130,0000130.bin,99999990.67885834
131,0000131.bin,99999990.67885834
132,0000132.bin,99999990.67885834
133,0000133.bin,99999990.67885834
134,0000134.bin,99999990.67885834
135,0000135.bin,99999990.67885834
136,0000136.bin,99999990.67885834
137,0000137.bin,99999990.67885834
138,0000138.bin,99999990.67885834
139,0000139.bin,99999990.67885834
140,0000140.bin,99999990.67885834
141,0000141.bin,99999990.67885834
142,0000142.bin,99999990.67885834
143,0000143.bin,99999990.67885834
144,0000144.bin,99999990.67885834
145,0000145.bin,99999990.67885834
146,0000146.bin,99999990.67885834
147,0000147.bin,99999990.67885834
148,0000148.bin,99999990.67885834
149,0000149.bin,99999990.67885834
150,0000150.bin,99999990.67885834
151,0000151.bin,99999990.67885834
152,0000152.bin,99999990.67885834
153,0000153.bin,99999990.67885834
154,0000154.bin,99999990.67885834
155,0000155.bin,99999990.67885834
156,0000156.bin,99999990.67885834
157,0000157.bin,99999990.67885834
158,0000158.bin,99999990.67885834
159,0000159.bin,99999990.67885834
160,0000160.bin,99999990.67885834
161,0000161.bin,99999990.67885834
162,0000162.bin,99999990.67885834
163,0000163.bin,99999990.67885834
164,0000164.bin,99999990.67885834
165,0000165.bin,99999990.67885834
166,0000166.bin,99999990.67885834
167,0000167.bin,99999990.67885834
168,0000168.bin,99999990.67885834
169,0000169.bin,99999990.67885834
170,0000170.bin,99999990.67885834
171,0000171.bin,99999990.67885834
172,0000172.bin,99999990.67885834
173,0000173.bin,99999990.67885834
174,0000174.bin,99999990.67885834
175,0000175.bin,99999990.67885834
176,0000176.bin,99999990.67885834
177,0000177.bin,99999990.67885834
178,0000178.bin,99999990.67885834
179,0000179.bin,99999990.67885834
180,0000180.bin,99999990.67885834
181,0000181.bin,99999990.67885834
182,0000182.bin,99999990.67885834
183,0000183.bin,99999990.67885834
184,0000184.bin,99999990.67885834
185,0000185.bin,99999990.67885834
186,0000186.bin,99999990.67885834
187,0000187.bin,99999990.67885834
188,0000188.bin,99999990.67885834
189,0000189.bin,99999990.67885834
190,0000190.bin,99999990.67885834
191,0000191.bin,99999990.67885834
192,0000192.bin,99999990.67885834
193,0000193.bin,99999990.67885834
194,0000194.bin,99999990.67885834
195,0000195.bin,99999990.67885834
196,0000196.bin,99999990.67885834
197,0000197.bin,99999990.67885834
198,0000198.bin,99999990.67885834
199,0000199.bin,99999990.67885834
200,0000200.bin,99999990.67885834
201,0000201.bin,99999990.67885834
202,0000202.bin,99999990.67885834
203,0000203.bin,99999990.67885834
204,0000204.bin,99999990.67885834
205,0000205.bin,99999990.67885834
206,0000206.bin,99999990.67885834
207,0000207.bin,99999990.67885834
208,0000208.bin,99999990.67885834
209,0000209.bin,99999990.67885834
210,0000210.bin,99999990.67885834
211,0000211.bin,99999990.67885834
212,0000212.bin,99999990.67885834
213,0000213.bin,99999990.67885834
214,0000214.bin,99999990.67885834
215,0000215.bin,99999990.67885834
216,0000216.bin,99999990.67885834
217,0000217.bin,99999990.67885834
218,0000218.bin,99999990.67885834
219,0000219.bin,99999990.67885834
220,0000220.bin,99999990.67885834
221,0000221.bin,99999990.67885834
222,0000222.bin,99999990.67885834
223,0000223.bin,99999990.67885834
224,0000224.bin,99999990.67885834
225,0000225.bin,99999990.67885834
226,0000226.bin,99999990.67885834
227,0000227.bin,99999990.67885834
228,0000228.bin,99999990.67885834
229,0000229.bin,99999990.67885834
230,0000230.bin,99999990.67885834
231,0000231.bin,99999990.67885834
232,0000232.bin,99999990.67885834
233,0000233.bin,99999990.67885834
234,0000234.bin,99999990.67885834
235,0000235.bin,99999990.67885834
236,0000236.bin,99999990.67885834
237,0000237.bin,99999990.67885834
238,0000238.bin,99999990.67885834
239,0000239.bin,99999990.67885834
240,0000240.bin,99999990.67885834
241,0000241.bin,99999990.67885834
242,0000242.bin,99999990.67885834
243,0000243.bin,99999990.67885834
244,0000244.bin,99999990.67885834
245,0000245.bin,99999990.67885834
246,0000246.bin,99999990.67885834
247,0000247.bin,99999990.67885834
248,0000248.bin,99999990.67885834
249,0000249.bin,99999990.67885834
250,0000250.bin,99999990.67885834
251,0000251.bin,99999990.67885834
252,0000252.bin,99999990.67885834
253,0000253.bin,99999990.67885834
254,0000254.bin,99999990.67885834
255,0000255.bin,99999990.67885834
256,0000256.bin,99999990.67885834
257,0000257.bin,99999990.67885834
258,0000258.bin,99999990.67885834
259,0000259.bin,99999990.67885834
260,0000260.bin,99999990.67885834
261,0000261.bin,99999990.67885834
262,0000262.bin,99999990.67885834
263,0000263.bin,99999990.67885834
264,0000264.bin,99999990.67885834
265,0000265.bin,99999990.67885834
266,0000266.bin,99999990.67885834
267,0000267.bin,99999990.67885834
268,0000268.bin,99999990.67885834
269,0000269.bin,99999990.67885834
270,0000270.bin,99999990.67885834
271,0000271.bin,99999990.67885834
272,0000272.bin,99999990.67885834
273,0000273.bin,99999990.67885834
274,0000274.bin,99999990.67885834
275,0000275.bin,99999990.67885834
276,0000276.bin,99999990.67885834
277,0000277.bin,99999990.67885834
278,0000278.bin,99999990.67885834
279,0000279.bin,99999990.67885834
280,0000280.bin,99999990.67885834
281,0000281.bin,99999990.67885834
282,0000282.bin,99999990.67885834
283,0000283.bin,99999990.67885834
284,0000284.bin,99999990.67885834
285,0000285.bin,99999990.67885834
286,0000286.bin,99999990.67885834
287,0000287.bin,99999990.67885834
288,0000288.bin,99999990.67885834
289,0000289.bin,99999990.67885834
290,0000290.bin,99999990.67885834
291,0000291.bin,99999990.67885834
292,0000292.bin,99999990.67885834
293,0000293.bin,99999990.67885834
294,0000294.bin,99999990.67885834
295,0000295.bin,99999990.67885834
296,0000296.bin,99999990.67885834
297,0000297.bin,99999990.67885834
298,0000298.bin,99999990.67885834
299,0000299.bin,99999990.67885834
300,0000300.bin,99999990.67885834
301,0000301.bin,99999990.67885834
302,0000302.bin,99999990.67885834
303,0000303.bin,99999990.67885834
304,0000304.bin,99999990.67885834
305,0000305.bin,99999990.67885834
306,0000306.bin,99999990.67885834
307,0000307.bin,99999990.67885834
308,0000308.bin,99999990.67885834
309,0000309.bin,99999990.67885834
310,0000310.bin,99999990.67885834
311,0000311.bin,99999990.67885834
312,0000312.bin,99999990.67885834
313,0000313.bin,99999990.67885834
314,0000314.bin,99999990.67885834
315,0000315.bin,99999990.67885834
316,0000316.bin,99999990.67885834
317,0000317.bin,99999990.67885834
318,0000318.bin,99999990.67885834
319,0000319.bin,99999990.67885834
320,0000320.bin,99999990.67885834
321,0000321.bin,99999990.67885834
322,0000322.bin,99999990.67885834
323,0000323.bin,99999990.67885834
324,0000324.bin,99999990.67885834
325,0000325.bin,99999990.67885834
326,0000326.bin,99999990.67885834
327,0000327.bin,99999990.67885834
328,0000328.bin,99999990.67885834
329,0000329.bin,99999990.67885834
330,0000330.bin,99999990.67885834
331,0000331.bin,99999990.67885834
332,0000332.bin,99999990.67885834
333,0000333.bin,99999990.67885834
334,0000334.bin,99999990.67885834
335,0000335.bin,99999990.67885834
336,0000336.bin,99999990.67885834
337,0000337.bin,99999990.67885834
338,0000338.bin,99999990.67885834
339,0000339.bin,99999990.67885834
340,0000340.bin,99999990.67885834
341,0000341.bin,99999990.67885834
342,0000342.bin,99999990.67885834
343,0000343.bin,99999990.67885834
344,0000344.bin,99999990.67885834
345,0000345.bin,99999990.67885834
346,0000346.bin,99999990.67885834
347,0000347.bin,99999990.67885834
348,0000348.bin,99999990.67885834
349,0000349.bin,99999990.67885834
350,0000350.bin,99999990.67885834
