Unnamed: 0,runstring,t
0,0000000.bin,1162.2407328960912
1,0000001.bin,8480.363240903238
2,0000002.bin,1375.2483412113825
3,0000003.bin,1255.6329124404115
4,0000004.bin,1224.1442287587397
5,0000005.bin,1211.6041809119133
6,0000006.bin,1162.2407328960912
7,0000007.bin,1356.299705376537
8,0000008.bin,1281.8561616670622
9,0000009.bin,1540.3127831730612
10,0000010.bin,1180.1154972302415
11,0000011.bin,11410.646797116273
12,0000012.bin,1833.0640106689998
13,0000013.bin,1224.1788697748912
14,0000014.bin,1438.5028367039376
15,0000015.bin,2216.4014953987803
16,0000016.bin,1961.616821607046
17,0000017.bin,1312.9984351872195
18,0000018.bin,1355.4336799727507
19,0000019.bin,2537.7662022316013
20,0000020.bin,1162.2753739122427
21,0000021.bin,1255.6329124404115
22,0000022.bin,1162.3100149283941
23,0000023.bin,1162.3100149283941
24,0000024.bin,1947.4832870172527
25,0000025.bin,1181.5011378762997
26,0000026.bin,1162.2753739122427
27,0000027.bin,1355.4683209889022
28,0000028.bin,1766.7264647389652
29,0000029.bin,1786.5064849614455
30,0000030.bin,3617.388111593647
31,0000031.bin,1182.8867785223579
32,0000032.bin,1616.9040698839262
33,0000033.bin,2105.4809616832804
34,0000034.bin,2513.3096448289957
35,0000035.bin,4226.134688415159
36,0000036.bin,1241.9843520767386
37,0000037.bin,1840.6850342223197
38,0000038.bin,1234.779020717236
39,0000039.bin,1576.2355169221191
40,0000040.bin,1442.3826305129005
41,0000041.bin,1422.8797384196318
42,0000042.bin,2034.328314508948
43,0000043.bin,1411.1710749604404
44,0000044.bin,1653.1732137944987
45,0000045.bin,1255.6329124404115
46,0000046.bin,1162.3100149283941
47,0000047.bin,1649.605189130899
48,0000048.bin,1290.758902817986
49,0000049.bin,1411.136433944289
50,0000050.bin,2637.4630467141774
51,0000051.bin,1224.1442287587397
52,0000052.bin,1463.2711632522273
53,0000053.bin,1180.150138246393
54,0000054.bin,1162.3100149283941
55,0000055.bin,1366.969138351185
56,0000056.bin,1265.5748840758788
57,0000057.bin,2054.7318730220663
58,0000058.bin,2380.946322116027
59,0000059.bin,1247.5961966932741
60,0000060.bin,1506.503151409242
61,0000061.bin,4819.639218130231
62,0000062.bin,1162.8642711868174
63,0000063.bin,2337.922180056486
64,0000064.bin,2522.5587961413125
65,0000065.bin,1181.5011378762997
66,0000066.bin,1987.251173559122
67,0000067.bin,24845.194962829144
68,0000068.bin,1162.2753739122427
69,0000069.bin,3468.5703062089538
70,0000070.bin,1339.2216844138702
71,0000071.bin,1281.8561616670622
72,0000072.bin,2238.675668783873
73,0000073.bin,7927.631187197892
74,0000074.bin,1162.829630170666
75,0000075.bin,1307.2826675222295
