,runstring,t
0,0000000.bin,28632.391603209013
1,0000001.bin,121871.348296683
2,0000002.bin,45767.91561318381
3,0000003.bin,43901.319212208036
4,0000004.bin,42436.28144607955
5,0000005.bin,12104.540259065725
6,0000006.bin,79643.12076979289
7,0000007.bin,2241.1004042581158
8,0000008.bin,49897.43625686136
9,0000009.bin,45399.924120949276
10,0000010.bin,75145.50470894932
11,0000011.bin,4474.1640932507735
12,0000012.bin,167241.75828616746
13,0000013.bin,81352.16983959517
14,0000014.bin,139314.86556901975
15,0000015.bin,125450.42322863739
16,0000016.bin,33920.93129578147
17,0000017.bin,142668.11573029874
18,0000018.bin,51699.60037170739
19,0000019.bin,194406.58333494765
20,0000020.bin,51258.75882692939
21,0000021.bin,40821.144166080005
22,0000022.bin,51604.233660032565
23,0000023.bin,48431.60174740976
24,0000024.bin,58063.12001135643
25,0000025.bin,49751.14725453561
26,0000026.bin,59868.36717645275
27,0000027.bin,23712.25909487489
28,0000028.bin,37170.77802871782
29,0000029.bin,41979.95536802198
30,0000030.bin,13635.292029165255
31,0000031.bin,45217.05420778858
32,0000032.bin,69547.41291335873
33,0000033.bin,55337.91143618079
34,0000034.bin,221812.6137646471
35,0000035.bin,56820.373632375544
36,0000036.bin,54523.67440097673
37,0000037.bin,37842.77906023977
38,0000038.bin,52676.09591671344
39,0000039.bin,32732.43274479267
40,0000040.bin,47378.93061251161
41,0000041.bin,56203.209326091965
42,0000042.bin,68672.31161610429
43,0000043.bin,65991.65138386861
44,0000044.bin,43783.4012003878
45,0000045.bin,194973.48353008536
46,0000046.bin,65441.656003633165
47,0000047.bin,57046.23304397012
48,0000048.bin,48835.51597121233
49,0000049.bin,31053.93704974633
50,0000050.bin,54546.22570112214
51,0000051.bin,42584.822114318435
52,0000052.bin,41476.067177676174
53,0000053.bin,41799.752812943
54,0000054.bin,48789.16629441577
55,0000055.bin,45665.72462174148
56,0000056.bin,2978.157260298139
57,0000057.bin,40997.466927585585
58,0000058.bin,70591.35451315525
59,0000059.bin,56389.71654572773
60,0000060.bin,307464.4609317064
61,0000061.bin,51729.53020784508
62,0000062.bin,43188.892117291776
63,0000063.bin,7230234.154029203
64,0000064.bin,53275.593305832415
65,0000065.bin,35307.47252407663
66,0000066.bin,47999.004763975245
67,0000067.bin,45307.88294662308
68,0000068.bin,96172.32311695612
69,0000069.bin,356726.4077999917
70,0000070.bin,35654.67940788221
71,0000071.bin,122119.37795737265
72,0000072.bin,50273.70695145342
73,0000073.bin,3300.9075882449783
74,0000074.bin,49648.50592991065
75,0000075.bin,47939.80327096679
76,0000076.bin,47715.710551088676
77,0000077.bin,55095.90931203973
78,0000078.bin,37202.647761642205
79,0000079.bin,49071.975533105666
80,0000080.bin,78581.96258600715
81,0000081.bin,40570.41250639879
82,0000082.bin,77906.94778597944
83,0000083.bin,66743.70779917199
84,0000084.bin,38859.977796752515
85,0000085.bin,52406.831314516414
86,0000086.bin,51875.99241524107
87,0000087.bin,33994.88986077448
88,0000088.bin,40008.77774563455
89,0000089.bin,34198.960074532704
90,0000090.bin,48915.08638048115
91,0000091.bin,50979.760099784806
92,0000092.bin,4852.270761646959
93,0000093.bin,55066.04875793014
94,0000094.bin,45637.31899022192
95,0000095.bin,82636.03510279064
96,0000096.bin,97860.03332209571
97,0000097.bin,362065.9044256035
98,0000098.bin,67142.39123002074
99,0000099.bin,48849.580222915916
100,0000100.bin,50004.026657087816
101,0000101.bin,76403.59705768207
102,0000102.bin,72705.14919126728
103,0000103.bin,21081.86297459682
104,0000104.bin,65742.30536464458
105,0000105.bin,126108.36000873214
106,0000106.bin,70148.60771241861
107,0000107.bin,97296.07761315333
108,0000108.bin,45038.09872921533
109,0000109.bin,47764.41581684051
110,0000110.bin,27566.175831594053
111,0000111.bin,38733.7459415607
112,0000112.bin,40429.97783544719
113,0000113.bin,48054.361104424344
114,0000114.bin,251820.84252973
115,0000115.bin,44376.69784799214
116,0000116.bin,23274.639164311462
117,0000117.bin,46773.54425100444
118,0000118.bin,56963.71814850719
119,0000119.bin,39691.015723769975
120,0000120.bin,2792.7931940918993
121,0000121.bin,17726.084019996088
122,0000122.bin,49638.702522935
123,0000123.bin,108246.82961969958
124,0000124.bin,60373.88349445883
125,0000125.bin,40862.055203670985
126,0000126.bin,74952.31177352108
127,0000127.bin,49931.696219755075
128,0000128.bin,45141.01718195267
129,0000129.bin,354734.7919784792
130,0000130.bin,50933.96467921302
131,0000131.bin,39276.43206764055
132,0000132.bin,51870.24200690906
133,0000133.bin,59808.12645302285
134,0000134.bin,69141.14310043021
135,0000135.bin,48338.9370348307
136,0000136.bin,46795.29880782674
137,0000137.bin,6611.826429490829
138,0000138.bin,34314.83426652409
139,0000139.bin,50359.37417919474
140,0000140.bin,254956.02750748367
141,0000141.bin,41634.13412477833
142,0000142.bin,29988.483380440593
143,0000143.bin,186369.14061108284
144,0000144.bin,21950.90209420774
145,0000145.bin,74098.44541788714
146,0000146.bin,1406387.1667718568
147,0000147.bin,20381.00597822547
148,0000148.bin,10731.370461904771
149,0000149.bin,59502.28093999087
150,0000150.bin,39662.22904109588
151,0000151.bin,39781.498052464
152,0000152.bin,131503.49010292877
153,0000153.bin,152359.0433374091
154,0000154.bin,46047.156827426734
155,0000155.bin,47648.22985572269
156,0000156.bin,48214.74899946773
157,0000157.bin,46712.47214323738
158,0000158.bin,32970.4857933397
159,0000159.bin,36832.33532146644
160,0000160.bin,29547.226143401334
161,0000161.bin,37131.04478560448
162,0000162.bin,49248.05580751291
163,0000163.bin,47580.47203224432
164,0000164.bin,202962.4634752763
165,0000165.bin,23922.460768163808
166,0000166.bin,50995.24463306437
167,0000167.bin,65452.98361522694
168,0000168.bin,66996.65648385855
169,0000169.bin,293782.9577865897
170,0000170.bin,46502.82472621738
171,0000171.bin,53940.49292947448
172,0000172.bin,67511.35267080362
173,0000173.bin,37174.90030938956
174,0000174.bin,47757.418332002766
175,0000175.bin,6054.036821198078
176,0000176.bin,64226.726358933025
177,0000177.bin,137094.34192658024
178,0000178.bin,7155.551786077775
179,0000179.bin,44170.964865559596
180,0000180.bin,35114.90312698242
181,0000181.bin,70233.92853005529
182,0000182.bin,3042.3817003553936
183,0000183.bin,24493.725730953447
184,0000184.bin,41544.7256675198
185,0000185.bin,45376.85320559314
186,0000186.bin,42376.80282495871
187,0000187.bin,798831.9678026775
188,0000188.bin,47635.58588559508
189,0000189.bin,53229.03578295157
190,0000190.bin,412640.226111658
191,0000191.bin,50054.98358875279
192,0000192.bin,65312.72214934559
193,0000193.bin,50983.63989335821
194,0000194.bin,39697.59751643914
195,0000195.bin,53055.207174457464
196,0000196.bin,46755.46164167125
197,0000197.bin,745599.121671269
198,0000198.bin,51751.700456835955
199,0000199.bin,42464.34066745863
200,0000200.bin,51358.143896233814
201,0000201.bin,47857.73870868649
202,0000202.bin,219077.08216613595
203,0000203.bin,95085.2534546514
204,0000204.bin,73430.56666675636
205,0000205.bin,67445.15369292961
206,0000206.bin,49654.949158523625
