,runstring,t
0,0000000.bin,19159704.826491978
1,0000001.bin,3209224.3115101745
2,0000002.bin,11961465.03162524
3,0000003.bin,46982385.14699813
4,0000004.bin,12996183.607263653
5,0000005.bin,13176370.679749398
6,0000006.bin,7770966.690229326
7,0000007.bin,99996418.60366867
8,0000008.bin,10769352.633064775
9,0000009.bin,32022893.054109957
10,0000010.bin,26154555.480675843
11,0000011.bin,66401572.98690315
12,0000012.bin,27280416.57156637
13,0000013.bin,3662680.625977068
14,0000014.bin,99996418.60366867
15,0000015.bin,3290272.5189896515
16,0000016.bin,7182305.580795615
17,0000017.bin,10448905.921695678
18,0000018.bin,16168337.629659383
19,0000019.bin,12051197.188407568
20,0000020.bin,30536967.463203397
21,0000021.bin,99996418.60366867
22,0000022.bin,2574080.0869934848
23,0000023.bin,21520343.469582226
24,0000024.bin,2165969.6637715986
25,0000025.bin,62700576.93742385
26,0000026.bin,99996418.60366867
27,0000027.bin,28626517.218135502
28,0000028.bin,59813419.591649555
29,0000029.bin,17814444.33304396
30,0000030.bin,10404470.225198356
31,0000031.bin,73592154.13518955
32,0000032.bin,5100900.975872307
33,0000033.bin,11797908.654037623
34,0000034.bin,15877517.002180366
35,0000035.bin,6003371.642441957
36,0000036.bin,5817896.808187514
37,0000037.bin,6015881.658896058
38,0000038.bin,3579633.7727161935
39,0000039.bin,8786429.880521027
40,0000040.bin,8173886.931930809
41,0000041.bin,12388365.350887267
42,0000042.bin,8917490.580555407
43,0000043.bin,3004821.022112577
44,0000044.bin,99996418.60366867
45,0000045.bin,22547011.761335637
46,0000046.bin,10915110.02003744
47,0000047.bin,6332373.443148105
48,0000048.bin,7112857.091103225
49,0000049.bin,3632949.860684662
50,0000050.bin,8035556.901755779
51,0000051.bin,36762953.58549365
52,0000052.bin,3112038.540980189
53,0000053.bin,9699319.360282568
54,0000054.bin,11742066.391142813
55,0000055.bin,7495401.281432836
56,0000056.bin,15034617.120048253
57,0000057.bin,20314276.541278984
58,0000058.bin,32495054.743564155
59,0000059.bin,12629034.233912854
60,0000060.bin,6307077.573705583
61,0000061.bin,3027401.9991304567
62,0000062.bin,21721034.69133058
63,0000063.bin,4669464.889733403
64,0000064.bin,16621893.01388493
65,0000065.bin,4762370.673490672
66,0000066.bin,99996418.60366867
67,0000067.bin,4096185.6073625972
68,0000068.bin,9876985.245969681
69,0000069.bin,7990116.2014445355
70,0000070.bin,7331383.086354881
71,0000071.bin,12055876.848912923
72,0000072.bin,18055916.58174881
73,0000073.bin,99996418.60366867
74,0000074.bin,44625623.31833061
75,0000075.bin,35027647.06940051
76,0000076.bin,29234227.814088847
77,0000077.bin,2070138.1009980487
78,0000078.bin,21840351.433551636
79,0000079.bin,80840552.04822846
80,0000080.bin,35289891.024995886
