,runstring,t
0,0000000.bin,2976978.7450122125
1,0000001.bin,471566.48295175453
2,0000002.bin,825872.7300424449
3,0000003.bin,880684.0418891342
4,0000004.bin,6297350.693064782
5,0000005.bin,1931897.1739513094
6,0000006.bin,669331.0882741254
7,0000007.bin,316939.96941252373
8,0000008.bin,636055.0818133432
9,0000009.bin,562432.3903685188
10,0000010.bin,571449.1310146212
11,0000011.bin,969817.2412819568
12,0000012.bin,1869329.3264136047
13,0000013.bin,2595898.0181695577
14,0000014.bin,2297512.8071975457
15,0000015.bin,552647.139127606
16,0000016.bin,650161.7978594213
17,0000017.bin,812803.4773186104
18,0000018.bin,689167.9800493516
19,0000019.bin,443598.8634927248
20,0000020.bin,2526800.827022503
21,0000021.bin,399772.17839254375
22,0000022.bin,346824.2754195795
23,0000023.bin,604902.3954746661
24,0000024.bin,1415879.184881124
25,0000025.bin,1110220.7148152657
26,0000026.bin,648432.5537583468
27,0000027.bin,441783.46722965135
28,0000028.bin,8804937.08338276
29,0000029.bin,866028.023499044
30,0000030.bin,598002.6702885883
31,0000031.bin,570707.7096821567
32,0000032.bin,622434.1711574666
33,0000033.bin,649055.814638303
34,0000034.bin,946436.0555464862
35,0000035.bin,401820.43145980715
36,0000036.bin,513291.3946391688
37,0000037.bin,358641.29057871614
38,0000038.bin,574322.2902322983
39,0000039.bin,861547.1754508441
40,0000040.bin,450589.9369734744
41,0000041.bin,1117158.3372558274
42,0000042.bin,430474.947314297
43,0000043.bin,4170501.9566310355
44,0000044.bin,368363.01019214693
45,0000045.bin,480400.70013683854
46,0000046.bin,455845.1499278986
47,0000047.bin,541879.7462421557
48,0000048.bin,820518.9980651023
49,0000049.bin,690358.3141065467
50,0000050.bin,653118.1647601606
51,0000051.bin,511664.68790486996
52,0000052.bin,524674.0116555173
53,0000053.bin,1718846.6727506306
54,0000054.bin,592834.6833556168
55,0000055.bin,2261752.625313052
56,0000056.bin,655047.3567157876
57,0000057.bin,468776.2889395133
58,0000058.bin,1797100.2424165702
59,0000059.bin,421588.733987724
60,0000060.bin,510493.09463285137
61,0000061.bin,1649010.0348081368
62,0000062.bin,853648.7502220174
63,0000063.bin,447768.462137939
64,0000064.bin,884353.3205789741
65,0000065.bin,722040.0724449776
66,0000066.bin,451995.46092069306
67,0000067.bin,510489.9423018217
68,0000068.bin,3211594.689269183
69,0000069.bin,507943.27452187083
70,0000070.bin,646002.7300643291
71,0000071.bin,422042.53109199187
72,0000072.bin,1257913.901917631
73,0000073.bin,535617.5886692166
74,0000074.bin,700386.7105295634
75,0000075.bin,606302.342225537
76,0000076.bin,484727.6382055325
77,0000077.bin,565962.8972105872
78,0000078.bin,458182.5860658817
79,0000079.bin,3455605.3767690817
80,0000080.bin,1301071.7387285589
81,0000081.bin,367479.28363283566
82,0000082.bin,1460432.8115228696
83,0000083.bin,1293242.318372613
84,0000084.bin,478943.942150138
85,0000085.bin,289770.92893400445
86,0000086.bin,434098.29202537384
87,0000087.bin,1540833.4303962172
88,0000088.bin,1165647.7704448153
89,0000089.bin,848202.8385424981
90,0000090.bin,3251762.5920499433
91,0000091.bin,1818258.2033846604
92,0000092.bin,627005.6054218229
93,0000093.bin,984542.5416729314
94,0000094.bin,471490.6538020414
95,0000095.bin,641825.6143080065
96,0000096.bin,714503.4378247693
97,0000097.bin,482757.8123630067
98,0000098.bin,530855.143928422
99,0000099.bin,381817.15902668046
100,0000100.bin,669561.5202090669
101,0000101.bin,765606.1534461168
102,0000102.bin,2195463.5722258445
103,0000103.bin,537065.3746416982
104,0000104.bin,521503.90979140584
105,0000105.bin,546727.8235360434
106,0000106.bin,760642.8601847583
