,runstring,t
0,0000000.bin,1675970.9868100223
1,0000001.bin,21565482.772611164
2,0000002.bin,17706003.930708684
3,0000003.bin,2971709.4363877075
4,0000004.bin,3379634.838707079
5,0000005.bin,18383189.688143782
6,0000006.bin,15782403.361775886
7,0000007.bin,4172650.874314823
8,0000008.bin,1073280.7659722206
9,0000009.bin,4401743.588961837
10,0000010.bin,2967992.4899824494
11,0000011.bin,2317898.497884889
12,0000012.bin,21053535.82283113
13,0000013.bin,6414928.662503012
14,0000014.bin,4793068.808436279
15,0000015.bin,1363616.5803678457
16,0000016.bin,11220192.77672942
17,0000017.bin,3905347.2134609306
18,0000018.bin,4074409.61033911
19,0000019.bin,1637567.055501477
20,0000020.bin,3604339.2986944476
21,0000021.bin,2081667.1011680525
22,0000022.bin,6990390.455651631
23,0000023.bin,5643265.730378167
24,0000024.bin,8657974.580586076
25,0000025.bin,6703152.275572305
26,0000026.bin,57908214.417457305
27,0000027.bin,2533917.4158617044
28,0000028.bin,1781126.6322751802
29,0000029.bin,2036445.8178566482
30,0000030.bin,3162750.969194901
31,0000031.bin,8373278.42756302
32,0000032.bin,1484793.5226549667
33,0000033.bin,1028574.5600662391
34,0000034.bin,4388140.616127026
35,0000035.bin,5673503.804202312
36,0000036.bin,4526338.976016977
37,0000037.bin,14444244.458975654
38,0000038.bin,1609106.4122223866
39,0000039.bin,25846316.358222835
40,0000040.bin,4665276.679117278
41,0000041.bin,3243651.667884846
42,0000042.bin,2113387.2562324936
43,0000043.bin,25005797.360592
44,0000044.bin,4604152.363413473
45,0000045.bin,15098435.236221924
46,0000046.bin,4312095.617970337
47,0000047.bin,35577331.57659992
48,0000048.bin,1920985.994254486
49,0000049.bin,4788145.731126369
50,0000050.bin,11315322.68854639
51,0000051.bin,11925918.474272303
52,0000052.bin,7698348.732052402
53,0000053.bin,1283885.6395154644
54,0000054.bin,2918921.4812504062
55,0000055.bin,14992767.596536227
56,0000056.bin,19766050.352785744
57,0000057.bin,6489078.797069476
58,0000058.bin,1155083.7592130725
59,0000059.bin,4996556.927673002
60,0000060.bin,15944082.580291376
61,0000061.bin,4898456.583351494
62,0000062.bin,55189624.402771644
63,0000063.bin,5863571.474118975
64,0000064.bin,1402392.2444220346
65,0000065.bin,58320360.54080049
66,0000066.bin,24635947.359315433
67,0000067.bin,6610149.945692894
68,0000068.bin,5951154.771258471
69,0000069.bin,4392482.382542831
70,0000070.bin,6522694.196775322
71,0000071.bin,12224678.533492722
72,0000072.bin,3989573.830764425
73,0000073.bin,1746660.0335174326
74,0000074.bin,4396386.910051216
75,0000075.bin,3214507.695918721
76,0000076.bin,2613555.691995551
77,0000077.bin,4742027.453339548
78,0000078.bin,25496003.88802413
79,0000079.bin,11372743.87961043
80,0000080.bin,34795175.06409206
81,0000081.bin,11218040.114696078
82,0000082.bin,26326322.354535617
83,0000083.bin,10666095.380035006
84,0000084.bin,99999999.99999994
85,0000085.bin,2118042.108153389
86,0000086.bin,685345.6573558435
87,0000087.bin,13028492.832052596
88,0000088.bin,5928353.604013258
89,0000089.bin,5228329.713826139
90,0000090.bin,37432960.62152069
91,0000091.bin,6077254.860137534
92,0000092.bin,23721071.324324273
93,0000093.bin,24224091.735503487
94,0000094.bin,4878200.353007917
95,0000095.bin,31385700.226430543
96,0000096.bin,6180692.830810712
97,0000097.bin,9860356.59981599
98,0000098.bin,13691707.074423179
99,0000099.bin,89664751.26139042
100,0000100.bin,12007870.597088218
101,0000101.bin,1900309.9840756927
102,0000102.bin,38281224.10248112
103,0000103.bin,44134507.54054623
104,0000104.bin,6598299.704358534
105,0000105.bin,10745796.91066457
106,0000106.bin,2522380.6064425977
107,0000107.bin,80726465.37386772
108,0000108.bin,72780440.99107501
109,0000109.bin,2296897.520332423
110,0000110.bin,1245176.001238295
111,0000111.bin,7870613.690885176
112,0000112.bin,8420283.16895631
113,0000113.bin,67440236.421684
114,0000114.bin,5453837.464339902
115,0000115.bin,3459566.108556577
116,0000116.bin,10864476.131755237
117,0000117.bin,15107880.66356548
118,0000118.bin,5355969.561237597
119,0000119.bin,14421487.147257045
120,0000120.bin,5250767.531451647
121,0000121.bin,14892009.73201019
122,0000122.bin,3930556.2777473973
123,0000123.bin,3430404.123261989
124,0000124.bin,4438230.902121936
125,0000125.bin,4429328.576631536
126,0000126.bin,18479839.949130274
127,0000127.bin,15234109.47846102
128,0000128.bin,2081010.1689354193
129,0000129.bin,5921669.273512893
130,0000130.bin,2078625.6892211672
131,0000131.bin,1871514.9164254863
132,0000132.bin,6329829.715127689
133,0000133.bin,66308157.873850994
134,0000134.bin,78439960.83573577
135,0000135.bin,9900309.469526242
136,0000136.bin,1527887.466515926
137,0000137.bin,13985174.575254101
138,0000138.bin,40386393.180043764
139,0000139.bin,1990275.4746223663
140,0000140.bin,17794968.979138054
141,0000141.bin,4108554.6711837957
142,0000142.bin,3859789.8776506456
143,0000143.bin,4269263.560192415
144,0000144.bin,12138449.700089566
145,0000145.bin,1577013.2773357157
146,0000146.bin,4347395.471733556
147,0000147.bin,2591956.464092021
148,0000148.bin,4160940.617327229
149,0000149.bin,2020936.0302809973
150,0000150.bin,9197791.564731412
151,0000151.bin,62782446.01924629
152,0000152.bin,11634107.610762686
153,0000153.bin,7978259.471164224
154,0000154.bin,3030490.8069557743
155,0000155.bin,3101471.8774303803
156,0000156.bin,50106091.8378002
157,0000157.bin,1409066.875437842
158,0000158.bin,9866951.972186562
159,0000159.bin,5105111.549655032
160,0000160.bin,8456599.771188207
161,0000161.bin,25804927.207146786
162,0000162.bin,3911272.6978587816
163,0000163.bin,2514532.5456415014
164,0000164.bin,3942564.863167149
165,0000165.bin,11853729.817970362
166,0000166.bin,4859995.702212193
167,0000167.bin,3513613.1953534307
168,0000168.bin,27817087.105910994
169,0000169.bin,1608829.1801691402
170,0000170.bin,11590545.597489823
171,0000171.bin,1568346.198986837
172,0000172.bin,99999999.99999994
173,0000173.bin,14491122.241044298
174,0000174.bin,1558076.384737977
175,0000175.bin,15873823.46323695
176,0000176.bin,2819972.4666711846
177,0000177.bin,1345360.1412527908
178,0000178.bin,18115157.659464814
179,0000179.bin,9477936.165344104
180,0000180.bin,2520122.3239506343
181,0000181.bin,2595781.9408012675
182,0000182.bin,60464869.64962385
183,0000183.bin,11510730.89466009
184,0000184.bin,7127971.027657338
185,0000185.bin,1607372.9064859685
186,0000186.bin,1470505.1773131613
187,0000187.bin,16988215.615669496
188,0000188.bin,10948707.910570156
189,0000189.bin,7263308.212808081
190,0000190.bin,2899681.8954524593
191,0000191.bin,99999999.99999994
192,0000192.bin,2121480.2983006844
193,0000193.bin,1227952.7304336329
194,0000194.bin,23452833.216261648
195,0000195.bin,99999999.99999994
196,0000196.bin,5272827.588794679
197,0000197.bin,4051192.3352064053
198,0000198.bin,5684584.530001146
199,0000199.bin,16378630.331079189
200,0000200.bin,1903784.2355209303
201,0000201.bin,2361321.04642623
202,0000202.bin,14571131.834231593
203,0000203.bin,25114319.442989297
204,0000204.bin,6797167.647331652
205,0000205.bin,1695395.6595579248
206,0000206.bin,31267125.807165585
207,0000207.bin,5394586.015180987
208,0000208.bin,5917636.643526324
209,0000209.bin,692294.0562765679
210,0000210.bin,1424459.9920706798
211,0000211.bin,1955339.663299178
212,0000212.bin,18560371.227362342
213,0000213.bin,11696127.188891094
214,0000214.bin,21690289.595007934
215,0000215.bin,7171036.7044490175
216,0000216.bin,31039338.45979006
217,0000217.bin,96748466.21270296
218,0000218.bin,773445.4168148387
219,0000219.bin,2959814.231014223
220,0000220.bin,2036356.3401116107
221,0000221.bin,970775.435903123
222,0000222.bin,12801037.078629643
223,0000223.bin,21621457.383457087
224,0000224.bin,2040679.4350196433
225,0000225.bin,59876339.873504154
226,0000226.bin,9043235.26662334
227,0000227.bin,3760176.275174194
228,0000228.bin,9687495.226606015
229,0000229.bin,31155482.812024675
230,0000230.bin,12683426.082557838
231,0000231.bin,5035874.377221727
232,0000232.bin,2951847.1090401905
233,0000233.bin,12460905.322954394
234,0000234.bin,60370364.29085239
235,0000235.bin,1820469.0926376556
236,0000236.bin,8228070.146260739
237,0000237.bin,9452662.772690415
238,0000238.bin,60702042.3211704
239,0000239.bin,5564445.84825381
240,0000240.bin,9209256.805810895
241,0000241.bin,10152557.555809878
242,0000242.bin,2214557.6952623622
243,0000243.bin,5191287.694072434
244,0000244.bin,26738928.060192294
245,0000245.bin,811126.0088092916
246,0000246.bin,3098328.586254631
247,0000247.bin,2980878.9826776506
248,0000248.bin,8422801.674762528
249,0000249.bin,88052142.01294777
250,0000250.bin,32754092.102232896
251,0000251.bin,25636517.291920923
252,0000252.bin,1075391.5470168863
253,0000253.bin,2294017.570162394
254,0000254.bin,8080529.5892557325
255,0000255.bin,10012147.678799935
256,0000256.bin,5243568.643295539
257,0000257.bin,17260715.57286506
258,0000258.bin,15040436.510134552
259,0000259.bin,1362063.069351991
260,0000260.bin,2956487.481016283
261,0000261.bin,2948418.895505582
262,0000262.bin,1095969.8002477523
263,0000263.bin,1534042.9672618408
264,0000264.bin,5764526.746411786
265,0000265.bin,1871463.92484953
266,0000266.bin,9642457.194270704
267,0000267.bin,4962075.9528935
268,0000268.bin,47351858.50750803
269,0000269.bin,7920837.65656189
270,0000270.bin,7536398.828635742
271,0000271.bin,7066588.220690091
272,0000272.bin,2457524.4833375523
273,0000273.bin,5290146.087753081
274,0000274.bin,99999999.99999994
275,0000275.bin,99999999.99999994
276,0000276.bin,4294387.511501894
277,0000277.bin,2851951.043717035
278,0000278.bin,4944522.27607561
279,0000279.bin,21026782.56883923
280,0000280.bin,4837885.138267432
281,0000281.bin,13515940.393819261
282,0000282.bin,3951997.577257731
283,0000283.bin,19562632.54204657
284,0000284.bin,1123906.5674377207
285,0000285.bin,2253461.080743556
286,0000286.bin,5847640.20929831
287,0000287.bin,1827190.6968715314
288,0000288.bin,5273166.793626041
289,0000289.bin,9263698.938757345
290,0000290.bin,6984685.149553222
291,0000291.bin,811017.1667368881
292,0000292.bin,47595836.02491877
293,0000293.bin,58138180.753804214
294,0000294.bin,31779267.543359183
295,0000295.bin,4454208.655186442
296,0000296.bin,2163109.4814294847
297,0000297.bin,5844759.808795069
298,0000298.bin,9819676.580533117
299,0000299.bin,3923891.1730110655
300,0000300.bin,5687554.477531456
301,0000301.bin,686890.1963381019
302,0000302.bin,2724416.43571302
303,0000303.bin,5162076.345329654
304,0000304.bin,7064899.644351781
305,0000305.bin,24963104.01003448
306,0000306.bin,2545925.0313330004
307,0000307.bin,10189752.688855518
