Unnamed: 0,runstring,t
0,0000000.bin,796490.387377702
1,0000001.bin,712530.7143099337
2,0000002.bin,346076.2568211464
3,0000003.bin,1966970.973410682
4,0000004.bin,213662.60068389852
5,0000005.bin,67962.45208117642
6,0000006.bin,936920.4937972849
7,0000007.bin,108879.41577786262
8,0000008.bin,493825.69865775976
9,0000009.bin,128552.3606232926
10,0000010.bin,124778.53368199393
11,0000011.bin,213994.66946479175
12,0000012.bin,1538630.580970147
13,0000013.bin,402584.27586526837
14,0000014.bin,717943.095938346
15,0000015.bin,358025.43285783037
16,0000016.bin,155112.8401474078
17,0000017.bin,822783.057117538
18,0000018.bin,823497.1123812088
19,0000019.bin,96505.2983959651
20,0000020.bin,603523.473541922
21,0000021.bin,412554.8609820401
22,0000022.bin,842332.1256234889
23,0000023.bin,1541200.182275371
24,0000024.bin,154843.7833749065
25,0000025.bin,116729.90142371561
26,0000026.bin,264689.683510442
27,0000027.bin,70735.0150914363
28,0000028.bin,231150.77128124223
29,0000029.bin,174335.65962887715
30,0000030.bin,258526.24999251319
31,0000031.bin,453608.55276950303
32,0000032.bin,157572.66406379078
33,0000033.bin,271294.99783048575
34,0000034.bin,530461.4830697464
35,0000035.bin,540837.0216305401
36,0000036.bin,5383139.96522452
37,0000037.bin,242260.6647784435
38,0000038.bin,319471.0211041547
39,0000039.bin,763617.4834356346
40,0000040.bin,534480.3259048268
41,0000041.bin,165347.38980730562
42,0000042.bin,96154.6966714272
43,0000043.bin,152993.81454798995
44,0000044.bin,185378.28027269905
45,0000045.bin,124922.81351429314
46,0000046.bin,1319859.0878401448
47,0000047.bin,544063.2780185827
48,0000048.bin,178896.565098308
49,0000049.bin,112610.84211538357
50,0000050.bin,414542.49320716964
51,0000051.bin,176353.77594822596
52,0000052.bin,257746.03038558035
53,0000053.bin,274999.30025235476
54,0000054.bin,575944.9639276284
55,0000055.bin,1089828.50231851
56,0000056.bin,72264.7970060019
57,0000057.bin,1564907.7317114112
58,0000058.bin,319349.9853936977
59,0000059.bin,278528.04200433363
60,0000060.bin,608276.809840138
61,0000061.bin,291985.5571665812
62,0000062.bin,299215.6914950718
63,0000063.bin,584145.2891681056
64,0000064.bin,175624.82504520737
65,0000065.bin,568616.726266005
66,0000066.bin,257203.17102136402
67,0000067.bin,233427.37886316408
68,0000068.bin,55282.90485981139
69,0000069.bin,354217.51915663196
70,0000070.bin,232367.88338396323
71,0000071.bin,505577.07449217996
72,0000072.bin,309522.01734044956
73,0000073.bin,139916.20740995018
74,0000074.bin,129871.0055443735
75,0000075.bin,377435.3831085867
76,0000076.bin,470025.13817300665
77,0000077.bin,462772.452542997
78,0000078.bin,789517.9129508286
79,0000079.bin,166631.63619934136
80,0000080.bin,157401.43352092043
81,0000081.bin,451823.5704888994
82,0000082.bin,372227.6259444324
83,0000083.bin,522254.0217731292
84,0000084.bin,238864.1131441246
85,0000085.bin,326047.8605089164
86,0000086.bin,337749.9075363272
87,0000087.bin,106747.19195128846
88,0000088.bin,112642.64256821686
89,0000089.bin,271308.12677560974
90,0000090.bin,126696.43354159684
91,0000091.bin,414656.0118171203
92,0000092.bin,607220.2588508612
93,0000093.bin,144301.13651729698
94,0000094.bin,129920.12650528594
95,0000095.bin,48829.04106241159
96,0000096.bin,496504.4884372792
97,0000097.bin,173659.77876261304
98,0000098.bin,990879.9731013052
99,0000099.bin,229692.03809081725
100,0000100.bin,327603.55390356836
101,0000101.bin,885294.987590101
102,0000102.bin,190230.1009958271
103,0000103.bin,339938.2151680616
104,0000104.bin,235574.46368567014
105,0000105.bin,324271.7463284493
106,0000106.bin,272186.34581725433
107,0000107.bin,302511.22992627317
108,0000108.bin,122246.93358013101
109,0000109.bin,179771.94357662761
110,0000110.bin,93043.8294973656
111,0000111.bin,274326.4677955126
112,0000112.bin,588852.69147905
113,0000113.bin,114827.76322646471
114,0000114.bin,498226.6319145717
115,0000115.bin,5465417.782875449
116,0000116.bin,287567.6151708356
117,0000117.bin,511177.2797283914
118,0000118.bin,87035.58773182586
119,0000119.bin,84688.03534881186
120,0000120.bin,125280.20487799807
121,0000121.bin,383495.51711633155
122,0000122.bin,969036.8725900141
123,0000123.bin,470966.95812031784
124,0000124.bin,333260.50112424704
125,0000125.bin,551113.7293725664
126,0000126.bin,106023.29863662898
127,0000127.bin,746293.2341849721
128,0000128.bin,264071.27208998444
129,0000129.bin,102659.34419851503
130,0000130.bin,67737.45868122843
131,0000131.bin,733547.7305116745
132,0000132.bin,126075.59725000823
133,0000133.bin,221055.0628141068
134,0000134.bin,189378.83266475363
135,0000135.bin,105553.39325244198
136,0000136.bin,480525.1765807415
137,0000137.bin,171673.63610117833
138,0000138.bin,386183.20963700366
139,0000139.bin,142068.00341065376
140,0000140.bin,119217.36887099288
141,0000141.bin,237514.70700069514
142,0000142.bin,251142.62132142528
143,0000143.bin,191052.44407840839
144,0000144.bin,50164.38295328079
145,0000145.bin,219176.09945666578
146,0000146.bin,197401.86521209098
147,0000147.bin,392591.83226730075
148,0000148.bin,218662.89280228093
149,0000149.bin,331992.1895996441
150,0000150.bin,780907.0916702553
151,0000151.bin,346949.86860764195
152,0000152.bin,672214.9802251764
153,0000153.bin,258766.45079855467
154,0000154.bin,405834.39992428623
155,0000155.bin,444466.06114399486
156,0000156.bin,747744.4849110298
157,0000157.bin,186443.73400667912
158,0000158.bin,160824.0698404065
159,0000159.bin,1020534.3456019073
160,0000160.bin,1582437.9565612834
161,0000161.bin,246302.85567192032
162,0000162.bin,787355.2050373032
163,0000163.bin,110665.71441708025
164,0000164.bin,260830.5357463455
165,0000165.bin,63008.92533460769
166,0000166.bin,726478.4690859801
167,0000167.bin,11129481.984717596
168,0000168.bin,146937.45641100637
169,0000169.bin,119611.20258369631
170,0000170.bin,172552.2015529845
171,0000171.bin,398507.2707505525
172,0000172.bin,165444.211447468
173,0000173.bin,106108.44625434602
174,0000174.bin,111895.5744137475
175,0000175.bin,737181.053479225
176,0000176.bin,216449.92076704183
177,0000177.bin,495593.2218662196
178,0000178.bin,229340.50105884307
179,0000179.bin,65634.40259025953
180,0000180.bin,422684.9679782207
181,0000181.bin,598280.3825589063
182,0000182.bin,73483.08690327228
183,0000183.bin,230036.85476565672
184,0000184.bin,666489.3398886976
185,0000185.bin,73208.66077326643
186,0000186.bin,295114.40302802896
187,0000187.bin,970002.2830660847
188,0000188.bin,212411.886795504
189,0000189.bin,110597.5062562646
190,0000190.bin,269637.45984832844
191,0000191.bin,97897.79796349545
192,0000192.bin,572872.7561379239
193,0000193.bin,280784.0728226575
194,0000194.bin,137227.47565879332
195,0000195.bin,960825.081173227
196,0000196.bin,672167.5566742151
197,0000197.bin,253986.64874801968
198,0000198.bin,129406.60808175566
199,0000199.bin,378858.1589242394
200,0000200.bin,1307342.8729679037
201,0000201.bin,377072.20669518335
202,0000202.bin,368742.04689858673
203,0000203.bin,909836.3114819085
204,0000204.bin,139540.73343581063
205,0000205.bin,380394.79976000433
206,0000206.bin,270461.0846485076
207,0000207.bin,685192.6826290026
208,0000208.bin,152992.5328303921
209,0000209.bin,366390.40687566606
210,0000210.bin,185603.68936484095
211,0000211.bin,293075.19032983977
212,0000212.bin,321308.900216432
213,0000213.bin,466358.6637407825
214,0000214.bin,312829.5415632417
215,0000215.bin,412845.25662049494
216,0000216.bin,172587.67395353058
217,0000217.bin,358187.51817243494
218,0000218.bin,500409.9512399793
219,0000219.bin,349920.99392252107
220,0000220.bin,567977.2877508883
221,0000221.bin,119027.22433330011
222,0000222.bin,1001431.3494595274
223,0000223.bin,303288.43576480023
224,0000224.bin,287642.0587145597
225,0000225.bin,233542.4216778257
226,0000226.bin,68056.98741427236
227,0000227.bin,1493227.5362463493
228,0000228.bin,277708.60876710963
229,0000229.bin,606355.2380392799
230,0000230.bin,145815.74566678525
231,0000231.bin,166652.73257818175
232,0000232.bin,851387.6336269915
233,0000233.bin,157814.97797181792
234,0000234.bin,72835.23061908022
235,0000235.bin,191789.500979208
236,0000236.bin,881128.5393856663
237,0000237.bin,359802.96731995995
238,0000238.bin,80409.97377631333
239,0000239.bin,204116.74906624338
240,0000240.bin,166091.1324242238
241,0000241.bin,78545.07467143258
242,0000242.bin,1599112.686873236
243,0000243.bin,756977.7359678432
