Unnamed: 0,runstring,t
0,0000000.bin,99999869.24761191
1,0000001.bin,150092.43315557812
2,0000002.bin,99999869.24761191
3,0000003.bin,99999869.24761191
4,0000004.bin,99999869.24761191
5,0000005.bin,353332.84523725393
6,0000006.bin,736153.0202702694
7,0000007.bin,170076.28963748438
8,0000008.bin,99999869.24761191
9,0000009.bin,99999869.24761191
10,0000010.bin,99999869.24761191
11,0000011.bin,99999869.24761191
12,0000012.bin,99999869.24761191
13,0000013.bin,301080.0930041126
14,0000014.bin,1907064.3181808363
15,0000015.bin,99999869.24761191
16,0000016.bin,99999869.24761191
17,0000017.bin,99999869.24761191
18,0000018.bin,99999869.24761191
19,0000019.bin,397295.8052947293
20,0000020.bin,99999869.24761191
21,0000021.bin,99999869.24761191
22,0000022.bin,4438866.867454907
23,0000023.bin,2461525.130811
24,0000024.bin,562721.9950078658
25,0000025.bin,8697411.129219009
26,0000026.bin,99999869.24761191
27,0000027.bin,2218914.4255798296
28,0000028.bin,2143243.8232898
29,0000029.bin,99999869.24761191
30,0000030.bin,843659.4720432553
31,0000031.bin,329609.01097604586
32,0000032.bin,99999869.24761191
33,0000033.bin,7297923.983729592
34,0000034.bin,179974.42744979964
35,0000035.bin,2657461.9431998446
36,0000036.bin,329698.5578857518
37,0000037.bin,429307.8036059723
38,0000038.bin,91860.68402372066
39,0000039.bin,33946050.251950696
40,0000040.bin,780863.2899923818
41,0000041.bin,99999869.24761191
42,0000042.bin,99999869.24761191
43,0000043.bin,99999869.24761191
44,0000044.bin,99999869.24761191
45,0000045.bin,186564.7335944502
46,0000046.bin,99999869.24761191
47,0000047.bin,321069.6998871837
48,0000048.bin,99999869.24761191
49,0000049.bin,99999869.24761191
50,0000050.bin,99999869.24761191
51,0000051.bin,99999869.24761191
52,0000052.bin,99999869.24761191
53,0000053.bin,99999869.24761191
54,0000054.bin,99999869.24761191
55,0000055.bin,99999869.24761191
56,0000056.bin,99999869.24761191
57,0000057.bin,99999869.24761191
58,0000058.bin,99999869.24761191
59,0000059.bin,99999869.24761191
60,0000060.bin,749095.371961908
61,0000061.bin,99999869.24761191
62,0000062.bin,271823.4721570562
63,0000063.bin,99999869.24761191
64,0000064.bin,99999869.24761191
65,0000065.bin,99999869.24761191
66,0000066.bin,1953774.2376326271
67,0000067.bin,93189.89271596087
68,0000068.bin,4255155.160434524
69,0000069.bin,872452.2502903261
70,0000070.bin,510372.80231181486
71,0000071.bin,99999869.24761191
72,0000072.bin,99999869.24761191
73,0000073.bin,13267092.941980975
74,0000074.bin,99999869.24761191
75,0000075.bin,99999869.24761191
76,0000076.bin,946267.4134070724
77,0000077.bin,99999869.24761191
78,0000078.bin,99999869.24761191
79,0000079.bin,323165.0975743034
80,0000080.bin,1322988.9397506355
81,0000081.bin,99999869.24761191
82,0000082.bin,1499643.583293172
83,0000083.bin,559430.7563652492
84,0000084.bin,99999869.24761191
85,0000085.bin,1127824.2053154125
86,0000086.bin,1993586.6202154574
87,0000087.bin,506486.18930280884
88,0000088.bin,195746.39220620508
89,0000089.bin,442133.380584799
90,0000090.bin,99999869.24761191
91,0000091.bin,99999869.24761191
92,0000092.bin,816056.6111456624
93,0000093.bin,99999869.24761191
94,0000094.bin,791739.7581040843
95,0000095.bin,256142.30138530818
96,0000096.bin,99999869.24761191
97,0000097.bin,424129.2555882684
98,0000098.bin,99999869.24761191
99,0000099.bin,99999869.24761191
100,0000100.bin,367346.7807218691
101,0000101.bin,99999869.24761191
102,0000102.bin,99999869.24761191
103,0000103.bin,1499348.6154281734
104,0000104.bin,99999869.24761191
105,0000105.bin,1201933.7469045264
106,0000106.bin,99999869.24761191
107,0000107.bin,579827.6371428708
108,0000108.bin,2894365.721722947
109,0000109.bin,99999869.24761191
110,0000110.bin,99999869.24761191
111,0000111.bin,99999869.24761191
112,0000112.bin,99999869.24761191
113,0000113.bin,83734.63972419717
114,0000114.bin,99999869.24761191
115,0000115.bin,99999869.24761191
116,0000116.bin,99999869.24761191
117,0000117.bin,169780.04005458092
118,0000118.bin,99999869.24761191
119,0000119.bin,99999869.24761191
120,0000120.bin,99999869.24761191
121,0000121.bin,96420.0593242151
122,0000122.bin,99999869.24761191
123,0000123.bin,99999869.24761191
124,0000124.bin,99999869.24761191
125,0000125.bin,99999869.24761191
126,0000126.bin,99999869.24761191
127,0000127.bin,1753229.1715605292
128,0000128.bin,1221552.9031132194
129,0000129.bin,99999869.24761191
130,0000130.bin,99999869.24761191
131,0000131.bin,99999869.24761191
132,0000132.bin,1834672.171993136
133,0000133.bin,295054.9196582795
134,0000134.bin,268483.84007813036
135,0000135.bin,99999869.24761191
136,0000136.bin,99999869.24761191
137,0000137.bin,99999869.24761191
138,0000138.bin,99999869.24761191
139,0000139.bin,99999869.24761191
140,0000140.bin,99999869.24761191
141,0000141.bin,377344.8577351521
142,0000142.bin,99999869.24761191
143,0000143.bin,743552.4355715939
144,0000144.bin,240416.16663336733
145,0000145.bin,418604.88675834215
146,0000146.bin,337321.0610394967
147,0000147.bin,82745.67464758291
148,0000148.bin,99999869.24761191
149,0000149.bin,99999869.24761191
150,0000150.bin,99999869.24761191
151,0000151.bin,99999869.24761191
152,0000152.bin,64491.47649721979
153,0000153.bin,1292113.4079783359
154,0000154.bin,133938.96738695147
155,0000155.bin,99999869.24761191
156,0000156.bin,99999869.24761191
157,0000157.bin,99999869.24761191
158,0000158.bin,99999869.24761191
159,0000159.bin,99999869.24761191
160,0000160.bin,99999869.24761191
161,0000161.bin,99999869.24761191
162,0000162.bin,99999869.24761191
163,0000163.bin,1418054.8136561126
164,0000164.bin,97444.53139594405
165,0000165.bin,99999869.24761191
166,0000166.bin,99999869.24761191
167,0000167.bin,99999869.24761191
168,0000168.bin,660488.1678728035
169,0000169.bin,4326490.308602935
170,0000170.bin,95781.45302671312
171,0000171.bin,56110.024316145485
172,0000172.bin,99999869.24761191
173,0000173.bin,99999869.24761191
174,0000174.bin,5002529.410911182
175,0000175.bin,99999869.24761191
176,0000176.bin,99999869.24761191
177,0000177.bin,99999869.24761191
178,0000178.bin,99999869.24761191
179,0000179.bin,99999869.24761191
180,0000180.bin,99999869.24761191
181,0000181.bin,2157252.1468429803
182,0000182.bin,363646.0165215952
183,0000183.bin,99999869.24761191
184,0000184.bin,99999869.24761191
185,0000185.bin,1232260.115369272
186,0000186.bin,99999869.24761191
187,0000187.bin,99999869.24761191
188,0000188.bin,99999869.24761191
189,0000189.bin,2198190.707381313
190,0000190.bin,5626559.008835049
191,0000191.bin,1015861.678145891
192,0000192.bin,94491.35399055535
193,0000193.bin,99999869.24761191
194,0000194.bin,99999869.24761191
195,0000195.bin,841137.0551081877
196,0000196.bin,866003.868203341
197,0000197.bin,99999869.24761191
198,0000198.bin,1267786.8556284183
199,0000199.bin,99999869.24761191
200,0000200.bin,99999869.24761191
201,0000201.bin,99999869.24761191
202,0000202.bin,491407.9099881295
203,0000203.bin,99999869.24761191
204,0000204.bin,99999869.24761191
205,0000205.bin,220037.47236545387
206,0000206.bin,536316.2567816922
207,0000207.bin,99999869.24761191
208,0000208.bin,67596.6238421382
209,0000209.bin,99999869.24761191
210,0000210.bin,99999869.24761191
211,0000211.bin,49936.83010436651
212,0000212.bin,99999869.24761191
213,0000213.bin,99999869.24761191
214,0000214.bin,99999869.24761191
215,0000215.bin,11205568.609533364
216,0000216.bin,99999869.24761191
217,0000217.bin,99999869.24761191
218,0000218.bin,569393.1878195042
219,0000219.bin,99999869.24761191
220,0000220.bin,401488.36735848314
221,0000221.bin,99999869.24761191
222,0000222.bin,433839.4314926283
223,0000223.bin,172677.89583196703
224,0000224.bin,99999869.24761191
225,0000225.bin,144373.07030060937
226,0000226.bin,99999869.24761191
227,0000227.bin,99999869.24761191
228,0000228.bin,99999869.24761191
229,0000229.bin,635633.5137584265
230,0000230.bin,99999869.24761191
231,0000231.bin,1779815.2505023745
232,0000232.bin,327969.800234349
233,0000233.bin,99999869.24761191
234,0000234.bin,99999869.24761191
235,0000235.bin,99999869.24761191
236,0000236.bin,3251983.4102494144
237,0000237.bin,99999869.24761191
238,0000238.bin,11650215.132321471
239,0000239.bin,99999869.24761191
240,0000240.bin,99999869.24761191
241,0000241.bin,99999869.24761191
242,0000242.bin,99999869.24761191
243,0000243.bin,99999869.24761191
244,0000244.bin,99999869.24761191
245,0000245.bin,99999869.24761191
246,0000246.bin,3183009.808249311
247,0000247.bin,1450580.0870141662
248,0000248.bin,99999869.24761191
249,0000249.bin,99999869.24761191
250,0000250.bin,128722.2796622908
251,0000251.bin,99999869.24761191
252,0000252.bin,99999869.24761191
253,0000253.bin,99999869.24761191
254,0000254.bin,99999869.24761191
255,0000255.bin,99999869.24761191
256,0000256.bin,73966.44020183229
257,0000257.bin,841365.6855159476
258,0000258.bin,99999869.24761191
259,0000259.bin,97140.69544067474
