Unnamed: 0,runstring,t
0,0000000.bin,50964700.66486807
1,0000001.bin,33722034.217151925
2,0000002.bin,36936747.792293
3,0000003.bin,99999431.18023555
4,0000004.bin,54263116.538791105
5,0000005.bin,29587651.865742907
6,0000006.bin,54413979.21005954
7,0000007.bin,36323043.0437953
8,0000008.bin,27099119.04122983
9,0000009.bin,18870532.80390413
10,0000010.bin,84530932.37384902
11,0000011.bin,26414377.335491553
12,0000012.bin,9057540.152865274
13,0000013.bin,6967381.906428707
14,0000014.bin,46294994.54899891
15,0000015.bin,37408867.23505919
16,0000016.bin,7294215.607273054
17,0000017.bin,99999431.18023555
18,0000018.bin,7435220.887133998
19,0000019.bin,18815407.552541986
20,0000020.bin,99999431.18023555
21,0000021.bin,99999431.18023555
22,0000022.bin,40823196.0692348
23,0000023.bin,99999431.18023555
24,0000024.bin,93620039.5056342
25,0000025.bin,81819426.05544306
26,0000026.bin,99999431.18023555
27,0000027.bin,29862746.83631517
28,0000028.bin,91200964.01702286
29,0000029.bin,66615028.02063964
30,0000030.bin,47073556.09747608
31,0000031.bin,10174478.692965312
32,0000032.bin,21827394.04925181
33,0000033.bin,26804522.50208251
34,0000034.bin,47412906.21898164
35,0000035.bin,15041587.593410892
36,0000036.bin,74179457.2006438
37,0000037.bin,99999431.18023555
38,0000038.bin,68541284.54911281
39,0000039.bin,52098003.59706707
40,0000040.bin,23598437.954913065
41,0000041.bin,53058121.73003064
42,0000042.bin,82430858.57407014
43,0000043.bin,14939125.143499387
44,0000044.bin,20729770.710121498
45,0000045.bin,12084754.0953591
46,0000046.bin,34039272.584383264
47,0000047.bin,28727285.57325788
48,0000048.bin,21458719.816427454
49,0000049.bin,99999431.18023555
50,0000050.bin,32499891.233125553
51,0000051.bin,99999431.18023555
52,0000052.bin,99999431.18023555
53,0000053.bin,59783428.68859382
54,0000054.bin,17758236.202809528
55,0000055.bin,70739739.3482465
56,0000056.bin,10067098.424567176
57,0000057.bin,45935934.07870318
58,0000058.bin,13764461.766428603
59,0000059.bin,13523122.091438783
