Unnamed: 0,runstring,t
0,0000000.bin,6427.709828875772
1,0000001.bin,6723.994440015269
2,0000002.bin,14870.868618407296
3,0000003.bin,6224.574910166311
4,0000004.bin,15269.448150240694
5,0000005.bin,6188.652176417725
6,0000006.bin,6224.748115247066
7,0000007.bin,15237.43985131717
8,0000008.bin,6035.989218240271
9,0000009.bin,6319.629858484654
10,0000010.bin,44119.144582484005
11,0000011.bin,6204.725607911789
12,0000012.bin,6210.926349802818
13,0000013.bin,40617.73459225401
14,0000014.bin,6406.440244959058
15,0000015.bin,6082.40817988261
16,0000016.bin,6372.52669014723
17,0000017.bin,6063.459544048013
18,0000018.bin,6082.096410737251
19,0000019.bin,6227.692601619901
20,0000020.bin,6515.213035673196
21,0000021.bin,6754.617098292752
22,0000022.bin,6361.891898188873
23,0000023.bin,6310.692476317696
24,0000024.bin,6759.155071408533
25,0000025.bin,6983.455650986254
26,0000026.bin,14534.850761742602
27,0000027.bin,6929.762075952205
28,0000028.bin,6173.964385569701
29,0000029.bin,7469.226620471718
30,0000030.bin,6287.864046674187
31,0000031.bin,6494.532349031049
32,0000032.bin,6245.117032743854
33,0000033.bin,6355.067618007126
34,0000034.bin,15588.21478086219
35,0000035.bin,15198.815118308807
36,0000036.bin,6212.900887723425
37,0000037.bin,6099.278354748147
38,0000038.bin,6175.557872312647
39,0000039.bin,6195.268610502566
40,0000040.bin,6344.571390113373
41,0000041.bin,14308.610285260425
42,0000042.bin,6142.926035098406
43,0000043.bin,6137.625959627303
44,0000044.bin,6243.696751081663
45,0000045.bin,16601.568426327376
46,0000046.bin,6264.412078739961
47,0000047.bin,31013.582144772994
48,0000048.bin,6299.364864036319
49,0000049.bin,28183.237920155592
50,0000050.bin,54951.18248907974
51,0000051.bin,6896.610623495699
52,0000052.bin,6080.537565010456
53,0000053.bin,6129.034987621855
54,0000054.bin,6474.717687792678
55,0000055.bin,14985.634304915557
56,0000056.bin,6056.358135737059
57,0000057.bin,14659.90483004771
58,0000058.bin,43633.92786915504
59,0000059.bin,6191.042406532144
60,0000060.bin,21383.414295811326
61,0000061.bin,6308.648656364787
62,0000062.bin,6355.20618207173
63,0000063.bin,6474.09414950196
64,0000064.bin,6149.334623086341
65,0000065.bin,25292.23727625779
66,0000066.bin,6204.656325879487
67,0000067.bin,7407.669534771392
