,runstring,t
0,0000000.bin,179959.14362794693
1,0000001.bin,15812.272873326854
2,0000002.bin,332053.7120443412
3,0000003.bin,2194629.272855793
4,0000004.bin,103812.54362642401
5,0000005.bin,97917.88975286725
6,0000006.bin,19423.63344808469
7,0000007.bin,42212.3644890679
8,0000008.bin,189196.82876585805
9,0000009.bin,79306.58812963995
10,0000010.bin,177328.74734800062
11,0000011.bin,430536.07716236456
12,0000012.bin,70674.22010807853
13,0000013.bin,224026.91559032522
14,0000014.bin,78887.91680835103
15,0000015.bin,75023.85001996005
16,0000016.bin,138394.77398027873
17,0000017.bin,528163.848398738
18,0000018.bin,1215432.6704085853
19,0000019.bin,15103.552323893558
20,0000020.bin,426360.51835667837
21,0000021.bin,38231.141784029634
22,0000022.bin,125006.71405542849
23,0000023.bin,219342.4456162578
24,0000024.bin,92386.82798490775
25,0000025.bin,441608.76620821183
26,0000026.bin,163571.7952420809
27,0000027.bin,111638.39950978846
28,0000028.bin,89447.19135371651
29,0000029.bin,37464.22432730158
30,0000030.bin,30915.825197194874
31,0000031.bin,68495.50803781996
32,0000032.bin,20231.39266269369
33,0000033.bin,41915.31777551069
34,0000034.bin,2280638.239728653
35,0000035.bin,94656.16095343637
36,0000036.bin,79906.12019629122
37,0000037.bin,106824.57998138605
38,0000038.bin,42377.42893106208
39,0000039.bin,537341.7431119165
40,0000040.bin,247823.97733244635
41,0000041.bin,120148.55402634348
42,0000042.bin,114606.54569727796
43,0000043.bin,68162.12289831272
44,0000044.bin,178508.30858920605
45,0000045.bin,58931.469886681734
46,0000046.bin,124354.63156726511
47,0000047.bin,144033.0496932481
48,0000048.bin,37464.22432730158
49,0000049.bin,72878.2547611488
50,0000050.bin,229153.61277666918
51,0000051.bin,103979.47868329074
52,0000052.bin,166326.69133410006
53,0000053.bin,48344.79429753506
54,0000054.bin,117793.3459787585
55,0000055.bin,173303.1495012636
56,0000056.bin,326843.8417782012
57,0000057.bin,298467.7226741823
58,0000058.bin,85414.5267396832
59,0000059.bin,233305.51176831927
60,0000060.bin,22018.384121859144
61,0000061.bin,58495.9630315399
62,0000062.bin,509774.0068048358
63,0000063.bin,59739.36766552503
64,0000064.bin,95536.49309706662
65,0000065.bin,183172.51356882087
66,0000066.bin,305547.96532575606
67,0000067.bin,56303.18670872107
68,0000068.bin,19183.77905225517
69,0000069.bin,342294.4278051152
70,0000070.bin,68336.09008145958
71,0000071.bin,478307.0430340948
72,0000072.bin,12834.323278890044
73,0000073.bin,75731.70454413825
74,0000074.bin,819651.0935751613
75,0000075.bin,251835.78805475237
76,0000076.bin,88777.30338324778
77,0000077.bin,81793.08562846479
78,0000078.bin,32177.45100541427
79,0000079.bin,422268.8600921275
80,0000080.bin,254704.2720387545
81,0000081.bin,30518.76987007212
82,0000082.bin,42140.65758562027
83,0000083.bin,225569.5839629017
84,0000084.bin,35616.74965354844
85,0000085.bin,511310.3705124715
86,0000086.bin,107108.08205762538
87,0000087.bin,130617.65800664897
88,0000088.bin,115286.58348548107
89,0000089.bin,142181.52202060443
90,0000090.bin,73420.35202300965
91,0000091.bin,111423.55592757484
92,0000092.bin,71706.86879975672
93,0000093.bin,147428.4235330176
94,0000094.bin,191430.30828266285
95,0000095.bin,158774.7419654991
96,0000096.bin,44177.168284549116
97,0000097.bin,188585.2416255837
98,0000098.bin,367185.2449914177
99,0000099.bin,110843.63067606915
100,0000100.bin,31983.911648178637
101,0000101.bin,53497.784015143145
102,0000102.bin,65249.506259724934
103,0000103.bin,270606.99260856624
104,0000104.bin,110824.30098905283
105,0000105.bin,293138.4448253448
106,0000106.bin,557840.9800468796
107,0000107.bin,275758.7006085765
108,0000108.bin,97994.41175756088
109,0000109.bin,62724.90364312599
110,0000110.bin,115649.41348872284
111,0000111.bin,203444.36694261126
112,0000112.bin,252286.29446989074
113,0000113.bin,95922.60186316675
114,0000114.bin,1618419.9265759673
115,0000115.bin,51275.00857233125
116,0000116.bin,83373.23558052452
117,0000117.bin,129894.38823028034
118,0000118.bin,18956.0490120785
119,0000119.bin,171040.606171902
120,0000120.bin,304727.70070414426
121,0000121.bin,44045.98275635773
122,0000122.bin,151540.93568929573
123,0000123.bin,64636.56811982041
124,0000124.bin,77879.82859712906
125,0000125.bin,110511.70045924056
126,0000126.bin,34396.034885146975
127,0000127.bin,174386.58192262982
128,0000128.bin,258294.12054323658
129,0000129.bin,98509.03869360822
130,0000130.bin,172222.86941236779
131,0000131.bin,398697.65777535836
132,0000132.bin,58679.62969921107
133,0000133.bin,84324.72037134386
134,0000134.bin,31570.263274319554
135,0000135.bin,55895.981563780544
136,0000136.bin,19139.196064468833
137,0000137.bin,204742.12333094873
138,0000138.bin,338035.7305606491
139,0000139.bin,497252.5958222333
140,0000140.bin,190190.9912885844
141,0000141.bin,65153.75849106346
142,0000142.bin,293963.28206108947
143,0000143.bin,385515.12299937516
144,0000144.bin,73478.54893015555
145,0000145.bin,390615.14660327724
146,0000146.bin,214645.71272247037
147,0000147.bin,113548.29729465881
148,0000148.bin,69183.6518238041
149,0000149.bin,1914074.349405327
150,0000150.bin,49187.194528472
151,0000151.bin,164307.84755341194
152,0000152.bin,92378.79126915903
153,0000153.bin,123255.9224577731
154,0000154.bin,74376.92904320426
155,0000155.bin,119061.38037523217
156,0000156.bin,449501.65245784255
157,0000157.bin,71374.34968565343
158,0000158.bin,63093.65726013083
159,0000159.bin,112763.36650952845
160,0000160.bin,105388.64057959322
161,0000161.bin,5218746.138109681
162,0000162.bin,94235.27260711332
163,0000163.bin,43311.45464973766
164,0000164.bin,80000.82873446794
165,0000165.bin,110295.0555441867
166,0000166.bin,219439.54438454946
167,0000167.bin,317803.36794527917
168,0000168.bin,139791.60367482886
169,0000169.bin,132359.68542721632
170,0000170.bin,104801.33679164582
171,0000171.bin,218070.877836136
172,0000172.bin,49110.43003666526
173,0000173.bin,42877.81840946837
174,0000174.bin,153398.73338586403
175,0000175.bin,174601.18301773033
176,0000176.bin,136525.5447483782
177,0000177.bin,129610.50510286327
178,0000178.bin,94865.08092188693
179,0000179.bin,243904.96989242834
180,0000180.bin,410815.0505865069
181,0000181.bin,735965.6734313964
182,0000182.bin,37882.272110299644
183,0000183.bin,98381.76760024272
184,0000184.bin,45286.26969888862
185,0000185.bin,149740.5381565017
186,0000186.bin,165366.3384431442
187,0000187.bin,124695.88021744028
188,0000188.bin,159130.71304754153
189,0000189.bin,695603.8667953034
190,0000190.bin,67787.61887262561
191,0000191.bin,275676.60140028136
192,0000192.bin,51535.47437282532
193,0000193.bin,250362.74812465403
194,0000194.bin,393259.33000765456
195,0000195.bin,342048.0955392137
196,0000196.bin,71735.72476621656
197,0000197.bin,157414.7356711252
198,0000198.bin,38767.2461500951
199,0000199.bin,498545.12141713087
200,0000200.bin,99095.23396903856
201,0000201.bin,280721.7189935726
202,0000202.bin,28593.837884593388
203,0000203.bin,140937.77097645772
204,0000204.bin,68913.90223097961
205,0000205.bin,134902.33601323373
206,0000206.bin,412020.5233077987
207,0000207.bin,134785.18009658644
208,0000208.bin,563339.9295743805
209,0000209.bin,91379.08618384736
210,0000210.bin,163663.524652868
211,0000211.bin,80015.86293548063
212,0000212.bin,153159.7450153881
213,0000213.bin,82038.10153575227
214,0000214.bin,48566.32359586723
215,0000215.bin,19812.686700476563
216,0000216.bin,61948.39062492209
217,0000217.bin,80697.70205652397
218,0000218.bin,127645.56274331742
219,0000219.bin,55191.972192395915
220,0000220.bin,124227.63760202887
221,0000221.bin,85583.33241142248
222,0000222.bin,179591.56780549148
223,0000223.bin,67902.10743102871
224,0000224.bin,313766.06143508066
225,0000225.bin,69567.37035978932
226,0000226.bin,160002.52350119685
227,0000227.bin,44659.024819310725
228,0000228.bin,51934.712084049446
229,0000229.bin,271324.2002071072
230,0000230.bin,173300.68998911636
231,0000231.bin,60507.49755781863
232,0000232.bin,283619.7864053739
233,0000233.bin,227875.84425465504
234,0000234.bin,494644.3697926283
235,0000235.bin,272258.7455410251
236,0000236.bin,291094.3131028611
237,0000237.bin,150507.76738237517
238,0000238.bin,341909.0118593382
239,0000239.bin,90644.1423850334
240,0000240.bin,159685.80069046174
241,0000241.bin,86835.95155570572
242,0000242.bin,108871.17121601696
243,0000243.bin,433562.6973851292
244,0000244.bin,36054.057841530506
245,0000245.bin,851832.2510678888
246,0000246.bin,217131.82917011747
247,0000247.bin,79624.24624781133
248,0000248.bin,9732.80917984262
249,0000249.bin,85698.09809795485
250,0000250.bin,3641102.94324137
251,0000251.bin,369443.5274757918
252,0000252.bin,60465.61656928327
253,0000253.bin,143305.27658477888
254,0000254.bin,65316.363420910406
255,0000255.bin,151848.02829753884
256,0000256.bin,96284.98153319847
257,0000257.bin,217381.00199934395
258,0000258.bin,369821.114551917
259,0000259.bin,49265.27537889275
260,0000260.bin,156474.23208242803
261,0000261.bin,38171.489954205084
262,0000262.bin,261543.30929481817
263,0000263.bin,144972.13300028277
264,0000264.bin,80122.45334219965
265,0000265.bin,662260.2260862432
266,0000266.bin,170531.66036250463
267,0000267.bin,31632.92887253671
268,0000268.bin,142604.5581099293
269,0000269.bin,214245.05472958376
270,0000270.bin,17636.12237367697
271,0000271.bin,211855.82920413135
272,0000272.bin,101076.4576061788
273,0000273.bin,102469.19966082225
274,0000274.bin,146608.12427038964
275,0000275.bin,32028.529276981124
276,0000276.bin,356569.81735885964
277,0000277.bin,57702.16414627302
278,0000278.bin,1106691.0908617203
279,0000279.bin,234408.48172279875
280,0000280.bin,250549.35927869866
281,0000281.bin,61885.34397551403
282,0000282.bin,56345.93372266038
283,0000283.bin,122523.43817110636
284,0000284.bin,1726808.6180900421
