Unnamed: 0,runstring,t
0,0000000.bin,99999680.78982013
1,0000001.bin,99999680.78982013
2,0000002.bin,99999680.78982013
3,0000003.bin,99999680.78982013
4,0000004.bin,99999680.78982013
5,0000005.bin,99999680.78982013
6,0000006.bin,99999680.78982013
7,0000007.bin,99999680.78982013
8,0000008.bin,99999680.78982013
9,0000009.bin,99999680.78982013
10,0000010.bin,99999680.78982013
11,0000011.bin,99999680.78982013
12,0000012.bin,99999680.78982013
13,0000013.bin,99999680.78982013
14,0000014.bin,99999680.78982013
15,0000015.bin,99999680.78982013
16,0000016.bin,99999680.78982013
17,0000017.bin,99999680.78982013
18,0000018.bin,99999680.78982013
19,0000019.bin,99999680.78982013
20,0000020.bin,99999680.78982013
21,0000021.bin,99999680.78982013
22,0000022.bin,99999680.78982013
23,0000023.bin,99999680.78982013
24,0000024.bin,99999680.78982013
25,0000025.bin,99999680.78982013
26,0000026.bin,99999680.78982013
27,0000027.bin,99999680.78982013
28,0000028.bin,99999680.78982013
29,0000029.bin,99999680.78982013
30,0000030.bin,99999680.78982013
31,0000031.bin,99999680.78982013
32,0000032.bin,99999680.78982013
33,0000033.bin,99999680.78982013
34,0000034.bin,99999680.78982013
35,0000035.bin,99999680.78982013
36,0000036.bin,99999680.78982013
37,0000037.bin,99999680.78982013
38,0000038.bin,99999680.78982013
39,0000039.bin,99999680.78982013
40,0000040.bin,99999680.78982013
41,0000041.bin,99999680.78982013
42,0000042.bin,99999680.78982013
43,0000043.bin,99999680.78982013
44,0000044.bin,99999680.78982013
45,0000045.bin,99999680.78982013
46,0000046.bin,99999680.78982013
47,0000047.bin,99999680.78982013
48,0000048.bin,99999680.78982013
49,0000049.bin,99999680.78982013
50,0000050.bin,99999680.78982013
51,0000051.bin,99999680.78982013
52,0000052.bin,99999680.78982013
53,0000053.bin,99999680.78982013
54,0000054.bin,99999680.78982013
55,0000055.bin,99999680.78982013
56,0000056.bin,99999680.78982013
57,0000057.bin,99999680.78982013
58,0000058.bin,99999680.78982013
59,0000059.bin,99999680.78982013
60,0000060.bin,99999680.78982013
61,0000061.bin,99999680.78982013
62,0000062.bin,99999680.78982013
63,0000063.bin,99999680.78982013
64,0000064.bin,99999680.78982013
65,0000065.bin,99999680.78982013
66,0000066.bin,99999680.78982013
67,0000067.bin,99999680.78982013
68,0000068.bin,99999680.78982013
69,0000069.bin,99999680.78982013
70,0000070.bin,99999680.78982013
71,0000071.bin,99999680.78982013
72,0000072.bin,99999680.78982013
73,0000073.bin,99999680.78982013
74,0000074.bin,99999680.78982013
75,0000075.bin,99999680.78982013
76,0000076.bin,99999680.78982013
77,0000077.bin,99999680.78982013
78,0000078.bin,99999680.78982013
79,0000079.bin,99999680.78982013
80,0000080.bin,99999680.78982013
81,0000081.bin,99999680.78982013
82,0000082.bin,99999680.78982013
83,0000083.bin,99999680.78982013
84,0000084.bin,99999680.78982013
85,0000085.bin,99999680.78982013
86,0000086.bin,99999680.78982013
87,0000087.bin,99999680.78982013
88,0000088.bin,99999680.78982013
89,0000089.bin,99999680.78982013
90,0000090.bin,99999680.78982013
91,0000091.bin,99999680.78982013
92,0000092.bin,99999680.78982013
93,0000093.bin,99999680.78982013
94,0000094.bin,99999680.78982013
95,0000095.bin,99999680.78982013
96,0000096.bin,99999680.78982013
97,0000097.bin,99999680.78982013
98,0000098.bin,99999680.78982013
99,0000099.bin,99999680.78982013
100,0000100.bin,99999680.78982013
101,0000101.bin,99999680.78982013
102,0000102.bin,99999680.78982013
103,0000103.bin,99999680.78982013
104,0000104.bin,99999680.78982013
105,0000105.bin,99999680.78982013
106,0000106.bin,99999680.78982013
107,0000107.bin,99999680.78982013
108,0000108.bin,99999680.78982013
109,0000109.bin,99999680.78982013
110,0000110.bin,99999680.78982013
111,0000111.bin,99999680.78982013
112,0000112.bin,99999680.78982013
113,0000113.bin,99999680.78982013
114,0000114.bin,99999680.78982013
115,0000115.bin,99999680.78982013
116,0000116.bin,99999680.78982013
117,0000117.bin,99999680.78982013
118,0000118.bin,99999680.78982013
119,0000119.bin,99999680.78982013
120,0000120.bin,99999680.78982013
121,0000121.bin,99999680.78982013
122,0000122.bin,99999680.78982013
123,0000123.bin,99999680.78982013
124,0000124.bin,99999680.78982013
125,0000125.bin,99999680.78982013
126,0000126.bin,99999680.78982013
127,0000127.bin,99999680.78982013
128,0000128.bin,99999680.78982013
129,0000129.bin,99999680.78982013
130,0000130.bin,99999680.78982013
131,0000131.bin,99999680.78982013
132,0000132.bin,99999680.78982013
133,0000133.bin,99999680.78982013
134,0000134.bin,99999680.78982013
135,0000135.bin,99999680.78982013
136,0000136.bin,99999680.78982013
137,0000137.bin,99999680.78982013
138,0000138.bin,99999680.78982013
139,0000139.bin,99999680.78982013
140,0000140.bin,99999680.78982013
141,0000141.bin,99999680.78982013
142,0000142.bin,99999680.78982013
143,0000143.bin,99999680.78982013
144,0000144.bin,99999680.78982013
145,0000145.bin,99999680.78982013
146,0000146.bin,99999680.78982013
147,0000147.bin,99999680.78982013
148,0000148.bin,99999680.78982013
149,0000149.bin,99999680.78982013
150,0000150.bin,99999680.78982013
151,0000151.bin,99999680.78982013
152,0000152.bin,99999680.78982013
153,0000153.bin,99999680.78982013
154,0000154.bin,99999680.78982013
155,0000155.bin,99999680.78982013
156,0000156.bin,99999680.78982013
157,0000157.bin,99999680.78982013
158,0000158.bin,99999680.78982013
159,0000159.bin,99999680.78982013
160,0000160.bin,99999680.78982013
161,0000161.bin,99999680.78982013
162,0000162.bin,99999680.78982013
163,0000163.bin,99999680.78982013
164,0000164.bin,99999680.78982013
165,0000165.bin,99999680.78982013
166,0000166.bin,99999680.78982013
167,0000167.bin,99999680.78982013
168,0000168.bin,99999680.78982013
169,0000169.bin,99999680.78982013
170,0000170.bin,99999680.78982013
171,0000171.bin,99999680.78982013
172,0000172.bin,99999680.78982013
173,0000173.bin,99999680.78982013
174,0000174.bin,99999680.78982013
175,0000175.bin,99999680.78982013
176,0000176.bin,99999680.78982013
177,0000177.bin,99999680.78982013
178,0000178.bin,99999680.78982013
179,0000179.bin,99999680.78982013
180,0000180.bin,99999680.78982013
181,0000181.bin,99999680.78982013
182,0000182.bin,99999680.78982013
