Unnamed: 0,runstring,t
0,0000000.bin,34969.79403577649
1,0000001.bin,109178.02133714696
2,0000002.bin,22368.36230803269
3,0000003.bin,61843.428345962515
4,0000004.bin,48718.74406696364
5,0000005.bin,35249.58952328688
6,0000006.bin,46337.69382132459
7,0000007.bin,53063.108544389106
8,0000008.bin,78005.54084476744
9,0000009.bin,96982.9287267554
10,0000010.bin,43780.286162423756
11,0000011.bin,55986.63710306675
12,0000012.bin,56164.62264408797
13,0000013.bin,62163.44205323266
14,0000014.bin,56776.83332265317
15,0000015.bin,38609.352398445684
16,0000016.bin,34923.7907663183
17,0000017.bin,35842.366591787286
18,0000018.bin,76919.26786007624
19,0000019.bin,114373.09988938735
20,0000020.bin,27750.95267960727
21,0000021.bin,131149.43224569465
22,0000022.bin,56186.585048332316
23,0000023.bin,48330.418275829375
24,0000024.bin,30974.888129732328
25,0000025.bin,51069.20629533494
26,0000026.bin,37161.11543591667
27,0000027.bin,51053.1328638375
28,0000028.bin,26787.828507561037
29,0000029.bin,106258.26864923057
30,0000030.bin,93817.8483624061
31,0000031.bin,68536.93869314526
32,0000032.bin,161577.1655316874
33,0000033.bin,66482.3453837818
34,0000034.bin,30983.825511899286
35,0000035.bin,112003.68902517747
36,0000036.bin,27478.258600466605
37,0000037.bin,42825.856885230955
38,0000038.bin,110556.664498214
39,0000039.bin,47222.66786112005
40,0000040.bin,78745.8886421021
41,0000041.bin,39088.26444683384
42,0000042.bin,110556.664498214
43,0000043.bin,42195.771442328085
44,0000044.bin,47170.35992672105
45,0000045.bin,31311.460242655437
46,0000046.bin,50199.751430778386
47,0000047.bin,77436.35430827082
48,0000048.bin,40893.061388679984
49,0000049.bin,38738.84051684532
50,0000050.bin,52621.71271650036
51,0000051.bin,59911.15246465392
52,0000052.bin,29940.9230796573
53,0000053.bin,78217.75170975304
54,0000054.bin,61177.14304117425
55,0000055.bin,44719.265546409966
56,0000056.bin,116534.11040038904
57,0000057.bin,47188.40789613951
58,0000058.bin,29129.07622514248
59,0000059.bin,98935.19247438732
60,0000060.bin,28947.037685268977
61,0000061.bin,23593.199357099726
62,0000062.bin,42273.64444665189
63,0000063.bin,33103.99426447562
64,0000064.bin,46448.441149982595
65,0000065.bin,27292.34026678419
66,0000066.bin,40999.305385237414
67,0000067.bin,82505.5820488082
68,0000068.bin,31435.579003524468
69,0000069.bin,73300.97908132823
70,0000070.bin,38265.92136425254
71,0000071.bin,116366.69036929609
72,0000072.bin,34387.16678501046
73,0000073.bin,38074.98008318813
74,0000074.bin,33842.748575067
75,0000075.bin,44957.110763352684
76,0000076.bin,38109.205407152505
77,0000077.bin,58350.29755859435
78,0000078.bin,36199.75795549221
79,0000079.bin,41874.75314558935
80,0000080.bin,122000.46275016488
81,0000081.bin,88146.3172739248
82,0000082.bin,44677.938814133144
83,0000083.bin,25325.076959568938
84,0000084.bin,42435.591197191825
85,0000085.bin,124946.6811744262
86,0000086.bin,24026.038853906462
87,0000087.bin,38979.21452796759
88,0000088.bin,25490.83422185147
89,0000089.bin,123173.96181354261
90,0000090.bin,30410.96702781021
91,0000091.bin,23842.19898119311
92,0000092.bin,24676.87426535144
93,0000093.bin,63945.47984746282
94,0000094.bin,43354.02845859618
95,0000095.bin,39580.89433762067
96,0000096.bin,38109.205407152505
97,0000097.bin,39083.79575574942
98,0000098.bin,170376.22612300245
99,0000099.bin,81516.40783240864
100,0000100.bin,71902.41733597018
101,0000101.bin,51765.35215605164
102,0000102.bin,44563.034563536145
103,0000103.bin,87038.2897310862
104,0000104.bin,44283.48156313886
105,0000105.bin,52584.57754717869
106,0000106.bin,44360.00356783249
107,0000107.bin,129795.69597524541
108,0000108.bin,53373.457408151095
109,0000109.bin,53369.19656316363
110,0000110.bin,26603.261173508512
111,0000111.bin,31143.624519403846
112,0000112.bin,126584.95875159951
113,0000113.bin,54166.3209859817
114,0000114.bin,70364.14837244581
115,0000115.bin,50132.72106451212
116,0000116.bin,62199.50335105343
117,0000117.bin,47041.42606457995
118,0000118.bin,61844.606140511896
119,0000119.bin,35256.58700855085
120,0000120.bin,76788.42874204644
121,0000121.bin,39453.83109035212
122,0000122.bin,96419.11154776331
123,0000123.bin,42600.482434105215
124,0000124.bin,37445.10248638221
125,0000125.bin,74472.46896576878
126,0000126.bin,45984.875071752555
127,0000127.bin,93570.13045585828
128,0000128.bin,61163.04414759783
129,0000129.bin,62191.18950717544
130,0000130.bin,43522.55700220619
131,0000131.bin,27492.392135056212
132,0000132.bin,189228.55993665903
133,0000133.bin,42191.19882819519
134,0000134.bin,127491.20237531615
135,0000135.bin,80292.15968035904
136,0000136.bin,47441.841570353456
137,0000137.bin,45443.40134818255
138,0000138.bin,53027.9132719723
139,0000139.bin,48718.70942594748
140,0000140.bin,50978.93180722647
141,0000141.bin,54678.14199972022
142,0000142.bin,47451.714259958564
143,0000143.bin,75301.80953361405
144,0000144.bin,102996.22808065425
145,0000145.bin,28555.03994650427
146,0000146.bin,57659.38249131755
147,0000147.bin,48548.44883152956
148,0000148.bin,36023.50446527891
149,0000149.bin,39037.48071714581
150,0000150.bin,31979.685444208215
151,0000151.bin,25785.282859134964
152,0000152.bin,75474.52964017921
153,0000153.bin,49096.43506613732
154,0000154.bin,51887.80814817114
155,0000155.bin,65265.8914603678
156,0000156.bin,46595.42298154216
157,0000157.bin,59617.777698809485
158,0000158.bin,73300.97908132823
159,0000159.bin,78290.18607453999
160,0000160.bin,78194.43830587852
161,0000161.bin,63777.71340620829
162,0000162.bin,39216.95582186183
163,0000163.bin,35042.29768259576
164,0000164.bin,65576.62137530753
165,0000165.bin,65725.02348852958
166,0000166.bin,45834.49842060948
167,0000167.bin,104893.58581767531
168,0000168.bin,30664.851035180884
169,0000169.bin,50966.56496445797
170,0000170.bin,33285.02821491877
171,0000171.bin,102389.83709280365
172,0000172.bin,30713.417739824585
173,0000173.bin,133868.8905781839
174,0000174.bin,43363.83186616897
175,0000175.bin,88843.60628817472
176,0000176.bin,56113.0421710283
177,0000177.bin,41104.30230521315
178,0000178.bin,131654.29041518536
179,0000179.bin,40887.72667219161
180,0000180.bin,41741.246669315355
181,0000181.bin,72585.08784140131
182,0000182.bin,33056.25894420952
183,0000183.bin,188007.84516825757
184,0000184.bin,41244.148087444104
185,0000185.bin,32312.862737548527
186,0000186.bin,56831.150435989344
187,0000187.bin,73029.87848887357
188,0000188.bin,42690.16802493899
189,0000189.bin,54189.94615900164
190,0000190.bin,44089.11082147478
