Unnamed: 0,runstring,t
0,0000000.bin,28154.139466588753
1,0000001.bin,51420.777968325274
2,0000002.bin,68276.7153797643
3,0000003.bin,10592.80704680733
4,0000004.bin,931852.7902784891
5,0000005.bin,11675.71985270372
6,0000006.bin,30905.571456414178
7,0000007.bin,86699.95092626833
8,0000008.bin,256771.50931901575
9,0000009.bin,61202.46562398595
10,0000010.bin,29272.31682692686
11,0000011.bin,188026.79380409615
12,0000012.bin,49363.89835189536
13,0000013.bin,31251.669848778813
14,0000014.bin,31360.78904965446
15,0000015.bin,80031.97100799423
16,0000016.bin,79261.93585981193
17,0000017.bin,208033.85125037268
18,0000018.bin,16041.319272117262
19,0000019.bin,11639.242862696718
20,0000020.bin,103211.72984217489
21,0000021.bin,28712.13695474905
22,0000022.bin,105975.4593933144
23,0000023.bin,68850.19740226454
24,0000024.bin,164035.70773047252
25,0000025.bin,43521.587053753756
26,0000026.bin,13811.754190606642
27,0000027.bin,112521.95326792143
28,0000028.bin,12859.195528486462
29,0000029.bin,96196.57765996255
30,0000030.bin,14905.509634558295
31,0000031.bin,259193.95557896394
32,0000032.bin,75041.79406633004
33,0000033.bin,62938.56943079023
34,0000034.bin,168979.22322337152
35,0000035.bin,278494.05916748237
36,0000036.bin,23230.43863596646
37,0000037.bin,57777.231228288
38,0000038.bin,31962.261013084262
39,0000039.bin,21397.166779223273
40,0000040.bin,55106.997779759666
41,0000041.bin,11705.060793383616
42,0000042.bin,59819.35377183449
43,0000043.bin,96365.38333170183
44,0000044.bin,105071.81384580964
45,0000045.bin,164221.17573098393
46,0000046.bin,10619.411347211297
47,0000047.bin,79426.68853266069
48,0000048.bin,177481.58351129093
49,0000049.bin,170842.1824313474
50,0000050.bin,39061.38301829502
51,0000051.bin,70922.9772451111
52,0000052.bin,80062.10869205193
53,0000053.bin,271705.80564110674
54,0000054.bin,101394.21964739866
55,0000055.bin,211212.89194423376
56,0000056.bin,159012.06756719944
57,0000057.bin,31160.39077122093
58,0000058.bin,180970.03776147772
59,0000059.bin,22293.329867049626
60,0000060.bin,12662.988813007201
61,0000061.bin,139588.1569869313
62,0000062.bin,11040.646103607449
63,0000063.bin,82444.09424512726
64,0000064.bin,25370.4913317429
65,0000065.bin,80397.43372846404
66,0000066.bin,26479.558104833293
67,0000067.bin,202745.55372365037
68,0000068.bin,54076.87788226103
69,0000069.bin,48677.7637448484
70,0000070.bin,23083.11039427626
71,0000071.bin,54793.288737430325
72,0000072.bin,191596.68908327105
73,0000073.bin,68999.0152076805
74,0000074.bin,81910.76116035445
75,0000075.bin,11591.576824472942
76,0000076.bin,8616.537075392816
77,0000077.bin,269909.66895330016
78,0000078.bin,13852.180256454858
79,0000079.bin,16093.419360408365
80,0000080.bin,69709.6063721352
81,0000081.bin,28171.459974664253
82,0000082.bin,160141.50325802385
83,0000083.bin,34053.88556855169
84,0000084.bin,76567.31513590817
85,0000085.bin,294484.6639952877
86,0000086.bin,20774.944847119023
87,0000087.bin,12572.090786626979
88,0000088.bin,204425.12339208435
89,0000089.bin,345488.3641359243
90,0000090.bin,110275.27552396033
91,0000091.bin,155806.35329089648
92,0000092.bin,45337.43447975439
93,0000093.bin,142427.7850044736
94,0000094.bin,40823.05189502411
95,0000095.bin,47215.46252975913
96,0000096.bin,280367.65316741884
97,0000097.bin,106629.89747057654
98,0000098.bin,12804.566646016336
99,0000099.bin,92847.20708965123
100,0000100.bin,51184.3876740612
101,0000101.bin,197802.62712802607
102,0000102.bin,58369.246194432926
103,0000103.bin,1797603.8048713182
104,0000104.bin,36268.65893663102
105,0000105.bin,108429.22113186968
106,0000106.bin,333002.94516911026
107,0000107.bin,20923.035191164545
108,0000108.bin,190866.24861655766
109,0000109.bin,44826.9991066622
110,0000110.bin,74066.85730757154
111,0000111.bin,649877.2060048076
112,0000112.bin,81611.32421668232
113,0000113.bin,54265.60213829132
114,0000114.bin,866092.1560394884
115,0000115.bin,30867.11992848657
116,0000116.bin,178237.8661760584
117,0000117.bin,26492.063511663804
118,0000118.bin,173477.28988949125
119,0000119.bin,30801.717689993482
120,0000120.bin,331359.09038833546
121,0000121.bin,78187.40617959839
122,0000122.bin,33114.31728729079
123,0000123.bin,69464.72902891235
