,runstring,t
0,0000000.bin,24144.718975239786
1,0000001.bin,222419.1913894035
2,0000002.bin,249596.48884723298
3,0000003.bin,215393.8893894568
4,0000004.bin,87917.96369540945
5,0000005.bin,20969.28094772613
6,0000006.bin,35846.177103564696
7,0000007.bin,35007.06776916279
8,0000008.bin,69827.38582707333
9,0000009.bin,111670.71957786413
10,0000010.bin,142949.3401437526
11,0000011.bin,141145.68635543968
12,0000012.bin,110023.92031071588
13,0000013.bin,336783.7003136406
14,0000014.bin,113882.16740839227
15,0000015.bin,35773.53489268079
16,0000016.bin,325802.87924264505
17,0000017.bin,91689.05399643161
18,0000018.bin,62716.24338908642
19,0000019.bin,50456.16423238194
20,0000020.bin,132253.57999472352
21,0000021.bin,41724.86146867249
22,0000022.bin,55880.01205533158
23,0000023.bin,125033.14515075725
24,0000024.bin,51884.17084147452
25,0000025.bin,35613.77052615883
26,0000026.bin,57866.98610115409
27,0000027.bin,49752.22414302963
28,0000028.bin,49524.97907703134
29,0000029.bin,418256.1487034014
30,0000030.bin,138126.44466911672
31,0000031.bin,46952.29473000471
32,0000032.bin,500273.0499441218
33,0000033.bin,56595.66080814539
34,0000034.bin,278252.9230540046
35,0000035.bin,57204.545949159394
36,0000036.bin,271233.5100268048
37,0000037.bin,102930.02909877579
38,0000038.bin,832987.9886743255
39,0000039.bin,45664.75744143393
40,0000040.bin,86440.62827930748
41,0000041.bin,136203.4179391224
42,0000042.bin,232738.8540260022
43,0000043.bin,82150.6501972505
44,0000044.bin,24146.451026047336
45,0000045.bin,59863.45178540397
46,0000046.bin,54961.12446071717
47,0000047.bin,42346.113452455
48,0000048.bin,208079.61203271776
49,0000049.bin,49653.49724697854
50,0000050.bin,169404.33777366587
51,0000051.bin,29667.39761612901
52,0000052.bin,32415.088376210126
53,0000053.bin,73433.58489118211
54,0000054.bin,383399.4922195408
55,0000055.bin,91703.36073610498
56,0000056.bin,632697.686919168
57,0000057.bin,109729.74880149981
58,0000058.bin,147489.59956755312
59,0000059.bin,217841.2425400228
60,0000060.bin,64392.245032856095
61,0000061.bin,97718.11501268248
62,0000062.bin,251939.81502627567
63,0000063.bin,43254.78194730272
64,0000064.bin,125503.50086815431
65,0000065.bin,101153.32602103401
66,0000066.bin,43065.43415298159
67,0000067.bin,57322.810378323746
68,0000068.bin,142697.43067424963
69,0000069.bin,141916.24111886436
70,0000070.bin,1127115.2608521965
71,0000071.bin,21344.339229593
72,0000072.bin,49110.43003666526
73,0000073.bin,34607.3104426963
74,0000074.bin,36659.37495788021
75,0000075.bin,46481.03834618753
76,0000076.bin,35113.96994502723
77,0000077.bin,174876.54445517246
78,0000078.bin,45250.62409326175
79,0000079.bin,82372.45662371194
80,0000080.bin,228133.71197893724
